size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 29, 6,12,  4,  6,combineS, 25,0.14,   0.000,"[2,16,3,15,6,9,5,7,8 12,17,2,13,1,11,2 4,6,4,3,14,5,10,4 2 1,4,6,18]","[6,17,10,2 4,4,11,13,14,4 2 1,8 12,3,5,9,4,5,15,2,7,16,6,6,2,1,3,18]"
 29, 6,12,  4,  6,  greedy, 25,0.14,   0.002,"[2,16,3,15,6,9,5,7,8 12,17,2,13,1,11,2 4,6,4,3,14,5,10,4 2 1,4,6,18]","[6,17,10,2 4,4,11,13,14,4 2 1,8 12,3,5,9,4,5,15,2,7,16,6,6,2,1,3,18]"
 29, 6,12,  4,  6,     pso, 25,0.14,   0.471,"[2,16,3,15,6,9,5,7,8 12,17,2,13,1,11,2 4,6,4,3,14,5,10,4 2 1,4,6,18]","[6,17,10,2 4,4,11,13,14,4 2 1,8 12,3,5,9,4,5,15,2,7,16,6,6,2,1,3,18]"
 65,10,26,  6, 12, combine, 56,0.14,   0.001,"[4,9,11,4,26,8,32,9,1 9 5 21,13,25,15,6,4,2,5,7 12,27,5,4,0,29,23,31,8 34,8,8,10,30,16,3 2,2,2,2 18,1,19,28,0,7,6,17,3,33,1,2 7,20,7,4,22,5,24,14,5,35,5 1,3]","[2 18,4,19,2,4,8,4,35,6,2 7,11,28,5,5,32,1,27,4,13,33,5,25,8,22,3,3 2,20,24,7,9,31,14,15,26,1,7,2,16,0,8 34,1 9 5 21,5,29,9,7 12,10,2,4,3,17,6,30,0,8,23,5 1]"
 65,10,26,  6, 12,combineS, 56,0.14,   0.002,"[4,9,11,4,26,8,32,9,1 9 5 21,13,25,15,6,4,2,5,7 12,27,5,4,0,29,23,31,8 34,8,8,10,30,16,3 2,2,2,2 18,1,19,28,0,7,6,17,3,33,1,2 7,20,7,4,22,5,24,14,5,35,5 1,3]","[2 18,4,19,2,4,8,4,35,6,2 7,11,28,5,5,32,1,27,4,13,33,5,25,8,22,3,3 2,20,24,7,9,31,14,15,26,1,7,2,16,0,8 34,1 9 5 21,5,29,9,7 12,10,2,4,3,17,6,30,0,8,23,5 1]"
 65,10,26,  6, 12,  greedy, 56,0.14,   0.019,"[4,9,11,4,26,8,32,9,1 9 5 21,13,25,15,6,4,2,5,7 12,27,5,4,0,29,23,31,8 34,8,8,10,30,16,3 2,2,2,2 18,1,19,28,0,7,6,17,3,33,1,2 7,20,7,4,22,5,24,14,5,35,5 1,3]","[2 18,4,19,2,4,8,4,35,6,2 7,11,28,5,5,32,1,27,4,13,33,5,25,8,22,3,3 2,20,24,7,9,31,14,15,26,1,7,2,16,0,8 34,1 9 5 21,5,29,9,7 12,10,2,4,3,17,6,30,0,8,23,5 1]"
 65,10,26,  6, 12,     pso, 56,0.14,   1.831,"[4,9,11,4,26,8,32,9,1 9 5 21,13,25,15,6,4,2,5,7 12,27,5,4,0,29,23,31,8 34,8,8,10,30,16,3 2,2,2,2 18,1,19,28,0,7,6,17,3,33,1,2 7,20,7,4,22,5,24,14,5,35,5 1,3]","[2 18,4,19,2,4,8,4,35,6,2 7,11,28,5,5,32,1,27,4,13,33,5,25,8,22,3,3 2,20,24,7,9,31,14,15,26,1,7,2,16,0,8 34,1 9 5 21,5,29,9,7 12,10,2,4,3,17,6,30,0,8,23,5 1]"
 62, 9,30,  6,  7, combine, 57,0.08,   0.001,"[7,11,3,1,6,3 4,1,16,5,27,7,24,34,6,0,29,25 8,15,0,10,21,31,5,9,14,7,37,18,6,3 26,17,8,33,9,23,38,3,6,20,30,7,4 5,28,32,19,9,35,4,9,12,7,39,36,13,7,22,0 9]","[29,7,28,6,30,1,21,9,33,1,4,35,24,14,39,4 5,10,9,5,7,23,25 8,7,6,18,27,34,8,6,7,0 9,11,15,12,3 26,32,13,16,37,0,3,19,0,9,7,38,3 4,7,17,3,31,22,36,9,6,5,20]"
 62, 9,30,  6,  7,combineS, 57,0.08,   0.001,"[7,11,3,1,6,3,4,1,16,5,27,7,24,34,6,0,29,25 8,15,0,10,21,31,5,9,14,7,37,18,6,3 26,17,8,33,9,23,38 3,6,20,30,7,4 5,28,32,19,9,35,4,9,12,7,39,36,13,7,22,0 9]","[29,7,28,6,30,1,21,9,33,1,4,35,24,14,39,4 5,10,9,5,7,23,25 8,7,6,18,27,34,8,6,7,0 9,11,15,12,3 26,32,13,16,37,0,3,19,0,9,7,38 3,4,7,17,3,31,22,36,9,6,5,20]"
 62, 9,30,  6,  7,  greedy, 57,0.08,   0.021,"[7,11,3,1,6,3,4,1,16,5,27,7,24,34,6,0,29,25 8,15,0,10,21,31,5,9,14,7,37,18,6,3 26,17,8,33,9,23,38 3,6,20,30,7,4 5,28,32,19,9,35,4,9,12,7,39,36,13,7,22,0 9]","[29,7,28,6,30,1,21,9,33,1,4,35,24,14,39,4 5,10,9,5,7,23,25 8,7,6,18,27,34,8,6,7,0 9,11,15,12,3 26,32,13,16,37,0,3,19,0,9,7,38 3,4,7,17,3,31,22,36,9,6,5,20]"
 62, 9,30,  6,  7,     pso, 57,0.08,   1.008,"[7,11,3,1,6,3,4,1,16,5,27,7,24,34,6,0,29,25 8,15,0,10,21,31,5,9,14,7,37,18,6,3 26,17,8,33,9,23,38 3,6,20,30,7,4 5,28,32,19,9,35,4,9,12,7,39,36,13,7,22,0 9]","[29,7,28,6,30,1,21,9,33,1,4,35,24,14,39,4 5,10,9,5,7,23,25 8,7,6,18,27,34,8,6,7,0 9,11,15,12,3 26,32,13,16,37,0,3,19,0,9,7,38 3,4,7,17,3,31,22,36,9,6,5,20]"
 30, 6,17,  3,  1, combine, 29,0.03,   0.000,"[1,13,9,16,5,3,2,4,4,0,7,18,15,0,11,21,1,17,20,22,4 3,14,8,19,10,5,6,2,12]","[3,20,2,2,11,4,12,6,0,15,1,5,10,4,13,0,21,16,4 3,18,7,8,9,19,5,17,14,22,1]"
 30, 6,17,  3,  1,combineS, 29,0.03,   0.000,"[1,13,9,16,5,3,2,4,4,0,7,18,15,0,11,21,1,17,20,22,4 3,14,8,19,10,5,6,2,12]","[3,20,2,2,11,4,12,6,0,15,1,5,10,4,13,0,21,16,4 3,18,7,8,9,19,5,17,14,22,1]"
 30, 6,17,  3,  1,  greedy, 29,0.03,   0.004,"[1,13,9,16,5,3,2,4,4,0,7,18,15,0,11,21,1,17,20,22,4 3,14,8,19,10,5,6,2,12]","[3,20,2,2,11,4,12,6,0,15,1,5,10,4,13,0,21,16,4 3,18,7,8,9,19,5,17,14,22,1]"
 30, 6,17,  3,  1,     pso, 29,0.03,   0.105,"[1,13,9,16,5,3,2,4,4,0,7,18,15,0,11,21,1,17,20,22,4 3,14,8,19,10,5,6,2,12]","[3,20,2,2,11,4,12,6,0,15,1,5,10,4,13,0,21,16,4 3,18,7,8,9,19,5,17,14,22,1]"
 61, 9,25,  7,  9, combine, 55,0.10,   0.001,"[1,1 5,15,18,5,22,3,24,9,5,30,4,4 2,2,4,33,13,7,16,5,2,14,29,1 3,12,3,7,8,3,3 9,8,17,9,20,31,0,32,5,8,23,19,4,5 28,11,5,21 4,25,2,1,10,2,34,0,27,26]","[2,3 9,22,5 28,12,2,3,34,5,32,21 4,1,29,0,5,18,3,8,4 2,11,16,17,4,0,4,2,13,2,10,1 5,8,20,23,5,9,7,19,26,7,5,33,4,30,14,5,3,9,1,15,24,1 3,25,27,31,8]"
 61, 9,25,  7,  9,combineS, 55,0.10,   0.001,"[1,1 5,15,18,5,22,3,24,9,5,30,4,4 2,2,4,33,13,7,16,5,2,14,29,1 3,12,3,7,8,3,3 9,8,17,9,20,31,0,32,5,8,23,19,4,5 28,11,5,21 4,25,2,1,10,2,34,0,27,26]","[2,3 9,22,5 28,12,2,3,34,5,32,21 4,1,29,0,5,18,3,8,4 2,11,16,17,4,0,4,2,13,2,10,1 5,8,20,23,5,9,7,19,26,7,5,33,4,30,14,5,3,9,1,15,24,1 3,25,27,31,8]"
 61, 9,25,  7,  9,  greedy, 55,0.10,   0.019,"[1,1,5,15,18,5,22,3,24,9,5,30,4,4 2,2,4,33,13,7,16,5,2,14,29,1 3,12,3,7,8,3,3 9,8,17,9,20,31,0,32,5 8,23,19,4,5 28,11,5,21 4,25,2,1,10,2,34,0,27,26]","[2,3 9,22,5 28,12,2,3,34,5,32,21 4,1,29,0,5,18,3,8,4 2,11,16,17,4,0,4,2,13,2,10,1,5 8,20,23,5,9,7,19,26,7,5,33,4,30,14,5,3,9,1,15,24,1 3,25,27,31,8]"
 61, 9,25,  7,  9,     pso, 55,0.10,   1.575,"[1,1,5,15,18,5,22,3,24,9,5,30,4,4 2,2,4,33,13,7,16,5,2,14,29,1 3,12,3,7,8,3,3 9,8,17,9,20,31,0,32,5 8,23,19,4,5 28,11,5,21 4,25,2,1,10,2,34,0,27,26]","[2,3 9,22,5 28,12,2,3,34,5,32,21 4,1,29,0,5,18,3,8,4 2,11,16,17,4,0,4,2,13,2,10,1,5 8,20,23,5,9,7,19,26,7,5,33,4,30,14,5,3,9,1,15,24,1 3,25,27,31,8]"
 27, 7, 7,  4,  8, combine, 22,0.19,   0.000,"[2 9,5,1,12,1,14,6 8 1,4 9,10,2,5 9,4,9,16,1,6,2,11,8,13,15,8]","[1,1,2 9,4,8,14,2,2,6,10,5 9,6 8 1,15,13,1,16,9,12,4 9,11,5,8]"
 27, 7, 7,  4,  8,combineS, 22,0.19,   0.000,"[2 9,5,1,12,1,14,6 8 1,4 9,10,2,5 9,4,9,16,1,6,2,11,8,13,15,8]","[1,1,2 9,4,8,14,2,2,6,10,5 9,6 8 1,15,13,1,16,9,12,4 9,11,5,8]"
 27, 7, 7,  4,  8,  greedy, 22,0.19,   0.001,"[2 9,5,1,12,1,14,6 8 1,4 9,10,2,5 9,4,9,16,1,6,2,11,8,13,15,8]","[1,1,2 9,4,8,14,2,2,6,10,5 9,6 8 1,15,13,1,16,9,12,4 9,11,5,8]"
 27, 7, 7,  4,  8,     pso, 22,0.19,   0.781,"[2 9,5,1,12,1,14,6 8 1,4 9,10,2,5 9,4,9,16,1,6,2,11,8,13,15,8]","[1,1,2 9,4,8,14,2,2,6,10,5 9,6 8 1,15,13,1,16,9,12,4 9,11,5,8]"
 38, 6,19,  6,  6, combine, 34,0.11,   0.000,"[11,24,9,6,19,2,21,5,17,6 7,8,22,7,0,0,2,13,2,26,3,5,23,20 3,5,15,6,16,10 5,12,5,14,5 2,18,25]","[21,8,24,6,17,0,18,13,5 2,2,5,22,20 3,12,11,9,14,10 5,2,3,6 7,7,5,25,15,5,2,0,19,5,16,26,23,6]"
 38, 6,19,  6,  6,combineS, 34,0.11,   0.001,"[11,24,9,6,19,2,21,5,17,6 7,8,22,7,0,0,2,13,2,26,3,5,23,20 3,5,15,6,16,10 5,12,5,14,5 2,18,25]","[21,8,24,6,17,0,18,13,5 2,2,5,22,20 3,12,11,9,14,10 5,2,3,6 7,7,5,25,15,5,2,0,19,5,16,26,23,6]"
 38, 6,19,  6,  6,  greedy, 34,0.11,   0.005,"[11,24,9,6,19,2,21,5,17,6 7,8,22,7,0,0,2,13,2,26,3,5,23,20 3,5,15,6,16,10 5,12,5,14,5 2,18,25]","[21,8,24,6,17,0,18,13,5 2,2,5,22,20 3,12,11,9,14,10 5,2,3,6 7,7,5,25,15,5,2,0,19,5,16,26,23,6]"
 38, 6,19,  6,  6,     pso, 34,0.11,   0.528,"[11,24,9,6,19,2,21,5,17,6 7,8,22,7,0,0,2,13,2,26,3,5,23,20 3,5,15,6,16,10 5,12,5,14,5 2,18,25]","[21,8,24,6,17,0,18,13,5 2,2,5,22,20 3,12,11,9,14,10 5,2,3,6 7,7,5,25,15,5,2,0,19,5,16,26,23,6]"
 66, 5,18, 13, 62, combine, 45,0.32,   0.001,"[4 1,0 4,2 3,4 2,0 22,4 4,17,0 0 0,1,1 0 2,8,7,12,4,19,14,1 3,4 2,20 0,1 4,3 1,0,6,13,15 3,18,16,3,5,4,2,0 11,1,10,21 1,0 1,3 4,4,0,2 4,9,1,0,0,3]","[8,4 1,17,3 1,13,16,0 1,18,4 2,2,2 3,19,3,10,0 4,0 22,7,0,3 4,12,1,4 2,2 4,0 0 0,3,4,1,6,1,21 1,20 0,5,0,4,15 3,0,4,14,1 0 2,9,1 3,1 4,0 11,4 4,0]"
 66, 5,18, 13, 62,combineS, 45,0.32,   0.001,"[4 1,0 4,2 3,4 2,0 22,4 4,17,0 0 0,1,1,0 2,8,7,12,4,19,14 1,3 4,2,20 0,1 4,3 1,0,6,13,15 3,18,16,3,5,4,2,0 11,1,10,21 1,0 1,3 4,4,0,2 4,9 1,0,0,3]","[8,4 1,17,3 1,13,16,0 1,18,4 2,2,2 3,19,3,10,0 4,0 22,7,0,3 4,12,1 4,2,2 4,0 0 0,3 4,1,6,1,21 1,20 0,5,0,4,15 3,0,4,14 1,0 2,9 1,3,1,4,0 11,4 4,0]"
 66, 5,18, 13, 62,  greedy, 45,0.32,   0.010,"[4 1,0 4,2 3,4,2,0 22,4,4,17,0,0,0,1,1 0 2,8,7,12,4,19,14,1,3 4,2,20 0,1 4,3 1,0,6,13,15 3,18,16,3,5,4 2,0 11,1,10,21 1,0 1,3,4 4 0,2 4,9 1,0 0 3]","[8,4,1,17,3,1,13,16,0 1,18,4 2,2,2 3,19,3,10,0,4,0 22,7,0,3 4,12,1 4,2,2 4,0,0 0 3,4 1,6,1,21 1,20 0,5,0 4,15 3,0,4,14,1 0 2,9 1,3 1,4,0 11,4 4 0]"
 66, 5,18, 13, 62,     pso, 43,0.35,  14.377,"[4 1,0 4,2 3,4 2,0 22,4,4,17,0 0 0,1,1 0 2,8,7,12,4,19,14,1,3 4,2,20 0,1 4,3 1,0,6,13,15 3,18,16,3,5,4 2,0 11,1,10,21 1,0 1,3,4 4 0,2 4,9 1,0,0 3]","[8,4 1,17,3 1,13,16,0 1,18,4 2,2,2 3,19,3,10,0,4,0 22,7,0 3,4,12,1,4 2,2 4,0 0 0,3 4,1,6,1,21 1,20 0,5,0,4,15 3,0 4,14,1 0 2,9 1,3,1 4,0 11,4 4 0]"
 47, 8,16,  6, 13, combine, 39,0.17,   0.000,"[8,3,12,14,2,7,18,6 7,3,16,2 2,4,19,11,0 9,7 10 1,5,7,17,22,6,13 0,6,0,4,1,2,2 6,7,20,23,15,1,5,3 6,1,21,6,3]","[7,7,1,14,0,3,8,2 6,23,17,6,21,4,11,13 0,5,18,19,2 2,3 6,6 7,2,16,12,4,6,0 9,6,20,1,22,3,1,15,7,7 10 1,2,3,5]"
 47, 8,16,  6, 13,combineS, 39,0.17,   0.001,"[8,3,12,14,2,7,18,6 7,3,16,2 2,4,19,11,0 9,7 10 1,5,7,17,22,6,13 0,6,0,4,1,2,2 6,7,20,23,15,1,5,3 6,1,21,6,3]","[7,7,1,14,0,3,8,2 6,23,17,6,21,4,11,13 0,5,18,19,2 2,3 6,6 7,2,16,12,4,6,0 9,6,20,1,22,3,1,15,7,7 10 1,2,3,5]"
 47, 8,16,  6, 13,  greedy, 39,0.17,   0.007,"[8,3,12,14,2,7,18,6 7,3,16,2 2,4,19,11,0 9,7 10 1,5,7,17,22,6,13 0,6,0,4,1,2,2 6,7,20,23,15,1,5,3 6,1,21,6,3]","[7,7,1,14,0,3,8,2 6,23,17,6,21,4,11,13 0,5,18,19,2 2,3 6,6 7,2,16,12,4,6,0 9,6,20,1,22,3,1,15,7,7 10 1,2,3,5]"
 47, 8,16,  6, 13,     pso, 39,0.17,   1.890,"[8,3,12,14,2,7,18,6 7,3,16,2 2,4,19,11,0 9,7 10 1,5,7,17,22,6,13 0,6,0,4,1,2,2 6,7,20,23,15,1,5,3 6,1,21,6,3]","[7,7,1,14,0,3,8,2 6,23,17,6,21,4,11,13 0,5,18,19,2 2,3 6,6 7,2,16,12,4,6,0 9,6,20,1,22,3,1,15,7,7 10 1,2,3,5]"
 71, 7, 7, 14, 84, combine, 48,0.33,   0.001,"[4 3,4 4 0,1 2,0 2,12,5,5 1,4,3,4,4,0 1,4,11,6 0,2 0 3,3 6,3 2,8 2,5 2,7,1 2,5,0 4,1 6,2,3 3,3,2,6 0,3,5,0,1 1,6,2,6,5,13 1,9,5,10,2 2,0,1,1,1,2 2]","[0 4,5 2,5,4 3,0 1,9,6,13 1,4,7,6,6 0,4,1,3,0 2,2 0 3,5,3,12,1 6,5,3 2,1,0,1 2,3,0,5 1,10,3 6,8 2,2,4 4 0,4,5,2,1,4,2 2,2 2,1 1,3 3,2,1 2,6 0,11,5]"
 71, 7, 7, 14, 84,combineS, 48,0.33,   0.002,"[4 3,4 4 0,1 2,0 2,12,5,5 1,4,3,4,4,0 1,4,11,6 0,2 0 3,3 6,3 2,8 2,5 2,7,1 2,5,0 4,1 6,2,3 3,3,2,6 0,3,5,0,1 1,6,2,6,5,13 1,9,5,10,2 2,0,1,1,1,2 2]","[0 4,5 2,5,4 3,0 1,9,6,13 1,4,7,6,6 0,4,1,3,0 2,2 0 3,5,3,12,1 6,5,3 2,1,0,1 2,3,0,5 1,10,3 6,8 2,2,4 4 0,4,5,2,1,4,2 2,2 2,1 1,3 3,2,1 2,6 0,11,5]"
 71, 7, 7, 14, 84,  greedy, 48,0.33,   0.017,"[4 3,4 4 0,1,2,0,2,12,5,5 1,4,3,4,4,0 1,4,11,6,0,2,0,3,3 6,3 2,8 2,5 2,7,1,2,5,0 4 1,6,2 3,3 3 2,6 0,3 5,0 1,1,6,2,6 5,13 1,9,5,10,2 2 0,1 1,1 2,2]","[0,4,5 2,5,4 3,0 1,9,6,13 1,4,7,6,6,0 4 1,3,0,2 2 0,3 5,3,12,1,6 5,3 2,1,0 1,2 3,0,5 1,10,3 6,8 2,2,4 4 0,4,5,2,1,4,2,2,2,2,1 1,3 3 2,1 2,6 0,11,5]"
 71, 7, 7, 14, 84,     pso, 44,0.39,  22.372,"[4 3,4 4 0,1 2,0 2,12,5,5 1,4,3,4,4,0,1 4,11,6 0,2 0,3,3 6,3 2,8 2,5 2,7,1,2 5,0 4,1,6,2 3,3 3 2,6 0,3 5,0 1,1,6,2,6 5,13 1,9,5,10,2 2,0 1,1 1,2 2]","[0 4,5,2 5,4 3,0 1,9,6,13 1,4,7,6,6 0,4,1,3,0 2,2 0,3 5,3,12,1,6 5,3 2,1,0 1,2 3,0,5 1,10,3 6,8 2,2,4 4 0,4,5 2,1 4,2 2,2 2,1 1,3 3 2,1 2,6 0,11,5]"
 65, 9,25,  6,  9, combine, 60,0.08,   0.001,"[7 5,6,29,14,6,19,31,23,2 22,3,0,33,5,4 4,13,26,0,6,2,6,8,16,17,2,7,1,32,25,3,1,4,27,24,4,5,28,3,21,15,30,12,4,0,18,8,7,5,2 2,1,1,0,9,6,10,11,2,7 3,20,1,4]","[2,3,13,21,6,26,6,6,1,24,4 4,8,31,3,8,4,30,6,1,5,17,28,12,9,2,2 22,19,2 2,23,3,15,1,7 3,5,25,6,18,0,0,14,4,33,29,2,5,0,7,10,1,20,7 5,11,16,0,1,7,27,4,4,32]"
 65, 9,25,  6,  9,combineS, 59,0.09,   0.002,"[7 5,6,29,14,6,19,31,23,2 22,3,0,33,5,4 4,13,26,0,6,2,6,8,16,17,2,7,1,32,25,3,1,4,27,24 4,5,28,3,21,15,30,12,4,0,18,8,7,5,2 2,1,1,0,9,6,10,11,2,7 3,20,1,4]","[2,3,13,21,6,26,6,6,1,24 4,4,8,31,3,8,4,30,6,1,5,17,28,12,9,2,2 22,19,2 2,23,3,15,1,7 3,5,25,6,18,0,0,14,4,33,29,2,5,0,7,10,1,20,7 5,11,16,0,1,7,27,4 4,32]"
 65, 9,25,  6,  9,  greedy, 59,0.09,   0.024,"[7,5,6,29,14,6,19,31,23,2 22,3,0,33,5,4 4,13,26,0,6,2,6,8,16,17,2,7,1,32,25,3,1,4,27,24 4,5,28,3,21,15,30,12,4,0,18,8,7 5,2 2,1,1,0,9,6,10,11,2,7 3,20,1,4]","[2,3,13,21,6,26,6,6,1,24 4,4,8,31,3,8,4,30,6,1,5,17,28,12,9,2,2 22,19,2 2,23,3,15,1,7 3,5,25,6,18,0,0,14,4,33,29,2,5,0,7,10,1,20,7 5,11,16,0,1,7,27,4 4,32]"
 65, 9,25,  6,  9,     pso, 59,0.09,   1.405,"[7,5,6,29,14,6,19,31,23,2 22,3,0,33,5,4 4,13,26,0,6,2,6,8,16,17,2,7,1,32,25,3,1,4,27,24 4,5,28,3,21,15,30,12,4,0,18,8,7 5,2 2,1,1,0,9,6,10,11,2,7 3,20,1,4]","[2,3,13,21,6,26,6,6,1,24 4,4,8,31,3,8,4,30,6,1,5,17,28,12,9,2,2 22,19,2 2,23,3,15,1,7 3,5,25,6,18,0,0,14,4,33,29,2,5,0,7,10,1,20,7 5,11,16,0,1,7,27,4 4,32]"
 51, 8, 8,  9, 28, combine, 38,0.26,   0.000,"[6 4,13,2,0 3,2,3,3 6,1 4,6 0,0,7,4 2,5 7,6,2 5,6,5,3,9,4,2 7,11,6 15,0 6,2,10,8,2 6,1,1,1 2,1,14,12,6,5,0,2]","[9,1 4,5,1,6 15,14,0 3,4,5,6,5 7,0,11,8,3,2,6 0,6 4,0,1,2 7,2 5,1,10,3 6,2,2,1 2,13,4 2,2,12,7,2 6,0 6,3,6,6]"
 51, 8, 8,  9, 28,combineS, 38,0.26,   0.001,"[6 4,13,2,0 3,2,3,3 6,1 4,6 0,0,7,4 2,5 7,6,2 5,6,5,3,9,4,2 7,11,6 15,0 6,2,10,8,2 6,1,1,1 2,1,14,12,6,5,0,2]","[9,1 4,5,1,6 15,14,0 3,4,5,6,5 7,0,11,8,3,2,6 0,6 4,0,1,2 7,2 5,1,10,3 6,2,2,1 2,13,4 2,2,12,7,2 6,0 6,3,6,6]"
 51, 8, 8,  9, 28,  greedy, 38,0.26,   0.010,"[6 4,13,2,0 3,2,3,3 6,1 4,6 0,0,7,4,2 5,7,6,2,5 6 5,3,9,4,2 7,11,6 15,0 6,2,10,8,2 6,1,1,1,2 1,14,12,6,5,0,2]","[9,1 4,5,1,6 15,14,0 3,4,5 6 5,7,0,11,8,3,2,6 0,6 4,0,1,2 7,2 5,1,10,3 6,2,2 1,2,13,4,2,2,12,7,2 6,0 6,3,6,6]"
 51, 8, 8,  9, 28,     pso, 37,0.28,   6.542,"[6 4,13,2,0 3,2,3,3 6,1 4,6 0,0,7,4,2 5,7,6 2,5 6 5,3,9,4,2 7,11,6 15,0 6,2,10,8,2 6,1,1,1,2 1,14,12,6,5,0,2]","[9,1 4,5,1,6 15,14,0 3,4,5 6 5,7,0,11,8,3,2,6 0,6 4,0,1,2 7,2 5,1,10,3,6 2,2 1,2,13,4,2,2,12,7,2 6,0 6,3 6,6]"
 64, 9,29,  5,  3, combine, 61,0.05,   0.001,"[0,27,1,14,18,29,9,21,13,10,3,25,6,2 1,7 5,0,23,20,3,15,30,28,2,2,4,7,6,9,0,36,9,4,38,33,35,32,0,5,11,31,2,24,0,3 1,6,26,3,17,7,6,5,19,22,37,2,6,12,3,34,16,1]","[6,37,6,25,20,24,19,29,21,0,12,1,11,0,35,9,34,26,30,9,2,7,3,2,13,23,2,36,27,3,9,31,7,18,2 1,4,5,28,1,22,4,3,2,5,33,6,6,0,0,10,16,32,3,6,0,15,7 5,17,14,38,3 1]"
 64, 9,29,  5,  3,combineS, 61,0.05,   0.002,"[0,27,1,14,18,29,9,21,13,10,3,25,6,2 1,7 5,0,23,20,3,15,30,28,2,2,4,7,6,9,0,36,9,4,38,33,35,32,0,5,11,31,2,24,0,3 1,6,26,3,17,7,6,5,19,22,37,2,6,12,3,34,16,1]","[6,37,6,25,20,24,19,29,21,0,12,1,11,0,35,9,34,26,30,9,2,7,3,2,13,23,2,36,27,3,9,31,7,18,2 1,4,5,28,1,22,4,3,2,5,33,6,6,0,0,10,16,32,3,6,0,15,7 5,17,14,38,3 1]"
 64, 9,29,  5,  3,  greedy, 61,0.05,   0.031,"[0,27,1,14,18,29,9,21,13,10,3,25,6,2 1,7 5,0,23,20,3,15,30,28,2,2,4,7,6,9,0,36,9,4,38,33,35,32,0,5,11,31,2,24,0,3 1,6,26,3,17,7,6,5,19,22,37,2,6,12,3,34,16,1]","[6,37,6,25,20,24,19,29,21,0,12,1,11,0,35,9,34,26,30,9,2,7,3,2,13,23,2,36,27,3,9,31,7,18,2 1,4,5,28,1,22,4,3,2,5,33,6,6,0,0,10,16,32,3,6,0,15,7 5,17,14,38,3 1]"
 64, 9,29,  5,  3,     pso, 61,0.05,   0.385,"[0,27,1,14,18,29,9,21,13,10,3,25,6,2 1,7 5,0,23,20,3,15,30,28,2,2,4,7,6,9,0,36,9,4,38,33,35,32,0,5,11,31,2,24,0,3 1,6,26,3,17,7,6,5,19,22,37,2,6,12,3,34,16,1]","[6,37,6,25,20,24,19,29,21,0,12,1,11,0,35,9,34,26,30,9,2,7,3,2,13,23,2,36,27,3,9,31,7,18,2 1,4,5,28,1,22,4,3,2,5,33,6,6,0,0,10,16,32,3,6,0,15,7 5,17,14,38,3 1]"
 43, 7,19,  7,  8, combine, 40,0.07,   0.000,"[0,6 0,0,5,15,2,21,26,18,1,5,4,25,8,11,10,14,23,6,0 3,22,16,0,3,17,6,24,1 0,3,2,12,13,19,9,3,20,5,4,0,6]","[24,6,3,19,15,0 3,0,16,17,3,4,2,11,1,21,6,22,2,5,3,23,20,10,8,6,26,1 0,13,12,4,5,25,9,5,0,0,0,18,6 0,14]"
 43, 7,19,  7,  8,combineS, 40,0.07,   0.001,"[0,6 0,0,5,15,2,21,26,18,1,5,4,25,8,11,10,14,23,6,0 3,22,16,0,3,17,6,24,1 0,3,2,12,13,19,9,3,20,5,4,0,6]","[24,6,3,19,15,0 3,0,16,17,3,4,2,11,1,21,6,22,2,5,3,23,20,10,8,6,26,1 0,13,12,4,5,25,9,5,0,0,0,18,6 0,14]"
 43, 7,19,  7,  8,  greedy, 40,0.07,   0.007,"[0,6 0,0,5,15,2,21,26,18,1,5,4,25,8,11,10,14,23,6,0 3,22,16,0,3,17,6,24,1 0,3,2,12,13,19,9,3,20,5,4,0,6]","[24,6,3,19,15,0 3,0,16,17,3,4,2,11,1,21,6,22,2,5,3,23,20,10,8,6,26,1 0,13,12,4,5,25,9,5,0,0,0,18,6 0,14]"
 43, 7,19,  7,  8,     pso, 39,0.10,   0.776,"[0,6,0 0,5,15,2,21,26,18,1,5,4,25,8,11,10,14,23,6 0,3,22,16,0 3,17,6,24,1 0,3,2,12,13,19,9,3,20,5,4,0,6]","[24,6,3,19,15,0 3,0,16,17,3,4,2,11,1,21,6,22,2,5,3,23,20,10,8,6,26,1 0,13,12,4,5,25,9,5,0,0 0,18,6 0,14]"
 37, 5,18,  5,  6, combine, 33,0.11,   0.000,"[9,7,1,10,5,8,15,18,2,11,2,2,17,6,4,1 4,2 1,16,12,1,3,2,19,0,20,4 4,4 0,0,13,22,3,21,14]","[19,16,22,1 4,8,2,18,0,2,15,5,2,20,1,4 0,4,17,2 1,6,7,13,21,2,9,3,11,1,0,4 4,10,14,3,12]"
 37, 5,18,  5,  6,combineS, 33,0.11,   0.000,"[9,7,1,10,5,8,15,18,2,11,2,2,17,6,4,1 4,2 1,16,12,1,3,2,19,0,20,4 4,4 0,0,13,22,3,21,14]","[19,16,22,1 4,8,2,18,0,2,15,5,2,20,1,4 0,4,17,2 1,6,7,13,21,2,9,3,11,1,0,4 4,10,14,3,12]"
 37, 5,18,  5,  6,  greedy, 33,0.11,   0.004,"[9,7,1,10,5,8,15,18,2,11,2,2,17,6,4,1 4,2 1,16,12,1,3,2,19,0,20,4 4,4 0,0,13,22,3,21,14]","[19,16,22,1 4,8,2,18,0,2,15,5,2,20,1,4 0,4,17,2 1,6,7,13,21,2,9,3,11,1,0,4 4,10,14,3,12]"
