size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right
 61, 6,14, 12, 57,   ,combineS, 44,0.28,   0.001,"[13,4,2,2,3 4,0 3,1 0,3,0,0,0 12,7,1 0 2,9,0 2,1,5 5,5,0 5,19,5,1 3,2,1,4 8,11,14 3,0 4,18 2,3,15,4,1 0,16,1,10,2 0,4 0,4,5,2,17,1,6]","[0 2,7,3 4,16,17,5,1 0 2,0 3,0,15,9,2,0 5,1 3,1 0,4 0,18 2,4 8,0 12,13,2,5,10,1,0 4,1 0,14 3,5,6,2,4,4,4,11,0,3,2 0,5 5,1,19,1,3,1,2]"
 61, 6,14, 12, 57,   ,  greedy, 43,0.30,   0.012,"[13,4,2,2,3 4,0,3 1,0 3 0,0,0 12,7,1 0 2,9,0 2,1,5 5,5,0,5,19,5 1 3,2,1,4 8,11,14 3,0,4,18 2,3,15,4 1 0,16,1,10,2,0 4 0,4,5,2,17,1,6]","[0 2,7,3 4,16,17,5,1 0 2,0 3 0,15,9,2,0,5 1 3,1,0 4 0,18 2,4 8,0 12,13,2,5,10,1,0,4 1 0,14 3,5,6,2,4,4,4,11,0,3,2,0,5 5,1,19,1,3 1,2]"
 61, 6,14, 12, 57,  0,     pso, 43,0.30,  13.609,"[13,4,2,2,3 4,0,3 1 0,3 0,0,0 12,7,1 0 2,9,0 2,1,5 5,5,0 5,19,5,1 3,2,1,4 8,11,14 3,0,4,18 2,3,15,4 1 0,16,1,10,2 0,4 0,4,5,2,17,1,6]","[0 2,7,3 4,16,17,5,1 0 2,0,3 0,15,9,2,0 5,1,3 1 0,4 0,18 2,4 8,0 12,13,2,5,10,1,0,4 1 0,14 3,5,6,2,4,4,4,11,0,3,2 0,5 5,1,19,1 3,1,2]"
 71, 8,11,  9, 56,   , combine, 51,0.29,   0.001,"[3 4,5 5,4 6,3,10,2 3,2,7,6,1 1,4,2,7 7,6 0,3,14,17,18,16 2,4 7,0 4,0,3,9,6,6 7,1 6,13,1,0,4,6,0 2,5,1,1,15,5 7,6,4 1 6,7 0,4 3,11,12,5,1,0,2,4 1,8,5 5]","[4 3,6,12,5 5,1 1,2,6 0,6,13,5 5,0,18,1 6,3,2,5,4 7,15,7 0,7,17,4 1,2 3,6,0 4,1,3,0,6 7,4 6,3 4,14,16 2,0 2,3,4,7 7,1,5 7,4 1 6,11,6,2,1,4,5,10,1,9,0,8]"
 71, 8,11,  9, 56,   ,combineS, 51,0.29,   0.001,"[3 4,5 5,4 6,3,10,2 3,2,7,6,1 1,4,2,7 7,6 0,3,14,17,18,16 2,4 7,0 4,0,3,9,6,6 7,1,6 13,1,0,4,6,0 2,5,1,1,15,5 7,6,4 1 6,7 0,4 3,11,12 5,1,0,2,4 1,8,5,5]","[4 3,6,12 5,5,1 1,2,6 0,6 13,5 5,0,18,1,6,3,2,5,4 7,15,7 0,7,17,4 1,2 3,6,0 4,1,3,0,6 7,4 6,3 4,14,16 2,0 2,3,4,7 7,1,5 7,4 1 6,11,6,2,1,4,5,10,1,9,0,8]"
 71, 8,11,  9, 56,   ,  greedy, 49,0.31,   0.016,"[3,4 5,5,4 6 3,10,2,3 2,7,6,1,1,4,2,7 7,6 0,3,14,17,18,16 2,4 7,0,4,0,3,9,6,6 7,1,6 13,1,0,4,6 0,2,5 1 1,15,5 7,6,4 1 6,7 0,4 3,11,12 5,1,0 2,4 1,8,5 5]","[4 3,6,12 5,5 1 1,2,6 0,6 13,5 5,0,18,1,6,3 2,5,4 7,15,7 0,7,17,4 1,2,3,6 0,4,1,3,0,6 7,4 6 3,4,14,16 2,0 2,3,4,7 7,1,5 7,4 1 6,11,6,2,1,4 5,10,1,9,0,8]"
 71, 8,11,  9, 56,  0,     pso, 48,0.33,  16.786,"[3 4,5 5,4 6 3,10,2 3,2,7,6,1,1 4,2,7 7,6 0,3,14,17,18,16 2,4 7,0 4,0,3,9,6,6 7,1 6,13,1,0,4,6,0 2,5 1 1,15,5 7,6,4 1 6,7 0,4 3,11,12 5,1,0,2,4 1,8,5,5]","[4 3,6,12 5,5 1 1,2,6 0,6,13,5 5,0,18,1 6,3,2,5,4 7,15,7 0,7,17,4 1,2 3,6,0 4,1,3,0,6 7,4 6 3,4,14,16 2,0 2,3 4,7 7,1,5 7,4 1 6,11,6,2,1 4,5,10,1,9,0,8]"
 76, 6,18, 13, 65,   , combine, 60,0.21,   0.001,"[0,2,3,0,12,3 5,5 5,10,4 2,1,0,6,0 4,3,15,5 2,4,2,16,14,8,11 5 5,7,21,18,2,3 4,5 0,2 4,17,1,0 3,13,0,4,5,5,19,1 4,5,22,3 3,1,4 3,2,1,1,4,23,20,0,3,5,5,0,5 3,9,4,3 4,4]","[1 4,0,7,5,3 5,4,10,0,0 3,5 0,1,3 3,3,5 2,18,4,0,0,22,4,0,3 4,15,12,2,5 3,4 3,3,23,3,1,2 4,0,1,2,21,1,9,5,4,16,11 5 5,19,0 4,5,2,6,4 2,4,13,17,5 5,5,14,2,5,8,1,3 4,20]"
 76, 6,18, 13, 65,   ,combineS, 60,0.21,   0.001,"[0,2,3,0,12,3 5,5 5,10,4 2,1,0,6,0 4,3,15,5 2,4,2,16,14,8,11 5 5,7,21,18,2,3 4,5 0,2 4,17,1,0 3,13,0,4,5,5,19,1 4,5,22,3 3,1,4 3,2,1,1,4,23,20,0,3,5,5,0,5 3,9,4,3 4,4]","[1 4,0,7,5,3 5,4,10,0,0 3,5 0,1,3 3,3,5 2,18,4,0,0,22,4,0,3 4,15,12,2,5 3,4 3,3,23,3,1,2 4,0,1,2,21,1,9,5,4,16,11 5 5,19,0 4,5,2,6,4 2,4,13,17,5 5,5,14,2,5,8,1,3 4,20]"
 76, 6,18, 13, 65,   ,  greedy, 60,0.21,   0.024,"[0,2,3,0,12,3,5 5 5,10,4,2,1,0,6,0,4,3,15,5 2,4,2,16,14,8,11 5 5,7,21,18,2,3 4,5,0,2 4,17,1,0 3,13,0 4 5,5,19,1 4,5,22,3 3,1,4,3,2,1,1,4,23,20,0 3 5,5,0,5 3,9,4,3 4,4]","[1 4,0,7,5 3,5,4,10,0,0 3 5,0,1,3 3,3,5 2,18,4,0,0,22,4,0 3,4,15,12,2,5,3 4,3,3,23,3,1,2,4,0,1,2,21,1,9,5,4,16,11 5 5,19,0 4 5,2,6,4,2 4,13,17,5 5 5,14,2,5,8,1,3 4,20]"
 76, 6,18, 13, 65, 20,     pso, 58,0.24,  17.109,"[0,2,3,0,12,3,5 5 5,10,4,2,1,0,6,0,4 3,15,5 2,4 2,16,14,8,11 5,5,7,21,18,2,3 4,5 0,2 4,17,1,0 3,13,0 4 5,5 19,1 4,5,22,3 3,1,4,3,2,1,1,4,23,20,0,3 5,5,0,5 3,9,4,3 4,4]","[1 4,0,7,5,3 5,4,10,0,0 3,5 0,1,3,3 3,5 2,18,4,0,0,22,4,0,3 4,15,12,2,5 3,4 3,3,23,3,1,2 4,0,1,2,21,1,9,5,4,16,11 5,5 19,0 4 5,2,6,4 2,4,13,17,5 5 5,14,2,5,8,1,3 4,20]"
 59, 5,11, 13, 71,   , combine, 43,0.28,   0.000,"[2 4,0 4,1 1,4,3,5,0,0,4 2 3,1 11,1 2,12,7,2 1,3,15,1 10,3,4,3,13,2,14,4 4,9,0,4 4,0,3,2,1 3,4,3 3,4,4 1,1 2,1,1,1,6,8,0 2,1]","[4,0,2 4,1 2,3,1 11,3 3,3,1,0 4,4,13,4 4,7,4 4,4,0,5,1 2,0,1,2 1,4 2 3,1 1,3,1,2,2,0 2,6,1 10,4,1 3,3,3,8,12,1,14,9,4 1,15,0]"
 59, 5,11, 13, 71,   ,combineS, 43,0.28,   0.001,"[2 4,0 4,1 1,4,3,5,0,0,4,2 3 1 11,1 2,12,7,2 1,3,15,1 10,3,4,3,13,2,14,4 4,9,0,4 4,0,3,2,1 3,4,3 3,4,4 1,1 2,1,1,1,6,8,0 2,1]","[4,0,2 4,1,2 3 1 11,3 3,3,1,0 4,4,13,4 4,7,4 4,4,0,5,1 2,0,1,2 1,4,2,3,1 1,3,1 2,2,0 2,6,1 10,4,1 3,3,3,8,12,1,14,9,4 1,15,0]"
 59, 5,11, 13, 71,   ,  greedy, 43,0.28,   0.010,"[2,4,0,4 1,1,4,3,5,0,0,4 2 3 1,11,1 2,12,7,2,1 3,15,1 10,3,4,3,13,2,14,4 4,9,0,4 4 0,3,2,1 3,4,3 3,4 4,1,1 2 1,1,1,6,8,0 2,1]","[4,0 2,4 1,2,3,1,11,3 3,3,1,0,4 4,13,4 4,7,4,4 4 0,5,1 2,0,1 2 1,4 2 3 1,1 3,1,2,2,0,2,6,1 10,4,1 3,3,3,8,12,1,14,9,4,1,15,0]"
 59, 5,11, 13, 71, 37,     pso, 41,0.31,  16.068,"[2,4 0,4 1,1 4,3,5,0,0 4,2 3 1 11,1 2,12,7,2,1 3,15,1 10,3,4,3,13,2,14,4 4,9,0,4 4 0,3,2,1,3,4,3 3,4,4 1,1 2,1 1,1,6,8,0 2,1]","[4 0,2,4 1,2 3 1 11,3 3,3,1,0 4,4,13,4 4,7,4,4 4 0,5,1 2,0,1 2,1 4,2,3,1 1,3,1,2,2,0 2,6,1 10,4,1 3,3,3,8,12,1,14,9,4 1,15,0]"
 50, 6,16,  8, 20,   , combine, 41,0.18,   0.000,"[4,9,7,4 2,15,13,4 3,1 2,5,0,18,2 20,1,2,0,4,2,12 1,6,5,1 19,21,5,4 3,4 5,0,10,14,3,4 1,11,2,17,5,4,5,16,1,3,2,8]","[15,4 5,3,8,4 3,5,12 1,4,21,11,5,5,2,5,18,4 3,0,4 2,4,10,4 1,6,3,1 19,1 2,2 20,14,2,1,16,0,5,13,2,2,4,1,7,9,0,17]"
 50, 6,16,  8, 20,   ,combineS, 41,0.18,   0.001,"[4,9,7,4 2,15,13,4 3,1 2,5,0,18,2 20,1,2,0,4,2,12 1,6,5,1 19,21,5,4 3,4 5,0,10,14,3,4 1,11,2,17,5,4,5,16,1,3,2,8]","[15,4 5,3,8,4 3,5,12 1,4,21,11,5,5,2,5,18,4 3,0,4 2,4,10,4 1,6,3,1 19,1 2,2 20,14,2,1,16,0,5,13,2,2,4,1,7,9,0,17]"
 50, 6,16,  8, 20,   ,  greedy, 39,0.22,   0.007,"[4,9,7,4,2,15,13,4 3,1,2 5,0,18,2 20,1 2,0 4 2,12 1,6,5,1 19,21,5,4 3,4 5,0,10,14,3,4 1,11,2,17,5,4,5,16,1,3,2,8]","[15,4 5,3,8,4 3,5,12 1,4,21,11,5,5,2 5,18,4 3,0 4 2,4,10,4 1,6,3,1 19,1 2,2 20,14,2,1,16,0,5,13,2,2,4,1,7,9,0,17]"
 50, 6,16,  8, 20,  0,     pso, 39,0.22,   3.905,"[4,9,7,4,2,15,13,4 3,1,2 5,0,18,2 20,1 2,0 4 2,12 1,6,5,1 19,21,5,4 3,4 5,0,10,14,3,4 1,11,2,17,5,4,5,16,1,3,2,8]","[15,4 5,3,8,4 3,5,12 1,4,21,11,5,5,2 5,18,4 3,0 4 2,4,10,4 1,6,3,1 19,1 2,2 20,14,2,1,16,0,5,13,2,2,4,1,7,9,0,17]"
 50, 9,21,  5,  8,   , combine, 43,0.14,   0.000,"[2,6,12,9 4,5,28,1,17,27,22,26,3 6,15,21,2,1 30,1,25,18,0,4,3,8 0,14,5,11,3,0,10,23 1,5,5 0,8,8,29,13,20,19,1 4,2,24,16,9]","[3,2,13,18,5,15,0,3,9 4,4,14,9,25,2,12,23 1,10,5 0,1 30,27,24,0,21,29,2,26,1,28,11,5,16,1 4,8,6,8 0,22,3 6,1,5,8,20,17,19]"
 50, 9,21,  5,  8,   ,combineS, 43,0.14,   0.001,"[2,6,12,9 4,5,28,1,17,27,22,26,3 6,15,21,2,1 30,1,25,18,0,4,3,8 0,14,5,11,3,0,10,23 1,5,5 0,8,8,29,13,20,19,1 4,2,24,16,9]","[3,2,13,18,5,15,0,3,9 4,4,14,9,25,2,12,23 1,10,5 0,1 30,27,24,0,21,29,2,26,1,28,11,5,16,1 4,8,6,8 0,22,3 6,1,5,8,20,17,19]"
 50, 9,21,  5,  8,   ,  greedy, 43,0.14,   0.007,"[2,6,12,9 4,5,28,1,17,27,22,26,3 6,15,21,2,1 30,1,25,18,0,4,3,8 0,14,5,11,3,0,10,23 1,5,5 0,8,8,29,13,20,19,1 4,2,24,16,9]","[3,2,13,18,5,15,0,3,9 4,4,14,9,25,2,12,23 1,10,5 0,1 30,27,24,0,21,29,2,26,1,28,11,5,16,1 4,8,6,8 0,22,3 6,1,5,8,20,17,19]"
 50, 9,21,  5,  8,  0,     pso, 43,0.14,   1.376,"[2,6,12,9 4,5,28,1,17,27,22,26,3 6,15,21,2,1 30,1,25,18,0,4,3,8 0,14,5,11,3,0,10,23 1,5,5 0,8,8,29,13,20,19,1 4,2,24,16,9]","[3,2,13,18,5,15,0,3,9 4,4,14,9,25,2,12,23 1,10,5 0,1 30,27,24,0,21,29,2,26,1,28,11,5,16,1 4,8,6,8 0,22,3 6,1,5,8,20,17,19]"
 53, 8,30,  4,  2,   , combine, 51,0.04,   0.001,"[4,32,17,7 5,39,27,18,11,21,5,28,3,31,24,3,33,16,5,29,6,37,36,7,23,6,14,25,12,35,38,0,6,0 34,22,26,9,19,7,1,1,30,13,9,7,20,3,15,10,9,4,5]","[29,13,32,12,30,38,15,4,7 5,19,5,25,27,6,7,0,9,5,33,21,1,17,11,5,9,3,9,36,3,23,20,1,4,7,28,37,7,14,24,26,35,16,31,18,6,39,22,6,10,0 34,3]"
 53, 8,30,  4,  2,   ,combineS, 51,0.04,   0.001,"[4,32,17,7 5,39,27,18,11,21,5,28,3,31,24,3,33,16,5,29,6,37,36,7,23,6,14,25,12,35,38,0,6,0 34,22,26,9,19,7,1,1,30,13,9,7,20,3,15,10,9,4,5]","[29,13,32,12,30,38,15,4,7 5,19,5,25,27,6,7,0,9,5,33,21,1,17,11,5,9,3,9,36,3,23,20,1,4,7,28,37,7,14,24,26,35,16,31,18,6,39,22,6,10,0 34,3]"
 53, 8,30,  4,  2,   ,  greedy, 51,0.04,   0.009,"[4,32,17,7 5,39,27,18,11,21,5,28,3,31,24,3,33,16,5,29,6,37,36,7,23,6,14,25,12,35,38,0,6,0 34,22,26,9,19,7,1,1,30,13,9,7,20,3,15,10,9,4,5]","[29,13,32,12,30,38,15,4,7 5,19,5,25,27,6,7,0,9,5,33,21,1,17,11,5,9,3,9,36,3,23,20,1,4,7,28,37,7,14,24,26,35,16,31,18,6,39,22,6,10,0 34,3]"
 53, 8,30,  4,  2,  0,     pso, 51,0.04,   0.149,"[4,32,17,7 5,39,27,18,11,21,5,28,3,31,24,3,33,16,5,29,6,37,36,7,23,6,14,25,12,35,38,0,6,0 34,22,26,9,19,7,1,1,30,13,9,7,20,3,15,10,9,4,5]","[29,13,32,12,30,38,15,4,7 5,19,5,25,27,6,7,0,9,5,33,21,1,17,11,5,9,3,9,36,3,23,20,1,4,7,28,37,7,14,24,26,35,16,31,18,6,39,22,6,10,0 34,3]"
 49, 8,22,  5,  5,   , combine, 45,0.08,   0.000,"[0,3,14,12,22,4,7,28 3,25,8,10,29,4,27,15,0,24,19,9,30,6 8,4,13,5,23,6,17,20,11,5,5,8,3,2,8,3,26,5,0,7 5,21,16,3 7,2,18]","[15,8,5,25,21,9,2,3,3,5,27,2,16,30,5,3,24,10,20,29,13,22,28 3,7,17,11,4,4,0,5,12,3 7,0,0,4,8,14,7 5,26,23,8,18,19,6 8,6]"
 49, 8,22,  5,  5,   ,combineS, 45,0.08,   0.001,"[0,3,14,12,22,4,7,28 3,25,8,10,29,4,27,15,0,24,19,9,30,6 8,4,13,5,23,6,17,20,11,5,5,8,3,2,8,3,26,5,0,7 5,21,16,3 7,2,18]","[15,8,5,25,21,9,2,3,3,5,27,2,16,30,5,3,24,10,20,29,13,22,28 3,7,17,11,4,4,0,5,12,3 7,0,0,4,8,14,7 5,26,23,8,18,19,6 8,6]"
 49, 8,22,  5,  5,   ,  greedy, 45,0.08,   0.010,"[0,3,14,12,22,4,7,28 3,25,8,10,29,4,27,15,0,24,19,9,30,6 8,4,13,5,23,6,17,20,11,5,5,8,3,2,8,3,26,5,0,7 5,21,16,3 7,2,18]","[15,8,5,25,21,9,2,3,3,5,27,2,16,30,5,3,24,10,20,29,13,22,28 3,7,17,11,4,4,0,5,12,3 7,0,0,4,8,14,7 5,26,23,8,18,19,6 8,6]"
 49, 8,22,  5,  5,  0,     pso, 45,0.08,   0.585,"[0,3,14,12,22,4,7,28 3,25,8,10,29,4,27,15,0,24,19,9,30,6 8,4,13,5,23,6,17,20,11,5,5,8,3,2,8,3,26,5,0,7 5,21,16,3 7,2,18]","[15,8,5,25,21,9,2,3,3,5,27,2,16,30,5,3,24,10,20,29,13,22,28 3,7,17,11,4,4,0,5,12,3 7,0,0,4,8,14,7 5,26,23,8,18,19,6 8,6]"
 41, 5,18,  6, 15,   , combine, 34,0.18,   0.001,"[9,20,5,24,13,8,2 3 0 1,15,12,2,2,16,21,22,18,0,1,2,0,14,11 2,5,23,7,3,3 0,3 10 0,1,0,19,5,3,1,17]","[22,0,24,3 10 0,5,12,1,3,5,16,0,18,8,0,23,3,2,14,15,2 3 0 1,19,1,3 0,7,21,11 2,9,2,13,2,20,17,5,1]"
 41, 5,18,  6, 15,   ,combineS, 34,0.18,   0.000,"[9,20,5,24,13,8,2 3 0 1,15,12,2,2,16,21,22,18,0,1,2,0,14,11 2,5,23,7,3,3 0,3 10 0,1,0,19,5,3,1,17]","[22,0,24,3 10 0,5,12,1,3,5,16,0,18,8,0,23,3,2,14,15,2 3 0 1,19,1,3 0,7,21,11 2,9,2,13,2,20,17,5,1]"
 41, 5,18,  6, 15,   ,  greedy, 34,0.18,   0.004,"[9,20,5,24,13,8,2 3 0 1,15,12,2,2,16,21,22,18,0,1,2,0,14,11 2,5,23,7,3,3 0,3 10 0,1,0,19,5,3,1,17]","[22,0,24,3 10 0,5,12,1,3,5,16,0,18,8,0,23,3,2,14,15,2 3 0 1,19,1,3 0,7,21,11 2,9,2,13,2,20,17,5,1]"
 41, 5,18,  6, 15,  0,     pso, 34,0.18,   1.615,"[9,20,5,24,13,8,2 3 0 1,15,12,2,2,16,21,22,18,0,1,2,0,14,11 2,5,23,7,3,3 0,3 10 0,1,0,19,5,3,1,17]","[22,0,24,3 10 0,5,12,1,3,5,16,0,18,8,0,23,3,2,14,15,2 3 0 1,19,1,3 0,7,21,11 2,9,2,13,2,20,17,5,1]"
 65, 8,18, 10, 34,   , combine, 54,0.17,   0.001,"[2 7,7 2,7,18,6,11,4,5,7 0,3,12,20,6,15,3,6 0,17,3,24,3 4,2,7 7,9,0,7,21,14,13,1,0,0 2,16,19,5,5,22,4,7 1,3 7,4 8,0,5,4,10,25,5,3,2,3,6,1,2,7 2,23]","[7 0,2,0,3,22,3,2 7,24,7 2,4,6 0,5,17,18,21,9,5,2,0 2,5,4 8,10,2,11,7 1,5,3 7,1,3,7,1,7 2,25,16,15,6,5,6,19,6,14,12,13,0,3,3,0,3 4,7,4,4,20,23,7 7]"
 65, 8,18, 10, 34,   ,combineS, 54,0.17,   0.002,"[2 7,7 2,7,18,6,11,4,5,7 0,3,12,20,6,15,3,6 0,17,3,24,3 4,2,7 7,9,0,7,21,14,13,1,0,0 2,16,19,5,5,22,4,7 1,3 7,4 8,0,5,4,10,25,5,3,2,3,6,1,2,7 2,23]","[7 0,2,0,3,22,3,2 7,24,7 2,4,6 0,5,17,18,21,9,5,2,0 2,5,4 8,10,2,11,7 1,5,3 7,1,3,7,1,7 2,25,16,15,6,5,6,19,6,14,12,13,0,3,3,0,3 4,7,4,4,20,23,7 7]"
 65, 8,18, 10, 34,   ,  greedy, 52,0.20,   0.013,"[2 7,7 2,7,18,6,11,4,5,7 0,3,12,20,6,15,3,6 0,17,3,24,3 4,2,7 7,9,0,7,21,14,13,1,0,0 2,16,19,5,5,22,4,7 1 3 7,4,8,0,5 4,10,25,5 3,2,3,6,1,2,7 2,23]","[7 0,2,0,3,22,3,2 7,24,7 2,4,6 0,5,17,18,21,9,5,2,0 2,5 4,8,10,2,11,7,1,5 3,7 1 3 7,1,7 2,25,16,15,6,5,6,19,6,14,12,13,0,3,3,0,3 4,7,4,4,20,23,7 7]"
 65, 8,18, 10, 34,  0,     pso, 52,0.20,   6.941,"[2 7,7 2,7,18,6,11,4,5,7 0,3,12,20,6,15,3,6 0,17,3,24,3 4,2,7 7,9,0,7,21,14,13,1,0,0 2,16,19,5,5,22,4,7 1 3 7,4 8,0,5,4,10,25,5 3,2,3,6,1,2,7 2,23]","[7 0,2,0,3,22,3,2 7,24,7 2,4,6 0,5,17,18,21,9,5,2,0 2,5,4 8,10,2,11,7,1,5 3,7 1 3 7,1,7 2,25,16,15,6,5,6,19,6,14,12,13,0,3,3,0,3 4,7,4,4,20,23,7 7]"
 54, 9,11,  9, 13,   , combine, 46,0.15,   0.000,"[5,0,0,11,5 2,16,1 1,3,6,12,3,2,5,7,8,15,4,7,3,6,13,0,2 0,1,4,6,6,1 9,14,7,1,17,1,2,3,3 1,4,7 6,8,6 8,10,19,8 4,18,1,1]","[1,2 0,4,4,1,15,5 2,10,17,7,1 1,8 4,5,3 1,8,1,6,3,5,6 8,16,11,1 9,2,0,6,7,14,2,8,1,6,4,3,7 6,3,0,6,7,18,3,0,12,13,19,1]"
 54, 9,11,  9, 13,   ,combineS, 46,0.15,   0.001,"[5,0,0,11,5 2,16,1 1,3,6,12,3,2,5,7,8,15,4,7,3,6,13,0,2 0,1,4,6,6,1 9,14,7,1,17,1,2,3,3 1,4,7 6,8,6 8,10,19,8 4,18,1,1]","[1,2 0,4,4,1,15,5 2,10,17,7,1 1,8 4,5,3 1,8,1,6,3,5,6 8,16,11,1 9,2,0,6,7,14,2,8,1,6,4,3,7 6,3,0,6,7,18,3,0,12,13,19,1]"
 54, 9,11,  9, 13,   ,  greedy, 46,0.15,   0.010,"[5,0,0,11,5 2,16,1,1,3,6,12,3,2,5,7,8,15,4,7,3,6,13,0,2 0,1,4,6,6,1 9,14,7,1,17,1,2,3,3 1,4,7 6,8,6 8,10,19,8 4,18,1 1]","[1,2 0,4,4,1,15,5 2,10,17,7,1 1,8 4,5,3 1,8,1,6,3,5,6 8,16,11,1 9,2,0,6,7,14,2,8,1,6,4,3,7 6,3,0,6,7,18,3,0,12,13,19,1]"
 54, 9,11,  9, 13,  0,     pso, 45,0.17,   2.786,"[5,0,0,11,5 2,16,1,1,3,6,12,3,2,5,7,8,15,4,7,3,6,13,0,2 0,1,4,6,6,1 9,14,7 1,17,1 2,3,3 1,4,7 6,8,6 8,10,19,8 4,18,1,1]","[1 2,0,4,4,1,15,5 2,10,17,7 1,1,8 4,5,3 1,8,1,6,3,5,6 8,16,11,1 9,2 0,6,7,14,2,8,1,6,4,3,7 6,3,0,6,7,18,3,0,12,13,19,1]"
 53, 6,14, 11, 34,   , combine, 41,0.23,   0.000,"[1,2,11 4,12,5,13,0,14,10,2,3,4,18,8,9,0,3 2,17,0,3,7,0 1,5 4,15,4 3 1,1,2,0,1 4,6 4,1,4 4,0 0,1,5,4,19,4 4,16,5 2,5]","[1,4 3 1,17,19,18,4,3 2,1,0,8,2,5 4,4 4,15,13,3,0,11 4,3,5,7,2,16,1 4,4 4,4,2,5 2,6 4,0 1,0,5,1,0,9,10,0 0,5,12,1,14]"
 53, 6,14, 11, 34,   ,combineS, 41,0.23,   0.001,"[1,2,11 4,12,5,13,0,14,10,2,3,4,18,8,9,0,3 2,17,0,3,7,0 1,5,4 15,4 3 1,1,2,0,1 4,6 4,1,4 4,0 0,1,5,4,19,4 4,16,5 2,5]","[1,4 3 1,17,19,18,4,3 2,1,0,8,2,5,4 4,4 15,13,3,0,11 4,3,5,7,2,16,1 4,4 4,4,2,5 2,6 4,0 1,0,5,1,0,9,10,0 0,5,12,1,14]"
 53, 6,14, 11, 34,   ,  greedy, 40,0.25,   0.007,"[1,2,11 4,12,5,13,0,14,10,2,3,4,18,8,9,0,3 2,17,0,3,7,0,1,5,4 15,4 3 1,1,2,0 1,4,6 4,1 4 4,0 0,1,5 4,19,4 4,16,5 2,5]","[1,4 3 1,17,19,18,4,3 2,1,0,8,2,5 4,4,4 15,13,3,0,11 4,3,5,7,2,16,1 4 4,4 4,2,5 2,6 4,0 1,0,5,1,0,9,10,0 0,5,12,1,14]"
 53, 6,14, 11, 34,  0,     pso, 40,0.25,   6.331,"[1,2,11 4,12,5,13,0,14,10,2,3,4,18,8,9,0,3 2,17,0,3,7,0,1,5,4 15,4 3 1,1,2,0 1,4,6 4,1 4 4,0 0,1,5 4,19,4 4,16,5 2,5]","[1,4 3 1,17,19,18,4,3 2,1,0,8,2,5 4,4,4 15,13,3,0,11 4,3,5,7,2,16,1 4 4,4 4,2,5 2,6 4,0 1,0,5,1,0,9,10,0 0,5,12,1,14]"
 44, 7,13,  8, 14,   , combine, 36,0.19,   0.000,"[19,3,6,1 1,15,5 3,17 6,6,1,5,8,13,6,6 14,3,18 0,1,4 5,0,5,16,2 6,5,3,11,9,4,2,4,7,4,6 5,6,2,10,12]","[16,6,12,3,8,6 14,4,3,1,13,1,18 0,6,15,2,5,5,4,1 1,6,5 3,4,0,11,5,17 6,10,2 6,19,6 5,4 5,6,3,7,9,2]"
 44, 7,13,  8, 14,   ,combineS, 36,0.19,   0.001,"[19,3,6,1 1,15,5 3,17 6,6,1,5,8,13,6,6 14,3,18 0,1,4 5,0,5,16,2 6,5,3,11,9,4,2,4,7,4,6 5,6,2,10,12]","[16,6,12,3,8,6 14,4,3,1,13,1,18 0,6,15,2,5,5,4,1 1,6,5 3,4,0,11,5,17 6,10,2 6,19,6 5,4 5,6,3,7,9,2]"
 44, 7,13,  8, 14,   ,  greedy, 36,0.19,   0.006,"[19,3,6,1 1,15,5,3,17 6,6,1,5,8,13,6,6 14,3,18 0,1,4 5,0,5,16,2,6 5 3,11,9,4,2,4,7,4,6 5,6,2,10,12]","[16,6,12,3,8,6 14,4,3,1,13,1,18 0,6,15,2,5,5,4,1 1,6 5 3,4,0,11,5,17 6,10,2,6,19,6 5,4 5,6,3,7,9,2]"
 44, 7,13,  8, 14,  0,     pso, 36,0.19,   2.248,"[19,3,6,1 1,15,5,3,17 6,6,1,5,8,13,6,6 14,3,18 0,1,4 5,0,5,16,2,6 5 3,11,9,4,2,4,7,4,6 5,6,2,10,12]","[16,6,12,3,8,6 14,4,3,1,13,1,18 0,6,15,2,5,5,4,1 1,6 5 3,4,0,11,5,17 6,10,2,6,19,6 5,4 5,6,3,7,9,2]"
 61,10,20,  9, 21,   , combine, 54,0.12,   0.001,"[4,22,1 9,29,23,1 1,9,3,21,25,9,1,17,3,2,2,8,7,13,9 8,9 6,6 1,18,4,15,6 1,28,6,1,6,24,0,4,8,26,7,5,11,2,6 6,6,10,0,19,27,8,5,3,9,16,6,12,14,20]","[6,5,23,8,0,2,1 9,28,7,1 1,18,21,1,0,6,6 1,3,1,2,24,3,14,2,4,11,8,4,10,6,9,13,12,6 1,25,17,4,19,6 6,9,20,7,9 8,6,3,26,22,27,16,29,9,15,8,9 6,5]"
 61,10,20,  9, 21,   ,combineS, 54,0.12,   0.001,"[4,22,1 9,29,23,1,1,9,3,21,25,9,1,17,3,2,2,8,7,13,9 8,9 6,6,1 18,4,15,6 1,28,6 1,6,24,0,4,8,26,7,5,11,2,6 6,6,10,0,19,27,8,5,3,9,16,6,12,14,20]","[6,5,23,8,0,2,1 9,28,7,1,1 18,21,1,0,6,6 1,3,1,2,24,3,14,2,4,11,8,4,10,6,9,13,12,6 1,25,17,4,19,6 6,9,20,7,9 8,6,3,26,22,27,16,29,9,15,8,9 6,5]"
