size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right,pair
38,8,17,4,16,,combine,30,0.21621621621621623,0.0,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]",20 5 2 1 17 22 4 12 16 23 8 1 3 4 11 15 6 21 13 26 5 5 2 24 8 6 10 14 3 2 19 18 3 7 8 25 3 72 4 13 16 23 6 1 25 8 4 11 8 5 3 14 10 20 24 26 15 3 7 8 2 12 22 3 6 5 2 1 17 19 18 3 5 7 21
38,8,17,4,16,,combineS,30,0.21621621621621623,0.001,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]",20 5 2 1 17 22 4 12 16 23 8 1 3 4 11 15 6 21 13 26 5 5 2 24 8 6 10 14 3 2 19 18 3 7 8 25 3 72 4 13 16 23 6 1 25 8 4 11 8 5 3 14 10 20 24 26 15 3 7 8 2 12 22 3 6 5 2 1 17 19 18 3 5 7 21
38,8,17,4,16,,greedy,30,0.21621621621621623,0.003,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]",20 5 2 1 17 22 4 12 16 23 8 1 3 4 11 15 6 21 13 26 5 5 2 24 8 6 10 14 3 2 19 18 3 7 8 25 3 72 4 13 16 23 6 1 25 8 4 11 8 5 3 14 10 20 24 26 15 3 7 8 2 12 22 3 6 5 2 1 17 19 18 3 5 7 21
38,8,17,4,16,0,pso,30,0.21621621621621623,1.88,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]",20 5 2 1 17 22 4 12 16 23 8 1 3 4 11 15 6 21 13 26 5 5 2 24 8 6 10 14 3 2 19 18 3 7 8 25 3 72 4 13 16 23 6 1 25 8 4 11 8 5 3 14 10 20 24 26 15 3 7 8 2 12 22 3 6 5 2 1 17 19 18 3 5 7 21
38,8,17,4,16,0,psoPure,30,0.21621621621621623,1.872,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18,3 7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3 7 8,2,12,22,3,6,5 2 1 17,19 18,3,5,7,21]",20 5 2 1 17 22 4 12 16 23 8 1 3 4 11 15 6 21 13 26 5 5 2 24 8 6 10 14 3 2 19 18 3 7 8 25 3 72 4 13 16 23 6 1 25 8 4 11 8 5 3 14 10 20 24 26 15 3 7 8 2 12 22 3 6 5 2 1 17 19 18 3 5 7 21
38,8,17,4,16,0,psoComb,30,0.21621621621621623,6.585,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]",20 5 2 1 17 22 4 12 16 23 8 1 3 4 11 15 6 21 13 26 5 5 2 24 8 6 10 14 3 2 19 18 3 7 8 25 3 72 4 13 16 23 6 1 25 8 4 11 8 5 3 14 10 20 24 26 15 3 7 8 2 12 22 3 6 5 2 1 17 19 18 3 5 7 21
38,8,17,4,16,,FPT,30,0.21621621621621623,0.241,,,20 5 2 1 17 22 4 12 16 23 8 1 3 4 11 15 6 21 13 26 5 5 2 24 8 6 10 14 3 2 19 18 3 7 8 25 3 72 4 13 16 23 6 1 25 8 4 11 8 5 3 14 10 20 24 26 15 3 7 8 2 12 22 3 6 5 2 1 17 19 18 3 5 7 21
38,6,21,5,5,,combine,35,0.08108108108108109,0.0,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]",28 26 21 14 25 13 6 22 6 12 24 0 4 0 4 19 1 5 2 2 9 5 0 15 1 17 20 11 0 23 27 8 18 2 10 0 1 162 17 20 19 23 28 22 0 0 4 1 9 6 18 8 27 0 16 15 1 13 5 10 14 21 1 25 2 5 24 12 2 4 0 0 26 6 11
38,6,21,5,5,,combineS,35,0.08108108108108109,0.001,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]",28 26 21 14 25 13 6 22 6 12 24 0 4 0 4 19 1 5 2 2 9 5 0 15 1 17 20 11 0 23 27 8 18 2 10 0 1 162 17 20 19 23 28 22 0 0 4 1 9 6 18 8 27 0 16 15 1 13 5 10 14 21 1 25 2 5 24 12 2 4 0 0 26 6 11
38,6,21,5,5,,greedy,35,0.08108108108108109,0.004,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]",28 26 21 14 25 13 6 22 6 12 24 0 4 0 4 19 1 5 2 2 9 5 0 15 1 17 20 11 0 23 27 8 18 2 10 0 1 162 17 20 19 23 28 22 0 0 4 1 9 6 18 8 27 0 16 15 1 13 5 10 14 21 1 25 2 5 24 12 2 4 0 0 26 6 11
38,6,21,5,5,0,pso,35,0.08108108108108109,0.488,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]",28 26 21 14 25 13 6 22 6 12 24 0 4 0 4 19 1 5 2 2 9 5 0 15 1 17 20 11 0 23 27 8 18 2 10 0 1 162 17 20 19 23 28 22 0 0 4 1 9 6 18 8 27 0 16 15 1 13 5 10 14 21 1 25 2 5 24 12 2 4 0 0 26 6 11
38,6,21,5,5,0,psoPure,35,0.08108108108108109,0.474,"[28,26,21,14,25,13,6,22,6,12,24,0,4 0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0,4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4 0,0,26,6,11]",28 26 21 14 25 13 6 22 6 12 24 0 4 0 4 19 1 5 2 2 9 5 0 15 1 17 20 11 0 23 27 8 18 2 10 0 1 162 17 20 19 23 28 22 0 0 4 1 9 6 18 8 27 0 16 15 1 13 5 10 14 21 1 25 2 5 24 12 2 4 0 0 26 6 11
38,6,21,5,5,0,psoComb,35,0.08108108108108109,4.851,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]",28 26 21 14 25 13 6 22 6 12 24 0 4 0 4 19 1 5 2 2 9 5 0 15 1 17 20 11 0 23 27 8 18 2 10 0 1 162 17 20 19 23 28 22 0 0 4 1 9 6 18 8 27 0 16 15 1 13 5 10 14 21 1 25 2 5 24 12 2 4 0 0 26 6 11
38,6,21,5,5,,FPT,35,0.08108108108108109,2.784,,,28 26 21 14 25 13 6 22 6 12 24 0 4 0 4 19 1 5 2 2 9 5 0 15 1 17 20 11 0 23 27 8 18 2 10 0 1 162 17 20 19 23 28 22 0 0 4 1 9 6 18 8 27 0 16 15 1 13 5 10 14 21 1 25 2 5 24 12 2 4 0 0 26 6 11
38,4,26,4,4,,combine,35,0.08108108108108109,0.0,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]",1 9 8 12 3 22 6 3 20 17 23 19 24 13 26 28 16 30 5 25 11 31 21 1 27 15 5 4 10 18 1 5 14 4 7 29 4 55 1 5 25 5 31 17 10 4 7 28 3 18 1 14 11 13 30 6 15 16 3 4 4 12 21 29 22 27 26 20 1 23 8 24 9 19 5
38,4,26,4,4,,combineS,35,0.08108108108108109,0.001,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]",1 9 8 12 3 22 6 3 20 17 23 19 24 13 26 28 16 30 5 25 11 31 21 1 27 15 5 4 10 18 1 5 14 4 7 29 4 55 1 5 25 5 31 17 10 4 7 28 3 18 1 14 11 13 30 6 15 16 3 4 4 12 21 29 22 27 26 20 1 23 8 24 9 19 5
38,4,26,4,4,,greedy,35,0.08108108108108109,0.004,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]",1 9 8 12 3 22 6 3 20 17 23 19 24 13 26 28 16 30 5 25 11 31 21 1 27 15 5 4 10 18 1 5 14 4 7 29 4 55 1 5 25 5 31 17 10 4 7 28 3 18 1 14 11 13 30 6 15 16 3 4 4 12 21 29 22 27 26 20 1 23 8 24 9 19 5
38,4,26,4,4,0,pso,35,0.08108108108108109,0.381,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]",1 9 8 12 3 22 6 3 20 17 23 19 24 13 26 28 16 30 5 25 11 31 21 1 27 15 5 4 10 18 1 5 14 4 7 29 4 55 1 5 25 5 31 17 10 4 7 28 3 18 1 14 11 13 30 6 15 16 3 4 4 12 21 29 22 27 26 20 1 23 8 24 9 19 5
38,4,26,4,4,0,psoPure,35,0.08108108108108109,0.363,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]",1 9 8 12 3 22 6 3 20 17 23 19 24 13 26 28 16 30 5 25 11 31 21 1 27 15 5 4 10 18 1 5 14 4 7 29 4 55 1 5 25 5 31 17 10 4 7 28 3 18 1 14 11 13 30 6 15 16 3 4 4 12 21 29 22 27 26 20 1 23 8 24 9 19 5
38,4,26,4,4,0,psoComb,35,0.08108108108108109,4.865,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]",1 9 8 12 3 22 6 3 20 17 23 19 24 13 26 28 16 30 5 25 11 31 21 1 27 15 5 4 10 18 1 5 14 4 7 29 4 55 1 5 25 5 31 17 10 4 7 28 3 18 1 14 11 13 30 6 15 16 3 4 4 12 21 29 22 27 26 20 1 23 8 24 9 19 5
38,4,26,4,4,,FPT,34,0.10810810810810811,0.033,,,1 9 8 12 3 22 6 3 20 17 23 19 24 13 26 28 16 30 5 25 11 31 21 1 27 15 5 4 10 18 1 5 14 4 7 29 4 55 1 5 25 5 31 17 10 4 7 28 3 18 1 14 11 13 30 6 15 16 3 4 4 12 21 29 22 27 26 20 1 23 8 24 9 19 5
38,4,23,4,5,,combine,33,0.13513513513513514,0.0,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]",3 3 22 24 1 15 4 3 11 10 6 2 1 17 7 25 1 0 9 14 18 2 3 0 12 0 5 2 8 26 0 16 19 20 13 23 2 211 11 4 0 18 0 22 14 9 2 3 10 2 20 2 25 13 21 3 8 16 19 12 1 17 2 0 23 0 26 1 15 6 24 3 3 5 7
38,4,23,4,5,,combineS,33,0.13513513513513514,0.0,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]",3 3 22 24 1 15 4 3 11 10 6 2 1 17 7 25 1 0 9 14 18 2 3 0 12 0 5 2 8 26 0 16 19 20 13 23 2 211 11 4 0 18 0 22 14 9 2 3 10 2 20 2 25 13 21 3 8 16 19 12 1 17 2 0 23 0 26 1 15 6 24 3 3 5 7
38,4,23,4,5,,greedy,33,0.13513513513513514,0.004,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]",3 3 22 24 1 15 4 3 11 10 6 2 1 17 7 25 1 0 9 14 18 2 3 0 12 0 5 2 8 26 0 16 19 20 13 23 2 211 11 4 0 18 0 22 14 9 2 3 10 2 20 2 25 13 21 3 8 16 19 12 1 17 2 0 23 0 26 1 15 6 24 3 3 5 7
38,4,23,4,5,0,pso,33,0.13513513513513514,0.693,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]",3 3 22 24 1 15 4 3 11 10 6 2 1 17 7 25 1 0 9 14 18 2 3 0 12 0 5 2 8 26 0 16 19 20 13 23 2 211 11 4 0 18 0 22 14 9 2 3 10 2 20 2 25 13 21 3 8 16 19 12 1 17 2 0 23 0 26 1 15 6 24 3 3 5 7
38,4,23,4,5,0,psoPure,33,0.13513513513513514,0.677,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]",3 3 22 24 1 15 4 3 11 10 6 2 1 17 7 25 1 0 9 14 18 2 3 0 12 0 5 2 8 26 0 16 19 20 13 23 2 211 11 4 0 18 0 22 14 9 2 3 10 2 20 2 25 13 21 3 8 16 19 12 1 17 2 0 23 0 26 1 15 6 24 3 3 5 7
38,4,23,4,5,0,psoComb,33,0.13513513513513514,4.68,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]",3 3 22 24 1 15 4 3 11 10 6 2 1 17 7 25 1 0 9 14 18 2 3 0 12 0 5 2 8 26 0 16 19 20 13 23 2 211 11 4 0 18 0 22 14 9 2 3 10 2 20 2 25 13 21 3 8 16 19 12 1 17 2 0 23 0 26 1 15 6 24 3 3 5 7
38,4,23,4,5,,FPT,33,0.13513513513513514,9.195,,,3 3 22 24 1 15 4 3 11 10 6 2 1 17 7 25 1 0 9 14 18 2 3 0 12 0 5 2 8 26 0 16 19 20 13 23 2 211 11 4 0 18 0 22 14 9 2 3 10 2 20 2 25 13 21 3 8 16 19 12 1 17 2 0 23 0 26 1 15 6 24 3 3 5 7
38,5,23,4,3,,combine,36,0.05405405405405406,0.0,"[0,13,16,12 6,2,2,18,11,21,24 10,6,4,8,19,26,15,0,17,27,23,25,5,4,7,2,6,28,20,29,0,5,22,9,0,14,6]","[24 10,0,22,17,0,6,25,15,11,16,7,29,12 6,18,5,8,2,9,4,23,27,4,26,5,28,19,13,6,14,21,6,2,0,2,20,0]",0 13 16 12 6 2 2 18 11 21 24 10 6 4 8 19 26 15 0 17 27 23 25 5 4 7 2 6 28 20 29 0 5 22 9 0 14 624 10 0 22 17 0 6 25 15 11 16 7 29 12 6 18 5 8 2 9 4 23 27 4 26 5 28 19 13 6 14 21 6 2 0 2 20 0
38,5,23,4,3,,combineS,36,0.05405405405405406,0.001,"[0,13,16,12 6,2,2,18,11,21,24 10,6,4,8,19,26,15,0,17,27,23,25,5,4,7,2,6,28,20,29,0,5,22,9,0,14,6]","[24 10,0,22,17,0,6,25,15,11,16,7,29,12 6,18,5,8,2,9,4,23,27,4,26,5,28,19,13,6,14,21,6,2,0,2,20,0]",0 13 16 12 6 2 2 18 11 21 24 10 6 4 8 19 26 15 0 17 27 23 25 5 4 7 2 6 28 20 29 0 5 22 9 0 14 624 10 0 22 17 0 6 25 15 11 16 7 29 12 6 18 5 8 2 9 4 23 27 4 26 5 28 19 13 6 14 21 6 2 0 2 20 0
38,5,23,4,3,,greedy,36,0.05405405405405406,0.004,"[0,13,16,12 6,2,2,18,11,21,24 10,6,4,8,19,26,15,0,17,27,23,25,5,4,7,2,6,28,20,29,0,5,22,9,0,14,6]","[24 10,0,22,17,0,6,25,15,11,16,7,29,12 6,18,5,8,2,9,4,23,27,4,26,5,28,19,13,6,14,21,6,2,0,2,20,0]",0 13 16 12 6 2 2 18 11 21 24 10 6 4 8 19 26 15 0 17 27 23 25 5 4 7 2 6 28 20 29 0 5 22 9 0 14 624 10 0 22 17 0 6 25 15 11 16 7 29 12 6 18 5 8 2 9 4 23 27 4 26 5 28 19 13 6 14 21 6 2 0 2 20 0
38,5,23,4,3,0,pso,36,0.05405405405405406,0.235,"[0,13,16,12 6,2,2,18,11,21,24 10,6,4,8,19,26,15,0,17,27,23,25,5,4,7,2,6,28,20,29,0,5,22,9,0,14,6]","[24 10,0,22,17,0,6,25,15,11,16,7,29,12 6,18,5,8,2,9,4,23,27,4,26,5,28,19,13,6,14,21,6,2,0,2,20,0]",0 13 16 12 6 2 2 18 11 21 24 10 6 4 8 19 26 15 0 17 27 23 25 5 4 7 2 6 28 20 29 0 5 22 9 0 14 624 10 0 22 17 0 6 25 15 11 16 7 29 12 6 18 5 8 2 9 4 23 27 4 26 5 28 19 13 6 14 21 6 2 0 2 20 0
38,5,23,4,3,0,psoPure,36,0.05405405405405406,0.223,"[0,13,16,12,6 2,2,18,11,21,24 10,6,4,8,19,26,15,0,17,27,23,25,5,4,7,2,6,28,20,29,0,5,22,9,0,14,6]","[24 10,0,22,17,0,6,25,15,11,16,7,29,12,6,18,5,8,2,9,4,23,27,4,26,5,28,19,13,6,14,21,6 2,0,2,20,0]",0 13 16 12 6 2 2 18 11 21 24 10 6 4 8 19 26 15 0 17 27 23 25 5 4 7 2 6 28 20 29 0 5 22 9 0 14 624 10 0 22 17 0 6 25 15 11 16 7 29 12 6 18 5 8 2 9 4 23 27 4 26 5 28 19 13 6 14 21 6 2 0 2 20 0
38,5,23,4,3,0,psoComb,36,0.05405405405405406,4.834,"[0,13,16,12 6,2,2,18,11,21,24 10,6,4,8,19,26,15,0,17,27,23,25,5,4,7,2,6,28,20,29,0,5,22,9,0,14,6]","[24 10,0,22,17,0,6,25,15,11,16,7,29,12 6,18,5,8,2,9,4,23,27,4,26,5,28,19,13,6,14,21,6,2,0,2,20,0]",0 13 16 12 6 2 2 18 11 21 24 10 6 4 8 19 26 15 0 17 27 23 25 5 4 7 2 6 28 20 29 0 5 22 9 0 14 624 10 0 22 17 0 6 25 15 11 16 7 29 12 6 18 5 8 2 9 4 23 27 4 26 5 28 19 13 6 14 21 6 2 0 2 20 0
38,5,23,4,3,,FPT,36,0.05405405405405406,1.146,,,0 13 16 12 6 2 2 18 11 21 24 10 6 4 8 19 26 15 0 17 27 23 25 5 4 7 2 6 28 20 29 0 5 22 9 0 14 624 10 0 22 17 0 6 25 15 11 16 7 29 12 6 18 5 8 2 9 4 23 27 4 26 5 28 19 13 6 14 21 6 2 0 2 20 0
38,7,14,5,5,,combine,35,0.08108108108108109,0.0,"[5,6,15,12,0 1,18,3,6,21,3,13,6 1,4,2,20,19,3 3,14,4,11,3,9,1,10,22,5,6,4,17,0,4,2,6,16,0]","[11,4,0,3 3,5,9,2,6 1,0 1,19,13,15,4,6,17,16,22,3,12,18,20,6,6,14,10,4,1,2,4,3,3,5,21,0,6]",5 6 15 12 0 1 18 3 6 21 3 13 6 1 4 2 20 19 3 3 14 4 11 3 9 1 10 22 5 6 4 17 0 4 2 6 16 011 4 0 3 3 5 9 2 6 1 0 1 19 13 15 4 6 17 16 22 3 12 18 20 6 6 14 10 4 1 2 4 3 3 5 21 0 6
38,7,14,5,5,,combineS,35,0.08108108108108109,0.0,"[5,6,15,12,0 1,18,3,6,21,3,13,6 1,4,2,20,19,3 3,14,4,11,3,9,1,10,22,5,6,4,17,0,4,2,6,16,0]","[11,4,0,3 3,5,9,2,6 1,0 1,19,13,15,4,6,17,16,22,3,12,18,20,6,6,14,10,4,1,2,4,3,3,5,21,0,6]",5 6 15 12 0 1 18 3 6 21 3 13 6 1 4 2 20 19 3 3 14 4 11 3 9 1 10 22 5 6 4 17 0 4 2 6 16 011 4 0 3 3 5 9 2 6 1 0 1 19 13 15 4 6 17 16 22 3 12 18 20 6 6 14 10 4 1 2 4 3 3 5 21 0 6
38,7,14,5,5,,greedy,35,0.08108108108108109,0.004,"[5,6,15,12,0 1,18,3,6,21,3,13,6 1,4,2,20,19,3 3,14,4,11,3,9,1,10,22,5,6,4,17,0,4,2,6,16,0]","[11,4,0,3 3,5,9,2,6 1,0 1,19,13,15,4,6,17,16,22,3,12,18,20,6,6,14,10,4,1,2,4,3,3,5,21,0,6]",5 6 15 12 0 1 18 3 6 21 3 13 6 1 4 2 20 19 3 3 14 4 11 3 9 1 10 22 5 6 4 17 0 4 2 6 16 011 4 0 3 3 5 9 2 6 1 0 1 19 13 15 4 6 17 16 22 3 12 18 20 6 6 14 10 4 1 2 4 3 3 5 21 0 6
38,7,14,5,5,0,pso,35,0.08108108108108109,0.545,"[5,6,15,12,0 1,18,3,6,21,3,13,6 1,4,2,20,19,3 3,14,4,11,3,9,1,10,22,5,6,4,17,0,4,2,6,16,0]","[11,4,0,3 3,5,9,2,6 1,0 1,19,13,15,4,6,17,16,22,3,12,18,20,6,6,14,10,4,1,2,4,3,3,5,21,0,6]",5 6 15 12 0 1 18 3 6 21 3 13 6 1 4 2 20 19 3 3 14 4 11 3 9 1 10 22 5 6 4 17 0 4 2 6 16 011 4 0 3 3 5 9 2 6 1 0 1 19 13 15 4 6 17 16 22 3 12 18 20 6 6 14 10 4 1 2 4 3 3 5 21 0 6
38,7,14,5,5,0,psoPure,35,0.08108108108108109,0.521,"[5,6,15,12,0 1,18,3,6,21,3,13,6 1,4,2,20,19,3 3,14,4,11,3,9,1,10,22,5,6,4,17,0,4,2,6,16,0]","[11,4,0,3 3,5,9,2,6 1,0 1,19,13,15,4,6,17,16,22,3,12,18,20,6,6,14,10,4,1,2,4,3,3,5,21,0,6]",5 6 15 12 0 1 18 3 6 21 3 13 6 1 4 2 20 19 3 3 14 4 11 3 9 1 10 22 5 6 4 17 0 4 2 6 16 011 4 0 3 3 5 9 2 6 1 0 1 19 13 15 4 6 17 16 22 3 12 18 20 6 6 14 10 4 1 2 4 3 3 5 21 0 6
38,7,14,5,5,0,psoComb,35,0.08108108108108109,4.93,"[5,6,15,12,0 1,18,3,6,21,3,13,6 1,4,2,20,19,3 3,14,4,11,3,9,1,10,22,5,6,4,17,0,4,2,6,16,0]","[11,4,0,3 3,5,9,2,6 1,0 1,19,13,15,4,6,17,16,22,3,12,18,20,6,6,14,10,4,1,2,4,3,3,5,21,0,6]",5 6 15 12 0 1 18 3 6 21 3 13 6 1 4 2 20 19 3 3 14 4 11 3 9 1 10 22 5 6 4 17 0 4 2 6 16 011 4 0 3 3 5 9 2 6 1 0 1 19 13 15 4 6 17 16 22 3 12 18 20 6 6 14 10 4 1 2 4 3 3 5 21 0 6
38,7,14,5,5,,FPT,35,0.08108108108108109,841.035,,,5 6 15 12 0 1 18 3 6 21 3 13 6 1 4 2 20 19 3 3 14 4 11 3 9 1 10 22 5 6 4 17 0 4 2 6 16 011 4 0 3 3 5 9 2 6 1 0 1 19 13 15 4 6 17 16 22 3 12 18 20 6 6 14 10 4 1 2 4 3 3 5 21 0 6
38,9,13,5,3,,combine,35,0.08108108108108109,0.0,"[5,7,4,20,7,4 15,16,14,9 5,6,8,9,3,12,22,1,6,8,19,5,0,0,4,4,18,21,3,17,8,10,7,1,11,4 5,13]","[7,6,4,3,6,12,17,1,4 5,16,7,9 5,9,13,8,8,4,0,1,19,10,5,21,11,20,14,4 15,4,7,5,8,22,3,18,0]",5 7 4 20 7 4 15 16 14 9 5 6 8 9 3 12 22 1 6 8 19 5 0 0 4 4 18 21 3 17 8 10 7 1 11 4 5 137 6 4 3 6 12 17 1 4 5 16 7 9 5 9 13 8 8 4 0 1 19 10 5 21 11 20 14 4 15 4 7 5 8 22 3 18 0
38,9,13,5,3,,combineS,35,0.08108108108108109,0.0,"[5,7,4,20,7,4 15,16,14,9 5,6,8,9,3,12,22,1,6,8,19,5,0,0,4,4,18,21,3,17,8,10,7,1,11,4 5,13]","[7,6,4,3,6,12,17,1,4 5,16,7,9 5,9,13,8,8,4,0,1,19,10,5,21,11,20,14,4 15,4,7,5,8,22,3,18,0]",5 7 4 20 7 4 15 16 14 9 5 6 8 9 3 12 22 1 6 8 19 5 0 0 4 4 18 21 3 17 8 10 7 1 11 4 5 137 6 4 3 6 12 17 1 4 5 16 7 9 5 9 13 8 8 4 0 1 19 10 5 21 11 20 14 4 15 4 7 5 8 22 3 18 0
