size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 66, 5,22, 13, 50,     pso, 51,0.23,   5.444,"[4 3 0,8,1 4,4 3,11,20,0,2,2,1,1,1 4 3,5,4,2 4,18,4,7,6,3 4 1,1,3,17,12 0,0,21,2,4,15,24,26,1 0,14,4 0,3,3,25,23,2 3,1 4,4 0,10,2,0,22,4,9,19,16,3,13]","[2,25,9,17,3,1,2,13,4,24,2 3,23,4,12 0,8,3,0,18,2,1 4 3,1 4,26,15,3,16,10,4,0,7,1,20,2,22,3 4 1,4 3,4 0,4 0,2 4,1,19,1 0,4,11,6,0,5,1 4,21,14,4 3 0,3]"
 28, 6, 6,  5,  8, combine, 23,0.19,   0.000,"[7,7,11,3 2,9,4,3,7,13 4,0,3,12,8,5,5,2,2,2,0 7 3,7 4,10,3,4]","[7 4,5,4,2,12,2,13 4,4,7,8,0 7 3,9,7,2,3,3 2,0,5,7,3,3,11,10]"
 28, 6, 6,  5,  8,combineS, 23,0.19,   0.000,"[7,7,11,3 2,9,4,3,7,13 4,0,3,12,8,5,5,2,2,2,0 7 3,7 4,10,3,4]","[7 4,5,4,2,12,2,13 4,4,7,8,0 7 3,9,7,2,3,3 2,0,5,7,3,3,11,10]"
 28, 6, 6,  5,  8,  greedy, 23,0.19,   0.001,"[7,7,11,3 2,9,4,3,7,13 4,0,3,12,8,5,5,2,2,2,0 7 3,7 4,10,3,4]","[7 4,5,4,2,12,2,13 4,4,7,8,0 7 3,9,7,2,3,3 2,0,5,7,3,3,11,10]"
 28, 6, 6,  5,  8,     pso, 23,0.19,   0.446,"[7,7,11,3 2,9,4,3,7,13 4,0,3,12,8,5,5,2,2,2,0 7 3,7 4,10,3,4]","[7 4,5,4,2,12,2,13 4,4,7,8,0 7 3,9,7,2,3,3 2,0,5,7,3,3,11,10]"
 78, 8,21, 11, 34, combine, 66,0.16,   0.001,"[25,0 4,4 2,1 3,22,2 4,13,0,11,1,9,5 1 1,28 1,23,5,5,15,3,1,17,5 2,5,16,1,3,3,6,2,4 6,0,2,4,4,4 1,7,12 24,5,1,4,1,0,20,0,2,14,10,7,3,7,27,4,2,4,26,6,0,19,6,21,3,3,1 5,18,8,6,0]","[3,9,22,14,6,3,0,16,10,6,4 1,0,5 2,1,1 3,4,5,27,3,4,11,3,2,2,19,1 5,26,1,2,5 1 1,7,4,4 6,25,15,23,0 4,6,3,5,0,7,4,8,13,18,3,5,20,21,1,1,2 4,0,7,0,4,17,4 2,2,1,5,12 24,0,6,28 1]"
 78, 8,21, 11, 34,combineS, 66,0.16,   0.002,"[25,0 4,4 2,1 3,22,2 4,13,0,11,1,9,5 1 1,28 1,23,5,5,15,3,1,17,5 2,5,16,1,3,3,6,2,4 6,0,2,4,4,4 1,7,12 24,5,1,4,1,0,20,0,2,14,10,7,3,7,27,4,2,4,26,6,0,19,6,21,3,3,1 5,18,8,6,0]","[3,9,22,14,6,3,0,16,10,6,4 1,0,5 2,1,1 3,4,5,27,3,4,11,3,2,2,19,1 5,26,1,2,5 1 1,7,4,4 6,25,15,23,0 4,6,3,5,0,7,4,8,13,18,3,5,20,21,1,1,2 4,0,7,0,4,17,4 2,2,1,5,12 24,0,6,28 1]"
 78, 8,21, 11, 34,  greedy, 65,0.17,   0.025,"[25,0,4 4,2 1,3,22,2 4,13,0,11,1,9,5 1 1,28 1,23,5,5,15,3,1,17,5,2,5,16,1 3,3,6,2,4 6,0,2,4,4,4,1,7,12 24,5,1,4 1 0,20,0,2,14,10,7,3,7,27,4 2,4,26,6,0,19,6,21,3,3,1 5,18,8,6,0]","[3,9,22,14,6,3,0,16,10,6,4 1 0,5,2 1,1 3,4,5,27,3,4,11,3,2,2,19,1 5,26,1,2,5 1 1,7,4 4,6,25,15,23,0,4 6,3,5,0,7,4,8,13,18,3,5,20,21,1,1,2 4,0,7,0,4,17,4 2,2,1,5,12 24,0,6,28 1]"
 78, 8,21, 11, 34,     pso, 62,0.21,   4.463,"[25,0 4,4,2 1,3,22,2 4,13,0,11,1,9,5,1 1,28 1,23,5,5,15,3,1,17,5 2,5,16,1 3,3,6,2,4 6,0,2,4,4 4,1 7,12 24,5 1,4 1 0,20,0,2,14,10,7,3,7,27,4 2,4,26,6,0,19,6,21,3,3,1 5,18,8,6,0]","[3,9,22,14,6,3,0,16,10,6,4 1 0,5 2,1,1 3,4,5,27,3,4,11,3,2,2,19,1 5,26,1,2,5 1,1 7,4 4,6,25,15,23,0,4 6,3,5,0,7,4,8,13,18,3,5,20,21,1 1,2 4,0,7,0 4,17,4 2,2 1,5,12 24,0,6,28 1]"
 54, 5,21,  8, 23, combine, 46,0.15,   0.000,"[1,1 2,0,0 2,3,16,1,8,4,13,9,3 4 3,11,7,15,3,0,0,5,21,19,0,6,25,4,10,4 3,1,14,4,0,20,18,17,22,24,2,2 1,3 23,2 0,2,12,2,0,3,4]","[0,1 2,5,4 3,24,3,0 2,4,12,1,0,3 4 3,20,4,2 0,2 1,15,22,11,0,10,14,7,3,18,2,9,4,6,3 23,19,13,0,25,17,1,0,2,4,1,0,8,21,3,2,16]"
 54, 5,21,  8, 23,combineS, 46,0.15,   0.001,"[1,1 2,0,0 2,3,16,1,8,4,13,9,3 4 3,11,7,15,3,0,0,5,21,19,0,6,25,4,10,4 3,1,14,4,0,20,18,17,22,24,2,2 1,3 23,2 0,2,12,2,0,3,4]","[0,1 2,5,4 3,24,3,0 2,4,12,1,0,3 4 3,20,4,2 0,2 1,15,22,11,0,10,14,7,3,18,2,9,4,6,3 23,19,13,0,25,17,1,0,2,4,1,0,8,21,3,2,16]"
 54, 5,21,  8, 23,  greedy, 46,0.15,   0.006,"[1,1 2,0,0 2,3,16,1,8,4,13,9,3 4 3,11,7,15,3,0,0,5,21,19,0,6,25,4,10,4 3,1,14,4,0,20,18,17,22,24,2,2,1,3 23,2 0 2,12,2,0,3,4]","[0,1 2,5,4 3,24,3,0 2,4,12,1,0,3 4 3,20,4,2 0 2,1,15,22,11,0,10,14,7,3,18,2,9,4,6,3 23,19,13,0,25,17,1,0,2,4,1,0,8,21,3,2,16]"
 54, 5,21,  8, 23,     pso, 45,0.17,   2.014,"[1,1 2,0,0 2,3,16,1,8,4,13,9,3,4,3,11,7,15,3 0,0,5,21,19,0,6,25,4,10,4 3,1,14,4,0,20,18,17,22,24,2,2,1,3 23,2 0 2,12,2,0 3 4]","[0,1 2,5,4 3,24,3 0,2,4,12,1,0 3 4,3,20,4,2 0 2,1,15,22,11,0,10,14,7,3,18,2,9,4,6,3 23,19,13,0,25,17,1,0 2,4,1,0,8,21,3,2,16]"
 68, 6,20, 12, 44, combine, 54,0.21,   0.001,"[0 0,7,5 0,0,11,4 2,1 2,0 5,2 2,0,18,1,25,4 4,3,0,3,10,1,23,24,22,17,0,4,2,5,8,2 0,2,12,6,16 3,2,0 0,9,21,3 4,1 3,20,3,19,2,15,4,3 5,14,3,1,2,0,13,4 1,4]","[3 4,6,4,7,0,2 2,3,1 2,10,3,4,0,2,17,12,2,13,1,18,9,19,22,1,11,0,4 2,2,16 3,1 3,4 1,3 5,0 0,2,3,5,15,20,4,8,0 0,24,2,14,2 0,23,25,3,0 5,4 4,5 0,21,0,1,0]"
 68, 6,20, 12, 44,combineS, 54,0.21,   0.001,"[0 0,7,5 0,0,11,4 2,1 2,0 5,2 2,0,18,1,25,4 4,3,0,3,10,1,23,24,22,17,0,4,2,5,8,2 0,2,12,6,16 3,2,0 0,9,21,3 4,1 3,20,3,19,2,15,4,3 5,14,3,1,2,0,13,4 1,4]","[3 4,6,4,7,0,2 2,3,1 2,10,3,4,0,2,17,12,2,13,1,18,9,19,22,1,11,0,4 2,2,16 3,1 3,4 1,3 5,0 0,2,3,5,15,20,4,8,0 0,24,2,14,2 0,23,25,3,0 5,4 4,5 0,21,0,1,0]"
 68, 6,20, 12, 44,  greedy, 52,0.24,   0.010,"[0 0,7,5 0 0,11,4,2,1,2,0,5,2,2,0,18,1,25,4 4,3 0,3,10,1,23,24,22,17,0 4 2,5,8,2,0 2,12,6,16 3,2 0,0,9,21,3 4 1 3,20,3,19,2,15,4,3 5,14,3 1 2,0,13,4,1,4]","[3,4,6,4,7,0 2,2,3 1 2,10,3,4,0,2,17,12,2,13,1,18,9,19,22,1,11,0 4 2,2,16 3,1,3 4 1 3,5 0 0,2,3 5,15,20,4,8,0 0,24,2,14,2 0,23,25,3 0,5,4 4,5,0,21,0,1,0]"
 68, 6,20, 12, 44,     pso, 51,0.25,   5.591,"[0 0,7,5 0 0,11,4,2,1,2,0,5,2 2,0,18,1,25,4 4,3 0,3,10,1,23,24,22,17,0 4 2,5,8,2,0 2,12,6,16 3,2 0,0,9,21,3 4 1 3,20,3,19,2,15,4,3 5,14,3 1 2,0,13,4,1,4]","[3,4,6,4,7,0,2 2,3 1 2,10,3,4,0 2,17,12,2,13,1,18,9,19,22,1,11,0 4 2,2,16 3,1,3 4 1 3,5 0 0,2,3 5,15,20,4,8,0 0,24,2,14,2 0,23,25,3 0,5,4 4,5,0,21,0,1,0]"
 77, 5,29, 11, 52, combine, 61,0.21,   0.001,"[7,0 23,4 0,4 4,3 3,2,20,8,2,24 0,0,0 2,27,4 3,15,1 1,4,13,0,30,2,0,31 3,14,2,22,2 1,25,19,4 1,1,18,10,4,29,11,0,4 28,21,3,0,4,6,12,9,1 4 0,3 1,1,3,17,32,2,16,5,1,2,1 0,1,33,26,2]","[15,0,4 4,1 1,0,3 3,1,32,5,17,1,30,0 2,0,2 1,3,19,16,2,31 3,13,29,25,4,4 0,2,33,2,3,21,2,11,27,0 23,2,2,4 28,4,12,1 4 0,1 0,9,26,22,1,1,6,7,2,10,18,24 0,14,4 3,8,20,3 1,4,0,4 1,0]"
 77, 5,29, 11, 52,combineS, 61,0.21,   0.001,"[7,0 23,4 0,4 4,3 3,2,20,8,2,24 0,0,0 2,27,4 3,15,1 1,4,13,0,30,2,0,31 3,14,2,22,2 1,25,19,4 1,1,18,10,4,29,11,0,4 28,21,3,0,4,6,12,9,1 4 0,3 1,1,3,17,32,2,16,5,1,2,1 0,1,33,26,2]","[15,0,4 4,1 1,0,3 3,1,32,5,17,1,30,0 2,0,2 1,3,19,16,2,31 3,13,29,25,4,4 0,2,33,2,3,21,2,11,27,0 23,2,2,4 28,4,12,1 4 0,1 0,9,26,22,1,1,6,7,2,10,18,24 0,14,4 3,8,20,3 1,4,0,4 1,0]"
 77, 5,29, 11, 52,  greedy, 59,0.24,   0.014,"[7,0 23,4 0 4,4,3 3,2,20,8,2,24 0,0,0 2,27,4 3,15,1 1,4,13,0,30,2 0,31 3,14,2,22,2,1,25,19,4 1 1,18,10,4,29,11,0 4,28,21,3,0,4,6,12,9,1 4 0,3 1,1 3,17,32,2,16,5,1,2,1 0,1,33,26,2]","[15,0 4,4 1 1,0,3 3,1,32,5,17,1,30,0,2 0,2,1 3,19,16,2,31 3,13,29,25,4,4,0 2,33,2,3,21,2,11,27,0 23,2,2,4,28,4,12,1 4 0,1,0,9,26,22,1 1,6,7,2,10,18,24 0,14,4 3,8,20,3 1,4 0 4,1 0]"
 77, 5,29, 11, 52,     pso, 58,0.25,   7.169,"[7,0 23,4 0 4,4,3 3,2,20,8,2,24 0,0,0 2,27,4 3,15,1 1,4,13,0,30,2 0,31 3,14,2,22,2 1,25,19,4 1 1,18,10,4,29,11,0,4 28,21,3,0 4,6,12,9,1 4 0,3 1,1,3,17,32,2,16,5,1,2,1 0,1,33,26,2]","[15,0 4,4 1 1,0,3 3,1,32,5,17,1,30,0,2 0,2 1,3,19,16,2,31 3,13,29,25,4,4,0 2,33,2,3,21,2,11,27,0 23,2,2,4 28,4,12,1 4 0,1,0,9,26,22,1 1,6,7,2,10,18,24 0,14,4 3,8,20,3 1,4 0 4,1 0]"
 62,10,15,  8, 11, combine, 54,0.13,   0.001,"[7,8,3,5,17,11,2,5,21 5,5 9,9,1,7,20,8,0 8,7,5 8,9,9,1,3 0,4,0 9,13,5,4,8,4,9,23,9,7,18,6,1,3,19,14,8 6,9 24,10,12,15,6,2,22,4,1,6,2,16,8,2]","[9 24,7,1,0 8,5 8,20,5,6,9,4,7,23,8,9,8,19,7,17,18,7,4,5 9,2,4,12,5,1,9,13,14,22,1,1,9,6,8 6,3 0,5,3,4,2,3,16,15,2,9,8,10,11,0 9,8,21 5,2,6]"
 62,10,15,  8, 11,combineS, 54,0.13,   0.001,"[7,8,3,5,17,11,2,5,21 5,5 9,9,1,7,20,8,0 8,7,5 8,9,9,1,3 0,4,0,9 13,5,4,8,4,9,23,9,7,18,6,1,3,19,14,8 6,9 24,10,12,15,6,2,22,4,1,6,2,16,8,2]","[9 24,7,1,0 8,5 8,20,5,6,9,4,7,23,8,9,8,19,7,17,18,7,4,5 9,2,4,12,5,1,9 13,14,22,1,1,9,6,8 6,3 0,5,3,4,2,3,16,15,2,9,8,10,11,0,9,8,21 5,2,6]"
 62,10,15,  8, 11,  greedy, 54,0.13,   0.011,"[7,8,3,5,17,11,2,5,21 5,5 9,9,1,7,20,8,0 8,7,5,8 9,9,1,3 0,4,0,9 13,5,4,8,4,9,23,9,7,18,6,1,3,19,14,8 6,9 24,10,12,15,6,2,22,4,1,6,2,16,8,2]","[9 24,7,1,0 8,5,8,20,5,6,9,4,7,23,8 9,8,19,7,17,18,7,4,5 9,2,4,12,5,1,9 13,14,22,1,1,9,6,8 6,3 0,5,3,4,2,3,16,15,2,9,8,10,11,0,9,8,21 5,2,6]"
 62,10,15,  8, 11,     pso, 54,0.13,   1.004,"[7,8,3,5,17,11,2,5,21 5,5 9,9,1,7,20,8,0 8,7,5,8 9,9,1,3 0,4,0,9 13,5,4,8,4,9,23,9,7,18,6,1,3,19,14,8 6,9 24,10,12,15,6,2,22,4,1,6,2,16,8,2]","[9 24,7,1,0 8,5,8,20,5,6,9,4,7,23,8 9,8,19,7,17,18,7,4,5 9,2,4,12,5,1,9 13,14,22,1,1,9,6,8 6,3 0,5,3,4,2,3,16,15,2,9,8,10,11,0,9,8,21 5,2,6]"
 51, 8, 9,  8, 25, combine, 38,0.26,   0.000,"[8 7,11,8 4,4 2,5 4,6,7 4,6,7,7 1,5 14,8,1 2,1,13,7,7,9,0,2,1 4,7,4,0 15,1,1,2,16 2,7,4,17,0,8 10,6,8 8,0,12,5]","[7 1,8 8,5 4,7 4,1,0,5,6,6,0,9,2,17,13,8 4,2,7,5 14,4 2,8 7,7,1,7,0,1,7,8,0 15,6,1 4,1 2,4,16 2,12,7,8 10,11,4]"
 51, 8, 9,  8, 25,combineS, 38,0.26,   0.000,"[8 7,11,8 4,4 2,5 4,6,7 4,6,7,7 1,5 14,8,1 2,1,13,7,7,9,0,2,1 4,7,4,0 15,1,1,2,16 2,7,4,17,0,8 10,6,8 8,0,12,5]","[7 1,8 8,5 4,7 4,1,0,5,6,6,0,9,2,17,13,8 4,2,7,5 14,4 2,8 7,7,1,7,0,1,7,8,0 15,6,1 4,1 2,4,16 2,12,7,8 10,11,4]"
 51, 8, 9,  8, 25,  greedy, 39,0.24,   0.005,"[8,7,11,8 4,4 2,5,4,6,7,4,6,7 7 1,5 14,8,1,2,1,13,7,7,9,0,2,1,4 7 4,0 15,1,1 2,16,2 7,4,17,0,8 10,6,8 8,0,12,5]","[7,1,8 8,5,4 7 4,1,0,5,6,6,0,9,2,17,13,8 4,2 7,5 14,4 2,8,7 7 1,7,0,1,7,8,0 15,6,1,4,1 2,4,16,2,12,7,8 10,11,4]"
 51, 8, 9,  8, 25,     pso, 38,0.26,   2.935,"[8,7,11,8 4,4 2,5 4,6,7 4,6,7 7 1,5 14,8,1,2,1,13,7,7,9,0,2,1 4,7,4,0 15,1,1 2,16,2 7,4,17,0,8 10,6,8 8,0,12,5]","[7,1,8 8,5 4,7 4,1,0,5,6,6,0,9,2,17,13,8 4,2 7,5 14,4 2,8,7 7 1,7,0,1,7,8,0 15,6,1 4,1 2,4,16,2,12,7,8 10,11,4]"
 56, 9,13,  7, 25, combine, 44,0.22,   0.000,"[4,20,4,6 8,7,1,0 3,2,6 3,4 18,0,19,3 8,6,1,14,3,21,8 0,5 6,5,3,8 2,4,10,2,15,11,2 0,5,16,0,17,6,9,6,3,8,6 13,4,12 4,5,2,7 2]","[4 18,0 3,19,4,7,6,14,12 4,5 6,6 8,8,16,2,9,10,5,6 3,0,6 13,5,20,0,6,3 8,4,3,6,4,7 2,17,15,2,8 2,3,4,8 0,1,3,1,21,2,5,2 0,11]"
 56, 9,13,  7, 25,combineS, 44,0.22,   0.001,"[4,20,4,6 8,7,1,0,3,2,6 3,4 18 0,19,3 8,6,1,14,3,21,8 0,5,6,5,3,8 2,4,10,2,15,11,2 0,5,16,0,17,6,9,6,3,8,6 13,4,12 4 5,2,7 2]","[4 18 0,3,19,4,7,6,14,12 4 5,6,6 8,8,16,2,9,10,5,6 3,0,6 13,5,20,0,6,3 8,4,3,6,4,7 2,17,15,2,8 2,3,4,8 0,1,3,1,21,2,5,2 0,11]"
 56, 9,13,  7, 25,  greedy, 43,0.24,   0.006,"[4,20,4,6 8,7,1,0,3,2,6 3,4 18 0,19,3,8,6,1,14,3,21,8 0,5,6,5,3,8 2,4,10,2,15,11,2 0,5,16,0,17,6,9,6 3 8,6 13,4,12 4 5,2,7 2]","[4 18 0,3,19,4,7,6,14,12 4 5,6,6 8,8,16,2,9,10,5,6 3,0,6 13,5,20,0,6 3 8,4,3,6,4,7 2,17,15,2,8 2,3,4,8 0,1,3,1,21,2,5,2 0,11]"
 56, 9,13,  7, 25,     pso, 43,0.24,   2.882,"[4,20,4,6 8,7,1,0,3,2,6 3,4 18 0,19,3,8,6,1,14,3,21,8 0,5,6,5,3,8 2,4,10,2,15,11,2 0,5,16,0,17,6,9,6 3 8,6 13,4,12 4 5,2,7 2]","[4 18 0,3,19,4,7,6,14,12 4 5,6,6 8,8,16,2,9,10,5,6 3,0,6 13,5,20,0,6 3 8,4,3,6,4,7 2,17,15,2,8 2,3,4,8 0,1,3,1,21,2,5,2 0,11]"
 71, 6,25, 12, 23, combine, 62,0.13,   0.001,"[0,2,1,20,2,18,1 4,14,24,3,12,1,5,2,1,5,2 4,0 4,4 0,1,29,4,4,21,3,0,22,0 3,3,30,5 0,3,0,7,4,28,27,9,5,5,13,0,25,15,17,4,6,1,1,11,3,23,4,19 4,4,26,16,2 8,10,2 3,0,4]","[0,5 0,5,0,1 4,25,9,6,4,2 3,22,4,30,0,27,5,29,1,28,26,21,1,16,1,2,3,13,4,1,4,23,0 3,1,2 8,2,12,4,3,17,20,10,4,24,18,2 4,3,7,3,3,5,1,14,2,0 4,0,19 4,5,11,4,4 0,0,15]"
 71, 6,25, 12, 23,combineS, 62,0.13,   0.001,"[0,2,1,20,2,18,1 4,14,24,3,12,1,5,2,1,5,2 4,0 4,4 0,1,29,4,4,21,3,0,22,0 3,3,30,5 0,3,0,7,4,28,27,9,5,5,13,0,25,15,17,4,6,1,1,11,3,23,4,19 4,4,26,16,2 8,10,2 3,0,4]","[0,5 0,5,0,1 4,25,9,6,4,2 3,22,4,30,0,27,5,29,1,28,26,21,1,16,1,2,3,13,4,1,4,23,0 3,1,2 8,2,12,4,3,17,20,10,4,24,18,2 4,3,7,3,3,5,1,14,2,0 4,0,19 4,5,11,4,4 0,0,15]"
 71, 6,25, 12, 23,  greedy, 62,0.13,   0.015,"[0,2,1,20,2,18,1 4,14,24,3,12,1,5,2,1,5,2,4 0,4 4 0,1,29,4,4,21,3,0,22,0,3 3,30,5 0,3,0,7,4,28,27,9,5,5,13,0,25,15,17,4,6,1,1,11,3,23,4,19 4,4,26,16,2 8,10,2 3,0,4]","[0,5 0,5,0,1 4,25,9,6,4,2 3,22,4,30,0,27,5,29,1,28,26,21,1,16,1,2,3,13,4,1,4,23,0,3,1,2 8,2,12,4,3,17,20,10,4,24,18,2,4,3,7,3 3,5,1,14,2,0,4 0,19 4,5,11,4 4 0,0,15]"
 71, 6,25, 12, 23,     pso, 61,0.14,   2.363,"[0,2,1,20,2,18,1 4,14,24,3,12,1,5,2,1,5,2 4,0 4,4,0 1,29,4 4,21,3,0,22,0 3,3,30,5 0,3,0,7,4,28,27,9,5,5,13,0,25,15,17,4,6,1,1,11,3,23,4,19 4,4,26,16,2 8,10,2 3,0,4]","[0,5 0,5,0 1,4,25,9,6,4,2 3,22,4,30,0,27,5,29,1,28,26,21,1,16,1,2,3,13,4,1 4,23,0 3,1,2 8,2,12,4,3,17,20,10,4,24,18,2 4,3,7,3,3,5,1,14,2,0 4,0,19 4,5,11,4 4,0,0,15]"
 40, 6,17,  6, 15, combine, 32,0.21,   0.000,"[8,13,17,5 12,11,4 0 5,5 0 4,16,18,15,4,21,2,14,9 4,19,2 2,1,0,5,7,4,2,23,22,1,3,3,5 4,10,20,2]","[2,1,4 0 5,15,11,2,20,22,0,10,4,19,13,3,14,17,7,5 4,23,16,9 4,3,5 12,5 0 4,8,2,18,2 2,21,5,4,1]"
 40, 6,17,  6, 15,combineS, 32,0.21,   0.000,"[8,13,17,5 12,11,4 0 5,5 0 4,16,18,15,4,21,2,14,9 4,19,2 2,1,0,5,7,4,2,23,22,1,3,3,5 4,10,20,2]","[2,1,4 0 5,15,11,2,20,22,0,10,4,19,13,3,14,17,7,5 4,23,16,9 4,3,5 12,5 0 4,8,2,18,2 2,21,5,4,1]"
 40, 6,17,  6, 15,  greedy, 32,0.21,   0.002,"[8,13,17,5 12,11,4 0 5,5 0 4,16,18,15,4,21,2,14,9 4,19,2,2 1,0,5,7,4,2,23,22,1,3,3,5 4,10,20,2]","[2 1,4 0 5,15,11,2,20,22,0,10,4,19,13,3,14,17,7,5,4,23,16,9 4,3,5 12,5 0 4,8,2,18,2,2,21,5 4,1]"
 40, 6,17,  6, 15,     pso, 32,0.21,   1.129,"[8,13,17,5 12,11,4 0 5,5 0 4,16,18,15,4,21,2,14,9 4,19,2,2 1,0,5,7,4,2,23,22,1,3,3,5 4,10,20,2]","[2 1,4 0 5,15,11,2,20,22,0,10,4,19,13,3,14,17,7,5,4,23,16,9 4,3,5 12,5 0 4,8,2,18,2,2,21,5 4,1]"
 47, 7,18,  6,  8, combine, 42,0.11,   0.000,"[3 7,1,1,1,13,1 8,22,1 8,7 4,11,1,5,24,15,14,4,25,4 2,17,2,8,7,19,18,8,7,3,23,7,20,21,2,8,9,16,5,8,12,4,10,4,26]","[8,11,12,1,26,1 8,8,5,22,8,2,13,23,9,3 7,8,1,4,5,10,17,1,21,1 8,4 2,4,20,16,2,25,7,18,1,14,19,4,3,7 4,7,15,24,7]"
 47, 7,18,  6,  8,combineS, 42,0.11,   0.001,"[3 7,1,1,1,13,1 8,22,1 8,7 4,11,1,5,24,15,14,4,25,4 2,17,2,8,7,19,18,8,7,3,23,7,20,21,2,8,9,16,5,8,12,4,10,4,26]","[8,11,12,1,26,1 8,8,5,22,8,2,13,23,9,3 7,8,1,4,5,10,17,1,21,1 8,4 2,4,20,16,2,25,7,18,1,14,19,4,3,7 4,7,15,24,7]"
 47, 7,18,  6,  8,  greedy, 42,0.11,   0.006,"[3 7,1,1,1,13,1 8,22,1 8,7 4,11,1,5,24,15,14,4,25,4 2,17,2,8,7,19,18,8,7,3,23,7,20,21,2,8,9,16,5,8,12,4,10,4,26]","[8,11,12,1,26,1 8,8,5,22,8,2,13,23,9,3 7,8,1,4,5,10,17,1,21,1 8,4 2,4,20,16,2,25,7,18,1,14,19,4,3,7 4,7,15,24,7]"
 47, 7,18,  6,  8,     pso, 42,0.11,   0.545,"[3 7,1,1,1,13,1 8,22,1 8,7 4,11,1,5,24,15,14,4,25,4 2,17,2,8,7,19,18,8,7,3,23,7,20,21,2,8,9,16,5,8,12,4,10,4,26]","[8,11,12,1,26,1 8,8,5,22,8,2,13,23,9,3 7,8,1,4,5,10,17,1,21,1 8,4 2,4,20,16,2,25,7,18,1,14,19,4,3,7 4,7,15,24,7]"
 58, 7,19,  8, 23, combine, 47,0.19,   0.000,"[4,22,6,0,4,23,1 3,6,5,4,12,19,1 5,4 0 2,2 4,4,3,0,1,9,5,3,14,5 0,10,6 6,7,21,15,24,0 2,3,13,0 5,8,18 1,6 4,16,6,11,25,20,17,5,6,0,4]","[1 3,12,13,5,1 5,0 2,5 0,8,6 6,10,0,6,3,19,6,2 4,24,21,14,6,17,0,16,4 0 2,4,20,9,6 4,4,4,25,11,6,4,4,0 5,5,18 1,3,7,0,15,1,5,23,22,3]"
 58, 7,19,  8, 23,combineS, 47,0.19,   0.001,"[4,22,6,0,4,23,1 3,6,5,4,12,19,1 5,4 0 2,2 4,4,3,0,1,9,5,3,14,5 0,10,6 6,7,21,15,24,0 2,3,13,0 5,8,18 1,6 4,16,6,11,25,20,17,5,6,0,4]","[1 3,12,13,5,1 5,0 2,5 0,8,6 6,10,0,6,3,19,6,2 4,24,21,14,6,17,0,16,4 0 2,4,20,9,6 4,4,4,25,11,6,4,4,0 5,5,18 1,3,7,0,15,1,5,23,22,3]"
 58, 7,19,  8, 23,  greedy, 48,0.18,   0.009,"[4,22,6,0,4,23,1 3,6,5,4,12,19,1 5,4 0 2,2,4 4,3,0,1,9,5,3,14,5 0,10,6 6,7,21,15,24,0 2,3,13,0 5,8,18,1,6 4,16,6,11,25,20,17,5,6,0,4]","[1,3,12,13,5,1,5,0 2,5 0,8,6 6,10,0,6,3,19,6,2,4,24,21,14,6,17,0,16,4 0 2,4,20,9,6 4,4 4,25,11,6,4,4,0 5,5,18,1 3,7,0,15,1 5,23,22,3]"
 58, 7,19,  8, 23,     pso, 47,0.19,   2.265,"[4,22,6,0,4,23,1 3,6,5,4,12,19,1 5,4 0 2,2,4 4,3,0,1,9,5,3,14,5 0,10,6 6,7,21,15,24,0 2,3,13,0 5,8,18 1,6 4,16,6,11,25,20,17,5,6,0,4]","[1 3,12,13,5,1 5,0 2,5 0,8,6 6,10,0,6,3,19,6,2,4,24,21,14,6,17,0,16,4 0 2,4,20,9,6 4,4 4,25,11,6,4,4,0 5,5,18 1,3,7,0,15,1,5,23,22,3]"
 47, 9,11,  7, 19, combine, 39,0.17,   0.000,"[15,3,3 9,1 6,6,3,3 5,5 9,6,9,6,14,4,8 8,12,6 10,8 3,11,9,6,1,2,7,9,16,19,17,1,8,7,2,20,4,1,18,7,13,4 6,5]","[4,3,2,1 6,1,6,12,19,8,15,9,14,3 5,11,17,3 9,6,7,18,3,20,13,1,4,6 10,8 8,6,16,9,7,7,5,8 3,2,4 6,6,5 9,1,9]"
 47, 9,11,  7, 19,combineS, 40,0.15,   0.001,"[15,3,3 9,1 6,6,3,3 5,5 9,6,9,6,14,4,8,8,12,6 10 8,3,11,9,6,1,2,7,9,16,19,17,1,8,7,2,20,4,1,18,7,13,4 6,5]","[4,3,2,1 6,1,6,12,19,8,15,9,14,3 5,11,17,3 9,6,7,18,3,20,13,1,4,6 10 8,8,6,16,9,7,7,5,8,3,2,4 6,6,5 9,1,9]"
 47, 9,11,  7, 19,  greedy, 40,0.15,   0.004,"[15,3,3,9 1,6 6,3,3 5,5,9 6,9,6,14,4,8,8,12,6 10 8,3,11,9,6 1,2,7,9,16,19,17,1,8,7,2,20,4,1,18,7,13,4,6,5]","[4,3,2,1,6 1,6,12,19,8,15,9,14,3 5,11,17,3,9 6,7,18,3,20,13,1,4,6 10 8,8,6,16,9,7,7,5,8,3,2,4,6 6,5,9 1,9]"
