size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 76, 7,16, 16, 72, combine, 55,0.28,   0.001,"[10 2,0 3,0 1 0,2,20,7,3 5,6,1 1,3,2,16,8,0,1,17,6,14 2,6 0,22 2,4 0,5,1,4,4,5,4,6,15,6 3,1 6,2 1,2,13,0,12,5,0,6 2,19,9,2 5,2,0 2,1,18 1,3,1 2 2,2 4,2,0,21,2,0 5,11]","[2,7,1,5,15,1 6,6 0,6 2,0 1 0,1 2 2,12,18 1,10 2,6,2 5,4 0,1 1,5,21,1,2,11,0,0,4,16,4,1,3 5,2 1,6 3,3,3,4,9,0 5,6,0,5,8,2,2,14 2,2,17,20,2 4,0,13,22 2,0 2,19,2,0 3,6]"
 76, 7,16, 16, 72,combineS, 56,0.27,   0.001,"[10 2,0 3,0 1 0,2,20,7,3 5,6,1 1,3,2,16,8,0,1,17,6,14 2,6 0,22 2,4 0,5,1,4,4,5,4,6,15,6 3,1 6,2 1,2,13,0,12,5,0,6,2 19,9,2 5,2,0,2,1,18 1,3,1 2 2,2 4,2,0,21,2,0 5,11]","[2,7,1,5,15,1 6,6 0,6,2,0 1 0,1 2 2,12,18 1,10 2,6,2 5,4 0,1 1,5,21,1,2,11,0,0,4,16,4,1,3 5,2 1,6 3,3,3,4,9,0 5,6,0,5,8,2,2,14 2,2,17,20,2 4,0,13,22 2,0,2 19,2,0 3,6]"
 76, 7,16, 16, 72,  greedy, 55,0.28,   0.012,"[10,2 0 3,0 1 0,2,20,7,3 5,6,1 1,3,2,16,8,0,1,17,6,14,2 6,0,22,2 4 0,5,1,4,4,5,4,6,15,6 3,1 6,2 1,2,13,0,12,5,0 6 2,19,9,2 5,2 0 2,1,18 1,3,1 2 2,2,4,2,0,21,2,0 5,11]","[2,7,1,5,15,1 6,6,0 6 2,0 1 0,1 2 2,12,18 1,10,2 6,2 5,4,0,1 1,5,21,1,2,11,0,0,4,16,4,1,3 5,2 1,6 3,3,3,4,9,0 5,6,0,5,8,2,2,14,2,2,17,20,2 4 0,13,22,2 0 2,19,2 0 3,6]"
 76, 7,16, 16, 72,     pso, 54,0.29,   5.062,"[10,2 0 3,0 1 0,2,20,7,3 5,6,1,1,3,2,16,8,0 1,17,6,14 2,6 0,22,2 4 0,5,1,4,4,5 4,6,15,6 3,1,6 2,1 2,13,0,12,5,0 6,2 19,9,2,5,2 0,2 1,18 1,3,1 2,2 2,4,2,0,21,2,0 5,11]","[2,7,1,5,15,1,6,6,0 6,2,0 1 0,1 2,2,12,18 1,10,2,6 2,5 4,0 1,1,5,21,1 2,11,0,0,4,16,4,1,3 5,2 1,6 3,3,3,4,9,0 5,6 0,5,8,2 2,14 2,2,17,20,2 4 0,13,22,2 0,2 19,2 0 3,6]"
 59, 8, 5, 11, 44, combine, 44,0.26,   0.000,"[5 0 5,0 2,4,1,3,0,7 5,3,1,0 5,3 5 1,0 2,5 1,4,2,11,12,6,5,2,4 5,3,7,6,0,10,4,1,7,3 2,6,6,5 4,9 7,8,7 1,5,0,5,4,2 6,2,4,1]","[4,8,1,5 4,7 5,7,0 5,5 0 5,7,0,1,6,1,10,3,3 5 1,1,2 6,3 2,2,7 1,2,0,4,4 5,4,5 1,11,6,3,5,5,12,5,0 2,0,6,4,3,2,6,0 2,9 7,4]"
 59, 8, 5, 11, 44,combineS, 44,0.26,   0.001,"[5 0 5,0 2,4,1,3,0,7 5,3,1,0 5,3 5 1,0 2,5 1,4,2,11,12,6,5,2,4 5,3,7,6,0,10,4,1,7,3 2,6,6,5 4,9 7,8,7 1,5,0,5,4,2 6,2,4,1]","[4,8,1,5 4,7 5,7,0 5,5 0 5,7,0,1,6,1,10,3,3 5 1,1,2 6,3 2,2,7 1,2,0,4,4 5,4,5 1,11,6,3,5,5,12,5,0 2,0,6,4,3,2,6,0 2,9 7,4]"
 59, 8, 5, 11, 44,  greedy, 43,0.28,   0.006,"[5 0 5,0 2,4,1,3,0,7 5,3,1,0 5,3 5 1,0,2,5 1,4,2,11,12,6,5,2,4,5,3,7,6,0,10,4,1,7,3 2 6,6,5 4,9 7,8,7 1,5 0,5 4,2 6,2,4,1]","[4,8,1,5 4,7 5,7,0 5,5 0 5,7,0,1,6,1,10,3,3 5 1,1,2 6,3,2,2,7 1,2,0,4,4,5 4,5 1,11,6,3,5,5,12,5 0,2,0,6,4,3 2 6,0 2,9 7,4]"
 59, 8, 5, 11, 44,     pso, 42,0.29,   2.369,"[5,0,5 0 2,4,1,3,0,7 5,3,1,0 5,3 5 1,0 2,5 1,4,2,11,12,6,5,2,4 5,3,7,6,0,10,4,1,7,3 2 6,6,5 4,9 7,8,7 1,5 0 5,4,2 6,2,4,1]","[4,8,1,5 4,7 5,7,0 5,5 0 5,7,0,1,6,1,10,3,3 5 1,1,2 6,3,2,2,7 1,2,0,4,4 5,4,5 1,11,6,3,5,5,12,5 0 2,0,6,4,3 2 6,0 2,9 7,4]"
 80, 7,25, 14, 46, combine, 65,0.19,   0.001,"[6 1,2,2 0,13,12,28,4,3 6,20,15,4,0,5,10,2 0,0,8,4 1,19,0 0,17,5,2 6,0,1,2 1,1,27,30,1,6,11,2,6 3,21,5,24,3,3,23,31,25,0 2,3 2,26,2,2,22,2,14,2,18,0,6 0,2,9 3,5 3,16,29,3,3 2,1,4,7,6]","[3,5,2 0,2,20,1,4 1,25,3 2,13,0 0,6 3,3,4,2,3 2,11,0 2,5,0,3,1,2 0,2,0,21,14,30,19,4,2,17,1,5,16,18,2,12,31,2 1,10,6,3 6,4,28,26,5 3,2,24,29,2,1,8,6 1,0,23,7,27,9 3,22,2 6,6,6 0,15,0]"
 80, 7,25, 14, 46,combineS, 65,0.19,   0.001,"[6 1,2,2 0,13,12,28,4,3 6,20,15,4,0,5,10,2 0,0,8,4 1,19,0 0,17,5,2,6 0,1,2 1,1,27,30,1,6,11,2,6 3,21,5,24,3,3,23,31,25,0 2,3 2,26,2,2,22 2,14,2,18,0,6,0,2,9 3,5 3,16,29,3,3 2,1,4,7,6]","[3,5,2 0,2,20,1,4 1,25,3 2,13,0 0,6 3,3,4,2,3 2,11,0 2,5,0,3,1,2 0,2,0,21,14,30,19,4,2,17,1,5,16,18,2,12,31,2 1,10,6,3 6,4,28,26,5 3,2,24,29,2,1,8,6 1,0,23,7,27,9 3,22 2,6,6,6 0,15,0]"
 80, 7,25, 14, 46,  greedy, 66,0.18,   0.018,"[6 1,2,2 0,13,12,28,4,3,6,20,15,4,0,5,10,2 0,0,8,4,1,19,0,0,17,5,2,6 0,1,2 1,1,27,30,1,6,11,2,6 3,21,5,24,3,3,23,31,25,0,2 3 2,26,2,2,22 2,14,2,18,0 6,0 2,9,3 5,3,16,29,3 3,2,1 4,7,6]","[3 5,2,0 2,20,1 4,1,25,3,2,13,0,0 6,3 3,4,2 3 2,11,0,2,5,0,3,1,2 0,2 0,21,14,30,19,4,2,17,1,5,16,18,2,12,31,2,1,10,6 3,6,4,28,26,5,3,2,24,29,2 1,8,6 1,0,23,7,27,9,3,22 2,6,6,6 0,15,0]"
 80, 7,25, 14, 46,     pso, 63,0.22,   2.983,"[6 1,2,2 0,13,12,28,4,3,6,20,15,4,0,5,10,2 0,0,8,4,1,19,0,0,17,5 2,6 0,1,2 1,1,27,30,1,6,11,2,6 3,21,5,24,3 3,23,31,25,0 2,3 2,26,2,2,22 2,14,2,18,0 6,0 2,9 3,5 3,16,29,3,3 2,1 4,7,6]","[3,5 2,0 2,20,1 4,1,25,3 2,13,0,0 6,3 3,4,2,3 2,11,0 2,5,0,3,1,2 0,2 0,21,14,30,19,4,2,17,1,5,16,18,2,12,31,2,1,10,6 3,6,4,28,26,5 3,2,24,29,2 1,8,6 1,0,23,7,27,9 3,22 2,6,6,6 0,15,0]"
 38, 7,15,  4,  7, combine, 33,0.14,   0.000,"[6 5,4,5,3,2,18,5,16,21,0,12,8,22,15,3,1,4,5,2 3 13,0,6,10,9,17,0,0 2,20,11,6,2,19,1,14 4]","[6,0,5,1,19,0,1,18,6,4,9,2,11,15,10,0,5,5,4,2 3 13,16,17,3,22,20,3,6 5,8,0 2,14 4,21,2,12]"
 38, 7,15,  4,  7,combineS, 33,0.14,   0.000,"[6 5,4,5,3,2,18,5,16,21,0,12,8,22,15,3,1,4,5,2 3 13,0,6,10,9,17,0,0 2,20,11,6,2,19,1,14 4]","[6,0,5,1,19,0,1,18,6,4,9,2,11,15,10,0,5,5,4,2 3 13,16,17,3,22,20,3,6 5,8,0 2,14 4,21,2,12]"
 38, 7,15,  4,  7,  greedy, 33,0.14,   0.003,"[6 5,4,5,3,2,18,5,16,21,0,12,8,22,15,3,1,4,5,2 3 13,0,6,10,9,17,0,0 2,20,11,6,2,19,1,14 4]","[6,0,5,1,19,0,1,18,6,4,9,2,11,15,10,0,5,5,4,2 3 13,16,17,3,22,20,3,6 5,8,0 2,14 4,21,2,12]"
 38, 7,15,  4,  7,     pso, 33,0.14,   0.193,"[6 5,4,5,3,2,18,5,16,21,0,12,8,22,15,3,1,4,5,2 3 13,0,6,10,9,17,0,0 2,20,11,6,2,19,1,14 4]","[6,0,5,1,19,0,1,18,6,4,9,2,11,15,10,0,5,5,4,2 3 13,16,17,3,22,20,3,6 5,8,0 2,14 4,21,2,12]"
 59, 9,18,  7, 20, combine, 45,0.24,   0.000,"[15 13,27,3,8,0,23,7,4 2,9,1,7 9,7 25,8 11,9,1,1 2,0,2 5,2,19,17 5,26,3,16,5,5 2,8,20,1 9,7 5,7,24 5,1,7 14,8,9,10,12 21,22,2,18,4,4,7,4]","[7,8,5,4,19,2,7 14,2,26,9,4 2,1 9,0,17 5,1 2,8,7,8 11,7 25,27,2 5,10,9,7 9,24 5,7 5,4,16,23,12 21,18,9,0,4,20,22,1,8,3,5 2,7,1,15 13,1,3]"
 59, 9,18,  7, 20,combineS, 45,0.24,   0.001,"[15 13,27,3,8,0,23,7,4 2,9,1,7 9,7 25,8 11,9,1,1 2,0,2 5,2,19,17 5,26,3,16,5,5 2,8,20,1 9,7 5,7,24 5,1,7 14,8,9,10,12 21,22,2,18,4,4,7,4]","[7,8,5,4,19,2,7 14,2,26,9,4 2,1 9,0,17 5,1 2,8,7,8 11,7 25,27,2 5,10,9,7 9,24 5,7 5,4,16,23,12 21,18,9,0,4,20,22,1,8,3,5 2,7,1,15 13,1,3]"
 59, 9,18,  7, 20,  greedy, 47,0.21,   0.007,"[15 13,27,3,8,0,23,7,4 2,9,1,7,9 7,25,8 11,9,1,1,2,0,2,5 2,19,17 5,26,3,16,5,5,2 8,20,1 9,7 5,7,24 5,1,7 14,8,9,10,12 21,22,2,18,4,4,7,4]","[7,8,5,4,19,2,7 14,2,26,9,4 2,1 9,0,17 5,1,2 8,7,8 11,7,25,27,2,5,10,9 7,9,24 5,7 5,4,16,23,12 21,18,9,0,4,20,22,1,8,3,5 2,7,1,15 13,1,3]"
 59, 9,18,  7, 20,     pso, 45,0.24,   1.208,"[15 13,27,3,8,0,23,7,4 2,9,1,7 9,7 25,8 11,9,1,1 2,0,2 5,2,19,17 5,26,3,16,5,5 2,8,20,1 9,7 5,7,24 5,1,7 14,8,9,10,12 21,22,2,18,4,4,7,4]","[7,8,5,4,19,2,7 14,2,26,9,4 2,1 9,0,17 5,1 2,8,7,8 11,7 25,27,2 5,10,9,7 9,24 5,7 5,4,16,23,12 21,18,9,0,4,20,22,1,8,3,5 2,7,1,15 13,1,3]"
 74, 9,20,  9, 29, combine, 58,0.22,   0.001,"[5,4,6,17,11,0,25,0,20,2,2,7,8,0,2 0,7,14,2 3,26,2,16,8,1 4,5,4,0 5,27,5 3,5,6,9,2,22,5,12,10 5,15,2,19 4,0 18,6 3,3 0,3 5,3,6 0,21,5 2,8 7,2,6,28 6,6,3 0,13,1,3,23,24]","[5,5,0,0 18,22,0 5,2,20,23,0,10 5,2 0,3,2,1,9,6 3,2,4,2,21,2,25,6,4,3,7,1 4,2,26,13,24,11,12,5 2,6,6 0,8,2 3,27,3 0,16,15,28 6,5,5 3,6,14,8 7,3 0,8,6,19 4,7,3 5,17,0,5]"
 74, 9,20,  9, 29,combineS, 58,0.22,   0.001,"[5,4,6,17,11,0,25,0,20,2,2,7,8,0,2 0,7,14,2 3,26,2,16,8,1 4,5,4,0 5,27,5 3,5,6,9,2,22,5,12,10 5,15,2,19 4,0 18,6 3,3 0,3 5,3,6 0,21,5 2,8 7,2,6,28 6,6,3 0,13,1,3,23,24]","[5,5,0,0 18,22,0 5,2,20,23,0,10 5,2 0,3,2,1,9,6 3,2,4,2,21,2,25,6,4,3,7,1 4,2,26,13,24,11,12,5 2,6,6 0,8,2 3,27,3 0,16,15,28 6,5,5 3,6,14,8 7,3 0,8,6,19 4,7,3 5,17,0,5]"
 74, 9,20,  9, 29,  greedy, 57,0.23,   0.012,"[5,4,6,17,11,0,25,0,20,2,2,7,8,0,2 0,7,14,2 3,26,2,16,8,1 4,5,4,0 5,27,5,3 5,6,9,2,22,5,12,10 5,15,2,19 4,0 18,6 3,3 0,3,5 3 6,0,21,5 2,8 7,2 6,28 6,6,3 0,13,1,3,23,24]","[5,5,0,0 18,22,0,5 2,20,23,0,10 5,2 0,3,2,1,9,6 3,2,4,2,21,2,25,6,4,3,7,1 4,2,26,13,24,11,12,5,2 6,6,0,8,2 3,27,3 0,16,15,28 6,5,5 3 6,14,8 7,3 0,8,6,19 4,7,3 5,17,0 5]"
 74, 9,20,  9, 29,     pso, 57,0.23,   1.872,"[5,4,6,17,11,0,25,0,20,2,2,7,8,0,2 0,7,14,2 3,26,2,16,8,1 4,5,4,0 5,27,5,3 5,6,9,2,22,5,12,10 5,15,2,19 4,0 18,6 3,3 0,3,5 3 6,0,21,5 2,8 7,2 6,28 6,6,3 0,13,1,3,23,24]","[5,5,0,0 18,22,0,5 2,20,23,0,10 5,2 0,3,2,1,9,6 3,2,4,2,21,2,25,6,4,3,7,1 4,2,26,13,24,11,12,5,2 6,6,0,8,2 3,27,3 0,16,15,28 6,5,5 3 6,14,8 7,3 0,8,6,19 4,7,3 5,17,0 5]"
 43, 7,20,  6, 10, combine, 40,0.07,   0.000,"[6 5,3,12,21,13,1,17,5,24,1,3,22,11,9,25,4,3,16,0 0,18,2 1,6,6,8,19,0,0,4,26,7,10,15,23,0,14,0,20,2,5,4]","[0,2 1,9,15,3,0,26,23,22,4,4,1,12,1,6,6 5,24,20,19,2,3,0 0,0,5,13,14,11,16,18,17,21,7,4,6,0,10,3,8,5,25]"
 43, 7,20,  6, 10,combineS, 39,0.10,   0.000,"[6,5,3,12,21,13,1,17,5 24,1,3,22,11,9,25,4,3,16,0 0,18,2 1,6 6,8,19,0,0,4,26,7,10,15,23,0,14,0,20,2,5,4]","[0,2 1,9,15,3,0,26,23,22,4,4,1,12,1,6 6,5 24,20,19,2,3,0 0,0,5,13,14,11,16,18,17,21,7,4,6,0,10,3,8,5,25]"
 43, 7,20,  6, 10,  greedy, 39,0.10,   0.003,"[6,5,3,12,21,13,1,17,5 24,1,3,22,11,9,25,4,3,16,0,0,18,2,1 6 6,8,19,0 0,4,26,7,10,15,23,0,14,0,20,2,5,4]","[0,2,1,9,15,3,0,26,23,22,4,4,1,12,1 6 6,5 24,20,19,2,3,0 0,0,5,13,14,11,16,18,17,21,7,4,6,0,10,3,8,5,25]"
 43, 7,20,  6, 10,     pso, 39,0.10,   0.257,"[6,5,3,12,21,13,1,17,5 24,1,3,22,11,9,25,4,3,16,0,0,18,2,1 6 6,8,19,0 0,4,26,7,10,15,23,0,14,0,20,2,5,4]","[0,2,1,9,15,3,0,26,23,22,4,4,1,12,1 6 6,5 24,20,19,2,3,0 0,0,5,13,14,11,16,18,17,21,7,4,6,0,10,3,8,5,25]"
 59, 9,13, 11, 29, combine, 45,0.24,   0.000,"[6,19,3 8,2,8,10,8 2 5,8 8,9,13,1 12,3,8 9,5,6,5,6,2 3,1,1,1,5,8 8,2,4,4 14,9,5,16,5 4 8 5,8,21,5 18 4,15,4,1,9,5,22,8,7,11,20,17,7]","[9,22,8 8,15,8 2 5,1,8,1 12,11,4 14,2 3,5 4 8 5,5,2,21,16,2,1,10,1,8,20,5 18 4,8 9,4,5,9,6,7,5,13,8 8,5,9,1,19,6,8,3,17,4,3 8,5,7,6]"
 59, 9,13, 11, 29,combineS, 45,0.24,   0.001,"[6,19,3 8,2,8,10,8 2 5,8 8,9,13,1 12,3,8 9,5,6,5,6,2 3,1,1,1,5,8,8,2,4,4 14,9,5,16,5 4 8 5,8,21,5 18 4,15,4,1,9,5,22 8,7,11,20,17,7]","[9,22 8,8,15,8 2 5,1,8,1 12,11,4 14,2 3,5 4 8 5,5,2,21,16,2,1,10,1,8,20,5 18 4,8 9,4,5,9,6,7,5,13,8 8,5,9,1,19,6,8,3,17,4,3 8,5,7,6]"
 59, 9,13, 11, 29,  greedy, 45,0.24,   0.007,"[6,19,3 8,2,8,10,8 2 5,8,8 9,13,1 12,3,8,9,5,6,5,6,2 3,1,1,1,5,8 8,2,4,4 14,9,5,16,5 4 8 5,8,21,5 18 4,15,4,1,9,5,22 8,7,11,20,17,7]","[9,22 8,8,15,8 2 5,1,8,1 12,11,4 14,2 3,5 4 8 5,5,2,21,16,2,1,10,1,8,20,5 18 4,8 9,4,5,9,6,7,5,13,8 8,5,9,1,19,6,8,3,17,4,3 8,5,7,6]"
 59, 9,13, 11, 29,     pso, 45,0.24,   1.392,"[6,19,3 8,2,8,10,8 2 5,8,8 9,13,1 12,3,8,9,5,6,5,6,2 3,1,1,1,5,8 8,2,4,4 14,9,5,16,5 4 8 5,8,21,5 18 4,15,4,1,9,5,22 8,7,11,20,17,7]","[9,22 8,8,15,8 2 5,1,8,1 12,11,4 14,2 3,5 4 8 5,5,2,21,16,2,1,10,1,8,20,5 18 4,8 9,4,5,9,6,7,5,13,8 8,5,9,1,19,6,8,3,17,4,3 8,5,7,6]"
 53, 5,22,  9, 19, combine, 44,0.17,   0.000,"[11,24,2,8,2,17,0 0 18,3,7 3,14,3,15 1,21,3,5,2,1 2,0,3,23,19 2,2 3,26,22,1,1 3,3,4,0,16,12,6,3,13,0,10,20,4,2,1 0,25,9,0,2]","[2,11,21,22,17,14,4,1 2,2 3,0,7 3,9,2,23,24,1,10,2,2,5,4,26,3,3,16,15 1,0,19 2,3,3,2,3,1 0,1 3,12,0 0 18,20,25,13,3,0,0,6,8]"
 53, 5,22,  9, 19,combineS, 44,0.17,   0.001,"[11,24,2,8,2,17,0 0 18,3,7 3,14,3,15 1,21,3,5,2,1 2,0,3,23,19 2,2 3,26,22,1,1 3,3,4,0,16,12,6,3,13,0,10,20,4,2,1 0,25,9,0,2]","[2,11,21,22,17,14,4,1 2,2 3,0,7 3,9,2,23,24,1,10,2,2,5,4,26,3,3,16,15 1,0,19 2,3,3,2,3,1 0,1 3,12,0 0 18,20,25,13,3,0,0,6,8]"
 53, 5,22,  9, 19,  greedy, 45,0.15,   0.006,"[11,24,2,8,2,17,0 0 18,3,7 3,14,3,15 1,21,3,5,2,1,2,0,3,23,19,2 2 3,26,22,1,1,3 3,4,0,16,12,6,3,13,0,10,20,4,2,1 0,25,9,0,2]","[2,11,21,22,17,14,4,1,2 2 3,0,7 3,9,2,23,24,1,10,2,2,5,4,26,3,3,16,15 1,0,19,2,3 3,2,3,1 0,1,3,12,0 0 18,20,25,13,3,0,0,6,8]"
 53, 5,22,  9, 19,     pso, 44,0.17,   0.708,"[11,24,2,8,2,17,0 0 18,3,7 3,14,3,15 1,21,3,5,2,1 2,0,3,23,19 2,2 3,26,22,1,1 3,3,4,0,16,12,6,3,13,0,10,20,4,2,1 0,25,9,0,2]","[2,11,21,22,17,14,4,1 2,2 3,0,7 3,9,2,23,24,1,10,2,2,5,4,26,3,3,16,15 1,0,19 2,3,3,2,3,1 0,1 3,12,0 0 18,20,25,13,3,0,0,6,8]"
 62, 7, 9, 10, 51, combine, 44,0.30,   0.000,"[1,8,5,4,1 3 0,1 1,11,0,1 5,6 3,6,6,14 4,3,9,5 6,4,13,0,4,2 6,7 2,15,4 12,3 5,2,6,3,1 3,3 2,4,5,0,5 2,5 6,6 0,0,2,6,1,1 6,5,10,3 3]","[3 3,6,4,11,9,4 12,0,5 6,1 3,6,2,1 3 0,6 0,2,1,3 5,5 6,6 3,4,3,0,7 2,0,3 2,1 1,15,1 6,10,5,5 2,1,2 6,0,3,4,6,5,6,1 5,13,8,4,14 4,5]"
 62, 7, 9, 10, 51,combineS, 44,0.30,   0.001,"[1,8,5,4,1 3 0,1 1,11,0,1 5,6 3,6,6,14 4,3,9,5 6,4,13,0,4,2 6,7 2,15,4 12,3 5,2,6,3,1 3,3 2,4,5,0,5 2,5 6,6 0,0,2,6,1,1 6,5,10,3 3]","[3 3,6,4,11,9,4 12,0,5 6,1 3,6,2,1 3 0,6 0,2,1,3 5,5 6,6 3,4,3,0,7 2,0,3 2,1 1,15,1 6,10,5,5 2,1,2 6,0,3,4,6,5,6,1 5,13,8,4,14 4,5]"
 62, 7, 9, 10, 51,  greedy, 42,0.33,   0.006,"[1,8,5,4,1 3 0,1 1,11,0,1 5,6,3 6,6,14,4 3,9,5,6 4,13,0,4,2,6,7 2,15,4 12,3 5,2 6,3,1,3,3 2,4 5,0 5,2,5 6 6,0,0 2,6 1,1,6 5,10,3 3]","[3 3,6 4,11,9,4 12,0 5,6 1,3 6,2,1 3 0,6,0 2,1,3 5,5 6 6,3,4 3,0,7 2,0,3 2,1 1,15,1,6,10,5,5,2,1,2 6,0,3,4,6 5,6,1 5,13,8,4,14,4 5]"
 62, 7, 9, 10, 51,     pso, 41,0.34,   3.385,"[1,8,5,4,1 3 0,1 1,11,0,1,5 6,3 6,6,14,4 3,9,5,6 4,13,0,4,2 6,7 2,15,4 12,3,5 2,6 3,1 3,3 2,4 5,0 5,2,5 6,6 0,0,2,6 1,1 6,5,10,3 3]","[3 3,6 4,11,9,4 12,0 5,6 1,3 6,2,1 3 0,6 0,2,1 3,5,5 6,6 3,4 3,0,7 2,0,3 2,1 1,15,1 6,10,5,5 2,1,2 6,0,3,4,6,5 6,1,5,13,8,4,14,4 5]"
 72, 9,16,  9, 23, combine, 59,0.18,   0.000,"[21 6 8,6,4 6,4,3,2,9,5,16,3,5,22,6,1,7,4,13,1 6,4,8,4 11,1,0 0,23,5,0 3,5,2,1,8,8,1,8 15,4 0,12,6,4 7,3,0,5,18,4,4,2 3,0,19,0,20 8,3,14,7,7,24,6 2,10,17,6,1,7]","[8,24,1,5,3,20 8,10,23,0 3,4 6,5,4,22,3,0 0,19,3,6,5,1,4 7,12,2,14,4,1,2,7,13,6,9,7,21 6 8,4 0,4,1,4 11,4,0,7,18,1 6,8 15,1,6,8,2 3,7,0,6,0,6 2,5,8,3,16,5,4,17]"
 72, 9,16,  9, 23,combineS, 58,0.20,   0.001,"[21 6 8,6,4 6,4,3,2,9,5,16,3,5,22,6,1,7,4,13,1 6,4,8,4 11,1,0,0,23,5,0 3,5,2,1,8,8,1,8 15,4 0,12,6,4 7,3 0,5,18,4,4,2 3,0 19,0,20 8,3,14,7,7,24,6 2,10,17,6,1,7]","[8,24,1,5,3,20 8,10,23,0 3,4 6,5,4,22,3 0,0 19,3,6,5,1,4 7,12,2,14,4,1,2,7,13,6,9,7,21 6 8,4 0,4,1,4 11,4,0,7,18,1 6,8 15,1,6,8,2 3,7,0,6,0,6 2,5,8,3,16,5,4,17]"
 72, 9,16,  9, 23,  greedy, 58,0.20,   0.013,"[21 6 8,6,4 6,4,3,2,9,5,16,3,5,22,6,1,7,4,13,1 6,4,8,4 11,1,0,0,23,5,0 3,5,2,1,8,8,1,8 15,4 0,12,6,4 7,3 0,5,18,4,4,2 3,0 19,0,20,8 3,14,7,7,24,6 2,10,17,6,1,7]","[8,24,1,5,3,20,8,10,23,0 3,4 6,5,4,22,3 0,0 19,3,6,5,1,4 7,12,2,14,4,1,2,7,13,6,9,7,21 6 8,4 0,4,1,4 11,4,0,7,18,1 6,8 15,1,6,8,2 3,7,0,6,0,6 2,5,8 3,16,5,4,17]"
 72, 9,16,  9, 23,     pso, 58,0.20,   1.344,"[21 6 8,6,4 6,4,3,2,9,5,16,3,5,22,6,1,7,4,13,1 6,4,8,4 11,1,0,0,23,5,0 3,5,2,1,8,8,1,8 15,4 0,12,6,4 7,3 0,5,18,4,4,2 3,0 19,0,20,8 3,14,7,7,24,6 2,10,17,6,1,7]","[8,24,1,5,3,20,8,10,23,0 3,4 6,5,4,22,3 0,0 19,3,6,5,1,4 7,12,2,14,4,1,2,7,13,6,9,7,21 6 8,4 0,4,1,4 11,4,0,7,18,1 6,8 15,1,6,8,2 3,7,0,6,0,6 2,5,8 3,16,5,4,17]"
 70, 6,25,  9, 26, combine, 59,0.16,   0.001,"[11,5 4,4,20,3 1,30,1,5,14,15 1,0 5,25,17 1,2,29,2,9,19,0,1,1,3,24,5,5,5,7,0,16,1 22,10,1,18,3 4,23,3,2,12,0,1,27,8,4,4,0 3,3,2,26,3,6,5 3,4 3,0 4,0,2,13,21,28,4]","[2,23,27,10,9,5 3,0,26,20,15 1,6,19,2,4,2,5,0 3,3 1,2,4 3,5,1 22,3,0,25,4,3,1,24,14,4,5 4,0,11,2,8,3,16,5,4,28,1,21,0,30,5,1,13,17 1,0 4,18,29,7,3,3 4,0 5,1,12,1]"
 70, 6,25,  9, 26,combineS, 59,0.16,   0.001,"[11,5 4,4,20,3 1,30,1,5,14,15 1,0 5,25,17 1,2,29,2,9,19,0,1,1,3,24,5,5,5,7,0,16,1 22,10,1,18,3 4,23,3,2,12,0,1,27,8,4,4,0 3,3,2,26,3,6,5 3,4 3,0 4,0,2,13,21,28,4]","[2,23,27,10,9,5 3,0,26,20,15 1,6,19,2,4,2,5,0 3,3 1,2,4 3,5,1 22,3,0,25,4,3,1,24,14,4,5 4,0,11,2,8,3,16,5,4,28,1,21,0,30,5,1,13,17 1,0 4,18,29,7,3,3 4,0 5,1,12,1]"
 70, 6,25,  9, 26,  greedy, 58,0.17,   0.012,"[11,5 4,4,20,3 1,30,1,5,14,15 1,0 5,25,17,1 2,29,2,9,19,0,1,1,3,24,5,5,5,7,0,16,1 22,10,1,18,3 4,23,3,2,12,0,1,27,8,4,4,0 3 3,2,26,3,6,5 3,4 3,0,4 0,2,13,21,28,4]","[2,23,27,10,9,5 3,0,26,20,15 1,6,19,2,4,2,5,0 3 3,1 2,4 3,5,1 22,3,0,25,4,3 1,24,14,4,5,4 0,11,2,8,3,16,5 4,28,1,21,0,30,5,1,13,17,1,0,4,18,29,7,3,3 4,0 5,1,12,1]"
 70, 6,25,  9, 26,     pso, 58,0.17,   1.204,"[11,5 4,4,20,3 1,30,1,5,14,15 1,0 5,25,17,1 2,29,2,9,19,0,1,1,3,24,5,5,5,7,0,16,1 22,10,1,18,3 4,23,3,2,12,0,1,27,8,4,4,0 3 3,2,26,3,6,5 3,4 3,0,4 0,2,13,21,28,4]","[2,23,27,10,9,5 3,0,26,20,15 1,6,19,2,4,2,5,0 3 3,1 2,4 3,5,1 22,3,0,25,4,3 1,24,14,4,5,4 0,11,2,8,3,16,5 4,28,1,21,0,30,5,1,13,17,1,0,4,18,29,7,3,3 4,0 5,1,12,1]"
 53, 9,15,  6, 12, combine, 45,0.15,   0.000,"[2,14,3 1,18,7,17,22,7 5,11 8,5,20,2,8,15,0,1,0,9,19,3,6,5 10,21,2,6,7 6,5,13 3,8,5,23,4,1,12,4,1,6,1,4 2,5 0,7,16,3,0,2]","[13 3,14,2,1,7 6,6,6,15,16,0,12,2,0,7 5,19,0,21,11 8,22,5,5 0,18,9,1,3,3 1,2,7,6,4 2,17,7,5,4,5 10,2,23,8,3,1,5,1,20,8,4]"
