size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 60, 6,18, 10, 30,     pso, 48,0.20,   3.146,"[7,13,15,1,9,5,21,1,16,5 1,5,17,2,3 3,2 2,1,5 0,2,19,3 1,18,2 1,10,20,1 0,23,1,12,8,2 11,0,4,3,5 0,2,14,0,3,1 1 0,6,0,4 0,5,4,3,2,22,5]","[3,14,2,9,3 3,4 0,18,3,22,23,8,1 1 0,10,7,4,5 1,1,1,1,1,2,4,2,3,5,2,5 0,21,16,13,2 11,5,6,5,0,17,3 1,5,1 0,19,2 1,20,12,0,15,2 2,5 0,0]"
 75, 6,26, 13, 43, combine, 62,0.18,   0.000,"[12,30,3,2 5,26,21,4 1,20,1,2 5,2,4,2,0 5,7 0,2,0,31,3,4,18,15,0,5 1,1,5,0 2,4 1,6,3,2 1,0,4,24,5,25,10,9 2,1,28,22,5,4,3,0,14 2,16,8,13,23,11,1,27,3,1,29,4,2,17,19,2 2,2 1]","[29,22,17,3,4 1,8,3,18,2,14 2,30,5,28,1,3,12,5,2,21,3,0 2,2,20,2 1,31,1,11,0 5,2 5,4,0,26,4,15,3,16,23,2 1,4,4,4,5 1,25,4 1,0,27,1,6,24,2,7 0,0,9 2,2 2,1,0,1,19,13,2 5,10,5]"
 75, 6,26, 13, 43,combineS, 62,0.18,   0.001,"[12,30,3,2 5,26,21,4 1,20,1,2 5,2,4,2,0 5,7 0,2,0,31,3,4,18,15,0,5 1,1,5,0 2,4,1 6,3,2 1,0,4,24,5,25,10,9 2,1,28,22,5,4,3,0,14 2,16,8,13,23,11,1,27,3,1,29,4,2,17,19,2 2,2 1]","[29,22,17,3,4 1,8,3,18,2,14 2,30,5,28,1,3,12,5,2,21,3,0 2,2,20,2 1,31,1,11,0 5,2 5,4,0,26,4,15,3,16,23,2 1,4,4,4,5 1,25,4,1,0,27,1 6,24,2,7 0,0,9 2,2 2,1,0,1,19,13,2 5,10,5]"
 75, 6,26, 13, 43,  greedy, 60,0.20,   0.014,"[12,30,3,2 5,26,21,4 1,20,1,2,5 2,4,2,0 5,7 0,2,0,31,3,4,18,15,0,5 1,1,5,0,2,4 1,6,3,2 1,0,4,24,5,25,10,9,2 1,28,22,5 4,3 0,14 2,16,8,13,23,11,1,27,3,1,29,4,2,17,19,2 2 2 1]","[29,22,17,3,4 1,8,3,18,2,14 2,30,5,28,1,3,12,5 2,21,3 0,2,2,20,2 1,31,1,11,0 5,2,5 4,0,26,4,15,3,16,23,2 1,4,4,4,5 1,25,4 1,0,27,1,6,24,2,7 0,0,9,2 2 2 1,0,1,19,13,2 5,10,5]"
 75, 6,26, 13, 43,     pso, 59,0.22,   4.798,"[12,30,3,2 5,26,21,4 1,20,1,2,5 2,4,2,0 5,7 0,2,0,31,3 4,18,15,0,5 1,1,5,0 2,4,1 6,3,2 1,0,4,24,5,25,10,9,2 1,28,22,5 4,3,0,14 2,16,8,13,23,11,1,27,3,1,29,4,2,17,19,2 2 2 1]","[29,22,17,3 4,1,8,3,18,2,14 2,30,5,28,1,3,12,5 2,21,3,0 2,2,20,2 1,31,1,11,0 5,2,5 4,0,26,4,15,3,16,23,2 1,4,4,4,5 1,25,4 1,0,27,1 6,24,2,7 0,0,9,2 2 2 1,0,1,19,13,2 5,10,5]"
 64, 5,12, 12, 88, combine, 46,0.29,   0.000,"[0 0 2,3,9,1 3,10 1,4,2 0,2,5,0,14,1,6 4,2,0,0 2,12,15,4 3,4 1,4,4,2,13,11,1 4 1,2 4,0 3,3 1,3,8,3,0 2,0,16,3 3,1 1,1,1,3,7,2,0,0 1,2,4]","[0 0 2,13,14,1 3,5,3,4,4 3,8,2,1,2 4,6 4,12,0 1,0 2,4,16,1 1,0,9,4,0 3,2,3,2 0,0 2,7,3 3,3 1,10 1,3,2,4 1,15,0,3,1 4 1,11,4,0,1,0,2,1,2]"
 64, 5,12, 12, 88,combineS, 45,0.30,   0.001,"[0 0,2 3,9,1,3,10 1,4,2 0,2,5,0,14 1,6 4,2,0,0 2,12,15,4,3 4,1 4,4,2 13,11,1,4 1,2 4,0 3,3 1,3 8,3,0 2,0,16,3 3,1 1,1,1,3,7,2,0,0 1,2,4]","[0 0,2 13,14 1,3,5,3 4,4,3 8,2,1,2 4,6 4,12,0 1,0 2,4,16,1 1,0,9,4,0 3,2 3,2 0,0 2,7,3 3,3 1,10 1,3,2,4 1,15,0,3,1 4,1,11,4,0,1,0,2,1,2]"
 64, 5,12, 12, 88,  greedy, 44,0.32,   0.007,"[0 0 2,3,9,1 3,10 1,4,2,0 2,5,0,14,1,6 4,2 0 0 2,12,15,4 3,4 1,4,4,2,13,11,1 4 1,2,4 0,3 3 1,3,8,3,0 2,0,16,3,3,1 1,1,1,3,7,2,0,0,1 2 4]","[0 0 2,13,14,1 3,5,3,4,4 3,8,2,1 2 4,6 4,12,0,1,0 2,4,16,1 1,0,9,4,0,3,2,3,2 0 0 2,7,3,3 3 1,10 1,3,2,4 1,15,0,3,1 4 1,11,4 0,1,0 2,1,2]"
 64, 5,12, 12, 88,     pso, 41,0.37,  10.350,"[0 0,2 3,9,1 3,10 1,4,2,0 2,5,0,14,1,6 4,2 0 0 2,12,15,4,3,4 1,4 4,2 13,11,1 4 1,2,4 0 3,3,1,3 8,3,0 2,0,16,3 3 1,1,1 1,3,7,2,0,0,1 2 4]","[0 0,2 13,14,1 3,5,3,4 4,3 8,2,1 2 4,6 4,12,0,1,0 2,4,16,1 1,0,9,4 0 3,2 3,2 0 0 2,7,3,3 3 1,10 1,3,2,4 1,15,0,3,1 4 1,11,4,0,1,0 2,1,2]"
 38, 5,20,  5,  5, combine, 36,0.05,   0.000,"[21,4,6,24,16,8,13,7,4 2,0,23,12 1,0,2,17,20,2,11,4,15,0,0,0,3,10,3,2,9,14,1,2,5,18,4,22,19]","[14,0,4 2,6,12 1,4,20,22,0,15,13,3,16,2,18,9,5,2,8,19,17,0,21,7,1,4,2,0,10,2,24,0,11,23,3,4]"
 38, 5,20,  5,  5,combineS, 36,0.05,   0.000,"[21,4,6,24,16,8,13,7,4 2,0,23,12 1,0,2,17,20,2,11,4,15,0,0,0,3,10,3,2,9,14,1,2,5,18,4,22,19]","[14,0,4 2,6,12 1,4,20,22,0,15,13,3,16,2,18,9,5,2,8,19,17,0,21,7,1,4,2,0,10,2,24,0,11,23,3,4]"
 38, 5,20,  5,  5,  greedy, 35,0.08,   0.003,"[21,4,6,24,16,8,13,7,4 2 0,23,12 1,0,2,17,20,2,11,4,15,0,0,0,3,10,3,2,9,14,1,2,5,18,4,22,19]","[14,0,4,2,6,12 1,4,20,22,0,15,13,3,16,2,18,9,5,2,8,19,17,0,21,7,1,4 2 0,10,2,24,0,11,23,3,4]"
 38, 5,20,  5,  5,     pso, 35,0.08,   0.142,"[21,4,6,24,16,8,13,7,4 2 0,23,12 1,0,2,17,20,2,11,4,15,0,0,0,3,10,3,2,9,14,1,2,5,18,4,22,19]","[14,0,4,2,6,12 1,4,20,22,0,15,13,3,16,2,18,9,5,2,8,19,17,0,21,7,1,4 2 0,10,2,24,0,11,23,3,4]"
 43, 7,21,  6,  3, combine, 40,0.07,   0.000,"[5,10,9,4,21,15,18,17,1,3 12,30,13,20,5,29,3,3,24,4,5 1,25,1,5,6,23,2,14,16,27,5,19,28,3,26,3 11,2,9,22,6,3]","[5,15,3,5 1,6,24,6,5,23,3,27,3 11,1,30,17,20,9,16,26,28,14,5,13,3 12,3,2,25,21,29,4,2,4,22,1,18,5,9,10,3,19]"
 43, 7,21,  6,  3,combineS, 40,0.07,   0.000,"[5,10,9,4,21,15,18,17,1,3 12,30,13,20,5,29,3,3,24,4,5 1,25,1,5,6,23,2,14,16,27,5,19,28,3,26,3 11,2,9,22,6,3]","[5,15,3,5 1,6,24,6,5,23,3,27,3 11,1,30,17,20,9,16,26,28,14,5,13,3 12,3,2,25,21,29,4,2,4,22,1,18,5,9,10,3,19]"
 43, 7,21,  6,  3,  greedy, 40,0.07,   0.004,"[5,10,9,4,21,15,18,17,1,3 12,30,13,20,5,29,3,3,24,4,5 1,25,1,5,6,23,2,14,16,27,5,19,28,3,26,3 11,2,9,22,6,3]","[5,15,3,5 1,6,24,6,5,23,3,27,3 11,1,30,17,20,9,16,26,28,14,5,13,3 12,3,2,25,21,29,4,2,4,22,1,18,5,9,10,3,19]"
 43, 7,21,  6,  3,     pso, 40,0.07,   0.132,"[5,10,9,4,21,15,18,17,1,3 12,30,13,20,5,29,3,3,24,4,5 1,25,1,5,6,23,2,14,16,27,5,19,28,3,26,3 11,2,9,22,6,3]","[5,15,3,5 1,6,24,6,5,23,3,27,3 11,1,30,17,20,9,16,26,28,14,5,13,3 12,3,2,25,21,29,4,2,4,22,1,18,5,9,10,3,19]"
 72, 9,19,  9, 24, combine, 60,0.17,   0.000,"[3,4,23,4 7,3,1,1,15,18,7,24,26 5,6,17,9 8 6,0,4,2,13,27,14 3,10,0,5 7,1,4,7,5,5 1,2 3,7,6 5,0,16,8,19,3 7,2,1,12,7,5,22,3,21,5,20,6,6,4,8,11,6 2,0,7,8,6 8,7,8,25]","[4,1,0,8,3 7,7,10,11,9 8 6,6,1,14 3,25,5,19,6 5,8,26 5,21,0,13,2,27,6,7,7,1,8,22,20,3,3,5 7,5 1,0,24,4,4,6 8,4 7,6,16,0,12,6 2,5,4,1,2,2 3,15,17,23,7,7,3,18,8,5,7]"
 72, 9,19,  9, 24,combineS, 60,0.17,   0.001,"[3,4,23,4 7,3,1,1,15,18,7,24,26 5,6,17,9 8 6,0,4,2,13,27,14 3,10,0,5 7,1,4,7,5,5 1,2 3,7,6 5,0,16,8,19,3 7,2,1,12,7,5,22,3,21,5,20,6,6,4,8,11,6 2,0,7,8,6 8,7,8,25]","[4,1,0,8,3 7,7,10,11,9 8 6,6,1,14 3,25,5,19,6 5,8,26 5,21,0,13,2,27,6,7,7,1,8,22,20,3,3,5 7,5 1,0,24,4,4,6 8,4 7,6,16,0,12,6 2,5,4,1,2,2 3,15,17,23,7,7,3,18,8,5,7]"
 72, 9,19,  9, 24,  greedy, 60,0.17,   0.014,"[3,4,23,4,7 3,1,1,15,18,7,24,26 5,6,17,9 8 6,0,4,2,13,27,14 3,10,0,5,7 1,4,7 5,5,1 2,3 7,6 5,0,16,8,19,3,7,2,1,12,7,5,22,3,21,5,20,6,6,4,8,11,6 2,0,7,8,6 8,7,8,25]","[4,1,0,8,3 7,7,10,11,9 8 6,6,1,14 3,25,5,19,6 5,8,26 5,21,0,13,2,27,6,7,7 1,8,22,20,3,3,5,7 5,1,0,24,4,4,6 8,4,7,6,16,0,12,6 2,5,4,1 2,2,3,15,17,23,7,7 3,18,8,5,7]"
 72, 9,19,  9, 24,     pso, 59,0.18,   2.978,"[3,4,23,4,7 3,1,1,15,18,7,24,26 5,6,17,9 8,6,0,4,2,13,27,14 3,10,0,5 7,1,4 7,5,5 1,2 3,7,6 5,0,16,8,19,3 7,2,1,12,7,5,22,3,21,5,20,6 6,4,8,11,6 2,0,7,8,6 8,7,8,25]","[4,1,0,8,3 7,7,10,11,9 8,6 6,1,14 3,25,5,19,6 5,8,26 5,21,0,13,2,27,6,7,7,1,8,22,20,3,3,5 7,5 1,0,24,4,4,6 8,4 7,6,16,0,12,6 2,5,4,1,2,2 3,15,17,23,7,7 3,18,8,5,7]"
 48, 9,15,  6, 10, combine, 42,0.13,   0.000,"[15,16,12,24,7 5 0,6,3,11,0,18,0,19,7,0 9,5,5,9,22,8,8 9,3 8,6,4,0,9,10,2,4,14,6,21,17,23,5,7,20,2,7,0 3,13,5,6]","[9,19,10,9,6,2,2,3 8,22,24,6,5,0 3,0,12,5,0,5,21,4,11,8 9,7,18,7,15,4,7,23,13,16,8,3,6,20,6,7 5 0,5,17,14,0,0 9]"
 48, 9,15,  6, 10,combineS, 42,0.13,   0.000,"[15,16,12,24,7 5 0,6,3,11,0,18,0,19,7,0 9,5,5,9,22,8,8 9,3 8,6,4,0,9,10,2,4,14,6,21,17,23,5,7,20,2,7,0 3,13,5,6]","[9,19,10,9,6,2,2,3 8,22,24,6,5,0 3,0,12,5,0,5,21,4,11,8 9,7,18,7,15,4,7,23,13,16,8,3,6,20,6,7 5 0,5,17,14,0,0 9]"
 48, 9,15,  6, 10,  greedy, 42,0.13,   0.004,"[15,16,12,24,7 5 0,6,3,11,0,18,0,19,7,0 9,5,5,9,22,8,8 9,3 8,6,4,0,9,10,2,4,14,6,21,17,23,5,7,20,2,7,0 3,13,5,6]","[9,19,10,9,6,2,2,3 8,22,24,6,5,0 3,0,12,5,0,5,21,4,11,8 9,7,18,7,15,4,7,23,13,16,8,3,6,20,6,7 5 0,5,17,14,0,0 9]"
 48, 9,15,  6, 10,     pso, 42,0.13,   0.545,"[15,16,12,24,7 5 0,6,3,11,0,18,0,19,7,0 9,5,5,9,22,8,8 9,3 8,6,4,0,9,10,2,4,14,6,21,17,23,5,7,20,2,7,0 3,13,5,6]","[9,19,10,9,6,2,2,3 8,22,24,6,5,0 3,0,12,5,0,5,21,4,11,8 9,7,18,7,15,4,7,23,13,16,8,3,6,20,6,7 5 0,5,17,14,0,0 9]"
 69, 8,16,  9, 29, combine, 54,0.22,   0.000,"[20,4 3,7,18,21,0 10,1 1 7,1 5,7,14,5,5,3 2,22,2 0,7,17,0,0 5,6 4,8,6 0,16,9,1,5,15,5 2,0,7,13 4,6,0,7 4,6 7,7,3,4,5,3,23,6,4,19,4,6,1,12,4,2,3,1,11,4 1]","[5,17,16,7 4,7,22,23,0,18,1 1 7,7,1,21,5,4,7,5,0 5,14,8,0,1 5,2,4 1,4,9,3,7,4,20,19,2 0,12,7,5 2,11,3,3,6,0 10,6 0,15,1,6 7,5,6,3 2,6,13 4,4,1,4 3,0,6 4]"
 69, 8,16,  9, 29,combineS, 54,0.22,   0.001,"[20,4 3,7,18,21,0 10,1 1 7,1 5,7,14,5,5,3 2,22,2 0,7,17,0,0 5,6 4,8,6 0,16,9,1,5,15,5 2,0,7,13 4,6,0,7 4,6 7,7,3,4,5,3,23,6,4,19,4,6,1,12,4,2,3,1,11,4 1]","[5,17,16,7 4,7,22,23,0,18,1 1 7,7,1,21,5,4,7,5,0 5,14,8,0,1 5,2,4 1,4,9,3,7,4,20,19,2 0,12,7,5 2,11,3,3,6,0 10,6 0,15,1,6 7,5,6,3 2,6,13 4,4,1,4 3,0,6 4]"
 69, 8,16,  9, 29,  greedy, 54,0.22,   0.011,"[20,4 3,7,18,21,0 10,1 1 7,1 5,7,14,5,5,3 2,22,2 0,7,17,0,0 5,6 4,8,6 0,16,9,1,5,15,5 2,0,7,13 4,6,0,7 4,6 7,7,3,4,5,3,23,6,4,19,4,6,1,12,4,2,3,1,11,4 1]","[5,17,16,7 4,7,22,23,0,18,1 1 7,7,1,21,5,4,7,5,0 5,14,8,0,1 5,2,4,1,4,9,3,7,4,20,19,2 0,12,7,5 2,11,3,3,6,0 10,6 0,15,1,6 7,5,6,3 2,6,13 4,4 1,4 3,0,6 4]"
 69, 8,16,  9, 29,     pso, 54,0.22,   3.512,"[20,4 3,7,18,21,0 10,1 1 7,1 5,7,14,5,5,3 2,22,2 0,7,17,0,0 5,6 4,8,6 0,16,9,1,5,15,5 2,0,7,13 4,6,0,7 4,6 7,7,3,4,5,3,23,6,4,19,4,6,1,12,4,2,3,1,11,4 1]","[5,17,16,7 4,7,22,23,0,18,1 1 7,7,1,21,5,4,7,5,0 5,14,8,0,1 5,2,4 1,4,9,3,7,4,20,19,2 0,12,7,5 2,11,3,3,6,0 10,6 0,15,1,6 7,5,6,3 2,6,13 4,4,1,4 3,0,6 4]"
 42, 7,10,  7, 25, combine, 29,0.32,   0.000,"[5,1,0 2,5 4 16 5,15,11 9,12,0 5,3,7,0 3,14,0,0 4,6,3,3 2,5,4,4,2,0 10,3 13,2,8 5,3 1,2,0,6]","[3,12,3 2,6,4,11 9,14,15,7,3 1,1,3 13,3,2,5,2,0 4,8 5,0,5 4 16 5,2,6,0,0 5,0 2,4,5,0 3,0 10]"
 42, 7,10,  7, 25,combineS, 29,0.32,   0.000,"[5,1,0 2,5 4 16 5,15,11 9,12,0 5,3,7,0 3,14,0,0 4,6,3,3 2,5,4,4,2,0 10,3 13,2,8 5,3 1,2,0,6]","[3,12,3 2,6,4,11 9,14,15,7,3 1,1,3 13,3,2,5,2,0 4,8 5,0,5 4 16 5,2,6,0,0 5,0 2,4,5,0 3,0 10]"
 42, 7,10,  7, 25,  greedy, 28,0.34,   0.002,"[5,1,0 2,5 4 16 5,15,11 9,12,0 5,3,7,0 3,14,0,0 4,6,3,3 2 5,4,4,2,0 10,3 13,2,8 5,3 1,2,0,6]","[3,12,3,2,6,4,11 9,14,15,7,3 1,1,3 13,3 2 5,2,0 4,8 5,0,5 4 16 5,2,6,0,0 5,0 2,4,5,0 3,0 10]"
 42, 7,10,  7, 25,     pso, 28,0.34,   2.202,"[5,1,0 2,5 4 16 5,15,11 9,12,0 5,3,7,0 3,14,0,0 4,6,3,3 2 5,4,4,2,0 10,3 13,2,8 5,3 1,2,0,6]","[3,12,3,2,6,4,11 9,14,15,7,3 1,1,3 13,3 2 5,2,0 4,8 5,0,5 4 16 5,2,6,0,0 5,0 2,4,5,0 3,0 10]"
 65, 7,20,  9, 21, combine, 55,0.16,   0.000,"[6,5 2,7,5 0,1 1,25 6,13,0,19,16,11,4,6,0,1,27,1,12 0,2,0,21,14,5,1 7,17,0,24,4,26 5,5,2,7,4 4,10,1,23,0,7,8,5,20,4,0,2,22,18 5,1,4,5,1,15,2,9,4,0 5]","[4,1 1,9,2,11,1 7,0,12 0,15,4,1,13,25 6,21,7,2,8,7,0,16,0 5,6,2,1,1,7,26 5,4 4,0,5,19,24,10,5,6,1,22,4,2,4,20,0,23,18 5,4,27,14,5 2,0,0,5,17,1,5,5 0]"
 65, 7,20,  9, 21,combineS, 54,0.17,   0.001,"[6,5,2,7,5 0,1 1,25 6,13,0,19,16,11,4,6,0,1,27,1,12 0,2 0,21,14 5,1 7,17,0,24,4,26 5,5,2,7,4 4,10,1,23,0,7,8,5,20,4,0,2,22,18 5,1,4,5,1,15,2,9,4,0 5]","[4,1 1,9,2,11,1 7,0,12 0,15,4,1,13,25 6,21,7,2,8,7,0,16,0 5,6,2,1,1,7,26 5,4 4,0,5,19,24,10,5,6,1,22,4,2,4,20,0,23,18 5,4,27,14 5,2 0,0,5,17,1,5,5 0]"
 65, 7,20,  9, 21,  greedy, 55,0.16,   0.010,"[6,5,2,7,5,0,1 1,25 6,13,0,19,16,11,4,6,0,1,27,1,12 0,2 0,21,14 5,1 7,17,0,24,4,26,5 5,2,7,4,4,10,1,23,0,7,8,5,20,4,0,2,22,18 5,1,4,5,1,15,2,9,4 0 5]","[4,1 1,9,2,11,1 7,0,12 0,15,4,1,13,25 6,21,7,2,8,7,0,16,0,5,6,2,1,1,7,26,5,4,4 0 5,19,24,10,5,6,1,22,4,2,4,20,0,23,18 5,4,27,14 5,2 0,0,5,17,1,5 5,0]"
 65, 7,20,  9, 21,     pso, 54,0.17,   2.040,"[6,5,2,7,5 0,1 1,25 6,13,0,19,16,11,4,6,0,1,27,1,12 0,2 0,21,14 5,1 7,17,0,24,4,26 5,5,2,7,4,4,10,1,23,0,7,8,5,20,4,0,2,22,18 5,1,4,5,1,15,2,9,4 0 5]","[4,1 1,9,2,11,1,7,0,12 0,15,4,1,13,25 6,21,7,2,8,7,0,16,0,5,6,2,1,1 7,26 5,4,4 0 5,19,24,10,5,6,1,22,4,2,4,20,0,23,18 5,4,27,14 5,2 0,0,5,17,1,5,5 0]"
 47, 8,11,  7, 14, combine, 37,0.22,   0.000,"[10,6 6,5,15,7,3,5,1 8,7 7,4,3,0,13,12,5 0,4,2 6,2,2,16,5,3,9,0,4,17,4,18,3,6,1 11,4,14 5,7 0,7,7 5,2 7]","[7,14 5,4,0,9,3,10,17,7 5,4,4,0,16,2 7,13,3,2 6,5,5,6,4,1 8,15,3,7,1 11,2,4,7 0,18,7 7,5 0,5,6 6,3,2,12]"
 47, 8,11,  7, 14,combineS, 37,0.22,   0.000,"[10,6 6,5,15,7,3,5,1 8,7 7,4,3,0,13,12,5 0,4,2 6,2,2,16,5,3,9,0,4,17,4,18,3,6,1 11,4,14 5,7 0,7,7 5,2 7]","[7,14 5,4,0,9,3,10,17,7 5,4,4,0,16,2 7,13,3,2 6,5,5,6,4,1 8,15,3,7,1 11,2,4,7 0,18,7 7,5 0,5,6 6,3,2,12]"
 47, 8,11,  7, 14,  greedy, 38,0.20,   0.004,"[10,6 6,5,15,7,3,5,1 8,7,7,4,3,0,13,12,5,0,4,2 6,2,2,16,5,3,9,0,4,17,4,18,3,6,1 11,4,14 5,7 0,7 7 5,2 7]","[7,14 5,4,0,9,3,10,17,7,5,4,4,0,16,2 7,13,3,2 6,5,5,6,4,1 8,15,3,7,1 11,2,4,7 0,18,7 7 5,0,5,6 6,3,2,12]"
 47, 8,11,  7, 14,     pso, 37,0.22,   1.233,"[10,6 6,5,15,7,3,5,1 8,7 7,4,3,0,13,12,5 0,4,2 6,2,2,16,5,3,9,0,4,17,4,18,3,6,1 11,4,14 5,7 0,7,7 5,2 7]","[7,14 5,4,0,9,3,10,17,7 5,4,4,0,16,2 7,13,3,2 6,5,5,6,4,1 8,15,3,7,1 11,2,4,7 0,18,7 7,5 0,5,6 6,3,2,12]"
 47, 8,21,  4,  6, combine, 43,0.09,   0.000,"[6,22,2,12,1 4,14,13,26,19,18,8,3,9,10,16,29 4,6,7,5,4,1,3 4,5,24,5,17,11,23,28,2 3,2,7,20,5,1,1,15,25,27,21,2,3,8]","[16,10,3 4,8,1,19,5,5,28,8,18,26,5,2,21,22,12,5,13,15,4,6,29 4,11,20,1,7,27,9,2 3,1,17,25,23,3,7,2,2,6,3,1 4,24,14]"
 47, 8,21,  4,  6,combineS, 43,0.09,   0.000,"[6,22,2,12,1 4,14,13,26,19,18,8,3,9,10,16,29 4,6,7,5,4,1,3 4,5,24,5,17,11,23,28,2 3,2,7,20,5,1,1,15,25,27,21,2,3,8]","[16,10,3 4,8,1,19,5,5,28,8,18,26,5,2,21,22,12,5,13,15,4,6,29 4,11,20,1,7,27,9,2 3,1,17,25,23,3,7,2,2,6,3,1 4,24,14]"
 47, 8,21,  4,  6,  greedy, 43,0.09,   0.006,"[6,22,2,12,1 4,14,13,26,19,18,8,3,9,10,16,29 4,6,7,5,4,1,3 4,5,24,5,17,11,23,28,2 3,2,7,20,5,1,1,15,25,27,21,2,3,8]","[16,10,3 4,8,1,19,5,5,28,8,18,26,5,2,21,22,12,5,13,15,4,6,29 4,11,20,1,7,27,9,2 3,1,17,25,23,3,7,2,2,6,3,1 4,24,14]"
 47, 8,21,  4,  6,     pso, 43,0.09,   0.381,"[6,22,2,12,1 4,14,13,26,19,18,8,3,9,10,16,29 4,6,7,5,4,1,3 4,5,24,5,17,11,23,28,2 3,2,7,20,5,1,1,15,25,27,21,2,3,8]","[16,10,3 4,8,1,19,5,5,28,8,18,26,5,2,21,22,12,5,13,15,4,6,29 4,11,20,1,7,27,9,2 3,1,17,25,23,3,7,2,2,6,3,1 4,24,14]"
 37, 6,16,  4, 10, combine, 31,0.17,   0.000,"[3 4,3 19,1,7,2 2,4 3,16,18,11,14,21,17,0 8,10,0,13,20,9,2,4,1,1,12,6,5 5,3,4,2,15,5,1]","[2,3,1,3 4,14,1,4 3,18,20,0 8,16,4,2 2,13,9,12,0,6,2,5,17,10,1,21,15,5 5,11,1,3 19,4,7]"
 37, 6,16,  4, 10,combineS, 31,0.17,   0.000,"[3 4,3 19,1,7,2 2,4 3,16,18,11,14,21,17,0 8,10,0,13,20,9,2,4,1,1,12,6,5,5,3,4,2,15 5,1]","[2,3,1,3 4,14,1,4 3,18,20,0 8,16,4,2 2,13,9,12,0,6,2,5,17,10,1,21,15 5,5,11,1,3 19,4,7]"
 37, 6,16,  4, 10,  greedy, 31,0.17,   0.002,"[3 4,3 19,1,7,2 2,4 3,16,18,11,14,21,17,0 8,10,0,13,20,9,2,4,1,1,12,6,5,5,3,4,2,15 5,1]","[2,3,1,3 4,14,1,4 3,18,20,0 8,16,4,2 2,13,9,12,0,6,2,5,17,10,1,21,15 5,5,11,1,3 19,4,7]"
 37, 6,16,  4, 10,     pso, 31,0.17,   0.832,"[3 4,3 19,1,7,2 2,4 3,16,18,11,14,21,17,0 8,10,0,13,20,9,2,4,1,1,12,6,5 5,3,4,2,15,5,1]","[2,3,1,3 4,14,1,4 3,18,20,0 8,16,4,2 2,13,9,12,0,6,2,5,17,10,1,21,15,5 5,11,1,3 19,4,7]"
 46, 7,17,  6,  7, combine, 41,0.11,   0.000,"[1,12,0,5,0,5 5,2,7,18,7,19,21,15,6,5,1,23,17,6,4 7,11,0,8,22,14 5,4,2,20,0 2,7,1,2,6,5,16,6,9,10,4,24,13 1]","[1,13 1,4 7,23,4,7,6,19,10,5,6,2,2,15,16,1,7,0,0,7,0,21,5,6,6,22,5 5,5,24,1,0 2,2,12,14 5,17,8,4,20,11,9,18]"
 46, 7,17,  6,  7,combineS, 41,0.11,   0.001,"[1,12,0,5,0,5 5,2,7,18,7,19,21,15,6,5,1,23,17,6,4 7,11,0,8,22,14 5,4,2,20,0 2,7,1,2,6,5,16,6,9,10,4,24,13 1]","[1,13 1,4 7,23,4,7,6,19,10,5,6,2,2,15,16,1,7,0,0,7,0,21,5,6,6,22,5 5,5,24,1,0 2,2,12,14 5,17,8,4,20,11,9,18]"
 46, 7,17,  6,  7,  greedy, 41,0.11,   0.004,"[1,12,0,5,0,5 5,2,7,18,7,19,21,15,6,5,1,23,17,6,4 7,11,0,8,22,14 5,4,2,20,0 2,7,1,2,6,5,16,6,9,10,4,24,13 1]","[1,13 1,4 7,23,4,7,6,19,10,5,6,2,2,15,16,1,7,0,0,7,0,21,5,6,6,22,5 5,5,24,1,0 2,2,12,14 5,17,8,4,20,11,9,18]"
 46, 7,17,  6,  7,     pso, 41,0.11,   0.418,"[1,12,0,5,0,5 5,2,7,18,7,19,21,15,6,5,1,23,17,6,4 7,11,0,8,22,14 5,4,2,20,0 2,7,1,2,6,5,16,6,9,10,4,24,13 1]","[1,13 1,4 7,23,4,7,6,19,10,5,6,2,2,15,16,1,7,0,0,7,0,21,5,6,6,22,5 5,5,24,1,0 2,2,12,14 5,17,8,4,20,11,9,18]"
 41, 8, 8,  6, 13, combine, 35,0.15,   0.000,"[5 6,14,15,12,4,2,8,5,3,10,11,13,7,3 6,9,3 2,2,9 9,9 4,2,6,5,5,8 6,2,3,17,9,16,6,6,4,2,7,3]","[3,5 6,2,3 6,16,14,13,2,17,7,2,12,3 2,5,9,6,9 4,3,3,8 6,4,7,10,4,6,9,2,5,2,5,11,9 9,6,15,8]"
 41, 8, 8,  6, 13,combineS, 35,0.15,   0.000,"[5 6,14,15,12,4,2,8,5,3,10,11,13,7,3 6,9,3 2,2,9 9,9 4,2,6,5,5,8 6,2,3,17,9,16,6,6,4,2,7,3]","[3,5 6,2,3 6,16,14,13,2,17,7,2,12,3 2,5,9,6,9 4,3,3,8 6,4,7,10,4,6,9,2,5,2,5,11,9 9,6,15,8]"
 41, 8, 8,  6, 13,  greedy, 34,0.18,   0.003,"[5,6,14,15,12,4,2,8,5,3,10,11,13,7,3,6 9,3 2,2,9 9,9 4,2,6,5,5,8,6 2 3,17,9,16,6,6 4,2,7,3]","[3,5,6 2 3,6,16,14,13,2,17,7,2,12,3 2,5,9,6,9 4,3,3,8,6 4,7,10,4,6 9,2,5,2,5,11,9 9,6,15,8]"
