size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 70, 8,12, 14, 88, combine, 51,0.28,   0.000,"[12 3,3,5 0,7,4,18 4,13,1,17,7,4,6,1,6 4,4,2 1,15,0,16,14,9,10,5,19,0 0 0 0,0 4,7,5,0,3 0,5 11 3,4,2,0,4 7,6 2,7 0,0,8,7,1 0,3,2,7 6 2,3 7,6,4,2,2,0,2]","[2,18 4,15,4 7,2,5,4,7,17,19,5 11 3,6 4,1 0,5 0,0 0 0 0,4,7,3 7,2,12 3,1,16,0,0,5,14,4,9,0,6 2,8,7 0,1,3,4,0,7,2,6,0,10,6,7,2,4,3,0 4,3 0,13,2 1,7 6 2]"
 70, 8,12, 14, 88,combineS, 50,0.29,   0.001,"[12 3,3,5 0,7,4,18 4,13,1,17,7,4,6,1,6 4,4,2 1,15,0,16,14,9,10,5,19,0 0 0 0,0 4,7,5,0,3 0,5 11 3,4,2,0,4 7,6 2,7,0 0,8 7,1 0,3,2,7 6 2,3 7,6,4,2,2,0,2]","[2,18 4,15,4 7,2,5,4,7,17,19,5 11 3,6 4,1 0,5 0,0 0 0 0,4,7,3 7,2,12 3,1,16,0 0,5,14,4,9,0,6 2,8 7,0,1,3,4,0,7,2,6,0,10,6,7,2,4,3,0 4,3 0,13,2 1,7 6 2]"
 70, 8,12, 14, 88,  greedy, 49,0.30,   0.009,"[12 3,3,5,0 7,4,18 4,13,1,17,7,4,6,1,6,4,4,2 1,15,0,16,14,9,10,5,19,0 0 0 0 0 4 7,5,0,3 0,5 11 3,4,2,0,4,7 6 2,7,0 0,8 7,1 0,3,2,7,6 2,3 7,6 4,2,2,0,2]","[2,18 4,15,4,7,2,5,4,7,17,19,5 11 3,6 4,1 0,5,0 0 0 0 0 4 7,3 7,2,12 3,1,16,0 0,5,14,4,9,0,6 2,8 7,0,1,3,4,0 7,2,6,0,10,6,7,2,4,3 0,4,3,0,13,2 1,7 6 2]"
 70, 8,12, 14, 88,     pso, 48,0.32,   9.795,"[12 3,3,5,0 7,4,18 4,13,1,17,7,4,6,1,6,4,4,2 1,15,0,16,14,9,10,5,19,0 0 0 0 0 4 7,5,0,3 0,5 11 3,4,2,0,4 7,6 2,7,0 0,8 7,1 0,3,2,7 6 2,3 7,6 4,2,2,0,2]","[2,18 4,15,4 7,2,5,4,7,17,19,5 11 3,6 4,1 0,5,0 0 0 0 0 4 7,3 7,2,12 3,1,16,0 0,5,14,4,9,0,6 2,8 7,0,1,3,4,0 7,2,6,0,10,6,7,2,4,3 0,4,3,0,13,2 1,7 6 2]"
 53, 6,27,  9, 17, combine, 45,0.15,   0.000,"[12,5,21,3 5,32,28 4,2,0,8,19,31,26,16,6,10,18,3,2,7,5 5 20,1,5 13,5 1 1,2,27,1,25,5,3,0,22,14,15,23 5,5,2,17,9,1,30,24,29,4,11,1]","[1,7,28 4,5,31,5 5 20,29,3,14,10,4,12,23 5,2,30,25,15,1,2,18,1,6,19,16,32,5,3 5,8,22,0,3,5,5 13,24,1,26,17,5 1 1,27,2,2,11,0,21,9]"
 53, 6,27,  9, 17,combineS, 45,0.15,   0.001,"[12,5,21,3 5,32,28 4,2,0,8,19,31,26,16,6,10,18,3,2,7,5 5 20,1,5 13,5 1 1,2,27,1,25,5,3,0,22,14,15,23 5,5,2,17,9,1,30,24,29,4,11,1]","[1,7,28 4,5,31,5 5 20,29,3,14,10,4,12,23 5,2,30,25,15,1,2,18,1,6,19,16,32,5,3 5,8,22,0,3,5,5 13,24,1,26,17,5 1 1,27,2,2,11,0,21,9]"
 53, 6,27,  9, 17,  greedy, 45,0.15,   0.006,"[12,5,21,3 5,32,28 4,2,0,8,19,31,26,16,6,10,18,3,2,7,5 5 20,1,5 13,5 1 1,2,27,1,25,5,3,0,22,14,15,23 5,5,2,17,9,1,30,24,29,4,11,1]","[1,7,28 4,5,31,5 5 20,29,3,14,10,4,12,23 5,2,30,25,15,1,2,18,1,6,19,16,32,5,3 5,8,22,0,3,5,5 13,24,1,26,17,5 1 1,27,2,2,11,0,21,9]"
 53, 6,27,  9, 17,     pso, 44,0.17,   1.285,"[12,5,21,3 5,32,28 4,2,0,8,19,31,26,16,6,10,18,3,2,7,5 5 20,1,5 13,5 1,1 2,27,1,25,5 3,0,22,14,15,23,5,5 2,17,9,1,30,24,29,4,11,1]","[1,7,28 4,5,31,5 5 20,29,3,14,10,4,12,23,5 2,30,25,15,1 2,18,1,6,19,16,32,5 3,5,8,22,0,3 5,5 13,24,1,26,17,5 1,1,27,2,2,11,0,21,9]"
 56, 7,29,  8, 13, combine, 48,0.15,   0.000,"[21,2 5,7,5 7,23 2,16,8,2,2,5,31,3,20,19,11,29 18,30,2,9,1,12,2 33 2,0,14,2,0,10,3,17,1,15,25,22,24,13,6,3,5,28,36,26,1 7 6,7,32,34,27,35,1]","[15,23 2,34,13,19,5,10,16,3,1 7 6,29 18,14,31,17,24,20,5 7,2 33 2,35,26,5,3,25,28,0,8,22,0,1,7,2 5,2,1,2,7,12,9,2,30,27,6,32,11,36,2,1,21,3]"
 56, 7,29,  8, 13,combineS, 48,0.15,   0.001,"[21,2 5,7,5 7,23 2,16,8,2,2,5,31,3,20,19,11,29 18,30,2,9,1,12,2 33 2,0,14,2,0,10,3,17,1,15,25,22,24,13,6,3,5,28,36,26,1 7 6,7,32,34,27,35,1]","[15,23 2,34,13,19,5,10,16,3,1 7 6,29 18,14,31,17,24,20,5 7,2 33 2,35,26,5,3,25,28,0,8,22,0,1,7,2 5,2,1,2,7,12,9,2,30,27,6,32,11,36,2,1,21,3]"
 56, 7,29,  8, 13,  greedy, 48,0.15,   0.009,"[21,2,5 7,5,7,23 2,16,8,2,2 5,31,3,20,19,11,29 18,30,2,9,1,12,2 33 2,0,14,2,0,10,3,17,1,15,25,22,24,13,6,3,5,28,36,26,1 7 6,7,32,34,27,35,1]","[15,23 2,34,13,19,5,10,16,3,1 7 6,29 18,14,31,17,24,20,5 7,2 33 2,35,26,5,3,25,28,0,8,22,0,1,7,2 5,2,1,2,7,12,9,2,30,27,6,32,11,36,2,1,21,3]"
 56, 7,29,  8, 13,     pso, 48,0.15,   0.931,"[21,2,5 7,5,7,23 2,16,8,2,2 5,31,3,20,19,11,29 18,30,2,9,1,12,2 33 2,0,14,2,0,10,3,17,1,15,25,22,24,13,6,3,5,28,36,26,1 7 6,7,32,34,27,35,1]","[15,23 2,34,13,19,5,10,16,3,1 7 6,29 18,14,31,17,24,20,5 7,2 33 2,35,26,5,3,25,28,0,8,22,0,1,7,2 5,2,1,2,7,12,9,2,30,27,6,32,11,36,2,1,21,3]"
 75, 5,12, 13,124, combine, 51,0.32,   0.000,"[1 3,6,4 2,9,2,1 0,4,11,2 3,14,3 0,2 3,0,3 2,0 1 4,3 4,2,1,16,4,2 3,2 10,1,0 0,4 4,1 5,4 0 0,3 1,13,0,1,2 0,15,3,4,0 2,4,3,1 3 4,1 1,0,2 4,2,8,1,0,12,1,2,7,4]","[2,2 0,2,12,2 4,15,2,0 2,0,1 3 4,4 2,1 0,3,14,16,2,2 3,4,1 1,1,4 4,4,4 0 0,0,4,6,1 5,0 1 4,1,13,11,9,7,0,2 3,1,4,4,3 4,0 0,0,3 0,3,8,2 10,2 3,1,3 1,1,1 3,3 2]"
 75, 5,12, 13,124,combineS, 50,0.34,   0.001,"[1 3,6,4 2,9,2,1 0,4,11,2,3 14,3 0,2 3,0,3 2,0 1 4,3 4,2,1,16,4,2 3,2 10,1,0 0,4 4,1 5,4 0 0,3,1 13,0,1,2 0,15,3,4,0 2,4,3 1 3,4 1 1,0,2 4,2,8,1,0,12,1,2,7,4]","[2,2 0,2,12,2 4,15,2,0 2,0,1 3,4,4 2,1 0,3 14,16,2,2 3,4 1 1,1,4 4,4,4 0 0,0,4,6,1 5,0 1 4,1 13,11,9,7,0,2 3,1,4,4,3 4,0 0,0,3 0,3,8,2 10,2,3 1 3,1,1,1,3,3 2]"
 75, 5,12, 13,124,  greedy, 48,0.36,   0.010,"[1 3,6,4,2,9,2,1,0 4,11,2,3 14,3,0,2,3 0 3,2 0 1,4,3,4 2 1,16,4,2 3,2 10,1,0 0,4 4,1 5,4 0 0,3 1,13,0 1,2 0,15,3 4 0,2 4,3 1,3 4 1 1,0 2,4,2,8,1,0,12,1,2,7,4]","[2,2,0 2,12,2 4,15,2 0,2 0 1,3,4,4 2 1,0,3 14,16,2,2,3 4 1 1,1,4 4,4,4 0 0,0 4,6,1 5,0 1,4,1,13,11,9,7,0,2 3,1,4,4,3 4 0,0 0,3 0 3,8,2 10,2,3 1,3 1,1,1 3,3,2]"
 75, 5,12, 13,124,     pso, 47,0.38,  18.616,"[1 3,6,4 2,9,2,1,0 4,11,2,3 14,3,0,2,3 0 3,2 0 1,4,3 4,2,1,16,4,2 3,2 10,1,0 0,4 4,1 5,4 0 0,3 1,13,0 1,2 0,15,3 4 0,2 4,3 1,3 4 1 1,0 2,4,2,8,1 0,12,1,2,7,4]","[2,2,0 2,12,2 4,15,2 0,2 0 1,3 4,4 2,1 0,3 14,16,2,2,3 4 1 1,1,4 4,4,4 0 0,0 4,6,1 5,0 1,4,1,13,11,9,7,0,2 3,1,4,4,3 4 0,0 0,3 0 3,8,2 10,2,3 1,3 1,1,1 3,3,2]"
 78, 9,30, 10, 11, combine, 69,0.12,   0.001,"[2 4,8,2,3,14,21,18,6,33,31,5,28,8,1,7,36,15,8,16,4 4,8,5,4,3 0,2,3 3,3,32,7,37,6,4,5,2 30,20,0 9,2,29,2,3 11,17,27,0,24,3,6,13,19,2,26,38,10,4,23,1,3 8,3,12,1 2,0,35,3,2,0,34,1,6,25,22]","[8,7,2 30,33,14,8,6,2,21,0 9,4,38,13,3 0,3,26,34,18,32,3,36,3,4,29,27,2,12,15,24,16,19,5,3,28,23,0,4,17,0,6,7,2,35,2,22,3 8,2 4,0,3 11,31,3 3,1,37,2,6,3,4 4,2,8,20,1,10,8,25,6,5,5,1,1 2]"
 78, 9,30, 10, 11,combineS, 69,0.12,   0.001,"[2 4,8,2,3,14,21,18,6,33,31,5,28,8,1,7,36,15,8,16,4 4,8,5,4,3 0,2,3 3,3,32,7,37,6,4,5,2 30,20,0 9,2,29,2,3 11,17,27,0,24,3,6,13,19,2,26,38,10,4,23,1,3 8,3,12,1 2,0,35,3,2,0,34,1,6,25,22]","[8,7,2 30,33,14,8,6,2,21,0 9,4,38,13,3 0,3,26,34,18,32,3,36,3,4,29,27,2,12,15,24,16,19,5,3,28,23,0,4,17,0,6,7,2,35,2,22,3 8,2 4,0,3 11,31,3 3,1,37,2,6,3,4 4,2,8,20,1,10,8,25,6,5,5,1,1 2]"
 78, 9,30, 10, 11,  greedy, 70,0.10,   0.019,"[2,4,8 2,3,14,21,18,6,33,31,5,28,8,1,7,36,15,8,16,4 4,8,5,4,3 0,2,3 3,3,32,7,37,6,4,5,2 30,20,0 9,2,29,2,3 11,17,27,0,24,3,6,13,19,2,26,38,10,4,23,1,3,8,3,12,1 2,0,35,3,2,0,34,1,6,25,22]","[8,7,2 30,33,14,8,6,2,21,0 9,4,38,13,3 0,3,26,34,18,32,3,36,3,4,29,27,2,12,15,24,16,19,5,3,28,23,0,4,17,0,6,7,2,35,2,22,3,8 2,4,0,3 11,31,3 3,1,37,2,6,3,4 4,2,8,20,1,10,8,25,6,5,5,1,1 2]"
 78, 9,30, 10, 11,     pso, 69,0.12,   1.181,"[2 4,8,2,3,14,21,18,6,33,31,5,28,8,1,7,36,15,8,16,4 4,8,5,4,3 0,2,3 3,3,32,7,37,6,4,5,2 30,20,0 9,2,29,2,3 11,17,27,0,24,3,6,13,19,2,26,38,10,4,23,1,3 8,3,12,1 2,0,35,3,2,0,34,1,6,25,22]","[8,7,2 30,33,14,8,6,2,21,0 9,4,38,13,3 0,3,26,34,18,32,3,36,3,4,29,27,2,12,15,24,16,19,5,3,28,23,0,4,17,0,6,7,2,35,2,22,3 8,2 4,0,3 11,31,3 3,1,37,2,6,3,4 4,2,8,20,1,10,8,25,6,5,5,1,1 2]"
 38, 4,26,  4,  1, combine, 37,0.03,   0.000,"[24,22,11,5 18,12,1,27,1,29,25,5,4,13,4,23,16,7,14,8,21,17,20,4,19,3,26,1,9,5,10,15,6,31,3,28,30,5]","[4,4,14,24,5 18,10,11,9,31,15,13,5,16,4,28,5,30,23,12,19,25,20,22,3,1,26,21,7,29,1,5,6,17,3,1,8,27]"
 38, 4,26,  4,  1,combineS, 37,0.03,   0.000,"[24,22,11,5 18,12,1,27,1,29,25,5,4,13,4,23,16,7,14,8,21,17,20,4,19,3,26,1,9,5,10,15,6,31,3,28,30,5]","[4,4,14,24,5 18,10,11,9,31,15,13,5,16,4,28,5,30,23,12,19,25,20,22,3,1,26,21,7,29,1,5,6,17,3,1,8,27]"
 38, 4,26,  4,  1,  greedy, 37,0.03,   0.003,"[24,22,11,5 18,12,1,27,1,29,25,5,4,13,4,23,16,7,14,8,21,17,20,4,19,3,26,1,9,5,10,15,6,31,3,28,30,5]","[4,4,14,24,5 18,10,11,9,31,15,13,5,16,4,28,5,30,23,12,19,25,20,22,3,1,26,21,7,29,1,5,6,17,3,1,8,27]"
 38, 4,26,  4,  1,     pso, 37,0.03,   0.038,"[24,22,11,5 18,12,1,27,1,29,25,5,4,13,4,23,16,7,14,8,21,17,20,4,19,3,26,1,9,5,10,15,6,31,3,28,30,5]","[4,4,14,24,5 18,10,11,9,31,15,13,5,16,4,28,5,30,23,12,19,25,20,22,3,1,26,21,7,29,1,5,6,17,3,1,8,27]"
 31, 5, 9,  7, 20, combine, 25,0.20,   0.000,"[2 1,2 1,13,5,4 3 2,4,3,9,12,6,10,7,3,2,8,11,1 4,1,2 4,4,0,4,0,4,3]","[6,2 4,0,1,9,5,1 4,4,2,13,4,7,12,10,11,3,3,4,4 3 2,0,2 1,8,3,2 1,4]"
 31, 5, 9,  7, 20,combineS, 25,0.20,   0.000,"[2 1,2 1,13,5,4 3 2,4,3,9,12,6,10,7,3,2,8,11,1 4,1,2 4,4,0,4,0,4,3]","[6,2 4,0,1,9,5,1 4,4,2,13,4,7,12,10,11,3,3,4,4 3 2,0,2 1,8,3,2 1,4]"
 31, 5, 9,  7, 20,  greedy, 25,0.20,   0.001,"[2 1,2 1,13,5,4 3 2,4,3,9,12,6,10,7,3,2,8,11,1,4,1,2,4 4,0,4 0,4,3]","[6,2,4 0,1,9,5,1,4 4,2,13,4,7,12,10,11,3,3,4,4 3 2,0,2 1,8,3,2 1,4]"
 31, 5, 9,  7, 20,     pso, 24,0.23,   1.410,"[2 1,2,1,13,5,4 3 2,4,3,9,12,6,10,7,3 2,8,11,1 4,1,2,4 4,0,4 0,4,3]","[6,2,4 0,1,9,5,1,4 4,2,13,4,7,12,10,11,3,3,4,4 3 2,0,2 1,8,3 2,1 4]"
 47, 7,17,  6, 14, combine, 40,0.15,   0.000,"[10,0,3 2,0 5,20,2 4,1,6,8,4,2,0,22,5,12,1,4 3 3,6,0,5 3,17,2,0 4,19,6,9,4,2,3,3,14,5,13,11,23,21,15,16,18,7]","[0,17,4 3 3,3,9,23,2,15,5,20,3 2,21,1,18,0 4,5 3,5,6,1,19,0 5,16,13,6,12,8,2,22,6,2 4,0,0,11,2,4,7,10,4,14,3]"
 47, 7,17,  6, 14,combineS, 40,0.15,   0.001,"[10,0,3 2,0,5 20,2 4,1,6,8,4,2,0,22,5,12,1,4 3 3,6,0 5,3,17,2,0 4,19,6,9,4,2,3,3,14,5,13,11,23,21,15,16,18,7]","[0,17,4 3 3,3,9,23,2,15,5 20,3 2,21,1,18,0 4,5,3,5,6,1,19,0 5,16,13,6,12,8,2,22,6,2 4,0,0,11,2,4,7,10,4,14,3]"
 47, 7,17,  6, 14,  greedy, 40,0.15,   0.004,"[10,0,3 2,0,5 20,2 4,1,6,8,4,2,0,22,5,12,1,4 3 3,6,0,5 3,17,2,0 4,19,6,9,4,2,3,3,14,5,13,11,23,21,15,16,18,7]","[0,17,4 3 3,3,9,23,2,15,5 20,3 2,21,1,18,0 4,5 3,5,6,1,19,0,5,16,13,6,12,8,2,22,6,2 4,0,0,11,2,4,7,10,4,14,3]"
 47, 7,17,  6, 14,     pso, 40,0.15,   1.047,"[10,0,3 2,0,5 20,2 4,1,6,8,4,2,0,22,5,12,1,4 3 3,6,0,5 3,17,2,0 4,19,6,9,4,2,3,3,14,5,13,11,23,21,15,16,18,7]","[0,17,4 3 3,3,9,23,2,15,5 20,3 2,21,1,18,0 4,5 3,5,6,1,19,0,5,16,13,6,12,8,2,22,6,2 4,0,0,11,2,4,7,10,4,14,3]"
 59, 5,28,  9, 26, combine, 51,0.14,   0.000,"[0 4,26,4 0,22,16,10,15,0,3 3,2,21,3 3 3,4,32,0,20,1 4,30,4,18,23,3,2,6,3,9,24,0,4 29,13,17,3 4,2,8,5,12,0,3,28,1,19,0,11,2,4,25,27,7,1,14,31]","[3 3,28,3,0 4,32,13,0,23,21,2,3,27,1,0,2,9,2,16,20,4 29,4,3,25,4 0,1,10,3 3 3,3 4,0,0,18,1 4,31,19,6,22,7,30,24,2,26,0,8,14,12,17,4,5,15,4,11]"
 59, 5,28,  9, 26,combineS, 52,0.12,   0.001,"[0,4,26,4 0,22,16,10,15,0,3 3,2,21,3 3,3,4 32,0,20,1 4,30,4,18,23,3,2,6,3,9,24,0,4 29,13,17,3,4,2,8,5,12,0,3 28,1,19,0,11,2,4,25,27,7,1,14,31]","[3,3 28,3,0,4 32,13,0,23,21,2,3,27,1,0,2,9,2,16,20,4 29,4,3,25,4 0,1,10,3 3,3 3,4,0,0,18,1 4,31,19,6,22,7,30,24,2,26,0,8,14,12,17,4,5,15,4,11]"
 59, 5,28,  9, 26,  greedy, 51,0.14,   0.008,"[0 4,26,4 0,22,16,10,15,0,3 3,2,21,3 3 3 4,32,0,20,1 4,30,4,18,23,3,2,6,3,9,24,0,4 29,13,17,3,4,2,8,5,12,0,3,28,1,19,0,11,2,4,25,27,7,1,14,31]","[3 3,28,3,0 4,32,13,0,23,21,2,3,27,1,0,2,9,2,16,20,4 29,4,3,25,4 0,1,10,3,3 3 3 4,0,0,18,1 4,31,19,6,22,7,30,24,2,26,0,8,14,12,17,4,5,15,4,11]"
 59, 5,28,  9, 26,     pso, 51,0.14,   1.896,"[0 4,26,4 0,22,16,10,15,0,3 3,2,21,3 3 3 4,32,0,20,1 4,30,4,18,23,3,2,6,3,9,24,0,4 29,13,17,3,4,2,8,5,12,0,3,28,1,19,0,11,2,4,25,27,7,1,14,31]","[3 3,28,3,0 4,32,13,0,23,21,2,3,27,1,0,2,9,2,16,20,4 29,4,3,25,4 0,1,10,3,3 3 3 4,0,0,18,1 4,31,19,6,22,7,30,24,2,26,0,8,14,12,17,4,5,15,4,11]"
 54,10,13,  7, 15, combine, 44,0.19,   0.000,"[9 7,5 9,14,5,3,12,7 3 3,1 2,7,1,0,6,0 7,9,19,1,6,17,9,2,4,4 16,11,7,10,18,0,0,4,2,7,13,6,3,0,8 9 20,3,22,2,8,6,21,15,7 4]","[8 9 20,8,9 7,7,0 7,0,12,6,9,3,4,7 4,7,6,1,5 9,17,0,18,2,22,15,0,5,11,2,19,3,9,4,0,7 3 3,3,21,6,4 16,10,6,1,13,7,14,1 2,2]"
 54,10,13,  7, 15,combineS, 44,0.19,   0.001,"[9 7,5 9,14,5,3,12,7 3 3,1 2,7,1,0,6,0 7,9,19,1,6,17,9,2,4,4 16,11,7,10,18,0,0,4,2,7,13,6,3,0,8 9 20,3,22,2,8,6,21,15,7 4]","[8 9 20,8,9 7,7,0 7,0,12,6,9,3,4,7 4,7,6,1,5 9,17,0,18,2,22,15,0,5,11,2,19,3,9,4,0,7 3 3,3,21,6,4 16,10,6,1,13,7,14,1 2,2]"
 54,10,13,  7, 15,  greedy, 44,0.19,   0.005,"[9 7,5 9,14,5,3,12,7 3 3,1 2,7,1,0,6,0 7,9,19,1,6,17,9,2,4,4 16,11,7,10,18,0,0,4,2,7,13,6,3,0,8 9 20,3,22,2,8,6,21,15,7 4]","[8 9 20,8,9 7,7,0 7,0,12,6,9,3,4,7 4,7,6,1,5 9,17,0,18,2,22,15,0,5,11,2,19,3,9,4,0,7 3 3,3,21,6,4 16,10,6,1,13,7,14,1 2,2]"
 54,10,13,  7, 15,     pso, 44,0.19,   1.263,"[9 7,5 9,14,5,3,12,7 3 3,1 2,7,1,0,6,0 7,9,19,1,6,17,9,2,4,4 16,11,7,10,18,0,0,4,2,7,13,6,3,0,8 9 20,3,22,2,8,6,21,15,7 4]","[8 9 20,8,9 7,7,0 7,0,12,6,9,3,4,7 4,7,6,1,5 9,17,0,18,2,22,15,0,5,11,2,19,3,9,4,0,7 3 3,3,21,6,4 16,10,6,1,13,7,14,1 2,2]"
 42, 8,19,  5,  4, combine, 39,0.07,   0.000,"[2 6,5,4,6,18,2 5,26,13,3,28,7 1,20,0,4,11,12,23,17,4,0,14,0,10,6,7,16,19,3,7,22,25,3,27,6,1,15,21,24,6]","[24,3,18,6,16,2 5,12,10,0,28,17,6,4,4,23,3,11,0,20,1,14,6,19,2 6,7,3,5,13,27,22,21,4,15,26,25,7,0,7 1,6]"
 42, 8,19,  5,  4,combineS, 39,0.07,   0.000,"[2 6,5,4,6,18,2 5,26,13,3,28,7 1,20,0,4,11,12,23,17,4,0,14,0,10,6,7,16,19,3,7,22,25,3,27,6,1,15,21,24,6]","[24,3,18,6,16,2 5,12,10,0,28,17,6,4,4,23,3,11,0,20,1,14,6,19,2 6,7,3,5,13,27,22,21,4,15,26,25,7,0,7 1,6]"
 42, 8,19,  5,  4,  greedy, 39,0.07,   0.003,"[2 6,5,4,6,18,2 5,26,13,3,28,7 1,20,0,4,11,12,23,17,4,0,14,0,10,6,7,16,19,3,7,22,25,3,27,6,1,15,21,24,6]","[24,3,18,6,16,2 5,12,10,0,28,17,6,4,4,23,3,11,0,20,1,14,6,19,2 6,7,3,5,13,27,22,21,4,15,26,25,7,0,7 1,6]"
 42, 8,19,  5,  4,     pso, 39,0.07,   0.232,"[2 6,5,4,6,18,2 5,26,13,3,28,7 1,20,0,4,11,12,23,17,4,0,14,0,10,6,7,16,19,3,7,22,25,3,27,6,1,15,21,24,6]","[24,3,18,6,16,2 5,12,10,0,28,17,6,4,4,23,3,11,0,20,1,14,6,19,2 6,7,3,5,13,27,22,21,4,15,26,25,7,0,7 1,6]"
 76, 6, 7, 18,185, combine, 50,0.35,   0.000,"[5,4,9,4 5,0 0,0 3 2,2 1,3 1,5 1,0 2,0 4,1 0,7,4 3,1,2 1,4 2 0,12,5,1 0,1,6,0 3,2 0,5,1,1,2 2,11,3 2 2,2 2,10,2 4,3,3,1,2 2,1,2,0,5,0,4 2,0,0,4,2 1,4 8,3,4]","[0,10,0 2,3,5,5 1,1,3,2 2,2 1,1 0,2 2,0 4,0,1 0,11,4,4 8,2,3,2 1,5,0 3 2,4 5,1,5,3 1,2 4,5,9,1,4 3,6,1,4,0,4 2 0,3 2 2,2 0,2 2,0,2 1,0 3,4,1,12,4 2,0 0,7,1]"
 76, 6, 7, 18,185,combineS, 51,0.33,   0.001,"[5,4,9,4 5,0,0,0 3 2,2 1,3 1,5 1,0 2,0 4,1,0 7,4 3,1,2 1,4 2 0,12,5,1 0,1,6,0 3,2 0,5,1,1,2 2,11,3 2 2,2 2,10,2 4,3,3,1,2 2,1,2 0,5,0,4,2,0,0,4,2 1,4 8,3,4]","[0,10,0 2,3,5,5 1,1,3,2 2,2 1,1 0,2 2,0 4,0,1,0,11,4,4 8,2,3,2 1,5,0 3 2,4 5,1,5,3 1,2 4,5,9,1,4 3,6,1,4,0,4 2 0,3 2 2,2 0,2 2,0,2 1,0 3,4,1,12,4,2 0,0 7,1]"
 76, 6, 7, 18,185,  greedy, 47,0.39,   0.010,"[5,4,9,4 5,0,0,0 3 2 2,1,3,1 5,1 0,2 0 4,1 0,7,4,3,1,2,1,4 2,0,12,5,1,0,1,6,0 3 2,0,5 1 1,2 2,11,3 2 2 2,2,10,2,4 3,3 1 2,2 1,2 0,5,0,4 2 0 0,4,2 1,4 8,3 4]","[0,10,0,2,3,5,5 1 1,3 2 2 2,1,1 0,2,2 0 4,0,1 0,11,4,4 8,2,3,2 1,5,0 3 2,4 5,1 5,3 1 2,4,5,9,1,4 3,6,1,4,0,4 2,0 3 2 2,2 0,2 2,0,2 1,0,3 4,1,12,4 2 0 0,7,1]"
 76, 6, 7, 18,185,     pso, 47,0.39,  28.396,"[5,4,9,4 5,0,0,0 3 2 2,1,3,1 5,1 0,2 0 4,1 0,7,4,3,1,2,1,4 2,0,12,5,1,0,1,6,0 3 2,0,5 1 1,2 2,11,3 2 2 2,2,10,2,4 3,3 1 2,2 1,2 0,5,0,4 2 0 0,4,2 1,4 8,3 4]","[0,10,0,2,3,5,5 1 1,3 2 2 2,1,1 0,2,2 0 4,0,1 0,11,4,4 8,2,3,2 1,5,0 3 2,4 5,1 5,3 1 2,4,5,9,1,4 3,6,1,4,0,4 2,0 3 2 2,2 0,2 2,0,2 1,0,3 4,1,12,4 2 0 0,7,1]"
 74, 6,16, 13, 83, combine, 53,0.29,   0.001,"[8,1 1,5 13,5 2,1 2,1 2,1 4,0 2,0 0,2,1,4,6,1 5,4 3 0,17,1,20,4,4,4 5,15,2,1 1 4,21,12 4,5,5,2 2,19,9 18,2,0,5,14,3,2,0,0,4 0,1,5,7,2,3,2,3 0,10,5 1,11,0 2,5,16]","[10,3,0 2,6,4,2,4 3 0,2,14,1 4,2 2,0 2,1 2,3 0,1 1 4,1,0,19,4,8,12 4,0,15,17,2,11,5,4,3,5 2,5,1 2,0,16,4 5,5 13,1 5,5 1,2,5,1,0 0,1 1,7,5,9 18,20,2,5,1,21,2,4 0]"
 74, 6,16, 13, 83,combineS, 53,0.29,   0.002,"[8,1 1,5 13,5 2,1 2,1 2,1 4,0 2,0 0,2,1,4,6,1 5,4 3 0,17,1,20,4,4,4 5,15,2,1 1 4,21,12 4,5,5,2 2,19,9 18,2,0,5,14,3,2,0,0,4 0,1,5,7,2,3,2,3 0,10,5 1,11,0 2,5,16]","[10,3,0 2,6,4,2,4 3 0,2,14,1 4,2 2,0 2,1 2,3 0,1 1 4,1,0,19,4,8,12 4,0,15,17,2,11,5,4,3,5 2,5,1 2,0,16,4 5,5 13,1 5,5 1,2,5,1,0 0,1 1,7,5,9 18,20,2,5,1,21,2,4 0]"
 74, 6,16, 13, 83,  greedy, 54,0.27,   0.017,"[8,1,1 5,13,5,2 1 2,1 2,1,4 0,2 0,0 2,1 4,6,1,5 4 3,0,17,1,20,4,4,4,5,15,2,1 1 4,21,12,4 5 5,2 2,19,9 18,2,0,5,14,3,2,0,0,4,0 1,5,7,2,3,2,3 0,10,5 1,11,0 2,5,16]","[10,3,0 2,6,4,2,4,3,0 2,14,1 4,2 2,0,2 1 2,3 0,1 1 4,1,0,19,4,8,12,4 0,15,17,2,11,5 4 3,5,2,5 1,2 0,16,4 5 5,13,1 5,5,1 2,5,1,0,0 1,1,7,5,9 18,20,2,5,1,21,2,4,0]"
 74, 6,16, 13, 83,     pso, 50,0.33,  12.291,"[8,1 1,5 13,5 2,1,2,1 2,1 4,0 2,0,0 2 1,4,6,1,5 4 3,0,17,1,20,4,4,4 5,15,2,1 1 4,21,12 4,5 5,2 2,19,9 18,2 0,5,14,3,2,0 0,4 0,1,5,7,2 3,2,3 0,10,5 1,11,0,2 5,16]","[10,3,0 2,6,4,2,4,3 0,2,14,1 4,2 2,0 2 1,2 3,0,1 1 4,1,0,19,4,8,12 4,0,15,17,2,11,5 4 3,5 2,5 1,2 0,16,4 5,5 13,1,5 5,1 2,5,1,0 0,1 1,7,5,9 18,20,2 5,1,21,2,4 0]"
