size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 73, 8,23,  9, 26,     pso, 59,0.19,   3.143,"[23,1 7,6 2,29,2,7 0,5 5,5,30,3,22,17,4,6,5,25,1,13,3 1,4 3,6,12,16,11,6,26,4,0 0,1,27,5,10,4 5,18 5,3,0,7 6 6,20,4,24,14,7,28,2,5 2,7,19,5,15,2,3,7,21,6,4,4,0 2,8,9 0]","[4,1 7,3,4,7,2,13,14,5,17,21,30,3 1,5 2,2,11,4 5,4,1,7 0,3,28,4 3,5,9 0,5 5,6,6,7,26,1,19,18 5,23,20,10,6,15,6,7 6 6,0,4,5,8,5,6 2,4,22,27,29,3,24,12,2,16,0 0,0 2,7,25]"
 35, 7,10,  6,  8, combine, 28,0.21,   0.000,"[10,3,8,3 2,12 5,4 4,14,9,6,6,6,5,6 3,1,15,6,5,2 0,0 6,7,2,16,13,4,0,1,5 11,2]","[2 0,5 11,3,6,13,0 6,2,6 3,7,0,4,14,6,10,6,1,12 5,9,3 2,6,15,5,8,4 4,16,1,2,5]"
 35, 7,10,  6,  8,combineS, 28,0.21,   0.000,"[10,3,8,3 2,12 5,4,4 14,9,6,6,6,5,6 3,1,15,6,5,2 0,0 6,7,2,16,13,4,0,1,5 11,2]","[2 0,5 11,3,6,13,0 6,2,6 3,7,0,4 14,6,10,6,1,12 5,9,3 2,6,15,5,8,4,4,16,1,2,5]"
 35, 7,10,  6,  8,  greedy, 28,0.21,   0.002,"[10,3,8,3 2,12 5,4 4,14,9,6,6,6,5,6 3,1,15,6,5,2 0,0 6,7,2,16,13,4,0,1,5 11,2]","[2 0,5 11,3,6,13,0 6,2,6 3,7,0,4,14,6,10,6,1,12 5,9,3 2,6,15,5,8,4 4,16,1,2,5]"
 35, 7,10,  6,  8,     pso, 28,0.21,   0.641,"[10,3,8,3 2,12 5,4 4,14,9,6,6,6,5,6 3,1,15,6,5,2 0,0 6,7,2,16,13,4,0,1,5 11,2]","[2 0,5 11,3,6,13,0 6,2,6 3,7,0,4,14,6,10,6,1,12 5,9,3 2,6,15,5,8,4 4,16,1,2,5]"
 54, 7,27,  6,  3, combine, 52,0.04,   0.000,"[3,24,15,30,2,3,19,2,12,2,17,21,4,6,4,6,11,9,28,3,2 6,29,4,18,7 6,23,3,2,8,33,10,32,31,1,26,5,20,16,13,1,6,27,14,22,25,7,5,6,34,5,5,7]","[18,6,29,28,21,2,22,20,14,3,7,3,7 6,6,32,34,24,12,26,17,7,27,5,1,10,2 6,1,16,2,2,31,25,23,5,11,8,4,19,4,15,3,5,3,4,33,6,6,30,13,5,2,9]"
 54, 7,27,  6,  3,combineS, 52,0.04,   0.001,"[3,24,15,30,2,3,19,2,12,2,17,21,4,6,4,6,11,9,28,3,2,6 29,4,18,7 6,23,3,2,8,33,10,32,31,1,26,5,20,16,13,1,6,27,14,22,25,7,5,6,34,5,5,7]","[18,6 29,28,21,2,22,20,14,3,7,3,7 6,6,32,34,24,12,26,17,7,27,5,1,10,2,6,1,16,2,2,31,25,23,5,11,8,4,19,4,15,3,5,3,4,33,6,6,30,13,5,2,9]"
 54, 7,27,  6,  3,  greedy, 52,0.04,   0.007,"[3,24,15,30,2,3,19,2,12,2,17,21,4,6,4,6,11,9,28,3,2,6 29,4,18,7 6,23,3,2,8,33,10,32,31,1,26,5,20,16,13,1,6,27,14,22,25,7,5,6,34,5,5,7]","[18,6 29,28,21,2,22,20,14,3,7,3,7 6,6,32,34,24,12,26,17,7,27,5,1,10,2,6,1,16,2,2,31,25,23,5,11,8,4,19,4,15,3,5,3,4,33,6,6,30,13,5,2,9]"
 54, 7,27,  6,  3,     pso, 52,0.04,   0.110,"[3,24,15,30,2,3,19,2,12,2,17,21,4,6,4,6,11,9,28,3,2 6,29,4,18,7 6,23,3,2,8,33,10,32,31,1,26,5,20,16,13,1,6,27,14,22,25,7,5,6,34,5,5,7]","[18,6,29,28,21,2,22,20,14,3,7,3,7 6,6,32,34,24,12,26,17,7,27,5,1,10,2 6,1,16,2,2,31,25,23,5,11,8,4,19,4,15,3,5,3,4,33,6,6,30,13,5,2,9]"
 38, 5,20,  5,  5, combine, 35,0.08,   0.000,"[15,18,0,21,20,23,2,13 4,5,22,1 0,7,9,8,1,4,0,6,14,1 0,17,1,2,0,2,16,10,12,4,3,2,24,19,11,3]","[2,23,19,1 0,22,2,4,21,2,7,3,1,1,11,1 0,20,0,0,5,13 4,10,0,16,24,17,15,14,8,4,9,12,3,6,2,18]"
 38, 5,20,  5,  5,combineS, 35,0.08,   0.000,"[15,18,0,21,20,23,2,13 4,5,22,1 0,7,9,8,1,4,0,6,14,1 0,17,1,2,0,2,16,10,12,4,3,2,24,19,11,3]","[2,23,19,1 0,22,2,4,21,2,7,3,1,1,11,1 0,20,0,0,5,13 4,10,0,16,24,17,15,14,8,4,9,12,3,6,2,18]"
 38, 5,20,  5,  5,  greedy, 35,0.08,   0.002,"[15,18,0,21,20,23,2,13 4,5,22,1 0,7,9,8,1,4,0,6,14,1 0,17,1,2,0,2,16,10,12,4,3,2,24,19,11,3]","[2,23,19,1 0,22,2,4,21,2,7,3,1,1,11,1 0,20,0,0,5,13 4,10,0,16,24,17,15,14,8,4,9,12,3,6,2,18]"
 38, 5,20,  5,  5,     pso, 35,0.08,   0.233,"[15,18,0,21,20,23,2,13 4,5,22,1 0,7,9,8,1,4,0,6,14,1 0,17,1,2,0,2,16,10,12,4,3,2,24,19,11,3]","[2,23,19,1 0,22,2,4,21,2,7,3,1,1,11,1 0,20,0,0,5,13 4,10,0,16,24,17,15,14,8,4,9,12,3,6,2,18]"
 78, 6,11, 14,115, combine, 54,0.31,   0.000,"[4,11,1 2,3 5,4,0,3 3,2 0,3,5 1,0 1,15,3 2,5 3,10,3 4,7,3 2 2,0 5,2,2,9 1,13,1,8 1,1,2 1 3,2,2,5,1 3,4,14,5 4,5,6,0 2,4 3,1,4,2 3,3,16,4,5,1,12 0,1 3,1,4 1,0,5,2,5]","[2 0,4,3 2 2,5 1,11,5,5,12 0,0 1,0,4,15,16,2 1 3,10,1,14,0 5,4,5 3,8 1,5,3 2,4,4 3,1 2,2,1,0,0 2,3 5,1,1 3,6,13,2,7,2 3,1,3 4,3,9 1,4 1,5 4,2,1,5,5,3 3,3,2,4,1 3,2]"
 78, 6,11, 14,115,combineS, 53,0.32,   0.001,"[4,11,1 2,3 5,4,0,3 3,2 0,3,5 1,0 1,15,3 2,5,3 10,3 4,7,3 2 2,0 5,2,2,9 1,13,1,8 1,1,2 1,3 2,2,5,1 3,4,14,5 4,5,6,0 2,4 3,1,4,2 3,3,16,4 5,1,12 0,1 3,1,4 1,0,5,2,5]","[2 0,4,3 2 2,5 1,11,5,5,12 0,0 1,0,4,15,16,2 1,3 10,1,14,0 5,4 5,3,8 1,5,3 2,4,4 3,1 2,2,1,0,0 2,3 5,1,1 3,6,13,2,7,2 3,1,3 4,3,9 1,4 1,5 4,2,1,5,5,3 3,3 2,4,1 3,2]"
 78, 6,11, 14,115,  greedy, 54,0.31,   0.013,"[4,11,1,2 3 5,4,0,3 3 2,0,3,5,1 0,1,15,3,2,5 3,10,3,4,7,3,2,2 0,5,2 2,9,1,13,1,8 1,1,2 1,3 2 2 5 1,3 4,14,5 4 5,6,0,2,4 3 1,4 2,3,3,16,4,5,1,12 0,1 3,1 4 1,0,5,2,5]","[2 0,4,3 2 2 5 1,11,5,5,12 0,0,1,0,4,15,16,2 1,3,10,1,14,0,5 4 5,3,8 1,5 3,2,4,4 3 1,2 2,1 0,0,2 3 5,1,1,3,6,13,2,7,2,3,1,3 4,3,9,1 4 1,5,4 2,1,5,5,3,3 3 2,4,1 3,2]"
 78, 6,11, 14,115,     pso, 50,0.36,  16.624,"[4,11,1,2 3,5 4,0,3 3 2,0,3 5 1,0 1,15,3 2,5,3 10,3 4,7,3 2,2 0,5,2 2,9,1,13,1,8 1,1,2 1,3 2 2 5 1,3,4,14,5 4 5,6,0 2,4 3 1,4,2,3,3,16,4,5,1,12 0,1 3,1 4 1,0,5,2,5]","[2 0,4,3 2 2 5 1,11,5,5,12 0,0 1,0,4,15,16,2 1,3 10,1,14,0,5 4 5,3,8 1,5,3 2,4,4 3 1,2 2,1,0,0 2,3 5 1,1 3,6,13,2,7,2 3,1,3 4,3,9,1 4 1,5 4,2,1,5,5,3,3 3 2,4,1,3 2]"
 56, 9,25,  5, 10, combine, 49,0.13,   0.001,"[10,28,4,34,3,8,6 0 7,13 15,33,24,8,5,3,17 3,7,12,0,29,18,8,25,3 2,30,4,3 23,9,11,4,26,5,6,2,14,32,21,9 8,7,22,31,19,4,8,6,0,16,20,6,9,27]","[6,7,5,27,29,4,28,2,8,18,21,16,14,8,7,31,20,11,10,3 2,4,6 0 7,19,3,25,22,4,32,6,8,9 8,17 3,26,6,5,34,9,0,8,0,30,24,3 23,3,9,12,33,13 15,4]"
 56, 9,25,  5, 10,combineS, 49,0.13,   0.001,"[10,28,4,34,3,8,6 0 7,13 15,33,24,8,5,3,17 3,7,12,0,29,18,8,25,3 2,30,4,3 23,9,11,4,26,5,6,2,14,32,21,9 8,7,22,31,19,4,8,6,0,16,20,6,9,27]","[6,7,5,27,29,4,28,2,8,18,21,16,14,8,7,31,20,11,10,3 2,4,6 0 7,19,3,25,22,4,32,6,8,9 8,17 3,26,6,5,34,9,0,8,0,30,24,3 23,3,9,12,33,13 15,4]"
 56, 9,25,  5, 10,  greedy, 49,0.13,   0.009,"[10,28,4,34,3,8,6 0 7,13 15,33,24,8,5,3,17 3,7,12,0,29,18,8,25,3 2,30,4,3 23,9,11,4,26,5,6,2,14,32,21,9,8 7,22,31,19,4,8,6,0,16,20,6,9,27]","[6,7,5,27,29,4,28,2,8,18,21,16,14,8 7,31,20,11,10,3 2,4,6 0 7,19,3,25,22,4,32,6,8,9,8,17 3,26,6,5,34,9,0,8,0,30,24,3 23,3,9,12,33,13 15,4]"
 56, 9,25,  5, 10,     pso, 49,0.13,   0.944,"[10,28,4,34,3,8,6 0 7,13 15,33,24,8,5,3,17 3,7,12,0,29,18,8,25,3 2,30,4,3 23,9,11,4,26,5,6,2,14,32,21,9 8,7,22,31,19,4,8,6,0,16,20,6,9,27]","[6,7,5,27,29,4,28,2,8,18,21,16,14,8,7,31,20,11,10,3 2,4,6 0 7,19,3,25,22,4,32,6,8,9 8,17 3,26,6,5,34,9,0,8,0,30,24,3 23,3,9,12,33,13 15,4]"
 46, 6,27,  4,  2, combine, 44,0.04,   0.000,"[31,21,26,11,18,1,20,34,3 13,6,3,2 3,2,6,28,2,19,4,14,15,4,10,16,0,25,0,1,17,30,24,22,29,1,33,9,12,3,27,32,4,1,0,23,8]","[1,2 3,20,30,0,10,4,16,3,25,6,2,31,26,12,33,18,23,14,28,6,9,8,27,11,2,22,32,0,29,3,24,0,3 13,15,17,1,4,19,34,1,1,4,21]"
 46, 6,27,  4,  2,combineS, 44,0.04,   0.001,"[31,21,26,11,18,1,20,34,3 13,6,3,2 3,2,6,28,2,19,4,14,15,4,10,16,0,25,0,1,17,30,24,22,29,1,33,9,12,3,27,32,4,1,0,23,8]","[1,2 3,20,30,0,10,4,16,3,25,6,2,31,26,12,33,18,23,14,28,6,9,8,27,11,2,22,32,0,29,3,24,0,3 13,15,17,1,4,19,34,1,1,4,21]"
 46, 6,27,  4,  2,  greedy, 44,0.04,   0.006,"[31,21,26,11,18,1,20,34,3 13,6,3,2 3,2,6,28,2,19,4,14,15,4,10,16,0,25,0,1,17,30,24,22,29,1,33,9,12,3,27,32,4,1,0,23,8]","[1,2 3,20,30,0,10,4,16,3,25,6,2,31,26,12,33,18,23,14,28,6,9,8,27,11,2,22,32,0,29,3,24,0,3 13,15,17,1,4,19,34,1,1,4,21]"
 46, 6,27,  4,  2,     pso, 44,0.04,   0.087,"[31,21,26,11,18,1,20,34,3 13,6,3,2 3,2,6,28,2,19,4,14,15,4,10,16,0,25,0,1,17,30,24,22,29,1,33,9,12,3,27,32,4,1,0,23,8]","[1,2 3,20,30,0,10,4,16,3,25,6,2,31,26,12,33,18,23,14,28,6,9,8,27,11,2,22,32,0,29,3,24,0,3 13,15,17,1,4,19,34,1,1,4,21]"
 45, 8,23,  4,  4, combine, 41,0.09,   0.000,"[9,1,10,20,4,0 9,6,12,3,3,7,17,7,19,28,32,14,3,4,9,1,22,8,21,29,0,8,1 23,25,13,30,15,16,27,31,8 7,1 6,24,11,18,26]","[3,27,22,19,3,9,4,31,1 23,4,11,16,14,32,0,26,9,29,28,6,17,18,7,10,30,1,7,8,24,13,1,21,15,8,0 9,3,1 6,25,20,12,8 7]"
 45, 8,23,  4,  4,combineS, 41,0.09,   0.000,"[9,1,10,20,4,0 9,6,12,3,3,7,17,7,19,28,32,14,3,4,9,1,22,8,21,29,0,8,1 23,25,13,30,15,16,27,31,8 7,1 6,24,11,18,26]","[3,27,22,19,3,9,4,31,1 23,4,11,16,14,32,0,26,9,29,28,6,17,18,7,10,30,1,7,8,24,13,1,21,15,8,0 9,3,1 6,25,20,12,8 7]"
 45, 8,23,  4,  4,  greedy, 41,0.09,   0.004,"[9,1,10,20,4,0 9,6,12,3,3,7,17,7,19,28,32,14,3,4,9,1,22,8,21,29,0,8,1 23,25,13,30,15,16,27,31,8 7,1 6,24,11,18,26]","[3,27,22,19,3,9,4,31,1 23,4,11,16,14,32,0,26,9,29,28,6,17,18,7,10,30,1,7,8,24,13,1,21,15,8,0 9,3,1 6,25,20,12,8 7]"
 45, 8,23,  4,  4,     pso, 41,0.09,   0.241,"[9,1,10,20,4,0 9,6,12,3,3,7,17,7,19,28,32,14,3,4,9,1,22,8,21,29,0,8,1 23,25,13,30,15,16,27,31,8 7,1 6,24,11,18,26]","[3,27,22,19,3,9,4,31,1 23,4,11,16,14,32,0,26,9,29,28,6,17,18,7,10,30,1,7,8,24,13,1,21,15,8,0 9,3,1 6,25,20,12,8 7]"
 45, 8, 8,  6, 21, combine, 33,0.27,   0.000,"[1,13,2 0,12,0,15,2 1 4,6 1,5,4,11,0,7 5,4 7 3,1 4,3,5,14,8,7 7,6 7,9,10,7,0,2,6,0 5,6,0,4,1 3,1]","[5,6,2 0,14,1 3,0,2 1 4,7,9,1,0,1 4,8,0,1,15,10,5,12,13,0,3,6 1,2,4,4 7 3,6 7,11,6,7 5,7 7,4,0 5]"
 45, 8, 8,  6, 21,combineS, 33,0.27,   0.000,"[1,13,2 0,12,0,15,2 1 4,6 1,5,4,11,0,7 5,4 7 3,1 4,3,5,14,8,7 7,6,7 9,10,7,0,2,6,0 5,6,0,4,1 3,1]","[5,6,2 0,14,1 3,0,2 1 4,7 9,1,0,1 4,8,0,1,15,10,5,12,13,0,3,6 1,2,4,4 7 3,6,7,11,6,7 5,7 7,4,0 5]"
 45, 8, 8,  6, 21,  greedy, 33,0.27,   0.003,"[1,13,2 0,12,0,15,2 1 4,6 1,5,4,11,0,7 5,4 7 3,1 4,3,5,14,8,7 7,6 7,9,10,7,0,2,6,0,5 6,0,4,1 3,1]","[5 6,2 0,14,1 3,0,2 1 4,7,9,1,0,1 4,8,0,1,15,10,5,12,13,0,3,6 1,2,4,4 7 3,6 7,11,6,7 5,7 7,4,0,5]"
 45, 8, 8,  6, 21,     pso, 33,0.27,   2.093,"[1,13,2 0,12,0,15,2 1 4,6 1,5,4,11,0,7 5,4 7 3,1 4,3,5,14,8,7 7,6 7,9,10,7,0,2,6,0 5,6,0,4,1 3,1]","[5,6,2 0,14,1 3,0,2 1 4,7,9,1,0,1 4,8,0,1,15,10,5,12,13,0,3,6 1,2,4,4 7 3,6 7,11,6,7 5,7 7,4,0 5]"
 55, 5, 8, 12, 69, combine, 41,0.26,   0.000,"[0 2,6,2 2,1 2,4 4,1,4 4,9,3 4,5,2,2 4,10,3,0,1,3,8,2,2,2 1,3,3,3,7,0,1,0,12,2 3,4 3,3 2,3,3 4,11 1,0 2,4,1,4,4,0]","[0,7,3 4,2 3,1 2,3,1,12,3,1,2,0,4 3,6,1,8,3 2,0 2,4 4,4,2 1,0,3,2 4,3 4,3,2 2,2,3,1,10,5,0 2,4 4,4,3,4,9,2,0,11 1]"
 55, 5, 8, 12, 69,combineS, 39,0.30,   0.001,"[0 2,6,2 2,1 2,4 4,1,4,4 9,3 4,5,2,2 4,10,3,0,1,3,8,2,2,2 1,3,3,3,7,0,1,0,12,2 3,4 3,3 2,3,3 4,11 1,0 2 4,1,4 4,0]","[0,7,3 4,2 3,1 2,3,1,12,3,1,2,0,4 3,6,1,8,3 2,0 2,4 4,4,2 1,0,3,2 4,3 4,3,2 2,2,3,1,10,5,0 2 4,4 4,3,4 9,2,0,11 1]"
 55, 5, 8, 12, 69,  greedy, 41,0.26,   0.006,"[0,2,6,2,2 1,2 4 4,1,4,4,9,3 4,5,2,2,4,10,3,0,1,3,8,2 2 2,1,3,3,3,7,0,1,0,12,2,3 4 3,3 2,3,3 4,11 1,0 2 4,1,4 4,0]","[0,7,3 4,2,3,1,2,3,1,12,3,1,2,0,4,3,6,1,8,3,2,0,2 4 4,4,2 1,0,3 2,4,3 4 3,2 2 2,3,1,10,5,0 2 4,4 4,3 4,9,2,0,11 1]"
 55, 5, 8, 12, 69,     pso, 38,0.31,   7.241,"[0 2,6,2,2,1 2,4 4,1,4,4 9,3 4,5,2,2 4,10,3,0,1,3,8,2 2 2,1,3,3,3,7,0,1 0,12,2 3,4 3,3 2,3,3 4,11 1,0 2 4,1,4 4,0]","[0,7,3 4,2 3,1 2,3,1,12,3,1,2,0,4 3,6,1,8,3 2,0 2,4 4,4,2,1 0,3,2 4,3 4,3,2 2 2,3,1,10,5,0 2 4,4 4,3,4 9,2,0,11 1]"
 70, 5,23, 14, 80, combine, 54,0.23,   0.000,"[17,26 0,0,0 2,4,13,4 1,1 2 1,0 2,8,20,4 0,11,24,3,19,23 2,1,10,27,16,2,3 4,2 2,2 0,2,2 1,21 1,1,3,1 2,25,6,15,2 0,3,4,0,12,9,18,22,1,0,4,7,1 1,1,14,1,2,2,3,5]","[20,1,23 2,2,1 2 1,2 2,0,1 1,9,3 4,15,4,2 1,1,8,0 2,3,0,10,4 0,4,26 0,2,1 2,24,1,27,18,14,0 2,2,17,13,11,3,3,4 1,0,7,2,12,1,2 0,1,19,6,16,25,3,22,5,2 0,21 1,4]"
 70, 5,23, 14, 80,combineS, 54,0.23,   0.001,"[17,26 0,0,0 2,4,13,4 1,1 2 1,0 2,8,20,4 0,11,24,3,19,23 2,1,10,27,16,2,3 4,2 2,2 0,2,2 1,21 1,1,3,1 2,25,6,15,2 0,3,4,0,12,9,18,22,1,0,4,7,1 1,1,14,1,2,2,3,5]","[20,1,23 2,2,1 2 1,2 2,0,1 1,9,3 4,15,4,2 1,1,8,0 2,3,0,10,4 0,4,26 0,2,1 2,24,1,27,18,14,0 2,2,17,13,11,3,3,4 1,0,7,2,12,1,2 0,1,19,6,16,25,3,22,5,2 0,21 1,4]"
 70, 5,23, 14, 80,  greedy, 54,0.23,   0.011,"[17,26 0,0,0 2,4,13,4,1 1,2,1,0,2,8,20,4,0,11,24,3,19,23,2,1,10,27,16,2 3,4 2,2,2 0,2 2 1,21 1,1,3,1 2,25,6,15,2 0,3,4 0,12,9,18,22,1 0,4,7,1 1,1,14,1 2 2,3,5]","[20,1,23,2 2 1,2,1 2 2,0,1 1,9,3,4,15,4 2,1 1,8,0,2 3,0,10,4 0,4,26 0,2,1 2,24,1,27,18,14,0 2,2,17,13,11,3,3,4,1 0,7,2,12,1,2 0,1,19,6,16,25,3,22,5,2 0,21 1,4]"
 70, 5,23, 14, 80,     pso, 52,0.26,   9.205,"[17,26 0,0,0 2,4,13,4,1 1,2 1,0 2,8,20,4 0,11,24,3,19,23,2 1,10,27,16,2,3 4,2,2 2 0,2 2 1,21 1,1,3,1 2,25,6,15,2 0,3 4,0,12,9,18,22,1 0,4,7,1,1,1,14,1 2,2,3,5]","[20,1,23,2 2 1,2 1,2 2 0,1 1,9,3 4,15,4,2 1,1,8,0 2,3,0,10,4 0,4,26 0,2,1 2,24,1,27,18,14,0 2,2,17,13,11,3,3 4,1 0,7,2,12,1 2,0,1,19,6,16,25,3,22,5,2 0,21 1,4]"
 44, 5, 9, 10, 44, combine, 33,0.26,   0.000,"[11,4 4,5,1 9,2 4,1 1,0 1,0,1 2,0,2 2,13,4 7,3,8,2,3 1,1,6,1,2,12,3,4,4,10,2,4 2,4,4,4 3,1,1]","[2 2,0,6,12,5,13,1 2,1,4 3,2,2,0,4 7,4,0 1,4,1,4,11,2,4 4,4,1,2 4,1 9,3,10,1,3,1 1,8,3 1,4 2]"
 44, 5, 9, 10, 44,combineS, 33,0.26,   0.000,"[11,4 4,5,1 9,2 4,1 1,0 1,0,1 2,0,2 2,13,4 7,3,8,2,3 1,1,6,1,2,12,3,4,4,10,2,4 2,4,4,4 3,1,1]","[2 2,0,6,12,5,13,1 2,1,4 3,2,2,0,4 7,4,0 1,4,1,4,11,2,4 4,4,1,2 4,1 9,3,10,1,3,1 1,8,3 1,4 2]"
 44, 5, 9, 10, 44,  greedy, 31,0.30,   0.003,"[11,4,4,5,1,9,2 4 1,1,0 1,0,1,2 0,2 2,13,4 7,3,8,2,3 1,1,6,1 2,12,3,4,4,10,2,4,2 4 4 4,3 1 1]","[2 2,0,6,12,5,13,1 2,1,4,3,2,2 0,4 7,4,0 1,4,1,4,11,2 4 4 4,1,2 4 1,9,3,10,1,3 1 1,8,3 1,4,2]"
 44, 5, 9, 10, 44,     pso, 30,0.33,   4.559,"[11,4,4,5,1 9,2,4 1,1,0 1,0,1,2 0,2 2,13,4 7,3,8,2,3 1,1,6,1 2,12,3,4,4,10,2 4,2 4 4 4,3 1 1]","[2 2,0,6,12,5,13,1 2,1,4,3,2,2 0,4 7,4,0 1,4 1,4,11,2 4 4 4,1,2 4,1 9,3,10,1,3 1 1,8,3 1,4,2]"
 68, 7,20, 10, 31, combine, 56,0.18,   0.000,"[4 3,20,4 1,2,2,2,3,5,5 1,15,13,16,3 3,6,18,1 1,5,25,1,22,6,7,0 3,4 3,24,6,1,14,2 4,1,11,3,10,4,12,8,5,19,0,23,6,26,1 3,1,0 5,4,5,2 1,3,3,0 0,17,21,4,9,0]","[2,5,6,2,0 0,4 3,4,16,5,23,22,3,1 1,25,21,3,1,2,17,8,1,19,1 3,0,15,12,4,6,24,3,0 5,0 3,26,0,5 1,1,5,10,13,1,6,4 3,9,20,14,3 3,2 1,5,4,3,2 4,7,4 1,18,6,11]"
 68, 7,20, 10, 31,combineS, 56,0.18,   0.001,"[4 3,20,4 1,2,2,2,3,5,5 1,15,13,16,3 3,6,18,1 1,5,25,1,22,6,7,0 3,4 3,24,6,1,14,2 4,1,11,3,10,4,12,8,5,19,0,23,6,26,1 3,1,0 5,4,5,2 1,3,3,0 0,17,21,4,9,0]","[2,5,6,2,0 0,4 3,4,16,5,23,22,3,1 1,25,21,3,1,2,17,8,1,19,1 3,0,15,12,4,6,24,3,0 5,0 3,26,0,5 1,1,5,10,13,1,6,4 3,9,20,14,3 3,2 1,5,4,3,2 4,7,4 1,18,6,11]"
 68, 7,20, 10, 31,  greedy, 56,0.18,   0.011,"[4 3,20,4 1,2,2,2,3,5,5,1,15,13,16,3 3,6,18,1 1 5,25,1,22,6,7,0 3,4 3,24,6,1,14,2 4,1,11,3,10,4,12,8,5,19,0,23,6,26,1,3 1,0,5 4,5,2 1,3,3 0,0,17,21,4,9,0]","[2,5,6,2,0,0,4 3,4,16,5,23,22,3 1,1,25,21,3,1,2,17,8,1,19,1,3 0,15,12,4,6,24,3,0,5,0 3,26,0,5,1 1 5,10,13,1,6,4 3,9,20,14,3 3,2 1,5 4,3,2 4,7,4 1,18,6,11]"
 68, 7,20, 10, 31,     pso, 56,0.18,   3.222,"[4 3,20,4 1,2,2,2,3,5,5,1,15,13,16,3 3,6,18,1 1 5,25,1,22,6,7,0 3,4 3,24,6,1,14,2 4,1,11,3,10,4,12,8,5,19,0,23,6,26,1 3,1,0 5,4,5,2 1,3,3,0 0,17,21,4,9,0]","[2,5,6,2,0 0,4 3,4,16,5,23,22,3,1,1,25,21,3,1,2,17,8,1,19,1 3,0,15,12,4,6,24,3,0 5,0 3,26,0,5,1 1 5,10,13,1,6,4 3,9,20,14,3 3,2 1,5,4,3,2 4,7,4 1,18,6,11]"
 38, 3,24,  6,  7, combine, 34,0.11,   0.000,"[17,0,0 9 3,14,6,2,2,15,25,26,21,10,22,19,3 0,13,7,28,2,2,16 2,11,12,3,8,20,0,0,5,23,27,24,0,18]","[10,25,2,3,2,26,0,28,23,21,0,8,6,24,12,13,27,14,0,2,0 9 3,22,15,20,19,17,2,11,5,3 0,18,0,7,16 2]"
 38, 3,24,  6,  7,combineS, 34,0.11,   0.000,"[17,0,0 9 3,14,6,2,2,15,25,26,21,10,22,19,3,0,13,7,28,2,2,16 2,11,12,3,8,20,0,0,5,23,27,24,0 18]","[10,25,2,3,2,26,0,28,23,21,0,8,6,24,12,13,27,14,0,2,0 9 3,22,15,20,19,17,2,11,5,3,0 18,0,7,16 2]"
 38, 3,24,  6,  7,  greedy, 34,0.11,   0.003,"[17,0,0 9 3,14,6,2,2,15,25,26,21,10,22,19,3,0,13,7,28,2,2,16 2,11,12,3,8,20,0,0,5,23,27,24,0 18]","[10,25,2,3,2,26,0,28,23,21,0,8,6,24,12,13,27,14,0,2,0 9 3,22,15,20,19,17,2,11,5,3,0 18,0,7,16 2]"
 38, 3,24,  6,  7,     pso, 34,0.11,   0.359,"[17,0,0 9 3,14,6,2,2,15,25,26,21,10,22,19,3 0,13,7,28,2,2,16 2,11,12,3,8,20,0,0,5,23,27,24,0,18]","[10,25,2,3,2,26,0,28,23,21,0,8,6,24,12,13,27,14,0,2,0 9 3,22,15,20,19,17,2,11,5,3 0,18,0,7,16 2]"
 69, 6, 7, 18,115, combine, 46,0.34,   0.001,"[11,5,5,1 0,3 1,2 2,4 0,3 2,4 3 0,2 3,0 3 4,4 5,6,5 3,4 3,4,4 1,5,0 1,5,8,9,0,1,2,4 2,3 3,1 4,5,12,4,3 3,7,3 0,4 2,10,3,3,3,0,3,3 2,4,3,0,2 5]","[11,4 1,10,3 3,5,2 3,3,7,2 2,5 3,3,4 0,12,3,4 3 0,4 2,1 0,2 5,4 3,5,3 1,5,4 2,0,3 2,1,3,8,3 3,4,0 3 4,1 4,0,4 5,3 0,3,5,4,0,5,2,0 1,9,4,6,3 2]"
 69, 6, 7, 18,115,combineS, 44,0.37,   0.001,"[11,5,5,1 0,3 1,2 2,4 0,3 2,4 3 0,2,3 0 3,4,4 5,6,5 3,4 3,4,4 1,5,0 1,5,8,9,0,1,2,4 2,3 3,1 4,5,12,4,3 3 7,3,0,4 2,10 3 3,3,0 3,3 2,4,3,0,2 5]","[11,4 1,10 3 3,5,2,3 3 7,2 2,5 3,3,4 0,12,3,4 3 0,4 2,1 0,2 5,4 3,5,3 1,5,4 2,0,3 2,1,3,8,3 3,4,0 3,4,1 4,0,4 5,3 0 3,5,4,0,5,2,0 1,9,4,6,3 2]"
 69, 6, 7, 18,115,  greedy, 43,0.38,   0.007,"[11,5,5,1,0,3 1,2 2,4 0 3,2,4,3,0,2,3,0,3 4,4 5,6,5 3,4,3 4,4 1,5,0 1,5,8,9,0,1,2,4 2,3 3,1 4,5,12,4,3 3 7,3 0 4 2,10 3 3,3 0 3,3 2,4 3,0 2 5]","[11,4 1,10 3 3,5,2,3 3 7,2 2,5 3,3 4,0,12,3 4,3 0 4 2,1,0 2 5,4 3,5,3 1,5,4 2,0,3,2,1,3,8,3 3,4 0 3,4,1 4,0,4 5,3 0 3,5,4,0,5,2,0 1,9,4,6,3 2]"
