size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 37, 6,18,  5,  8,  greedy, 30,0.19,   0.003,"[1 25,15,6,7,5,6,13,19,5 2,14,4,12 4,10,11,5 5,21,24,20,22 1 23,8,4,1,5 7,16,2,9,7,17,18,4]","[6,4,22 1 23,11,15,9,18,5,1,4,8,13,5 5,10,5 2,4,2,5 7,7,1 25,19,17,12 4,6,16,7,20,24,21,14]"
 37, 6,18,  5,  8,     pso, 30,0.19,   0.629,"[1 25,15,6,7,5,6,13,19,5 2,14,4,12 4,10,11,5 5,21,24,20,22 1 23,8,4,1,5 7,16,2,9,7,17,18,4]","[6,4,22 1 23,11,15,9,18,5,1,4,8,13,5 5,10,5 2,4,2,5 7,7,1 25,19,17,12 4,6,16,7,20,24,21,14]"
 46, 6,19,  8,  9, combine, 41,0.11,   0.000,"[1,5,16,0,1 2,7,18,15,8,1,22,2 24,5,0,4 2,19,0,4,2,0,3,20,2 1,12,1,5,14,11,3,21,17,0,6,13,2,9,2,2,10,3 3,23]","[5,15,16,3,23,5,11,2,3,5,7,0,19,2,18,3 3,1,1 2,4,12,2,22,0,20,1,2 1,14,4 2,13,2 24,21,1,0,0,8,10,6,9,0,17,2]"
 46, 6,19,  8,  9,combineS, 41,0.11,   0.001,"[1,5,16,0,1 2,7,18,15,8,1,22,2 24,5,0,4 2,19,0,4,2,0,3,20,2 1,12,1,5,14,11,3,21,17,0,6,13,2,9,2,2,10,3,3 23]","[5,15,16,3 23,5,11,2,3,5,7,0,19,2,18,3,3,1,1 2,4,12,2,22,0,20,1,2 1,14,4 2,13,2 24,21,1,0,0,8,10,6,9,0,17,2]"
 46, 6,19,  8,  9,  greedy, 41,0.11,   0.005,"[1,5,16,0,1 2,7,18,15,8,1,22,2,24,5,0,4 2,19,0,4,2,0,3,20,2 1,12,1,5,14,11,3,21,17,0,6,13 2,9,2,2,10,3,3 23]","[5,15,16,3 23,5,11,2,3,5,7,0,19,2,18,3,3,1,1 2,4,12,2,22,0,20,1,2 1,14,4 2,13 2,24,21,1,0,0,8,10,6,9,0,17,2]"
 46, 6,19,  8,  9,     pso, 41,0.11,   0.698,"[1,5,16,0,1 2,7,18,15,8,1,22,2 24,5,0,4 2,19,0,4,2,0,3,20,2 1,12,1,5,14,11,3,21,17,0,6,13,2,9,2,2,10,3 3,23]","[5,15,16,3,23,5,11,2,3,5,7,0,19,2,18,3 3,1,1 2,4,12,2,22,0,20,1,2 1,14,4 2,13,2 24,21,1,0,0,8,10,6,9,0,17,2]"
 59, 6,28,  7,  8, combine, 53,0.10,   0.000,"[7 4,10,20,18,1,8,6,33,14,6,6,6,17,0,11,0,4 3,34,1,7,6 26 3,22,16,13,32,1 3,3 6,1,27,23,1,0,25,6,29,35,3,7,12,21,3,4,1,30,4,24,15,19,31,1,9,0,28]","[1,33,6,7,10,4,6,24,32,34,7,0,12,0,1,20,6,23,28,0,1,25,8,15,7 4,6 26 3,29,6,4,18,19,0,1,4 3,11,3,22,9,1,31,17,3 6,14,27,16,30,1 3,35,1,13,21,6,3]"
 59, 6,28,  7,  8,combineS, 53,0.10,   0.001,"[7 4,10,20,18,1,8,6,33,14,6,6,6,17,0,11,0,4 3,34,1,7,6 26 3,22,16,13,32,1 3,3 6,1,27,23,1,0,25,6,29,35,3,7,12,21,3,4,1,30,4,24,15,19,31,1,9,0,28]","[1,33,6,7,10,4,6,24,32,34,7,0,12,0,1,20,6,23,28,0,1,25,8,15,7 4,6 26 3,29,6,4,18,19,0,1,4 3,11,3,22,9,1,31,17,3 6,14,27,16,30,1 3,35,1,13,21,6,3]"
 59, 6,28,  7,  8,  greedy, 53,0.10,   0.011,"[7 4,10,20,18,1,8,6,33,14,6,6,6,17,0,11,0,4 3,34,1,7,6 26 3,22,16,13,32,1 3,3 6,1,27,23,1,0,25,6,29,35,3,7,12,21,3,4,1,30,4,24,15,19,31,1,9,0,28]","[1,33,6,7,10,4,6,24,32,34,7,0,12,0,1,20,6,23,28,0,1,25,8,15,7 4,6 26 3,29,6,4,18,19,0,1,4 3,11,3,22,9,1,31,17,3 6,14,27,16,30,1 3,35,1,13,21,6,3]"
 59, 6,28,  7,  8,     pso, 53,0.10,   0.575,"[7 4,10,20,18,1,8,6,33,14,6,6,6,17,0,11,0,4 3,34,1,7,6 26 3,22,16,13,32,1 3,3 6,1,27,23,1,0,25,6,29,35,3,7,12,21,3,4,1,30,4,24,15,19,31,1,9,0,28]","[1,33,6,7,10,4,6,24,32,34,7,0,12,0,1,20,6,23,28,0,1,25,8,15,7 4,6 26 3,29,6,4,18,19,0,1,4 3,11,3,22,9,1,31,17,3 6,14,27,16,30,1 3,35,1,13,21,6,3]"
 39, 9, 9,  6, 15, combine, 31,0.21,   0.000,"[2 6,13,3,3 6,10,0 5,1,0 7,7,17,8,15,1,2,3,3,0,12,14 1,1,4,0 1,5,4 7,1 6,8,9,11,16,0,5]","[0,3,12,3 6,8,0 1,1 6,7,16,4 7,5,14 1,4,9,5,1,1,13,2 6,17,0 5,3,2,15,10,8,0,3,11,0 7,1]"
 39, 9, 9,  6, 15,combineS, 31,0.21,   0.000,"[2 6,13,3,3 6,10,0 5,1,0 7,7,17,8,15,1,2,3,3,0,12,14 1,1,4,0 1,5,4 7,1 6,8,9,11,16,0,5]","[0,3,12,3 6,8,0 1,1 6,7,16,4 7,5,14 1,4,9,5,1,1,13,2 6,17,0 5,3,2,15,10,8,0,3,11,0 7,1]"
 39, 9, 9,  6, 15,  greedy, 31,0.21,   0.002,"[2 6,13,3,3,6,10,0,5 1,0 7,7,17,8,15,1,2,3,3,0,12,14 1,1,4,0 1,5,4 7,1,6 8,9,11,16,0 5]","[0,3,12,3,6 8,0 1,1,6,7,16,4 7,5,14 1,4,9,5 1,1,13,2 6,17,0 5,3,2,15,10,8,0,3,11,0 7,1]"
 39, 9, 9,  6, 15,     pso, 30,0.24,   1.381,"[2 6,13,3,3 6,10,0,5 1,0 7,7,17,8,15,1,2,3,3,0,12,14 1,1,4,0 1,5,4 7,1 6,8,9,11,16,0 5]","[0,3,12,3 6,8,0 1,1 6,7,16,4 7,5,14 1,4,9,5 1,1,13,2 6,17,0 5,3,2,15,10,8,0,3,11,0 7,1]"
 79, 5,27, 12, 64, combine, 59,0.26,   0.001,"[0 1,26,0,18,3 2,3,6,2 1,24,13,28,27,3 1,2,0 4,3 3,29,20,4 2,17,0,4 1,4,15,4,11,3 4,2 21,3,1 4,5,1 0,3,2 4,1,19,3 25,1,7,3,2,9,1,4,2 31,12,8,10,23,22,1 14,16,0 2,0,0 1 0,30,1 0,4,3]","[1,1,4 1,20,17,1,5,16,1 0,2 31,3,13,6,30,3,7,26,3 2,4,0 1 0,19,0 2,3 3,3,2 21,0 1,12,1 0,23,1 14,0,3,3 4,3,2 1,2,11,0 4,4,10,1 4,27,15,29,0,3 1,0,8,18,4,9,28,24,22,4 2,2,2 4,3 25,4]"
 79, 5,27, 12, 64,combineS, 59,0.26,   0.001,"[0 1,26,0,18,3 2,3,6,2 1,24,13,28,27,3 1,2,0 4,3 3,29,20,4 2,17,0,4 1,4,15,4,11,3 4,2 21,3,1 4,5,1 0,3,2 4,1,19,3 25,1,7,3,2,9,1,4,2 31,12,8,10,23,22,1 14,16,0 2,0,0 1 0,30,1 0,4,3]","[1,1,4 1,20,17,1,5,16,1 0,2 31,3,13,6,30,3,7,26,3 2,4,0 1 0,19,0 2,3 3,3,2 21,0 1,12,1 0,23,1 14,0,3,3 4,3,2 1,2,11,0 4,4,10,1 4,27,15,29,0,3 1,0,8,18,4,9,28,24,22,4 2,2,2 4,3 25,4]"
 79, 5,27, 12, 64,  greedy, 59,0.26,   0.015,"[0 1,26,0,18,3,2,3,6,2 1,24,13,28,27,3 1,2,0 4,3 3,29,20,4 2,17,0,4,1 4,15,4,11,3,4,2,21,3,1,4,5,1 0,3 2 4,1,19,3 25,1,7,3 2,9,1 4,2 31,12,8,10,23,22,1 14,16,0 2,0,0 1 0,30,1 0,4 3]","[1,1 4,1,20,17,1,5,16,1 0,2 31,3,13,6,30,3,7,26,3 2 4,0 1 0,19,0 2,3 3,3 2,21,0 1,12,1 0,23,1 14,0,3,3,4 3,2 1,2,11,0 4,4,10,1 4,27,15,29,0,3 1,0,8,18,4,9,28,24,22,4 2,2,2,4,3 25,4]"
 79, 5,27, 12, 64,     pso, 58,0.27,  10.187,"[0 1,26,0,18,3 2,3,6,2,1,24,13,28,27,3,1 2,0 4,3 3,29,20,4 2,17,0,4,1 4,15,4,11,3 4,2,21,3 1,4,5,1 0,3 2 4,1,19,3,25,1,7,3 2,9,1 4,2 31,12,8,10,23,22,1 14,16,0 2,0,0 1 0,30,1 0,4 3]","[1,1 4,1,20,17,1,5,16,1 0,2 31,3,13,6,30,3,7,26,3 2 4,0 1 0,19,0 2,3 3,3 2,21,0 1,12,1 0,23,1 14,0,3,3 4,3 2,1 2,11,0 4,4,10,1 4,27,15,29,0,3 1,0,8,18,4,9,28,24,22,4 2,2,2,4 3,25,4]"
 60, 7, 8, 10, 47, combine, 44,0.27,   0.000,"[0 0,4 6,2 2,0,8,5 5,3,9,4,6,4,5,1,5,3 1,6,10 5,3 0,2,1 1,2,5 4,1 1,4 1 7,0,3,4 4,1,5,1 4,4,14,3 5,3,2,5,11,13,3,12,5,3 3,0,1]","[5 4,14,4,4 1 7,11,1 1,1,3,6,6,5,2,3,3 5,0 0,13,0,4 6,5 5,1 4,0,5,5,9,3 1,4,2,0,4,1,3,5,2,3,10 5,2 2,4 4,3 0,5,8,12,1,3 3,1 1]"
 60, 7, 8, 10, 47,combineS, 44,0.27,   0.001,"[0 0,4 6,2 2,0,8,5 5,3,9,4,6,4,5,1,5,3 1,6,10 5,3 0,2,1 1,2,5,4 1,1,4 1 7,0,3,4 4,1,5,1 4,4 14,3 5,3,2,5,11,13,3,12,5,3 3,0,1]","[5,4 14,4,4 1 7,11,1 1,1,3,6,6,5,2,3,3 5,0 0,13,0,4 6,5 5,1 4,0,5,5,9,3 1,4,2,0,4 1,3,5,2,3,10 5,2 2,4 4,3 0,5,8,12,1,3 3,1,1]"
 60, 7, 8, 10, 47,  greedy, 43,0.29,   0.007,"[0,0 4 6,2,2 0,8,5 5,3,9,4,6,4,5,1,5,3 1,6,10 5,3 0,2,1 1,2,5,4,1 1,4 1,7,0,3,4 4 1,5 1 4,4 14,3 5,3,2,5,11,13,3,12,5,3 3,0,1]","[5,4 14,4 4 1,7,11,1 1,1,3,6,6,5,2,3,3 5,0,0,13,0 4 6,5,5 1 4,0,5 5,9,3 1,4,2 0,4 1,3,5,2,3,10 5,2,2,4,4,3 0,5,8,12,1,3 3,1 1]"
 60, 7, 8, 10, 47,     pso, 43,0.29,   6.144,"[0,0 4 6,2 2,0,8,5 5,3,9,4,6,4,5,1,5,3 1,6,10 5,3 0,2,1 1,2,5 4,1 1,4 1 7,0,3,4 4,1,5 1 4,4,14,3 5,3,2,5,11,13,3,12,5,3 3,0,1]","[5 4,14,4,4 1 7,11,1 1,1,3,6,6,5,2,3,3 5,0,0,13,0 4 6,5,5 1 4,0,5 5,9,3 1,4,2,0,4,1,3,5,2,3,10 5,2 2,4 4,3 0,5,8,12,1,3 3,1 1]"
 56, 8,30,  5,  4, combine, 52,0.07,   0.001,"[1,7,0 10,20,1,19,4,2,34,5,3,6,35,24,30,36,1,27,4,5,4 1,18,33,32,2 17,9,23,8,11,2,3,28,16,0,0 7,14,5,26,29,13,1,21,37,15,3,6,22,0,25,31,6,12]","[3,16,12,30,4,9,21,5,7,8,5,34,20,2,1,28,0,23,1,5,11,1,24,3,31,37,35,22,36,4,18,4 1,0 7,1,6,25,2 17,2,0 10,29,33,19,14,0,27,26,6,15,13,6,32,3]"
 56, 8,30,  5,  4,combineS, 52,0.07,   0.001,"[1,7,0 10,20,1,19,4,2,34,5,3,6,35,24,30,36,1,27,4,5,4 1,18,33,32,2 17,9,23,8,11,2,3,28,16,0,0 7,14,5,26,29,13,1,21,37,15,3,6,22,0,25,31,6,12]","[3,16,12,30,4,9,21,5,7,8,5,34,20,2,1,28,0,23,1,5,11,1,24,3,31,37,35,22,36,4,18,4 1,0 7,1,6,25,2 17,2,0 10,29,33,19,14,0,27,26,6,15,13,6,32,3]"
 56, 8,30,  5,  4,  greedy, 52,0.07,   0.011,"[1,7,0 10,20,1,19,4,2,34,5,3,6,35,24,30,36,1,27,4,5,4 1,18,33,32,2 17,9,23,8,11,2,3,28,16,0,0 7,14,5,26,29,13,1,21,37,15,3,6,22,0,25,31,6,12]","[3,16,12,30,4,9,21,5,7,8,5,34,20,2,1,28,0,23,1,5,11,1,24,3,31,37,35,22,36,4,18,4 1,0 7,1,6,25,2 17,2,0 10,29,33,19,14,0,27,26,6,15,13,6,32,3]"
 56, 8,30,  5,  4,     pso, 52,0.07,   0.248,"[1,7,0 10,20,1,19,4,2,34,5,3,6,35,24,30,36,1,27,4,5,4 1,18,33,32,2 17,9,23,8,11,2,3,28,16,0,0 7,14,5,26,29,13,1,21,37,15,3,6,22,0,25,31,6,12]","[3,16,12,30,4,9,21,5,7,8,5,34,20,2,1,28,0,23,1,5,11,1,24,3,31,37,35,22,36,4,18,4 1,0 7,1,6,25,2 17,2,0 10,29,33,19,14,0,27,26,6,15,13,6,32,3]"
 44, 6, 6, 11, 49, combine, 30,0.33,   0.000,"[5 0,2 4,1 2,8 5,1 5,5 5,6,2,4,0,5,3,7,4,0,1,5,0 0 11,4 2,4,3,4,9,10,3 5,2 5,5,2 5 4,2 2,0]","[1,4,4,5,1 2,2,5 0,0 0 11,2 2,2 5,2 5 4,6,4,8 5,3 5,2 4,4 2,0,0,3,5 5,3,5,5,9,1 5,7,0,10,4]"
 44, 6, 6, 11, 49,combineS, 30,0.33,   0.000,"[5 0,2 4,1 2,8 5,1 5,5 5,6,2,4,0,5,3,7,4,0,1,5,0 0 11,4 2,4,3,4,9,10,3 5,2 5,5,2 5 4,2 2,0]","[1,4,4,5,1 2,2,5 0,0 0 11,2 2,2 5,2 5 4,6,4,8 5,3 5,2 4,4 2,0,0,3,5 5,3,5,5,9,1 5,7,0,10,4]"
 44, 6, 6, 11, 49,  greedy, 32,0.28,   0.003,"[5,0,2,4,1 2,8 5,1,5 5,5,6,2,4,0,5,3,7,4,0,1,5 0 0,11,4 2,4,3,4,9,10,3 5 2,5,5 2 5 4,2 2,0]","[1,4,4,5,1 2,2,5 0 0,0,11,2 2,2,5 2 5 4,6,4,8 5,3 5 2,4,4 2,0,0,3,5 5,3,5,5,9,1,5,7,0,10,4]"
 44, 6, 6, 11, 49,     pso, 29,0.35,   4.459,"[5 0,2,4,1 2,8 5,1,5 5,5,6,2,4,0,5 3,7,4,0,1 5,0 0 11,4 2,4,3,4,9,10,3 5 2,5,5 2 5 4,2 2,0]","[1,4,4,5,1 2,2,5 0,0 0 11,2,2 2,5 2 5 4,6,4,8 5,3 5 2,4,4 2,0,0,3,5,5 3,5 5,9,1 5,7,0,10,4]"
 44, 6,23,  5,  5, combine, 39,0.12,   0.000,"[26,18,27,20,14,21 6,5,4,17,9,6,0,29,1,13,6,15,24,11,4 1,16,5,1,4,10,19,28,0,5,2 25,2,0 22,8,23,5,12,6 30,4,5]","[19,4,2 25,4,11,5,24,8,0,17,21 6,2,29,20,0 22,4 1,23,27,6,1,28,4,6,1,6 30,13,15,5,10,18,5,0,26,9,5,14,12,5,16]"
 44, 6,23,  5,  5,combineS, 39,0.12,   0.001,"[26,18,27,20,14,21 6,5,4,17,9,6,0,29,1,13,6,15,24,11,4 1,16,5,1,4,10,19,28,0,5,2 25,2,0 22,8,23,5,12,6 30,4,5]","[19,4,2 25,4,11,5,24,8,0,17,21 6,2,29,20,0 22,4 1,23,27,6,1,28,4,6,1,6 30,13,15,5,10,18,5,0,26,9,5,14,12,5,16]"
 44, 6,23,  5,  5,  greedy, 39,0.12,   0.005,"[26,18,27,20,14,21 6,5,4,17,9,6,0,29,1,13,6,15,24,11,4 1,16,5,1,4,10,19,28,0,5,2 25,2,0 22,8,23,5,12,6 30,4,5]","[19,4,2 25,4,11,5,24,8,0,17,21 6,2,29,20,0 22,4 1,23,27,6,1,28,4,6,1,6 30,13,15,5,10,18,5,0,26,9,5,14,12,5,16]"
 44, 6,23,  5,  5,     pso, 39,0.12,   0.356,"[26,18,27,20,14,21 6,5,4,17,9,6,0,29,1,13,6,15,24,11,4 1,16,5,1,4,10,19,28,0,5,2 25,2,0 22,8,23,5,12,6 30,4,5]","[19,4,2 25,4,11,5,24,8,0,17,21 6,2,29,20,0 22,4 1,23,27,6,1,28,4,6,1,6 30,13,15,5,10,18,5,0,26,9,5,14,12,5,16]"
 50, 5,10, 13, 93, combine, 32,0.37,   0.000,"[0 0 3,2,2 3,1 2 3,8,11,3,9,4,2 3,0 0,13,12 0 0,2,2 4,1 5,0 1,4,4,0,0,0 7 1,3 2,6,1,1,0,0,1,14 1 3,10,0 3]","[6,13,4,10,0 7 1,0 3,2 3,2 4,0,4,1,4,3,3 2,1,8,1 2 3,1 5,1,11,2 3,0 0 3,0 0,0,2,12 0 0,0,0 1,2,14 1 3,0,9]"
 50, 5,10, 13, 93,combineS, 32,0.37,   0.000,"[0 0 3,2,2 3,1 2 3,8,11,3,9,4,2 3,0 0,13,12 0 0,2,2 4,1 5,0 1,4,4,0,0,0 7 1,3 2,6,1,1,0,0,1,14 1 3,10,0 3]","[6,13,4,10,0 7 1,0 3,2 3,2 4,0,4,1,4,3,3 2,1,8,1 2 3,1 5,1,11,2 3,0 0 3,0 0,0,2,12 0 0,0,0 1,2,14 1 3,0,9]"
 50, 5,10, 13, 93,  greedy, 32,0.37,   0.003,"[0,0 3 2,2 3 1,2,3,8,11,3,9,4,2 3 0 0,13,12 0 0,2,2,4 1,5,0,1,4,4,0 0,0 7 1,3 2,6,1,1,0 0 1,14 1 3,10,0,3]","[6,13,4,10,0 7 1,0 3 2,3 2,4,0,4 1,4,3,3,2,1,8,1,2 3 1,5,1,11,2 3 0 0,3,0 0,0,2,12 0 0,0 0 1,2,14 1 3,0,9]"
 50, 5,10, 13, 93,     pso, 29,0.43,  10.092,"[0,0 3 2,2,3,1 2 3,8,11,3,9,4,2 3 0 0,13,12 0 0,2,2 4,1 5,0,1 4,4,0 0 0,7 1,3 2,6,1,1,0 0 1,14 1 3,10 0,3]","[6,13,4,10 0,7 1,0 3 2,3,2 4,0,4,1 4,3,3 2,1,8,1 2 3,1 5,1,11,2 3 0 0,3,0 0 0,2,12 0 0,0 0 1,2,14 1 3,0,9]"
 71, 8,18, 12, 44, combine, 55,0.23,   0.001,"[4 7,6,6,4,23,0,1,5,13,14,7 24,0,11,3,25,3,8,20,3,2 2,7 6,10,2,1 7,0,21,5 7,5 2 5,5,5,5,9,5 3,1,12,18,7 4,2 5 7,16,1,7,2,4,7 4,7,19,5 0,3,7,7 5,6,17,5 2,15,22]","[19,10,5,4 7,2 5 7,2,7 4,5 7,5 3,23,6,7 24,5 0,7,9,8,2 2,18,21,6,11,1,1,1,3,14,15,5 2 5,1 7,4,3,16,0,5 2,20,25,7,17,7 5,22,2,3,4,13,12,7 4,0,5,6,5,7 6,5,7,3,0]"
 71, 8,18, 12, 44,combineS, 55,0.23,   0.001,"[4 7,6,6,4,23,0,1,5,13,14,7 24,0,11,3,25,3,8,20,3,2 2,7 6,10,2,1 7,0,21,5 7,5 2 5,5,5,5,9,5 3,1,12,18,7 4,2 5 7,16,1,7,2,4,7 4,7,19,5 0,3,7,7 5,6,17,5 2,15,22]","[19,10,5,4 7,2 5 7,2,7 4,5 7,5 3,23,6,7 24,5 0,7,9,8,2 2,18,21,6,11,1,1,1,3,14,15,5 2 5,1 7,4,3,16,0,5 2,20,25,7,17,7 5,22,2,3,4,13,12,7 4,0,5,6,5,7 6,5,7,3,0]"
 71, 8,18, 12, 44,  greedy, 57,0.20,   0.012,"[4,7,6,6,4,23,0,1,5,13,14,7 24,0,11,3,25,3,8,20,3,2 2,7 6,10,2,1,7,0,21,5 7 5,2 5,5,5,5,9,5,3,1,12,18,7 4,2 5 7,16,1 7,2,4 7,4,7,19,5 0,3,7,7 5,6,17,5 2,15,22]","[19,10,5,4 7,2 5 7,2,7 4,5 7 5,3,23,6,7 24,5 0,7,9,8,2 2,18,21,6,11,1,1,1,3,14,15,5,2 5,1 7,4,3,16,0,5 2,20,25,7,17,7 5,22,2,3,4,13,12,7,4,0,5,6,5,7 6,5,7,3,0]"
 71, 8,18, 12, 44,     pso, 55,0.23,   5.406,"[4 7,6,6,4,23,0,1,5,13,14,7 24,0,11,3,25,3,8,20,3,2 2,7 6,10,2,1 7,0,21,5 7,5 2 5,5,5,5,9,5 3,1,12,18,7 4,2,5 7,16,1,7 2,4,7 4,7,19,5 0,3,7,7 5,6,17,5 2,15,22]","[19,10,5,4 7,2,5,7 2,7 4,5 7,5 3,23,6,7 24,5 0,7,9,8,2 2,18,21,6,11,1,1,1,3,14,15,5 2 5,1 7,4,3,16,0,5 2,20,25,7,17,7 5,22,2,3,4,13,12,7 4,0,5,6,5,7 6,5 7,3,0]"
 73,10,27,  9, 10, combine, 67,0.08,   0.001,"[9,29,0,8 3,27,7,18,22,1,33,34,0 7,4,1,2,28,7,3,16,23,36,3,0,6,5,2,24,0 9,17,7,12,8,25,1,0 7,15,26,8,10,35,0,11,4,13,5,19,31,0,7,14,30,20,6,2 8,32,2,2,0,1 8,5,21,1,9,4,7,2,0]","[29,11,7,9,7,23,2,7,0,0,2 8,1,7,7,0,3,28,13,0,25,8 3,31,9,6,0 7,32,15,33,5,18,4,35,2,3,20,0 7,8,1,1,27,1,1 8,4,14,22,0,12,17,5,36,21,5,16,30,2,34,6,0,24,10,19,8,2,4,0 9,2,26]"
 73,10,27,  9, 10,combineS, 67,0.08,   0.002,"[9,29,0,8 3,27,7,18,22,1,33,34,0 7,4,1,2,28,7,3,16,23,36,3,0,6,5,2,24,0 9,17,7,12,8,25,1,0 7,15,26,8,10,35,0,11,4,13,5,19,31,0,7,14,30,20,6,2 8,32,2,2,0,1 8,5,21,1,9,4,7,2,0]","[29,11,7,9,7,23,2,7,0,0,2 8,1,7,7,0,3,28,13,0,25,8 3,31,9,6,0 7,32,15,33,5,18,4,35,2,3,20,0 7,8,1,1,27,1,1 8,4,14,22,0,12,17,5,36,21,5,16,30,2,34,6,0,24,10,19,8,2,4,0 9,2,26]"
 73,10,27,  9, 10,  greedy, 67,0.08,   0.021,"[9,29,0,8 3,27,7,18,22,1,33,34,0 7,4,1,2,28,7,3,16,23,36,3,0,6,5,2,24,0 9,17,7,12,8,25,1,0 7,15,26,8,10,35,0,11,4,13,5,19,31,0,7,14,30,20,6,2 8,32,2,2,0,1 8,5,21,1,9,4,7,2,0]","[29,11,7,9,7,23,2,7,0,0,2 8,1,7,7,0,3,28,13,0,25,8 3,31,9,6,0 7,32,15,33,5,18,4,35,2,3,20,0 7,8,1,1,27,1,1 8,4,14,22,0,12,17,5,36,21,5,16,30,2,34,6,0,24,10,19,8,2,4,0 9,2,26]"
 73,10,27,  9, 10,     pso, 67,0.08,   0.872,"[9,29,0,8 3,27,7,18,22,1,33,34,0 7,4,1,2,28,7,3,16,23,36,3,0,6,5,2,24,0 9,17,7,12,8,25,1,0 7,15,26,8,10,35,0,11,4,13,5,19,31,0,7,14,30,20,6,2 8,32,2,2,0,1 8,5,21,1,9,4,7,2,0]","[29,11,7,9,7,23,2,7,0,0,2 8,1,7,7,0,3,28,13,0,25,8 3,31,9,6,0 7,32,15,33,5,18,4,35,2,3,20,0 7,8,1,1,27,1,1 8,4,14,22,0,12,17,5,36,21,5,16,30,2,34,6,0,24,10,19,8,2,4,0 9,2,26]"
 61, 8,25,  7, 11, combine, 53,0.13,   0.000,"[1,5,2,6,31,2,17 7,5,7 27,0,10,6 4,8,4,26,2 0,25,0 29,30,18,5,7,24,9,4,6,0,13,4,2 1,3,4,32,12,3,15,1,5,19,22,21,23,3,20,14,1,0,4 5 4,16,11,2,7,28]","[26,21,3,24,17 7,4,4 5 4,0,0,15,8,5,6 4,16,20,6,13,0,12,1,0 29,5,1,32,7 27,1,30,19,28,2 1,10,7,18,2 0,9,25,2,5,22,4,14,2,3,2,23,5,6,7,4,31,3,11,4]"
 61, 8,25,  7, 11,combineS, 54,0.12,   0.001,"[1,5,2,6,31,2,17 7,5,7 27,0,10,6,4,8,4,26,2 0,25,0 29,30,18,5,7,24,9,4,6,0,13,4,2 1,3,4,32,12,3,15,1,5,19,22,21,23,3,20,14,1,0,4 5,4 16,11,2,7,28]","[26,21,3,24,17 7,4,4 5,4,0,0,15,8,5,6,4 16,20,6,13,0,12,1,0 29,5,1,32,7 27,1,30,19,28,2 1,10,7,18,2 0,9,25,2,5,22,4,14,2,3,2,23,5,6,7,4,31,3,11,4]"
 61, 8,25,  7, 11,  greedy, 53,0.13,   0.010,"[1,5,2,6,31,2,17 7,5,7 27,0,10,6 4,8,4,26,2 0,25,0,29,30,18,5,7,24,9,4,6,0,13,4,2 1,3,4,32,12,3,15,1,5,19,22,21,23,3,20,14,1 0,4 5 4,16,11,2,7,28]","[26,21,3,24,17 7,4,4 5 4,0,0,15,8,5,6 4,16,20,6,13,0,12,1 0,29,5,1,32,7 27,1,30,19,28,2 1,10,7,18,2 0,9,25,2,5,22,4,14,2,3,2,23,5,6,7,4,31,3,11,4]"
 61, 8,25,  7, 11,     pso, 53,0.13,   0.989,"[1,5,2,6,31,2,17 7,5,7 27,0,10,6 4,8,4,26,2 0,25,0 29,30,18,5,7,24,9,4,6,0,13,4,2 1,3,4,32,12,3,15,1,5,19,22,21,23,3,20,14,1,0,4 5 4,16,11,2,7,28]","[26,21,3,24,17 7,4,4 5 4,0,0,15,8,5,6 4,16,20,6,13,0,12,1,0 29,5,1,32,7 27,1,30,19,28,2 1,10,7,18,2 0,9,25,2,5,22,4,14,2,3,2,23,5,6,7,4,31,3,11,4]"
 72, 9,28,  7,  7, combine, 67,0.07,   0.001,"[8,30,5,9,10,8,22,6,33 5,17,0 1,8,19,15,8,34,0 5,2,36,12,0 4,21,0,4,3 2,26,2,6,8,31,5,20,27,0,37,8,1,9,28,32,18,4,23,11,2,35,9,8,4,24,1,3,0,6,13,2,25,5,1,1,16,5,14,0,4,29,3]","[6,12,17,29,0,20,13,8,21,9,4,5,19,24,34,8,8,8,3 2,1,28,4,0,2,1,5,8,35,0,36,9,5,0 5,6,32,1,25,14,33 5,23,18,27,10,2,5,37,0 1,0 4,0,8,2,3,31,16,26,8,11,30,22,15,2,3,4,9,1,6,4]"
 72, 9,28,  7,  7,combineS, 67,0.07,   0.001,"[8,30,5,9,10,8,22,6,33 5,17,0 1,8,19,15,8,34,0 5,2,36,12,0 4,21,0,4,3 2,26,2,6,8,31,5,20,27,0,37,8,1,9,28,32,18,4,23,11,2,35,9,8,4,24,1,3,0,6,13,2,25,5,1,1,16,5,14,0,4,29,3]","[6,12,17,29,0,20,13,8,21,9,4,5,19,24,34,8,8,8,3 2,1,28,4,0,2,1,5,8,35,0,36,9,5,0 5,6,32,1,25,14,33 5,23,18,27,10,2,5,37,0 1,0 4,0,8,2,3,31,16,26,8,11,30,22,15,2,3,4,9,1,6,4]"
