size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 61,10,30,  6,  1,  greedy, 60,0.02,   0.011,"[8,8,3,6,35,19,9,9,36,0,5,5,2,27,32,1,3,39,8,4,4,22,1,29,28,24,11,5,30,34,18,2,13,21,33,5,15,0 37,38,5,10,25,31,12,0,20,0,16,7,23,6,5,7,17,3,26,7,6,14,2]","[11,7,8,38,27,2,0,12,5,3,4,2,7,26,34,13,15,18,20,7,5,39,0,8,5,24,6,31,36,16,10,30,25,23,28,1,8,9,3,5,0,29,1,6,32,5,9,6,17,5,3,22,33,0 37,19,35,4,14,21,2]"
 61,10,30,  6,  1,     pso, 60,0.02,   0.052,"[8,8,3,6,35,19,9,9,36,0,5,5,2,27,32,1,3,39,8,4,4,22,1,29,28,24,11,5,30,34,18,2,13,21,33,5,15,0 37,38,5,10,25,31,12,0,20,0,16,7,23,6,5,7,17,3,26,7,6,14,2]","[11,7,8,38,27,2,0,12,5,3,4,2,7,26,34,13,15,18,20,7,5,39,0,8,5,24,6,31,36,16,10,30,25,23,28,1,8,9,3,5,0,29,1,6,32,5,9,6,17,5,3,22,33,0 37,19,35,4,14,21,2]"
 39, 5,15,  6, 14, combine, 30,0.24,   0.000,"[12,19,7 2,1 2,2,8,9,4,6,16,3 11 4,4,17,4,10 3,3,0 3,14 3,1 18,2,3 1,2,15,2,1,5,0,4,13,0]","[4,1 2,10 3,7 2,2,4,3,8,19,3 1,0,17,0,0 3,12,2,4,2,6,1 18,9,16,5,2,14 3,4,15,3 11 4,13,1]"
 39, 5,15,  6, 14,combineS, 30,0.24,   0.000,"[12,19,7 2,1 2,2,8,9,4,6,16,3 11 4,4,17,4,10 3,3,0 3,14 3,1 18,2,3 1,2,15,2,1,5,0,4,13,0]","[4,1 2,10 3,7 2,2,4,3,8,19,3 1,0,17,0,0 3,12,2,4,2,6,1 18,9,16,5,2,14 3,4,15,3 11 4,13,1]"
 39, 5,15,  6, 14,  greedy, 30,0.24,   0.003,"[12,19,7 2,1 2,2,8,9,4,6,16,3 11 4,4,17,4,10 3,3,0 3,14 3,1 18,2,3 1,2,15,2,1,5,0,4,13,0]","[4,1 2,10 3,7 2,2,4,3,8,19,3 1,0,17,0,0 3,12,2,4,2,6,1 18,9,16,5,2,14 3,4,15,3 11 4,13,1]"
 39, 5,15,  6, 14,     pso, 30,0.24,   1.199,"[12,19,7 2,1 2,2,8,9,4,6,16,3 11 4,4,17,4,10 3,3,0 3,14 3,1 18,2,3 1,2,15,2,1,5,0,4,13,0]","[4,1 2,10 3,7 2,2,4,3,8,19,3 1,0,17,0,0 3,12,2,4,2,6,1 18,9,16,5,2,14 3,4,15,3 11 4,13,1]"
 79, 6,27, 12, 45, combine, 66,0.17,   0.001,"[32,31,26,0 3 2,4,17 5,3,22,3 2,4,5 3,9,2,4,3,5 2,0 5,3 0 4,0,15,7,14,5 3,12,16,5,28,1,29,10,11,18,2 3,27,19,0 5,1,8,1,6,2,30,2,13,5,0,24,4,5,2,4,0,2,21,3 4,1,3,4,3,25,23,1,5,20,3,5]","[3,27,5 2,2,3 2,0,21,5,23,2,5 3,4,4,11,30,17 5,25,1,28,4,1,0 5,0,32,5,4,7,3,31,18,8,0 3 2,12,3,10,5,26,3 0 4,29,2,1,5 3,14,16,4,13,1,24,3 4,9,3,6,15,5,0 5,3,2,0,2 3,20,22,5,19,1,4,2]"
 79, 6,27, 12, 45,combineS, 65,0.18,   0.001,"[32,31,26,0 3 2,4,17 5,3,22,3 2,4,5 3,9,2,4,3,5 2,0 5,3 0 4,0,15,7,14,5 3,12,16,5,28,1,29,10,11,18,2,3 27,19,0 5,1,8,1,6,2,30,2,13,5,0,24,4,5,2,4,0 2,21,3 4,1,3,4,3,25,23,1,5,20,3,5]","[3 27,5 2,2,3 2,0,21,5,23,2,5 3,4,4,11,30,17 5,25,1,28,4,1,0 5,0,32,5,4,7,3,31,18,8,0 3 2,12,3,10,5,26,3 0 4,29,2,1,5 3,14,16,4,13,1,24,3 4,9,3,6,15,5,0 5,3,2,0 2,3,20,22,5,19,1,4,2]"
 79, 6,27, 12, 45,  greedy, 65,0.18,   0.020,"[32,31,26,0 3 2,4,17,5 3,22,3 2,4,5 3,9,2,4,3,5,2 0,5,3 0 4,0,15,7,14,5,3,12,16,5,28,1,29,10,11,18,2,3 27,19,0 5,1,8,1,6,2,30,2,13,5 0,24,4,5 2,4,0,2,21,3 4,1,3 4,3,25,23,1,5,20,3,5]","[3 27,5 2,2,3 2,0,21,5,23,2,5,3 4,4,11,30,17,5,25,1,28,4,1,0 5,0,32,5,4,7,3,31,18,8,0 3 2,12,3,10,5,26,3 0 4,29,2,1,5 3,14,16,4,13,1,24,3 4,9,3,6,15,5 0,5 3,2 0,2,3,20,22,5,19,1,4,2]"
 79, 6,27, 12, 45,     pso, 63,0.21,   5.902,"[32,31,26,0 3 2,4,17 5,3,22,3 2,4,5 3,9,2,4,3,5,2,0,5,3 0 4,0,15,7,14,5 3,12,16,5,28,1,29,10,11,18,2,3 27,19,0 5,1,8,1,6,2,30,2,13,5 0,24,4,5 2,4,0 2,21,3,4 1,3 4,3,25,23,1 5,20,3,5]","[3 27,5 2,2,3 2,0,21,5,23,2,5 3,4,4,11,30,17 5,25,1,28,4 1,0 5,0,32,5,4,7,3,31,18,8,0 3 2,12,3,10,5,26,3 0 4,29,2,1 5,3,14,16,4,13,1,24,3 4,9,3,6,15,5 0,5 3,2,0 2,3,20,22,5,19,1,4,2]"
 50, 9,13,  8, 16, combine, 40,0.20,   0.000,"[7,19,4,11,10,3 7 6,9,16,17,3 3,7,7 18 15,13,7,2,0,3,3 8,7 4,4,3,21,2 8,6,22,0,12,14,1,7,4,1,9,7 3,20,6,8,4 0,1,0]","[7 3,14,3,11,13,20,3 3,2 8,0,6,4,16,4 0,0,2,7,1,1,7 18 15,3 8,9,3,19,7,17,8,21,4,10,1,3 7 6,7,22,4,7,12,9,6,0,7 4]"
 50, 9,13,  8, 16,combineS, 40,0.20,   0.001,"[7,19,4,11,10,3 7 6,9,16,17,3 3,7,7 18 15,13,7,2,0,3,3 8,7 4,4,3,21,2 8,6,22,0,12,14,1,7,4,1,9,7 3,20,6,8,4 0,1,0]","[7 3,14,3,11,13,20,3 3,2 8,0,6,4,16,4 0,0,2,7,1,1,7 18 15,3 8,9,3,19,7,17,8,21,4,10,1,3 7 6,7,22,4,7,12,9,6,0,7 4]"
 50, 9,13,  8, 16,  greedy, 40,0.20,   0.005,"[7,19,4,11,10,3 7 6,9,16,17,3 3,7,7 18 15,13,7,2,0,3,3 8,7,4,4,3,21,2 8,6,22,0,12,14,1,7 4,1,9,7 3,20,6,8,4 0,1,0]","[7 3,14,3,11,13,20,3 3,2 8,0,6,4,16,4 0,0,2,7,1,1,7 18 15,3 8,9,3,19,7,17,8,21,4,10,1,3 7 6,7,22,4,7,12,9,6,0,7 4]"
 50, 9,13,  8, 16,     pso, 40,0.20,   1.634,"[7,19,4,11,10,3 7 6,9,16,17,3 3,7,7 18 15,13,7,2,0,3,3 8,7,4,4,3,21,2 8,6,22,0,12,14,1,7 4,1,9,7 3,20,6,8,4 0,1,0]","[7 3,14,3,11,13,20,3 3,2 8,0,6,4,16,4 0,0,2,7,1,1,7 18 15,3 8,9,3,19,7,17,8,21,4,10,1,3 7 6,7,22,4,7,12,9,6,0,7 4]"
 64, 5, 8, 17,146, combine, 41,0.37,   0.000,"[3 2 4,3,0,0 3,4 0 3 1,3 4 4,3,8 3 4,2,3 1,4 2,3,11,4,1 2,1 1,3,12,10,6,0,1 0 3,1,9 1,5,1 1,7 3,4 2,4 4,2,3 3,2,2,3,1,2,3,1 3,1,0,4]","[0,4 2,1 1,0,1 2,2,0 3,11,2,10,3 1,3 4 4,7 3,3,1 0 3,4 2,2,5,3,1 1,2,8 3 4,4 0 3 1,2,0,9 1,3,4,12,1,3 3,1,6,1 3,3 2 4,1,4,3,3,3,4 4]"
 64, 5, 8, 17,146,combineS, 41,0.37,   0.001,"[3 2 4,3,0,0 3 4,0 3 1,3 4 4,3,8 3 4,2,3 1,4 2,3 11,4,1 2,1 1,3,12,10,6,0,1,0,3 1,9 1,5,1 1,7 3,4,2,4 4,2,3 3,2 2,3,1,2,3,1 3,1,0,4]","[0,4 2,1 1,0,1 2,2,0,3 11,2,10,3 1,3 4 4,7 3,3 1,0 3 4,2 2,5,3,1 1,2,8 3 4,4,0 3 1,2,0,9 1,3,4,12,1,3 3,1,6,1 3,3 2 4,1,4,3,3,3,4 4]"
 64, 5, 8, 17,146,  greedy, 38,0.41,   0.008,"[3 2 4,3,0,0 3 4,0,3 1 3 4 4,3,8 3 4,2,3,1 4,2,3 11,4,1,2 1 1,3,12,10,6,0 1,0,3 1,9 1,5,1,1,7 3,4,2,4 4,2,3 3,2 2,3 1 2,3 1,3 1,0 4]","[0 4,2 1 1,0 1,2,2,0,3 11,2,10,3 1 3 4 4,7 3,3 1,0 3 4,2 2,5,3 1,1,2,8 3 4,4,0,3 1 2,0,9 1,3,4,12,1,3,3 1,6,1,3,3 2 4,1 4,3 3,3,4 4]"
 64, 5, 8, 17,146,     pso, 37,0.43,  20.119,"[3 2 4,3,0,0 3 4,0,3 1 3 4 4,3,8 3 4,2,3,1 4,2,3 11,4,1 2,1,1 3,12,10,6,0 1,0,3 1,9 1,5,1 1,7 3,4,2,4 4,2,3 3,2 2,3 1 2,3 1,3 1,0 4]","[0 4,2,1 1,0 1,2,2,0,3 11,2,10,3 1 3 4 4,7 3,3 1,0 3 4,2 2,5,3 1,1 2,8 3 4,4,0,3 1 2,0,9 1,3,4,12,1 3,3 1,6,1,3,3 2 4,1 4,3 3,3,4 4]"
 70, 8,24,  7, 17, combine, 60,0.14,   0.001,"[6,3,4 7,26,20,9,0 2,2 4,7,4,31 4,12,0,0,1,15,11,1,5,23,6,5,2,6,2,28,14,21,3,1,6,3,7 7,16,10,29,3,7,19,1,17,7 3,8,7,25,0,30,6 1,0,24,0,2,6,5,18 1,4 22,3,4,13,27 3]","[0,6,2 4,4,6,30,18 1,25,5,16,12,7,24,19,3,3,9,7 7,1,4 7,3,0,31 4,8,15,1,26,6,13,29,5,7,5,0,3,6,0,4,6 1,4 22,17,3,20,2,23,14,6,0 2,1,10,7,0,28,2,1,11,7 3,2,21,27 3]"
 70, 8,24,  7, 17,combineS, 60,0.14,   0.001,"[6,3,4 7,26,20,9,0 2,2 4,7,4,31 4,12,0,0,1,15,11,1,5,23,6,5,2,6,2,28,14,21,3,1,6,3,7 7,16,10,29,3,7,19,1,17,7 3,8,7,25,0,30,6 1,0,24,0,2,6,5,18 1,4 22,3,4,13,27 3]","[0,6,2 4,4,6,30,18 1,25,5,16,12,7,24,19,3,3,9,7 7,1,4 7,3,0,31 4,8,15,1,26,6,13,29,5,7,5,0,3,6,0,4,6 1,4 22,17,3,20,2,23,14,6,0 2,1,10,7,0,28,2,1,11,7 3,2,21,27 3]"
 70, 8,24,  7, 17,  greedy, 61,0.13,   0.014,"[6,3,4 7,26,20,9,0,2,2 4,7,4,31 4,12,0,0,1,15,11,1,5,23,6,5,2,6,2,28,14,21,3,1,6,3,7 7,16,10,29,3,7,19,1,17,7 3,8,7,25,0,30,6,1,0,24,0 2,6,5,18,1 4 22,3,4,13,27 3]","[0,6,2 4,4,6,30,18,1,25,5,16,12,7,24,19,3,3,9,7 7,1,4 7,3,0,31 4,8,15,1,26,6,13,29,5,7,5,0,3,6,0,4,6,1 4 22,17,3,20,2,23,14,6,0 2,1,10,7,0,28,2,1,11,7 3,2,21,27 3]"
 70, 8,24,  7, 17,     pso, 60,0.14,   1.802,"[6,3,4 7,26,20,9,0,2,2,4,7,4,31 4,12,0,0,1,15,11,1,5,23,6,5,2,6 2,28,14,21,3,1,6,3,7 7,16,10,29,3,7,19,1,17,7 3,8,7,25,0,30,6 1,0,24,0 2,6,5,18 1,4 22,3,4,13,27 3]","[0,6 2,4,4,6,30,18 1,25,5,16,12,7,24,19,3,3,9,7 7,1,4 7,3,0,31 4,8,15,1,26,6,13,29,5,7,5,0,3,6,0,4,6 1,4 22,17,3,20,2,23,14,6,0 2,1,10,7,0,28,2,1,11,7 3,2,21,27 3]"
 78, 5,19, 14,107, combine, 56,0.29,   0.000,"[3 2,16,4 4,17,2,1,5,2,21,2,1 2,13,4 1,3,11,14,0 2 4 3,15,18,3,3,3 1,2 2,3,0 4,0 2,19,4 4,3,0,4 1,1,2,1,0 2,4,10,0,20,22,0,12,4 0 3,3,6,9,2,4 0,4 3,0,8,1,0,23 2 3,4 7,3 2]","[1,4 1,6,2,10,4 4,8,4 7,19,0,21,3 2,1,4 1,0,1,1 2,2,3,0 2 4 3,0,13,3,2 2,4 0 3,22,1,15,2,0 2,23 2 3,4 3,9,0 2,0 4,17,3 2,0,2,20,16,3,4 4,0,5,18,12,14,3 1,11,3,4,3,4 0,2,3]"
 78, 5,19, 14,107,combineS, 56,0.29,   0.001,"[3 2,16,4,4 17,2,1,5,2,21,2,1 2,13,4 1,3,11,14,0 2 4 3,15,18,3,3,3 1,2 2,3,0,4 0 2,19,4 4,3,0,4 1,1,2,1,0 2,4,10,0,20,22,0,12,4 0 3,3,6,9,2,4 0,4 3,0,8,1,0,23 2 3 4,7,3 2]","[1,4 1,6,2,10,4 4,8,4,7,19,0,21,3 2,1,4 1,0,1,1 2,2,3,0 2 4 3,0,13,3,2 2,4 0 3,22,1,15,2,0 2,23 2 3 4,3,9,0,2,0,4 17,3 2,0,2,20,16,3,4,4 0,5,18,12,14,3 1,11,3,4 3,4 0 2,3]"
 78, 5,19, 14,107,  greedy, 55,0.30,   0.013,"[3 2,16,4,4 17,2,1,5,2,21,2,1,2,13,4,1,3,11,14,0,2 4 3,15,18,3,3,3,1 2 2 3 0,4 0 2,19,4 4,3,0,4 1,1,2 1,0 2,4,10,0,20,22,0,12,4 0 3,3,6,9,2,4 0,4 3,0,8,1 0,23 2 3 4,7,3 2]","[1,4 1,6,2,10,4 4,8,4,7,19,0,21,3,2 1,4,1 0,1,1 2 2 3 0,2 4 3,0,13,3 2,2,4 0 3,22,1,15,2,0 2,23 2 3 4,3,9,0,2,0,4 17,3 2,0,2,20,16,3,4,4 0,5,18,12,14,3,1,11,3,4 3,4 0 2,3]"
 78, 5,19, 14,107,     pso, 53,0.32,  14.331,"[3 2,16,4 4,17,2,1,5,2,21,2,1,2,13,4 1,3,11,14,0 2,4 3,15,18,3,3,3 1,2 2 3 0,4 0 2,19,4,4 3,0 4,1 1,2 1,0 2,4,10,0,20,22,0,12,4 0 3,3,6,9,2 4,0,4,3 0,8,1 0,23 2 3,4 7,3 2]","[1,4 1,6,2,10,4,4,8,4 7,19,0,21,3,2 1,4,1 0,1 1,2 2 3 0,2 4,3 0,13,3 2,2,4 0 3,22,1,15,2,0 2,23 2 3,4 3,9,0 2,0 4,17,3 2,0,2,20,16,3,4 4,0,5,18,12,14,3 1,11,3,4 3,4 0 2,3]"
 68, 6,13, 12, 81, combine, 43,0.37,   0.001,"[0 0 4,2,2 1,4 1,4,13 3,0 0,2 3 5,5 1,14,0 3,4,2,12,4,4,3,8 3,15,16 4 0,0 0,1,2 3 17,5,4 1,0,1 4,2 4,3,0,1,10 0 5,18,0 3,3 2,6,3 3 1,5,11,9,3,7,5]","[1 4,2 3 17,0 3,2,5 1,5,0 3,7,4,12,2 3 5,3,4,0 0 4,0 0,5,8 3,14,13 3,2 4,10 0 5,2 1,0,5,6,4 1,16 4 0,3 3 1,4,15,1,3,1,4,11,3 2,3,4 1,9,18,0 0,2,0]"
 68, 6,13, 12, 81,combineS, 44,0.36,   0.001,"[0 0 4,2,2 1,4 1,4,13 3,0 0,2 3 5,5 1,14,0 3,4,2,12,4,4,3,8 3,15,16 4 0,0,0,1,2 3 17,5,4 1,0,1 4,2 4,3,0,1,10 0 5,18 0,3 3,2,6,3,3 1,5,11,9,3 7,5]","[1 4,2 3 17,0 3,2,5 1,5,0,3 7,4,12,2 3 5,3,4,0 0 4,0 0,5,8 3,14,13 3,2 4,10 0 5,2 1,0,5,6,4 1,16 4 0,3 3,1,4,15,1,3 1,4,11,3,2,3,4 1,9,18 0,0,2,0]"
 68, 6,13, 12, 81,  greedy, 43,0.37,   0.008,"[0 0 4,2,2,1 4,1 4,13 3,0 0 2,3 5,5 1,14,0,3 4,2,12,4,4,3,8 3,15,16 4 0,0 0,1,2 3 17,5,4 1,0,1,4,2 4,3,0,1,10 0 5,18,0 3,3 2,6,3 3 1,5,11,9,3 7,5]","[1 4,2 3 17,0 3,2,5 1,5,0,3 7,4,12,2,3 5,3,4,0 0 4,0 0,5,8 3,14,13 3,2 4,10 0 5,2,1,0,5,6,4 1,16 4 0,3 3 1,4,15,1,3,1 4,11,3 2,3 4,1,9,18,0 0 2,0]"
 68, 6,13, 12, 81,     pso, 42,0.39,  11.357,"[0 0 4,2,2 1,4,1 4,13 3,0 0 2,3 5,5 1,14,0,3 4,2,12,4,4,3,8 3,15,16 4 0,0 0,1,2 3 17,5,4 1,0,1 4,2 4,3,0,1,10 0 5,18,0 3,3 2,6,3 3 1,5,11,9,3 7,5]","[1 4,2 3 17,0 3,2,5 1,5,0,3 7,4,12,2,3 5,3 4,0 0 4,0 0,5,8 3,14,13 3,2 4,10 0 5,2 1,0,5,6,4,1,16 4 0,3 3 1,4,15,1,3,1 4,11,3 2,3,4 1,9,18,0 0 2,0]"
 27, 8, 6,  4,  5, combine, 22,0.19,   0.000,"[4,13,9,7 6,6,11 8,14,8 0,3,12,8,5,7,10 9,7,8,5,15 0,4,4,9,3]","[12,13,8 0,9,4,7,3,6,3,5,4,7,4,8,8,15 0,7 6,9,11 8,10 9,5,14]"
 27, 8, 6,  4,  5,combineS, 22,0.19,   0.000,"[4,13,9,7 6,6,11 8,14,8 0,3,12,8,5,7,10 9,7,8,5,15 0,4,4,9,3]","[12,13,8 0,9,4,7,3,6,3,5,4,7,4,8,8,15 0,7 6,9,11 8,10 9,5,14]"
 27, 8, 6,  4,  5,  greedy, 22,0.19,   0.001,"[4,13,9,7 6,6,11 8,14,8 0,3,12,8,5,7,10 9,7,8,5,15 0,4,4,9,3]","[12,13,8 0,9,4,7,3,6,3,5,4,7,4,8,8,15 0,7 6,9,11 8,10 9,5,14]"
 27, 8, 6,  4,  5,     pso, 22,0.19,   0.344,"[4,13,9,7 6,6,11 8,14,8 0,3,12,8,5,7,10 9,7,8,5,15 0,4,4,9,3]","[12,13,8 0,9,4,7,3,6,3,5,4,7,4,8,8,15 0,7 6,9,11 8,10 9,5,14]"
 73, 8,28, 12, 17, combine, 62,0.15,   0.001,"[2 6,6,31,5,2,34,6,4,12,25,9,13,15,0,6,26,30 7,5,4,32,27,29,3 7,3 1,7,11,16,2 4 8,6,3,2,6,18,5,4,35,21,7 7,33,7,7 20,17,28,10,7,5,7 0,1,2 2,0,3 3,2,22,6,23,7,7,1,7,24,14,19]","[7,17,6,14,7,6,7 0,7,22,2 2,11,7 7,30 7,25,3,5,3 7,18,6,24,0,5,6,2,5,3 3,27,5,16,1,26,1,33,15,23,34,2,2 4 8,9,10,2,4,0,4,3 1,29,32,6,7,19,12,13,35,4,7,6,7 20,7,31,2 6,28,21]"
 73, 8,28, 12, 17,combineS, 62,0.15,   0.001,"[2 6,6,31,5,2,34,6,4,12,25,9,13,15,0,6,26,30 7,5,4,32,27,29,3 7,3 1,7,11,16,2 4 8,6,3,2,6,18,5,4,35,21,7 7,33,7,7 20,17,28,10,7,5,7 0,1,2 2,0,3 3,2,22,6,23,7,7,1,7,24,14,19]","[7,17,6,14,7,6,7 0,7,22,2 2,11,7 7,30 7,25,3,5,3 7,18,6,24,0,5,6,2,5,3 3,27,5,16,1,26,1,33,15,23,34,2,2 4 8,9,10,2,4,0,4,3 1,29,32,6,7,19,12,13,35,4,7,6,7 20,7,31,2 6,28,21]"
 73, 8,28, 12, 17,  greedy, 62,0.15,   0.014,"[2 6,6,31,5,2,34,6,4,12,25,9,13,15,0,6,26,30 7,5,4,32,27,29,3 7,3 1,7,11,16,2 4 8,6,3,2,6,18,5,4,35,21,7 7,33,7,7 20,17,28,10,7,5,7 0,1,2 2,0,3 3,2,22,6,23,7,7,1,7,24,14,19]","[7,17,6,14,7,6,7 0,7,22,2 2,11,7 7,30 7,25,3,5,3 7,18,6,24,0,5,6,2,5,3 3,27,5,16,1,26,1,33,15,23,34,2,2 4 8,9,10,2,4,0,4,3 1,29,32,6,7,19,12,13,35,4,7,6,7 20,7,31,2 6,28,21]"
 73, 8,28, 12, 17,     pso, 62,0.15,   1.874,"[2 6,6,31,5,2,34,6,4,12,25,9,13,15,0,6,26,30 7,5,4,32,27,29,3 7,3 1,7,11,16,2 4 8,6,3,2,6,18,5,4,35,21,7 7,33,7,7 20,17,28,10,7,5,7 0,1,2 2,0,3 3,2,22,6,23,7,7,1,7,24,14,19]","[7,17,6,14,7,6,7 0,7,22,2 2,11,7 7,30 7,25,3,5,3 7,18,6,24,0,5,6,2,5,3 3,27,5,16,1,26,1,33,15,23,34,2,2 4 8,9,10,2,4,0,4,3 1,29,32,6,7,19,12,13,35,4,7,6,7 20,7,31,2 6,28,21]"
 66, 9,26,  7, 16, combine, 56,0.15,   0.001,"[8,15,14,7 4,2,21,31,5,29 3,20,9,10,6 8,24,25,8,16,8,7,22,34,6 4,12,7,5,2 3,8,0,6,30,28,17,3 2,18,2,26,0 7,7,1,32,3,5,2,2 23,3,3 1,13,19,0,33,3,6,11,5,27 6,4]","[3 2,7 4,13,6,3,0 7,20,24,2,8,5,32,34,10,19,18,26,31,27 6,7,4,0,16,7,7,28,12,0,25,11,3,29 3,1,2 3,6,6 4,21,9,2,30,2,3 1,3,22,6 8,33,2 23,8,5,8,17,15,8,5,5,14]"
 66, 9,26,  7, 16,combineS, 56,0.15,   0.001,"[8,15,14,7 4,2,21,31,5,29 3,20,9,10,6 8,24,25,8,16,8,7,22,34,6 4,12,7,5,2 3,8,0,6,30,28,17,3 2,18,2,26,0 7,7,1,32,3,5,2,2 23,3,3 1,13,19,0,33,3,6,11,5,27 6,4]","[3 2,7 4,13,6,3,0 7,20,24,2,8,5,32,34,10,19,18,26,31,27 6,7,4,0,16,7,7,28,12,0,25,11,3,29 3,1,2 3,6,6 4,21,9,2,30,2,3 1,3,22,6 8,33,2 23,8,5,8,17,15,8,5,5,14]"
 66, 9,26,  7, 16,  greedy, 56,0.15,   0.012,"[8,15,14,7 4,2,21,31,5,29 3,20,9,10,6 8,24,25,8,16,8,7,22,34,6 4,12,7,5,2 3,8,0,6,30,28,17,3 2,18,2,26,0,7 7,1,32,3,5,2,2 23,3,3 1,13,19,0,33,3,6,11,5,27 6,4]","[3 2,7 4,13,6,3,0,7,20,24,2,8,5,32,34,10,19,18,26,31,27 6,7,4,0,16,7 7,28,12,0,25,11,3,29 3,1,2 3,6,6 4,21,9,2,30,2,3 1,3,22,6 8,33,2 23,8,5,8,17,15,8,5,5,14]"
 66, 9,26,  7, 16,     pso, 56,0.15,   1.773,"[8,15,14,7 4,2,21,31,5,29 3,20,9,10,6 8,24,25,8,16,8,7,22,34,6 4,12,7,5,2 3,8,0,6,30,28,17,3 2,18,2,26,0,7 7,1,32,3,5,2,2 23,3,3 1,13,19,0,33,3,6,11,5,27 6,4]","[3 2,7 4,13,6,3,0,7,20,24,2,8,5,32,34,10,19,18,26,31,27 6,7,4,0,16,7 7,28,12,0,25,11,3,29 3,1,2 3,6,6 4,21,9,2,30,2,3 1,3,22,6 8,33,2 23,8,5,8,17,15,8,5,5,14]"
 78, 7, 9, 14,100, combine, 58,0.26,   0.001,"[0,4,0 6,1 4,1 0 2,0,15,1,8,5 3,4,6,2 4,5,2,13,4,0 14,0,0 5,9,11,0,7 3,5,2 4,1 5,3 3,0,1,4 2,4 5,0,6,6,2,4,5 5,4,5,1 6 0,5,2,4 4,10,2,5,3 4,2,1 2,12,4,5,1,3,5,3,2]","[8,7 3,3,0,5 3,6,3 3,0 5,0,9,2 4,2 4,4 4,1 5,4,11,5,4,4,4,3,1 6 0,2,1 0 2,5,15,0,5,12,6,4 5,4 2,1,13,5,1 4,5 5,5,5,5,4,4,1,6,0,2,2,0 6,2,2,10,1 2,0 14,1,0,2,0,3 4]"
 78, 7, 9, 14,100,combineS, 58,0.26,   0.001,"[0,4,0 6,1 4,1 0 2,0,15,1,8,5 3,4,6,2 4,5,2,13,4,0 14,0,0 5,9,11,0,7 3,5,2 4,1 5,3 3,0,1,4 2,4 5,0,6,6,2,4,5 5,4,5,1 6 0,5,2,4 4,10,2,5,3 4,2,1 2,12,4,5,1,3,5,3,2]","[8,7 3,3,0,5 3,6,3 3,0 5,0,9,2 4,2 4,4 4,1 5,4,11,5,4,4,4,3,1 6 0,2,1 0 2,5,15,0,5,12,6,4 5,4 2,1,13,5,1 4,5 5,5,5,5,4,4,1,6,0,2,2,0 6,2,2,10,1 2,0 14,1,0,2,0,3 4]"
 78, 7, 9, 14,100,  greedy, 54,0.31,   0.013,"[0,4,0 6,1 4,1 0 2 0,15,1,8,5,3 4,6,2,4 5,2,13,4,0 14,0,0 5,9,11,0,7,3,5,2,4 1 5,3 3 0,1,4,2 4,5 0,6,6,2,4,5 5 4,5,1 6 0,5,2 4 4,10,2,5 3,4 2 1,2,12,4,5,1,3,5,3,2]","[8,7,3 3 0,5 3,6,3,3,0,5 0,9,2 4,2 4 4,4 1 5,4,11,5,4,4,4,3,1,6,0,2,1,0,2,5,15,0 5,12,6,4 5,4 2 1,13,5,1 4,5,5,5,5 5 4,4,1 6 0,2,2,0 6,2,2,10,1,2,0 14,1 0 2 0,3 4]"
 78, 7, 9, 14,100,     pso, 52,0.34,  14.580,"[0,4,0 6,1,4,1 0 2 0,15,1,8,5,3 4,6,2,4 5,2,13,4,0 14,0,0 5,9,11,0,7 3,5,2,4 1 5,3 3 0,1,4 2 4,5 0,6,6,2,4,5 5,4 5,1 6 0,5,2,4 4,10,2 5,3,4 2,1 2,12,4,5 1,3,5 3,2]","[8,7 3,3,0,5 3,6,3 3 0,5 0,9,2,4 2 4,4,4 1 5,4,11,5,4,4 4,3,1 6 0,2,1,0,2 5,15,0 5,12,6,4 5,4 2,1,13,5 1,4 5,5,5,5 5,4,4,1,6,0,2,2,0 6,2,2,10,1 2,0 14,1 0 2 0,3 4]"
 39, 8, 9,  8, 19, combine, 31,0.21,   0.000,"[9,16,5 6,2,15 3,0,5 3,3 1 5,5,10,6,0,14,2 2,4,4,7,8,3,13,3,3 1,1,3,5,7,11,4,6,12,3 2]","[5,15 3,7,0,12,3 1 5,10,11,3 1,5 3,4,3,1,4,5,9,2 2,14,3,4,3,0,6,2,6,13,5 6,7,3 2,8,16]"
 39, 8, 9,  8, 19,combineS, 31,0.21,   0.000,"[9,16,5 6,2,15 3,0,5 3,3 1,5,5 10,6,0,14,2 2,4,4,7,8,3,13,3,3 1,1,3,5,7,11,4,6,12 3,2]","[5,15 3,7,0,12 3,1,5 10,11,3 1,5 3,4,3 1,4,5,9,2 2,14,3,4,3,0,6,2,6,13,5 6,7,3,2,8,16]"
 39, 8, 9,  8, 19,  greedy, 31,0.21,   0.003,"[9,16,5,6 2,15 3,0,5 3,3 1 5,5,10,6,0,14,2 2,4,4,7,8,3,13,3,3 1,1,3,5,7,11,4,6,12,3 2]","[5,15 3,7,0,12,3 1 5,10,11,3 1,5 3,4,3,1,4,5,9,2 2,14,3,4,3,0,6 2,6,13,5,6,7,3 2,8,16]"
