size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 74, 5, 9, 15,168,     pso, 42,0.44,  12.129,"[3 2,2 3,0 4 1,1 2 0,1,4,5,0 2,6,3 2,3 3,8,4 1,1 4 1,3 1,3 0 4,0,0,4 12,1 4,4,2 1 0 4,1 4 4,4 2,4,2,9,2,11,0,4 0 1,13,0 0,2 1 3,3,3,10 3,7,4,3 0 0 3,3,1]","[3,1 4 4,11,6,1 2 0,4,1 4,2 1 3,2,4 0 1,0 4 1,2 3,4,3,4,0,2 1 0 4,0 2,3 1,4,8,1 4 1,2,3,5,3 2,1,7,3 0 4,3 2,1,3 0 0 3,0,3 3,4 2,0 0,0,13,4 12,4 1,9,10 3]"
 48, 8,16,  8, 13, combine, 40,0.17,   0.000,"[18,4 2,7,11,1,15,1,2,6,4 13,1 7,6,20,21 6,3,14,9,0 10,4,3 3,7,0,4,5,23,8,4,2 4 4,19,5,2,12,6,3,16,4,17,3,1,22]","[21 6,17,8,23,3,2 4 4,4,9,3,4 13,3,15,16,3 3,0 10,19,0,7,6,18,14,11,4,6,1,1,4 2,22,4,20,5,6,2,2,4,7,5,1,12,1 7]"
 48, 8,16,  8, 13,combineS, 40,0.17,   0.000,"[18,4 2,7,11,1,15,1,2,6,4 13,1 7,6,20,21 6,3,14,9,0 10,4,3 3,7,0,4,5,23,8,4,2 4 4,19,5,2,12,6,3,16,4,17,3,1,22]","[21 6,17,8,23,3,2 4 4,4,9,3,4 13,3,15,16,3 3,0 10,19,0,7,6,18,14,11,4,6,1,1,4 2,22,4,20,5,6,2,2,4,7,5,1,12,1 7]"
 48, 8,16,  8, 13,  greedy, 40,0.17,   0.005,"[18,4 2,7,11,1,15,1,2,6,4 13,1,7 6,20,21 6,3,14,9,0 10,4,3 3,7,0,4,5,23,8,4,2 4 4,19,5,2,12,6,3,16,4,17,3,1,22]","[21 6,17,8,23,3,2 4 4,4,9,3,4 13,3,15,16,3 3,0 10,19,0,7 6,18,14,11,4,6,1,1,4 2,22,4,20,5,6,2,2,4,7,5,1,12,1,7]"
 48, 8,16,  8, 13,     pso, 40,0.17,   0.501,"[18,4 2,7,11,1,15,1,2,6,4 13,1,7 6,20,21 6,3,14,9,0 10,4,3 3,7,0,4,5,23,8,4,2 4 4,19,5,2,12,6,3,16,4,17,3,1,22]","[21 6,17,8,23,3,2 4 4,4,9,3,4 13,3,15,16,3 3,0 10,19,0,7 6,18,14,11,4,6,1,1,4 2,22,4,20,5,6,2,2,4,7,5,1,12,1,7]"
 53, 7,19,  6, 12, combine, 45,0.15,   0.000,"[6,14,5 2,18,0,3,6,10,17 1,7,5 4,4,4,4,16,0,20,3 2,19,11,5,15,1,3,6,0 2,22,0,6 1,5 13,9,12,1,4 2,8,2,23,24,1,5,5,1,21,3,25]","[19,1,6,4,18,5,3 2,0 2,8,24,5 2,0,1,14,12,15,6,20,0,4 2,1,17 1,3,2,5 4,5,5 13,21,0,10,16,7,3,4,3,5,22,23,1,9,11,4,25,6 1,6]"
 53, 7,19,  6, 12,combineS, 46,0.13,   0.001,"[6,14,5 2,18,0,3,6,10,17 1,7,5 4,4,4,4,16,0,20,3 2,19,11,5,15,1,3,6,0,2,22,0,6 1,5 13,9,12,1,4,2 8,2,23,24,1,5,5,1,21,3,25]","[19,1,6,4,18,5,3 2,0,2 8,24,5 2,0,1,14,12,15,6,20,0,4,2,1,17 1,3,2,5 4,5,5 13,21,0,10,16,7,3,4,3,5,22,23,1,9,11,4,25,6 1,6]"
 53, 7,19,  6, 12,  greedy, 45,0.15,   0.006,"[6,14,5 2,18,0,3,6,10,17 1,7,5 4,4,4,4,16,0,20,3 2,19,11,5,15,1,3,6,0 2,22,0,6 1,5,13,9,12,1,4 2,8,2,23,24,1,5 5,1,21,3,25]","[19,1,6,4,18,5,3,2,0 2,8,24,5 2,0,1,14,12,15,6,20,0,4 2,1,17 1,3 2,5 4,5 5,13,21,0,10,16,7,3,4,3,5,22,23,1,9,11,4,25,6 1,6]"
 53, 7,19,  6, 12,     pso, 45,0.15,   0.573,"[6,14,5 2,18,0,3,6,10,17 1,7,5 4,4,4,4,16,0,20,3 2,19,11,5,15,1,3,6,0 2,22,0,6 1,5,13,9,12,1,4 2,8,2,23,24,1,5 5,1,21,3,25]","[19,1,6,4,18,5,3,2,0 2,8,24,5 2,0,1,14,12,15,6,20,0,4 2,1,17 1,3 2,5 4,5 5,13,21,0,10,16,7,3,4,3,5,22,23,1,9,11,4,25,6 1,6]"
 68, 5,25, 14, 40, combine, 53,0.22,   0.000,"[4 2,11,1,16,27,20,3,25,28,2 6,3,10 3 3,17,0 0,0 3,21,0 3 3,4 0,12,29,3,5,2,19 4 3,2 0,15,0,14,0,2,2 3,8 3,4 3,9,24,4,4,13,3,1,26,22,0,4,18,2,7,3,1,23,1,1,4]","[4,1,0 3,4 0,2 3,19 4 3,4,7,0 0,3,11,17,2,5,3,16,4 3,0,4 2,0,1,15,13,12,4,25,1,3,27,3,9,2,1,10 3 3,0 3 3,2 0,1,2 6,0,8 3,22,28,3,2,20,26,23,4,14,18,24,21,29]"
 68, 5,25, 14, 40,combineS, 53,0.22,   0.001,"[4 2,11,1,16,27,20,3,25,28,2 6,3,10 3 3,17,0 0,0 3,21,0 3 3,4 0,12,29,3,5,2,19 4 3,2 0,15,0,14,0,2,2 3,8 3,4,3 9,24,4,4,13,3,1,26,22,0,4,18,2,7,3,1,23,1,1,4]","[4,1,0 3,4 0,2 3,19 4 3,4,7,0 0,3,11,17,2,5,3,16,4,3,0,4 2,0,1,15,13,12,4,25,1,3,27,3 9,2,1,10 3 3,0 3 3,2 0,1,2 6,0,8 3,22,28,3,2,20,26,23,4,14,18,24,21,29]"
 68, 5,25, 14, 40,  greedy, 53,0.22,   0.009,"[4 2,11,1,16,27,20,3,25,28,2 6,3,10 3 3,17,0,0 0 3,21,0 3,3 4 0,12,29,3,5,2,19 4 3,2 0,15,0,14,0,2,2 3,8 3,4 3,9,24,4,4,13,3,1,26,22,0,4,18,2,7,3,1,23,1,1,4]","[4,1,0,3 4 0,2 3,19 4 3,4,7,0 0 3,11,17,2,5,3,16,4 3,0,4 2,0,1,15,13,12,4,25,1,3,27,3,9,2,1,10 3 3,0 3,3,2 0,1,2 6,0,8 3,22,28,3,2,20,26,23,4,14,18,24,21,29]"
 68, 5,25, 14, 40,     pso, 53,0.22,   1.874,"[4 2,11,1,16,27,20,3,25,28,2 6,3,10 3 3,17,0,0 0 3,21,0 3,3 4 0,12,29,3,5,2,19 4 3,2 0,15,0,14,0,2,2 3,8 3,4 3,9,24,4,4,13,3,1,26,22,0,4,18,2,7,3,1,23,1,1,4]","[4,1,0,3 4 0,2 3,19 4 3,4,7,0 0 3,11,17,2,5,3,16,4 3,0,4 2,0,1,15,13,12,4,25,1,3,27,3,9,2,1,10 3 3,0 3,3,2 0,1,2 6,0,8 3,22,28,3,2,20,26,23,4,14,18,24,21,29]"
 75,10,26,  8, 15, combine, 67,0.11,   0.001,"[31,11,2,35,5 3,2,17,2,9 1 8,6,24,4 7,8,6,1,30,7,8,18,3,1,26,10,2,12,5,23,8,9 6,6,1 5,5,34,21,3,4,19,0,1,22,1,27,9 9,14,5,33,16,6,29,9,9,6,3,13,25,28,2,15,0,20,0,1 1,4,32,7,0,4]","[2,8,4,13,14,22,6,15,4,31,3,5,0,17,7,1,2,2,1,5 3,34,25,1,2,10,3,35,23,16,27,8,4 7,24,29,9 6,18,6,12,4,3,5,9,0,21,6,0,9,19,33,1,6,8,0,28,6,20,30,5,32,9 1 8,9 9,1 5,11,26,7,1 1,2]"
 75,10,26,  8, 15,combineS, 67,0.11,   0.001,"[31,11,2,35,5 3,2,17,2,9 1 8,6,24,4 7,8,6,1,30,7,8,18,3,1,26,10,2,12,5,23,8,9,6,6,1 5,5,34,21,3,4,19,0,1,22,1,27,9 9,14,5,33,16,6,29 9,9,6,3,13,25,28,2,15,0,20,0,1 1,4,32,7,0,4]","[2,8,4,13,14,22,6,15,4,31,3,5,0,17,7,1,2,2,1,5 3,34,25,1,2,10,3,35,23,16,27,8,4 7,24,29 9,6,18,6,12,4,3,5,9,0,21,6,0,9,19,33,1,6,8,0,28,6,20,30,5,32,9 1 8,9 9,1 5,11,26,7,1 1,2]"
 75,10,26,  8, 15,  greedy, 67,0.11,   0.018,"[31,11,2,35,5 3,2,17,2,9 1 8,6,24,4 7,8,6,1,30,7,8,18,3,1,26,10,2,12,5,23,8,9,6,6,1 5,5,34,21,3,4,19,0,1,22,1,27,9 9,14,5,33,16,6,29 9,9,6,3,13,25,28,2,15,0,20,0,1 1,4,32,7,0,4]","[2,8,4,13,14,22,6,15,4,31,3,5,0,17,7,1,2,2,1,5 3,34,25,1,2,10,3,35,23,16,27,8,4 7,24,29 9,6,18,6,12,4,3,5,9,0,21,6,0,9,19,33,1,6,8,0,28,6,20,30,5,32,9 1 8,9 9,1 5,11,26,7,1 1,2]"
 75,10,26,  8, 15,     pso, 67,0.11,   0.645,"[31,11,2,35,5 3,2,17,2,9 1 8,6,24,4 7,8,6,1,30,7,8,18,3,1,26,10,2,12,5,23,8,9,6,6,1 5,5,34,21,3,4,19,0,1,22,1,27,9 9,14,5,33,16,6,29 9,9,6,3,13,25,28,2,15,0,20,0,1 1,4,32,7,0,4]","[2,8,4,13,14,22,6,15,4,31,3,5,0,17,7,1,2,2,1,5 3,34,25,1,2,10,3,35,23,16,27,8,4 7,24,29 9,6,18,6,12,4,3,5,9,0,21,6,0,9,19,33,1,6,8,0,28,6,20,30,5,32,9 1 8,9 9,1 5,11,26,7,1 1,2]"
 65,10, 5, 10, 32, combine, 49,0.25,   0.001,"[3,5 2,11,2 1,7,2,8 4,6 0,8 9,8 4,5,1,10,3 6,9,5,9 1,1,0,13,3 8,0 2,14,4,12,2,6,7,3,7 4,9,9 0,7,8,0,9 6,0,3,0 7,3 4,5,8,7,5,0 0,6,4,0,8]","[3,3 4,2,7,0 0,0 2,9 1,0,5,7 4,8,2 1,0,11,0 7,0,5,12,4,8,3 6,6,13,5 2,8 9,7,9,1,9,7,0,14,8 4,2,4,6 0,7,1,9 0,3,3 8,8,8 4,6,3,9 6,5,5,10]"
 65,10, 5, 10, 32,combineS, 49,0.25,   0.001,"[3,5 2,11,2 1,7,2,8 4,6 0,8 9,8 4,5,1,10,3 6,9,5,9 1,1,0,13,3 8,0 2,14,4,12,2,6,7,3,7 4,9,9 0,7,8,0,9 6,0,3,0 7,3 4,5,8,7,5,0 0,6,4,0,8]","[3,3 4,2,7,0 0,0 2,9 1,0,5,7 4,8,2 1,0,11,0 7,0,5,12,4,8,3 6,6,13,5 2,8 9,7,9,1,9,7,0,14,8 4,2,4,6 0,7,1,9 0,3,3 8,8,8 4,6,3,9 6,5,5,10]"
 65,10, 5, 10, 32,  greedy, 48,0.27,   0.010,"[3,5 2,11,2 1,7,2,8 4 6,0,8 9,8 4,5,1,10,3 6,9,5,9 1,1,0,13,3 8,0 2,14,4,12,2,6,7,3,7 4,9,9,0 7,8,0,9 6,0 3,0 7,3 4,5,8,7,5,0 0,6,4,0,8]","[3,3 4,2,7,0 0,0 2,9 1,0,5,7 4,8,2 1,0,11,0 7,0,5,12,4,8,3 6,6,13,5 2,8 9,7,9,1,9,7,0,14,8 4,2,4,6,0 7,1,9,0 3,3 8,8,8 4 6,3,9 6,5,5,10]"
 65,10, 5, 10, 32,     pso, 47,0.28,   2.159,"[3,5 2,11,2 1,7,2,8 4 6,0,8 9,8 4,5,1,10,3 6,9,5,9 1,1 0,13,3 8,0 2,14,4,12,2,6,7,3,7 4,9,9,0 7,8,0,9 6,0 3,0 7,3 4,5,8,7,5,0 0,6,4,0,8]","[3,3 4,2,7,0 0,0 2,9,1 0,5,7 4,8,2 1,0,11,0 7,0,5,12,4,8,3 6,6,13,5 2,8 9,7,9 1,9,7,0,14,8 4,2,4,6,0 7,1,9,0 3,3 8,8,8 4 6,3,9 6,5,5,10]"
 41, 7,13,  8, 22, combine, 27,0.35,   0.000,"[3,4,4 7,13 5 5,2,20 5,9,5 10 5,16,0,5 1,3 7,14 7,21,19 2,11,18,7,12,17,0 1,7 7,7,2 7 1,3,15,1]","[18,16,9,3,17,2,4 7,15,7 7,3 7,0 1,2 7 1,21,5 10 5,13 5 5,3,20 5,5 1,12,0,19 2,7,11,14 7,1,7,4]"
 41, 7,13,  8, 22,combineS, 27,0.35,   0.000,"[3,4,4 7,13 5 5,2,20 5,9,5 10 5,16,0,5 1,3 7,14 7,21,19 2,11,18,7,12,17,0 1,7 7,7,2 7 1,3,15,1]","[18,16,9,3,17,2,4 7,15,7 7,3 7,0 1,2 7 1,21,5 10 5,13 5 5,3,20 5,5 1,12,0,19 2,7,11,14 7,1,7,4]"
 41, 7,13,  8, 22,  greedy, 27,0.35,   0.002,"[3,4,4 7,13 5 5,2,20 5,9,5 10 5,16,0,5 1,3 7,14 7,21,19 2,11,18,7,12,17,0 1,7 7,7,2 7 1,3,15,1]","[18,16,9,3,17,2,4 7,15,7 7,3 7,0 1,2 7 1,21,5 10 5,13 5 5,3,20 5,5 1,12,0,19 2,7,11,14 7,1,7,4]"
 41, 7,13,  8, 22,     pso, 27,0.35,   0.998,"[3,4,4 7,13 5 5,2,20 5,9,5 10 5,16,0,5 1,3 7,14 7,21,19 2,11,18,7,12,17,0 1,7 7,7,2 7 1,3,15,1]","[18,16,9,3,17,2,4 7,15,7 7,3 7,0 1,2 7 1,21,5 10 5,13 5 5,3,20 5,5 1,12,0,19 2,7,11,14 7,1,7,4]"
 80, 5,12, 16,141, combine, 52,0.35,   0.001,"[0 3,4 3,2 16,2,14,0 2,1 1,15 0 4,4 0 0,0 1,3,8,2,1 4,2 0,3 3,1,5 1,4 0,4,3,13,4 2,9,6,10,1 4,7,2 3 0 3,0,3 4,2,0,12,1 3,0 2,1 3,0,1 2,1 0,1,4,0 4,0 2,1,2,11,4,4,3,1,2]","[2 0,4,6,2,4 3,12,2,3 3,13,3,1 3,2 3 0 3,1 4,4 2,0 1,0 2,0,14,2,3,15 0 4,1,7,8,4,1 0,10,9,0,1 4,4 0 0,1 2,2,4,1,0 2,3,2 16,0 3,1 1,4 0,1,0,1 3,3 4,5 1,0 2,11,1,0 4,2,4]"
 80, 5,12, 16,141,combineS, 52,0.35,   0.001,"[0 3,4,3 2 16,2,14,0 2,1 1,15 0 4,4 0 0,0 1,3,8,2,1 4,2 0,3 3,1,5 1,4 0,4,3 13,4 2,9,6,10,1 4,7,2 3,0 3,0,3,4 2,0,12,1 3,0 2,1,3,0 1,2,1 0,1,4,0,4,0,2,1,2 11,4,4 3,1 2]","[2 0,4,6,2,4 3,12,2 3,3 13,3,1 3,2,3,0 3,1 4,4 2,0 1,0 2,0,14,2,3,15 0 4,1,7,8,4,1 0,10,9,0,1 4,4 0 0,1 2,2,4,1,0 2,3 2 16,0 3,1 1,4 0,1,0 1,3 3,4,5 1,0,2 11,1,0,4 2,4]"
 80, 5,12, 16,141,  greedy, 52,0.35,   0.013,"[0 3,4,3 2 16,2,14,0 2,1,1,15 0,4 4 0 0,0 1 3,8,2,1,4 2 0,3 3,1,5,1 4 0,4 3,13,4 2,9,6,10,1 4,7,2 3 0 3,0,3 4,2 0,12,1,3,0 2,1,3,0,1 2,1 0,1,4,0,4,0,2,1,2 11,4,4,3 1,2]","[2 0,4,6,2,4 3,12,2,3 3,13,3 1,3,2 3 0 3,1 4,4 2 0,1,0 2,0,14,2,3,15 0,4,1,7,8,4,1,0,10,9,0,1,4 4 0 0,1 2,2,4,1,0 2,3 2 16,0 3,1,1 4 0,1,0 1 3,3 4,5,1,0,2 11,1 0,4 2,4]"
 80, 5,12, 16,141,     pso, 51,0.37,  11.114,"[0 3,4,3 2 16,2,14,0 2,1 1,15 0,4 4 0 0,0 1 3,8,2,1,4 2 0,3 3,1,5 1,4,0,4 3,13,4 2,9,6,10,1 4,7,2 3 0 3,0,3 4,2 0,12,1,3,0 2,1,3,0,1 2,1 0,1,4,0,4 0,2,1,2 11,4,4,3 1,2]","[2 0,4,6,2,4 3,12,2,3 3,13,3 1,3,2 3 0 3,1 4,4 2 0,1,0 2,0,14,2,3,15 0,4,1,7,8,4,1,0,10,9,0,1,4 4 0 0,1 2,2,4,1,0 2,3 2 16,0 3,1 1,4 0,1,0 1 3,3 4,5 1,0,2 11,1 0,4 2,4]"
 75,10,16,  9, 28, combine, 62,0.18,   0.001,"[20,1,9,14,19,18,5,15,21,1,9,2,3 9 1,6,4 2,2,1,7 3,0,2,12,24 0,1,7,7,3,0,8,25,1,22,5,4,4,3,2,11,23,4 9,17,7,2,8 2,3,8,0 7,9 3,16,5 9,1 6 2,9,6,8,0,7,0 3,6,13,2,4,8,10]","[14,12,8,5 9,9,0,24 0,8 2,0 3,11,9,22,4 2,19,21,2,2,7,18,1,0,3,1,1,3,4,5,7 3,13,6,5,0,1 6 2,4 9,4,0 7,8,7,1,10,3,6,25,8,1,8,3 9 1,2,6,15,2,2,9,7,20,23,16,4,2,7,17,9 3]"
 75,10,16,  9, 28,combineS, 62,0.18,   0.001,"[20,1,9,14,19,18,5,15,21,1,9,2,3 9 1,6,4 2,2,1,7 3,0,2,12,24 0,1,7,7,3,0,8,25,1,22,5,4,4,3,2,11,23,4 9,17,7,2,8 2,3,8,0 7,9 3,16,5 9,1 6 2,9,6,8,0,7,0 3,6,13,2,4,8,10]","[14,12,8,5 9,9,0,24 0,8 2,0 3,11,9,22,4 2,19,21,2,2,7,18,1,0,3,1,1,3,4,5,7 3,13,6,5,0,1 6 2,4 9,4,0 7,8,7,1,10,3,6,25,8,1,8,3 9 1,2,6,15,2,2,9,7,20,23,16,4,2,7,17,9 3]"
 75,10,16,  9, 28,  greedy, 62,0.18,   0.015,"[20,1,9,14,19,18,5,15,21,1,9,2,3 9 1,6,4 2,2,1,7 3,0,2,12,24 0,1,7,7,3,0,8,25,1,22,5,4,4,3,2,11,23,4 9,17,7,2,8 2,3,8,0,7,9 3,16,5 9,1 6 2,9,6,8,0 7,0,3 6,13,2,4,8,10]","[14,12,8,5 9,9,0,24 0,8 2,0,3,11,9,22,4,2,19,21,2,2,7,18,1,0,3,1,1,3,4,5,7 3,13,6,5,0,1 6 2,4 9,4,0 7,8,7,1,10,3 6,25,8,1,8,3 9 1,2,6,15,2,2,9,7,20,23,16,4 2,7,17,9 3]"
 75,10,16,  9, 28,     pso, 62,0.18,   1.650,"[20,1,9,14,19,18,5,15,21,1,9,2,3 9 1,6,4 2,2,1,7 3,0,2,12,24 0,1,7,7,3,0,8,25,1,22,5,4,4,3,2,11,23,4 9,17,7,2,8 2,3,8,0,7,9 3,16,5 9,1 6 2,9,6,8,0 7,0,3 6,13,2,4,8,10]","[14,12,8,5 9,9,0,24 0,8 2,0,3,11,9,22,4,2,19,21,2,2,7,18,1,0,3,1,1,3,4,5,7 3,13,6,5,0,1 6 2,4 9,4,0 7,8,7,1,10,3 6,25,8,1,8,3 9 1,2,6,15,2,2,9,7,20,23,16,4 2,7,17,9 3]"
 31, 5, 8,  6, 18, combine, 23,0.27,   0.000,"[9,2,12,0 11 3,1,0,6 1 4,4,0,5,1 3 0 3,0,4,10,3 3,2,8,4,1,2,3,7,2]","[4,4,7,5,3,10,1,0 11 3,8,2,2,0,12,2,1 3 0 3,2,0,0,1,4,3 3,9,6 1 4]"
 31, 5, 8,  6, 18,combineS, 23,0.27,   0.000,"[9,2,12,0 11 3,1,0,6 1 4,4,0,5,1 3 0 3,0,4,10,3 3,2,8,4,1,2,3,7,2]","[4,4,7,5,3,10,1,0 11 3,8,2,2,0,12,2,1 3 0 3,2,0,0,1,4,3 3,9,6 1 4]"
 31, 5, 8,  6, 18,  greedy, 23,0.27,   0.001,"[9,2,12,0 11 3,1,0,6 1 4,4,0,5,1 3 0 3,0,4,10,3 3,2,8,4,1,2,3,7,2]","[4,4,7,5,3,10,1,0 11 3,8,2,2,0,12,2,1 3 0 3,2,0,0,1,4,3 3,9,6 1 4]"
 31, 5, 8,  6, 18,     pso, 23,0.27,   0.499,"[9,2,12,0 11 3,1,0,6 1 4,4,0,5,1 3 0 3,0,4,10,3 3,2,8,4,1,2,3,7,2]","[4,4,7,5,3,10,1,0 11 3,8,2,2,0,12,2,1 3 0 3,2,0,0,1,4,3 3,9,6 1 4]"
 67, 6,25,  9, 19, combine, 55,0.18,   0.001,"[23,18,14,7,27,8,5 3,10,24,4 3,16,4 0,2 0,9,3,30,0 2,26,3,0,2 15,5,12 2,29,17,5,11 1,2 1,1,22,1,3,21,0 4,6,0,4,20,1,19,4,3 5,3,0,1,1,1,13,0,25,3 2,2,3,28,2]","[17,13,3,3 2,18,0,0 2,1,6,20,3,9,11 1,4 0,3,3 5,0 4,1,21,23,1,30,1,0,12 2,5,26,2 15,1,24,2,5,0,3,27,16,29,4,2,19,8,2 1,22,10,4 3,25,7,2 0,5 3,4,28,3,1,14,0]"
 67, 6,25,  9, 19,combineS, 55,0.18,   0.001,"[23,18,14,7,27,8,5 3,10,24,4 3,16,4 0,2 0,9,3,30,0 2,26,3,0,2 15,5,12 2,29,17,5,11 1,2,1,1 22,1,3,21,0 4,6,0,4,20,1,19,4,3 5,3,0,1,1,1,13,0,25,3 2,2,3,28,2]","[17,13,3,3 2,18,0,0 2,1,6,20,3,9,11 1,4 0,3,3 5,0 4,1,21,23,1,30,1,0,12 2,5,26,2 15,1,24,2,5,0,3,27,16,29,4,2,19,8,2,1 22,10,4 3,25,7,2 0,5 3,4,28,3,1,14,0]"
 67, 6,25,  9, 19,  greedy, 55,0.18,   0.012,"[23,18,14,7,27,8,5 3,10,24,4 3,16,4 0,2 0,9,3,30,0 2,26,3,0,2 15,5,12 2,29,17,5,11 1,2 1,1,22,1,3,21,0 4,6,0,4,20,1,19,4,3 5,3,0,1,1,1,13,0,25,3 2,2,3,28,2]","[17,13,3,3 2,18,0,0 2,1,6,20,3,9,11 1,4 0,3,3 5,0 4,1,21,23,1,30,1,0,12 2,5,26,2 15,1,24,2,5,0,3,27,16,29,4,2,19,8,2 1,22,10,4 3,25,7,2 0,5 3,4,28,3,1,14,0]"
 67, 6,25,  9, 19,     pso, 55,0.18,   1.137,"[23,18,14,7,27,8,5 3,10,24,4 3,16,4 0,2 0,9,3,30,0 2,26,3,0,2 15,5,12 2,29,17,5,11 1,2 1,1,22,1,3,21,0 4,6,0,4,20,1,19,4,3 5,3,0,1,1,1,13,0,25,3 2,2,3,28,2]","[17,13,3,3 2,18,0,0 2,1,6,20,3,9,11 1,4 0,3,3 5,0 4,1,21,23,1,30,1,0,12 2,5,26,2 15,1,24,2,5,0,3,27,16,29,4,2,19,8,2 1,22,10,4 3,25,7,2 0,5 3,4,28,3,1,14,0]"
 52, 7,26,  6,  7, combine, 48,0.08,   0.000,"[21 18,12,28,14,23,3,6,3,11,25,27,13,24,1,6 4,30,1 3,32,7,29,31,7,20,17,0,9,3,1,22,1 2,26,15,19,16,8,3,1,7,4,10,4,2,4,4,0,1,33,3]","[20,32,4,6,33,26,1,10,7,13,23,1,1 2,2,3,8,25,4,19,12,11,29,4,7,3,21 18,3,27,1,14,4,30,17,16,6 4,1,15,0,7,31,3,1 3,24,22,28,9,0,3]"
 52, 7,26,  6,  7,combineS, 48,0.08,   0.001,"[21 18,12,28,14,23,3,6,3,11,25,27,13,24,1,6,4 30,1 3,32,7,29,31,7,20,17,0,9,3,1,22,1 2,26,15,19,16,8,3,1,7,4,10,4,2,4,4,0,1,33,3]","[20,32,4,6,33,26,1,10,7,13,23,1,1 2,2,3,8,25,4,19,12,11,29,4,7,3,21 18,3,27,1,14,4 30,17,16,6,4,1,15,0,7,31,3,1 3,24,22,28,9,0,3]"
 52, 7,26,  6,  7,  greedy, 48,0.08,   0.006,"[21 18,12,28,14,23,3,6,3,11,25,27,13,24,1,6 4,30,1,3,32,7,29,31,7,20,17,0,9,3 1,22,1 2,26,15,19,16,8,3,1,7,4,10,4,2,4,4,0,1,33,3]","[20,32,4,6,33,26,1,10,7,13,23,1,1 2,2,3,8,25,4,19,12,11,29,4,7,3,21 18,3,27,1,14,4,30,17,16,6 4,1,15,0,7,31,3 1,3,24,22,28,9,0,3]"
 52, 7,26,  6,  7,     pso, 48,0.08,   0.226,"[21 18,12,28,14,23,3,6,3,11,25,27,13,24,1,6 4,30,1,3,32,7,29,31,7,20,17,0,9,3 1,22,1 2,26,15,19,16,8,3,1,7,4,10,4,2,4,4,0,1,33,3]","[20,32,4,6,33,26,1,10,7,13,23,1,1 2,2,3,8,25,4,19,12,11,29,4,7,3,21 18,3,27,1,14,4,30,17,16,6 4,1,15,0,7,31,3 1,3,24,22,28,9,0,3]"
 31, 6,12,  5,  9, combine, 25,0.20,   0.000,"[5,11,2 5,1,5 10,16,13 14,9,6,7,2 12,15,6,5,5 6,1,4 6,2,0,2,4,8,0,17,18]","[8,15,1,9,2,2 5,17,2 12,6,2,4 6,5 10,4,7,18,5,13 14,5 6,0,5,0,1,11,16,6]"
 31, 6,12,  5,  9,combineS, 25,0.20,   0.000,"[5,11,2 5,1,5 10,16,13 14,9,6,7,2 12,15,6,5,5 6,1,4 6,2,0,2,4,8,0,17,18]","[8,15,1,9,2,2 5,17,2 12,6,2,4 6,5 10,4,7,18,5,13 14,5 6,0,5,0,1,11,16,6]"
 31, 6,12,  5,  9,  greedy, 25,0.20,   0.002,"[5,11,2 5,1,5 10,16,13 14,9,6,7,2 12,15,6,5,5 6,1,4,6 2,0,2,4,8,0,17,18]","[8,15,1,9,2,2 5,17,2 12,6 2,4,6,5 10,4,7,18,5,13 14,5 6,0,5,0,1,11,16,6]"
 31, 6,12,  5,  9,     pso, 25,0.20,   0.360,"[5,11,2 5,1,5 10,16,13 14,9,6,7,2 12,15,6,5,5 6,1,4,6 2,0,2,4,8,0,17,18]","[8,15,1,9,2,2 5,17,2 12,6 2,4,6,5 10,4,7,18,5,13 14,5 6,0,5,0,1,11,16,6]"
 68, 7,22,  8, 19, combine, 59,0.13,   0.000,"[19,4,2 1,8,10,1,1,23,17,5,21,3 5,24,14,1,11,6 5,5 6,5,0,1,15,25,2 0,3,3 6,0,22,2 3,0,3,4,4,20,9,27,0,12,6 5,28,6 0,7,16,5,2,6,2,2,3,3,4,5,2,6,26,6,18,2,13]","[7,5,4,15,21,6 0,4,24,27,1,4,0,2,17,2 0,0,26,3,14,5,10,6 5,3,25,6,9,6,12,22,6,16,1,5,8,3 5,20,3 6,6 5,1,2,2 1,5 6,3,0,11,3,2,19,13,4,18,28,1,2 3,5,23,2,0,2]"
 68, 7,22,  8, 19,combineS, 59,0.13,   0.001,"[19,4,2 1,8,10,1,1,23,17,5,21,3 5,24,14,1,11,6 5,5 6,5,0,1,15,25,2 0,3,3 6,0,22,2 3,0,3,4,4,20,9,27,0,12,6 5,28,6 0,7,16,5,2,6,2,2,3,3,4,5,2,6,26,6,18,2,13]","[7,5,4,15,21,6 0,4,24,27,1,4,0,2,17,2 0,0,26,3,14,5,10,6 5,3,25,6,9,6,12,22,6,16,1,5,8,3 5,20,3 6,6 5,1,2,2 1,5 6,3,0,11,3,2,19,13,4,18,28,1,2 3,5,23,2,0,2]"
 68, 7,22,  8, 19,  greedy, 59,0.13,   0.013,"[19,4,2 1,8,10,1,1,23,17,5,21,3 5,24,14,1,11,6 5,5,6 5,0,1,15,25,2 0,3,3 6,0,22,2,3 0,3,4,4,20,9,27,0,12,6,5,28,6 0,7,16,5,2,6,2,2 3,3,4,5,2,6,26,6,18,2,13]","[7,5,4,15,21,6 0,4,24,27,1,4,0,2,17,2,0,0,26,3,14,5,10,6 5,3,25,6,9,6,12,22,6,16,1,5,8,3 5,20,3 6,6 5,1,2,2 1,5,6,3 0,11,3,2,19,13,4,18,28,1,2 3,5,23,2 0,2]"
