size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right,pair
 56, 7,22,  8, 21,   , combine, 45,0.20,   0.000,"[3 10,16,21,26,0,18,5,14,6,23,6,9,22,6,13,4 11,25,1,2,4,12,0 1,8,24,15,0 5,4 3,20,5 5,2,5 3,27,7 4 6,1,19,3 5,17,0,5,3,6,1,5,0 6,28]","[0,15,4,6,3,8,1,6,18,24,23,25,6,7 4 6,16,0 6,5,2,20,21,3 10,28,0 5,0,13,17,9,1,14,5 5,6,27,4 11,5,5 3,0 1,22,2,1,12,3 5,5,4 3,19,26]","(3 10 16 21 26 0 18 5 14 6 23 6 9 22 6 13 4 11 25 1 2 4 12 0 1 8 24 15 0 5 4 3 20 5 5 2 5 3 27 7 4 6 1 19 3 5 17 0 5 3 6 1 5 0 6 28,0 15 4 6 3 8 1 6 18 24 23 25 6 7 4 6 16 0 6 5 2 20 21 3 10 28 0 5 0 13 17 9 1 14 5 5 6 27 4 11 5 5 3 0 1 22 2 1 12 3 5 5 4 3 19 26)"
 56, 7,22,  8, 21,   ,combineS, 45,0.20,   0.001,"[3 10,16,21,26,0,18,5,14,6,23,6,9,22,6,13,4 11,25,1,2,4,12,0 1,8,24,15,0 5,4 3,20,5 5,2,5 3,27,7 4 6,1,19,3 5,17,0,5,3,6,1,5,0 6,28]","[0,15,4,6,3,8,1,6,18,24,23,25,6,7 4 6,16,0 6,5,2,20,21,3 10,28,0 5,0,13,17,9,1,14,5 5,6,27,4 11,5,5 3,0 1,22,2,1,12,3 5,5,4 3,19,26]","(3 10 16 21 26 0 18 5 14 6 23 6 9 22 6 13 4 11 25 1 2 4 12 0 1 8 24 15 0 5 4 3 20 5 5 2 5 3 27 7 4 6 1 19 3 5 17 0 5 3 6 1 5 0 6 28,0 15 4 6 3 8 1 6 18 24 23 25 6 7 4 6 16 0 6 5 2 20 21 3 10 28 0 5 0 13 17 9 1 14 5 5 6 27 4 11 5 5 3 0 1 22 2 1 12 3 5 5 4 3 19 26)"
 56, 7,22,  8, 21,   ,  greedy, 45,0.20,   0.006,"[3 10,16,21,26,0,18,5,14,6,23,6,9,22,6,13,4 11,25,1,2,4,12,0 1,8,24,15,0,5 4 3,20,5 5,2,5 3,27,7 4 6,1,19,3 5,17,0,5,3,6,1,5 0,6,28]","[0,15,4,6,3,8,1,6,18,24,23,25,6,7 4 6,16,0,6,5,2,20,21,3 10,28,0,5 0,13,17,9,1,14,5 5,6,27,4 11,5,5 3,0 1,22,2,1,12,3 5,5 4 3,19,26]","(3 10 16 21 26 0 18 5 14 6 23 6 9 22 6 13 4 11 25 1 2 4 12 0 1 8 24 15 0 5 4 3 20 5 5 2 5 3 27 7 4 6 1 19 3 5 17 0 5 3 6 1 5 0 6 28,0 15 4 6 3 8 1 6 18 24 23 25 6 7 4 6 16 0 6 5 2 20 21 3 10 28 0 5 0 13 17 9 1 14 5 5 6 27 4 11 5 5 3 0 1 22 2 1 12 3 5 5 4 3 19 26)"
 56, 7,22,  8, 21,  0,     pso, 44,0.22,   1.935,"[3 10,16,21,26,0,18,5,14,6,23,6,9,22,6,13,4 11,25,1,2,4,12,0 1,8,24,15,0,5 4 3,20,5 5,2,5 3,27,7 4 6,1,19,3 5,17,0 5,3,6,1,5,0 6,28]","[0,15,4,6,3,8,1,6,18,24,23,25,6,7 4 6,16,0 6,5,2,20,21,3 10,28,0 5,0,13,17,9,1,14,5 5,6,27,4 11,5,5 3,0 1,22,2,1,12,3 5,5 4 3,19,26]","(3 10 16 21 26 0 18 5 14 6 23 6 9 22 6 13 4 11 25 1 2 4 12 0 1 8 24 15 0 5 4 3 20 5 5 2 5 3 27 7 4 6 1 19 3 5 17 0 5 3 6 1 5 0 6 28,0 15 4 6 3 8 1 6 18 24 23 25 6 7 4 6 16 0 6 5 2 20 21 3 10 28 0 5 0 13 17 9 1 14 5 5 6 27 4 11 5 5 3 0 1 22 2 1 12 3 5 5 4 3 19 26)"
 56, 7,22,  8, 21,  0, psoPure, 44,0.22,   1.946,"[3 10,16,21,26,0,18,5,14,6,23,6,9,22,6,13,4 11,25,1,2,4,12,0 1,8,24,15,0,5 4 3,20,5,5 2,5 3,27,7 4 6,1,19,3 5,17,0 5,3,6,1,5,0 6,28]","[0,15,4,6,3,8,1,6,18,24,23,25,6,7 4 6,16,0 6,5 2,20,21,3 10,28,0 5,0,13,17,9,1,14,5,5,6,27,4 11,5,5 3,0 1,22,2,1,12,3 5,5 4 3,19,26]","(3 10 16 21 26 0 18 5 14 6 23 6 9 22 6 13 4 11 25 1 2 4 12 0 1 8 24 15 0 5 4 3 20 5 5 2 5 3 27 7 4 6 1 19 3 5 17 0 5 3 6 1 5 0 6 28,0 15 4 6 3 8 1 6 18 24 23 25 6 7 4 6 16 0 6 5 2 20 21 3 10 28 0 5 0 13 17 9 1 14 5 5 6 27 4 11 5 5 3 0 1 22 2 1 12 3 5 5 4 3 19 26)"
 56, 7,22,  8, 21,  0,psoCombS, 44,0.22,   7.837,"[3 10,16,21,26,0,18,5,14,6,23,6,9,22,6,13,4 11,25,1,2,4,12,0 1,8,24,15,0,5 4 3,20,5 5,2,5 3,27,7 4 6,1,19,3 5,17,0 5,3,6,1,5,0 6,28]","[0,15,4,6,3,8,1,6,18,24,23,25,6,7 4 6,16,0 6,5,2,20,21,3 10,28,0 5,0,13,17,9,1,14,5 5,6,27,4 11,5,5 3,0 1,22,2,1,12,3 5,5 4 3,19,26]","(3 10 16 21 26 0 18 5 14 6 23 6 9 22 6 13 4 11 25 1 2 4 12 0 1 8 24 15 0 5 4 3 20 5 5 2 5 3 27 7 4 6 1 19 3 5 17 0 5 3 6 1 5 0 6 28,0 15 4 6 3 8 1 6 18 24 23 25 6 7 4 6 16 0 6 5 2 20 21 3 10 28 0 5 0 13 17 9 1 14 5 5 6 27 4 11 5 5 3 0 1 22 2 1 12 3 5 5 4 3 19 26)"
 51, 8,24,  6,  7,   , combine, 46,0.10,   0.000,"[7,22,33,5,20,2,32,8,6,0,13,5,1,14,6,18,9,0 5,16,7 5,10,8,17,21,9,5,7 29,23,15 6,25,27,5 8,0,26,11,19,28,31,7,8,2,12,1,30,24,7]","[10,5,24,33,22,0,2,1,15 6,7 5,7,16,8,14,30,26,27,7,5,9,9,11,23,6,8,20,1,31,19,7 29,13,0 5,32,5 8,12,25,17,18,8,5,6,2,21,7,28,0]","(7 22 33 5 20 2 32 8 6 0 13 5 1 14 6 18 9 0 5 16 7 5 10 8 17 21 9 5 7 29 23 15 6 25 27 5 8 0 26 11 19 28 31 7 8 2 12 1 30 24 7,10 5 24 33 22 0 2 1 15 6 7 5 7 16 8 14 30 26 27 7 5 9 9 11 23 6 8 20 1 31 19 7 29 13 0 5 32 5 8 12 25 17 18 8 5 6 2 21 7 28 0)"
 51, 8,24,  6,  7,   ,combineS, 46,0.10,   0.001,"[7,22,33,5,20,2,32,8,6,0,13,5,1,14,6,18,9,0 5,16,7 5,10,8,17,21,9,5,7 29,23,15 6,25,27,5 8,0,26,11,19,28,31,7,8,2,12,1,30,24,7]","[10,5,24,33,22,0,2,1,15 6,7 5,7,16,8,14,30,26,27,7,5,9,9,11,23,6,8,20,1,31,19,7 29,13,0 5,32,5 8,12,25,17,18,8,5,6,2,21,7,28,0]","(7 22 33 5 20 2 32 8 6 0 13 5 1 14 6 18 9 0 5 16 7 5 10 8 17 21 9 5 7 29 23 15 6 25 27 5 8 0 26 11 19 28 31 7 8 2 12 1 30 24 7,10 5 24 33 22 0 2 1 15 6 7 5 7 16 8 14 30 26 27 7 5 9 9 11 23 6 8 20 1 31 19 7 29 13 0 5 32 5 8 12 25 17 18 8 5 6 2 21 7 28 0)"
 51, 8,24,  6,  7,   ,  greedy, 46,0.10,   0.006,"[7,22,33,5,20,2,32,8,6,0,13,5,1,14,6,18,9,0 5,16,7 5,10,8,17,21,9,5,7 29,23,15 6,25,27,5 8,0,26,11,19,28,31,7,8,2,12,1,30,24,7]","[10,5,24,33,22,0,2,1,15 6,7 5,7,16,8,14,30,26,27,7,5,9,9,11,23,6,8,20,1,31,19,7 29,13,0 5,32,5 8,12,25,17,18,8,5,6,2,21,7,28,0]","(7 22 33 5 20 2 32 8 6 0 13 5 1 14 6 18 9 0 5 16 7 5 10 8 17 21 9 5 7 29 23 15 6 25 27 5 8 0 26 11 19 28 31 7 8 2 12 1 30 24 7,10 5 24 33 22 0 2 1 15 6 7 5 7 16 8 14 30 26 27 7 5 9 9 11 23 6 8 20 1 31 19 7 29 13 0 5 32 5 8 12 25 17 18 8 5 6 2 21 7 28 0)"
 51, 8,24,  6,  7,  0,     pso, 46,0.10,   0.456,"[7,22,33,5,20,2,32,8,6,0,13,5,1,14,6,18,9,0 5,16,7 5,10,8,17,21,9,5,7 29,23,15 6,25,27,5 8,0,26,11,19,28,31,7,8,2,12,1,30,24,7]","[10,5,24,33,22,0,2,1,15 6,7 5,7,16,8,14,30,26,27,7,5,9,9,11,23,6,8,20,1,31,19,7 29,13,0 5,32,5 8,12,25,17,18,8,5,6,2,21,7,28,0]","(7 22 33 5 20 2 32 8 6 0 13 5 1 14 6 18 9 0 5 16 7 5 10 8 17 21 9 5 7 29 23 15 6 25 27 5 8 0 26 11 19 28 31 7 8 2 12 1 30 24 7,10 5 24 33 22 0 2 1 15 6 7 5 7 16 8 14 30 26 27 7 5 9 9 11 23 6 8 20 1 31 19 7 29 13 0 5 32 5 8 12 25 17 18 8 5 6 2 21 7 28 0)"
 51, 8,24,  6,  7,  0, psoPure, 46,0.10,   0.449,"[7,22,33,5,20,2,32,8,6,0,13,5,1,14,6,18,9,0 5,16,7 5,10,8,17,21,9,5,7 29,23,15 6,25,27,5 8,0,26,11,19,28,31,7,8,2,12,1,30,24,7]","[10,5,24,33,22,0,2,1,15 6,7 5,7,16,8,14,30,26,27,7,5,9,9,11,23,6,8,20,1,31,19,7 29,13,0 5,32,5 8,12,25,17,18,8,5,6,2,21,7,28,0]","(7 22 33 5 20 2 32 8 6 0 13 5 1 14 6 18 9 0 5 16 7 5 10 8 17 21 9 5 7 29 23 15 6 25 27 5 8 0 26 11 19 28 31 7 8 2 12 1 30 24 7,10 5 24 33 22 0 2 1 15 6 7 5 7 16 8 14 30 26 27 7 5 9 9 11 23 6 8 20 1 31 19 7 29 13 0 5 32 5 8 12 25 17 18 8 5 6 2 21 7 28 0)"
 51, 8,24,  6,  7,  0,psoCombS, 46,0.10,   5.356,"[7,22,33,5,20,2,32,8,6,0,13,5,1,14,6,18,9,0 5,16,7 5,10,8,17,21,9,5,7 29,23,15 6,25,27,5 8,0,26,11,19,28,31,7,8,2,12,1,30,24,7]","[10,5,24,33,22,0,2,1,15 6,7 5,7,16,8,14,30,26,27,7,5,9,9,11,23,6,8,20,1,31,19,7 29,13,0 5,32,5 8,12,25,17,18,8,5,6,2,21,7,28,0]","(7 22 33 5 20 2 32 8 6 0 13 5 1 14 6 18 9 0 5 16 7 5 10 8 17 21 9 5 7 29 23 15 6 25 27 5 8 0 26 11 19 28 31 7 8 2 12 1 30 24 7,10 5 24 33 22 0 2 1 15 6 7 5 7 16 8 14 30 26 27 7 5 9 9 11 23 6 8 20 1 31 19 7 29 13 0 5 32 5 8 12 25 17 18 8 5 6 2 21 7 28 0)"
 41, 5, 9,  8, 34,   , combine, 28,0.32,   0.000,"[12,3,1 4,0 4,10,1,1 3,4 2,3 4,3 2,5,3 2 4,4,2,13,0,7 0,3 3,6,4,2,0 3,9,4,0 11,8,1 0,2]","[7 0,0,3 3,3 2,0 3,8,2,1 0,1 3,0 4,6,5,4,1,3,10,4 2,0 11,4,3 2 4,9,2,2,3 4,1 4,4,13,12]","(12 3 1 4 0 4 10 1 1 3 4 2 3 4 3 2 5 3 2 4 4 2 13 0 7 0 3 3 6 4 2 0 3 9 4 0 11 8 1 0 2,7 0 0 3 3 3 2 0 3 8 2 1 0 1 3 0 4 6 5 4 1 3 10 4 2 0 11 4 3 2 4 9 2 2 3 4 1 4 4 13 12)"
 41, 5, 9,  8, 34,   ,combineS, 28,0.32,   0.000,"[12,3,1 4,0 4,10,1,1 3,4 2,3 4,3 2,5,3 2 4,4,2,13,0,7 0,3 3,6,4,2,0 3,9,4,0 11,8,1 0,2]","[7 0,0,3 3,3 2,0 3,8,2,1 0,1 3,0 4,6,5,4,1,3,10,4 2,0 11,4,3 2 4,9,2,2,3 4,1 4,4,13,12]","(12 3 1 4 0 4 10 1 1 3 4 2 3 4 3 2 5 3 2 4 4 2 13 0 7 0 3 3 6 4 2 0 3 9 4 0 11 8 1 0 2,7 0 0 3 3 3 2 0 3 8 2 1 0 1 3 0 4 6 5 4 1 3 10 4 2 0 11 4 3 2 4 9 2 2 3 4 1 4 4 13 12)"
 41, 5, 9,  8, 34,   ,  greedy, 30,0.28,   0.002,"[12,3,1,4,0 4,10,1,1,3 4,2,3,4 3 2,5,3 2,4 4,2,13,0,7,0 3 3,6,4 2 0,3,9,4,0,11,8,1 0,2]","[7,0,0 3 3,3 2,0,3,8,2,1 0,1,3,0 4,6,5,4,1,3,10,4 2 0,11,4 3 2,4,9,2,2,3 4,1,4 4,13,12]","(12 3 1 4 0 4 10 1 1 3 4 2 3 4 3 2 5 3 2 4 4 2 13 0 7 0 3 3 6 4 2 0 3 9 4 0 11 8 1 0 2,7 0 0 3 3 3 2 0 3 8 2 1 0 1 3 0 4 6 5 4 1 3 10 4 2 0 11 4 3 2 4 9 2 2 3 4 1 4 4 13 12)"
 41, 5, 9,  8, 34,  1,     pso, 27,0.35,   2.806,"[12,3,1 4,0 4,10,1,1 3,4,2 3 4,3,2,5,3 2 4,4 2,13,0,7,0 3 3,6,4,2 0 3,9,4,0 11,8,1 0,2]","[7,0,0 3 3,3,2 0 3,8,2,1 0,1,3,0 4,6,5,4,1 3,10,4 2,0 11,4,3 2 4,9,2,2 3 4,1 4,4,13,12]","(12 3 1 4 0 4 10 1 1 3 4 2 3 4 3 2 5 3 2 4 4 2 13 0 7 0 3 3 6 4 2 0 3 9 4 0 11 8 1 0 2,7 0 0 3 3 3 2 0 3 8 2 1 0 1 3 0 4 6 5 4 1 3 10 4 2 0 11 4 3 2 4 9 2 2 3 4 1 4 4 13 12)"
 41, 5, 9,  8, 34,  0, psoPure, 27,0.35,   2.998,"[12,3,1 4,0 4,10,1,1 3,4,2 3 4,3 2,5,3 2 4,4,2,13,0,7 0,3 3,6,4 2,0 3,9,4,0 11,8,1 0,2]","[7 0,0,3 3,3 2,0 3,8,2,1 0,1,3,0 4,6,5,4,1 3,10,4 2,0 11,4,3 2 4,9,2,2 3 4,1 4,4,13,12]","(12 3 1 4 0 4 10 1 1 3 4 2 3 4 3 2 5 3 2 4 4 2 13 0 7 0 3 3 6 4 2 0 3 9 4 0 11 8 1 0 2,7 0 0 3 3 3 2 0 3 8 2 1 0 1 3 0 4 6 5 4 1 3 10 4 2 0 11 4 3 2 4 9 2 2 3 4 1 4 4 13 12)"
 41, 5, 9,  8, 34,  0,psoCombS, 27,0.35,   5.711,"[12,3,1 4,0 4,10,1,1 3,4,2 3 4,3,2,5,3 2 4,4 2,13,0,7 0,3 3,6,4,2 0 3,9,4,0 11,8,1 0,2]","[7 0,0,3 3,3,2 0 3,8,2,1 0,1 3,0 4,6,5,4,1,3,10,4 2,0 11,4,3 2 4,9,2,2 3 4,1 4,4,13,12]","(12 3 1 4 0 4 10 1 1 3 4 2 3 4 3 2 5 3 2 4 4 2 13 0 7 0 3 3 6 4 2 0 3 9 4 0 11 8 1 0 2,7 0 0 3 3 3 2 0 3 8 2 1 0 1 3 0 4 6 5 4 1 3 10 4 2 0 11 4 3 2 4 9 2 2 3 4 1 4 4 13 12)"
 46, 8, 6,  7, 21,   , combine, 36,0.22,   0.000,"[0,10,2 2,13,1,4,1,6 1,5 8 3,5,7,3,1 1,6,0,0,4,11,2,2,4,12,7 6,6 6,6,9,4,1 3,3,1,7,7,4 5,7,2 6,3]","[3,0,6,4,7,6 1,10,3,6,1,0,7 6,13,4,3,2,1,2 2,2,1 3,6 6,2 6,7,1,5 8 3,4 5,11,7,5,4,4,7,1 1,9,12,0]","(0 10 2 2 13 1 4 1 6 1 5 8 3 5 7 3 1 1 6 0 0 4 11 2 2 4 12 7 6 6 6 6 9 4 1 3 3 1 7 7 4 5 7 2 6 3,3 0 6 4 7 6 1 10 3 6 1 0 7 6 13 4 3 2 1 2 2 2 1 3 6 6 2 6 7 1 5 8 3 4 5 11 7 5 4 4 7 1 1 9 12 0)"
 46, 8, 6,  7, 21,   ,combineS, 36,0.22,   0.000,"[0,10,2 2,13,1,4,1,6,1 5 8 3,5,7,3,1 1,6,0,0,4,11,2,2,4,12,7 6,6 6,6,9,4,1 3,3,1,7,7,4 5,7,2 6,3]","[3,0,6,4,7 6,1,10,3,6,1,0,7,6,13,4,3,2,1,2 2,2,1 3,6 6,2 6,7,1 5 8 3,4 5,11,7,5,4,4,7,1 1,9,12,0]","(0 10 2 2 13 1 4 1 6 1 5 8 3 5 7 3 1 1 6 0 0 4 11 2 2 4 12 7 6 6 6 6 9 4 1 3 3 1 7 7 4 5 7 2 6 3,3 0 6 4 7 6 1 10 3 6 1 0 7 6 13 4 3 2 1 2 2 2 1 3 6 6 2 6 7 1 5 8 3 4 5 11 7 5 4 4 7 1 1 9 12 0)"
 46, 8, 6,  7, 21,   ,  greedy, 37,0.20,   0.004,"[0,10,2 2,13,1,4,1,6,1 5 8 3,5,7,3,1 1,6,0,0,4,11,2,2,4,12,7,6 6,6,6,9,4,1 3,3,1,7,7,4 5,7,2 6,3]","[3,0,6,4,7,6,1,10,3,6,1,0,7,6,13,4,3,2,1,2 2,2,1 3,6 6,2 6,7,1 5 8 3,4 5,11,7,5,4,4,7,1 1,9,12,0]","(0 10 2 2 13 1 4 1 6 1 5 8 3 5 7 3 1 1 6 0 0 4 11 2 2 4 12 7 6 6 6 6 9 4 1 3 3 1 7 7 4 5 7 2 6 3,3 0 6 4 7 6 1 10 3 6 1 0 7 6 13 4 3 2 1 2 2 2 1 3 6 6 2 6 7 1 5 8 3 4 5 11 7 5 4 4 7 1 1 9 12 0)"
 46, 8, 6,  7, 21,  0,     pso, 36,0.22,   1.672,"[0,10,2 2,13,1,4,1,6,1 5 8 3,5,7,3,1 1,6,0,0,4,11,2,2,4,12,7 6,6 6,6,9,4,1 3,3,1,7,7,4 5,7,2 6,3]","[3,0,6,4,7 6,1,10,3,6,1,0,7,6,13,4,3,2,1,2 2,2,1 3,6 6,2 6,7,1 5 8 3,4 5,11,7,5,4,4,7,1 1,9,12,0]","(0 10 2 2 13 1 4 1 6 1 5 8 3 5 7 3 1 1 6 0 0 4 11 2 2 4 12 7 6 6 6 6 9 4 1 3 3 1 7 7 4 5 7 2 6 3,3 0 6 4 7 6 1 10 3 6 1 0 7 6 13 4 3 2 1 2 2 2 1 3 6 6 2 6 7 1 5 8 3 4 5 11 7 5 4 4 7 1 1 9 12 0)"
 46, 8, 6,  7, 21,  0, psoPure, 36,0.22,   1.785,"[0,10,2,2,13,1,4,1,6 1,5 8 3,5,7,3,1 1,6,0,0,4,11,2 2,4,12,7 6,6 6,6,9,4,1 3,3,1,7,7,4 5,7,2 6,3]","[3,0,6,4,7,6 1,10,3,6,1,0,7 6,13,4,3,2,1,2 2,2,1 3,6 6,2 6,7,1,5 8 3,4 5,11,7,5,4,4,7,1 1,9,12,0]","(0 10 2 2 13 1 4 1 6 1 5 8 3 5 7 3 1 1 6 0 0 4 11 2 2 4 12 7 6 6 6 6 9 4 1 3 3 1 7 7 4 5 7 2 6 3,3 0 6 4 7 6 1 10 3 6 1 0 7 6 13 4 3 2 1 2 2 2 1 3 6 6 2 6 7 1 5 8 3 4 5 11 7 5 4 4 7 1 1 9 12 0)"
 46, 8, 6,  7, 21,  0,psoCombS, 36,0.22,   5.509,"[0,10,2 2,13,1,4,1,6,1 5 8 3,5,7,3,1 1,6,0,0,4,11,2,2,4,12,7 6,6 6,6,9,4,1 3,3,1,7,7,4 5,7,2 6,3]","[3,0,6,4,7 6,1,10,3,6,1,0,7,6,13,4,3,2,1,2 2,2,1 3,6 6,2 6,7,1 5 8 3,4 5,11,7,5,4,4,7,1 1,9,12,0]","(0 10 2 2 13 1 4 1 6 1 5 8 3 5 7 3 1 1 6 0 0 4 11 2 2 4 12 7 6 6 6 6 9 4 1 3 3 1 7 7 4 5 7 2 6 3,3 0 6 4 7 6 1 10 3 6 1 0 7 6 13 4 3 2 1 2 2 2 1 3 6 6 2 6 7 1 5 8 3 4 5 11 7 5 4 4 7 1 1 9 12 0)"
 55, 6,14, 12, 30,   , combine, 44,0.20,   0.000,"[2,2,9,5,13,11 0,0,19,3 0,2 0,3 0,6,0,3,0 0,4 4,3,15,5,17,2,10,7,3,8,2 1,5 0,2,0,3,3,14,4,4,5,12,1,1,18 4,0 1,16,0 4,4,1]","[0 4,6,12,2,3 0,0,5,4 4,16,1,0,4,3,4,3,2,5,18 4,2,4,2 0,11 0,2,13,0 0,1,2 1,7,0,8,3,5 0,15,1,3,9,10,3 0,5,3,19,14,0 1,17]","(2 2 9 5 13 11 0 0 19 3 0 2 0 3 0 6 0 3 0 0 4 4 3 15 5 17 2 10 7 3 8 2 1 5 0 2 0 3 3 14 4 4 5 12 1 1 18 4 0 1 16 0 4 4 1,0 4 6 12 2 3 0 0 5 4 4 16 1 0 4 3 4 3 2 5 18 4 2 4 2 0 11 0 2 13 0 0 1 2 1 7 0 8 3 5 0 15 1 3 9 10 3 0 5 3 19 14 0 1 17)"
 55, 6,14, 12, 30,   ,combineS, 44,0.20,   0.001,"[2,2,9,5,13,11 0,0,19,3 0,2 0,3 0,6,0,3,0 0,4 4,3,15,5,17,2,10,7,3,8,2 1,5 0,2,0,3,3,14,4,4,5,12,1,1,18 4,0 1,16,0 4,4,1]","[0 4,6,12,2,3 0,0,5,4 4,16,1,0,4,3,4,3,2,5,18 4,2,4,2 0,11 0,2,13,0 0,1,2 1,7,0,8,3,5 0,15,1,3,9,10,3 0,5,3,19,14,0 1,17]","(2 2 9 5 13 11 0 0 19 3 0 2 0 3 0 6 0 3 0 0 4 4 3 15 5 17 2 10 7 3 8 2 1 5 0 2 0 3 3 14 4 4 5 12 1 1 18 4 0 1 16 0 4 4 1,0 4 6 12 2 3 0 0 5 4 4 16 1 0 4 3 4 3 2 5 18 4 2 4 2 0 11 0 2 13 0 0 1 2 1 7 0 8 3 5 0 15 1 3 9 10 3 0 5 3 19 14 0 1 17)"
 55, 6,14, 12, 30,   ,  greedy, 44,0.20,   0.006,"[2,2,9,5,13,11 0,0,19,3 0,2 0,3,0,6,0,3 0 0,4 4,3,15,5,17,2,10,7,3,8,2 1,5 0,2,0,3,3,14,4,4,5,12,1,1,18 4,0 1,16,0 4,4,1]","[0 4,6,12,2,3 0 0,5,4 4,16,1,0,4,3,4,3,2,5,18 4,2,4,2 0,11 0,2,13,0,0,1,2 1,7,0,8,3,5 0,15,1,3,9,10,3 0,5,3,19,14,0 1,17]","(2 2 9 5 13 11 0 0 19 3 0 2 0 3 0 6 0 3 0 0 4 4 3 15 5 17 2 10 7 3 8 2 1 5 0 2 0 3 3 14 4 4 5 12 1 1 18 4 0 1 16 0 4 4 1,0 4 6 12 2 3 0 0 5 4 4 16 1 0 4 3 4 3 2 5 18 4 2 4 2 0 11 0 2 13 0 0 1 2 1 7 0 8 3 5 0 15 1 3 9 10 3 0 5 3 19 14 0 1 17)"
 55, 6,14, 12, 30,  0,     pso, 42,0.24,   2.958,"[2,2,9,5,13,11,0 0,19,3,0 2,0,3 0,6,0,3 0,0 4,4 3,15,5,17,2,10,7,3,8,2 1,5 0,2 0,3,3,14,4 4,5,12,1,1,18 4,0 1,16,0 4,4,1]","[0 4,6,12,2,3 0,0,5,4 4,16,1,0 4,3,4 3,2,5,18 4,2,4,2 0,11,0 2,13,0 0,1,2 1,7,0,8,3,5 0,15,1,3,9,10,3 0,5,3,19,14,0 1,17]","(2 2 9 5 13 11 0 0 19 3 0 2 0 3 0 6 0 3 0 0 4 4 3 15 5 17 2 10 7 3 8 2 1 5 0 2 0 3 3 14 4 4 5 12 1 1 18 4 0 1 16 0 4 4 1,0 4 6 12 2 3 0 0 5 4 4 16 1 0 4 3 4 3 2 5 18 4 2 4 2 0 11 0 2 13 0 0 1 2 1 7 0 8 3 5 0 15 1 3 9 10 3 0 5 3 19 14 0 1 17)"
 55, 6,14, 12, 30,  0, psoPure, 42,0.24,   2.985,"[2,2,9,5,13,11,0 0,19,3,0 2,0,3 0,6,0,3 0,0 4,4 3,15,5,17,2,10,7,3,8,2 1,5 0,2 0,3,3,14,4 4,5,12,1,1,18 4,0 1,16,0 4,4,1]","[0 4,6,12,2,3 0,0,5,4 4,16,1,0 4,3,4 3,2,5,18 4,2,4,2 0,11,0 2,13,0 0,1,2 1,7,0,8,3,5 0,15,1,3,9,10,3 0,5,3,19,14,0 1,17]","(2 2 9 5 13 11 0 0 19 3 0 2 0 3 0 6 0 3 0 0 4 4 3 15 5 17 2 10 7 3 8 2 1 5 0 2 0 3 3 14 4 4 5 12 1 1 18 4 0 1 16 0 4 4 1,0 4 6 12 2 3 0 0 5 4 4 16 1 0 4 3 4 3 2 5 18 4 2 4 2 0 11 0 2 13 0 0 1 2 1 7 0 8 3 5 0 15 1 3 9 10 3 0 5 3 19 14 0 1 17)"
 55, 6,14, 12, 30,  0,psoCombS, 42,0.24,   7.681,"[2,2,9,5,13,11,0 0,19,3,0 2,0,3 0,6,0,3 0,0 4,4 3,15,5,17,2,10,7,3,8,2 1,5 0,2 0,3,3,14,4 4,5,12,1,1,18 4,0 1,16,0 4,4,1]","[0 4,6,12,2,3 0,0,5,4 4,16,1,0 4,3,4 3,2,5,18 4,2,4,2 0,11,0 2,13,0 0,1,2 1,7,0,8,3,5 0,15,1,3,9,10,3 0,5,3,19,14,0 1,17]","(2 2 9 5 13 11 0 0 19 3 0 2 0 3 0 6 0 3 0 0 4 4 3 15 5 17 2 10 7 3 8 2 1 5 0 2 0 3 3 14 4 4 5 12 1 1 18 4 0 1 16 0 4 4 1,0 4 6 12 2 3 0 0 5 4 4 16 1 0 4 3 4 3 2 5 18 4 2 4 2 0 11 0 2 13 0 0 1 2 1 7 0 8 3 5 0 15 1 3 9 10 3 0 5 3 19 14 0 1 17)"
 57, 7,13, 11, 27,   , combine, 46,0.20,   0.000,"[1,6,4,5,0,11,1,5 1,3,5,3,4,13,2,2 6,16,1 2,3 2,14,0,1,19,10,3 0,7,1 2,4 6,4,17,15,3,6 2,2 9,4 4,18,5,6,2,2,2,5,4,8,5,4 2,12]","[1,15,2,4,10,3 2,5,4 6,6,5,2,12,2,16,4 4,0,18,14,3,5 1,4,7,6 2,19,6,5,2 9,1 2,5,1 2,11,2 6,0,17,2,4,1,3,3 0,5,8,1,13,4 2,4,3]","(1 6 4 5 0 11 1 5 1 3 5 3 4 13 2 2 6 16 1 2 3 2 14 0 1 19 10 3 0 7 1 2 4 6 4 17 15 3 6 2 2 9 4 4 18 5 6 2 2 2 5 4 8 5 4 2 12,1 15 2 4 10 3 2 5 4 6 6 5 2 12 2 16 4 4 0 18 14 3 5 1 4 7 6 2 19 6 5 2 9 1 2 5 1 2 11 2 6 0 17 2 4 1 3 3 0 5 8 1 13 4 2 4 3)"
