size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right
 46, 9,14,  6, 10,   ,combineS, 38,0.18,   0.001,"[9 4,3,17,13,15,6,10,8,6,8,2,19,22,8 5 0,3,16,0,4 20,3,5 6,9 1,18,14,4,5 2,6,2,0,4 6,1,11,4,4,9,21,8,12,23]","[17,19,4,4 20,2,21,16,10,6,5 2,18,1,8,3,6,4,8,23,0,5 6,4 6,6,4,8,0,9,22,15,2,9 1,9 4,14,12,8 5 0,11,3,3,13]"
 46, 9,14,  6, 10,   ,  greedy, 38,0.18,   0.006,"[9 4,3,17,13,15,6,10,8,6,8,2,19,22,8 5 0,3,16,0,4 20,3,5 6,9 1,18,14,4,5 2,6,2,0,4 6,1,11,4,4,9,21,8,12,23]","[17,19,4,4 20,2,21,16,10,6,5 2,18,1,8,3,6,4,8,23,0,5 6,4 6,6,4,8,0,9,22,15,2,9 1,9 4,14,12,8 5 0,11,3,3,13]"
 46, 9,14,  6, 10,  0,     pso, 38,0.18,   2.036,"[9 4,3,17,13,15,6,10,8,6,8,2,19,22,8 5 0,3,16,0,4 20,3,5 6,9 1,18,14,4,5 2,6,2,0,4 6,1,11,4,4,9,21,8,12,23]","[17,19,4,4 20,2,21,16,10,6,5 2,18,1,8,3,6,4,8,23,0,5 6,4 6,6,4,8,0,9,22,15,2,9 1,9 4,14,12,8 5 0,11,3,3,13]"
 37, 7,20,  3,  3,   , combine, 34,0.08,   0.000,"[22,0,12,15,0,9,0,23 7,7,3,17,5,4,1,1,24,8,14,5 18,11,4,19,27,16,13,10,20,7,25,26,21,6,3 6,6]","[7,16,22,3 6,12,24,27,5,10,0,7,13,4,14,23 7,5 18,8,1,11,0,6,15,26,9,6,19,17,3,1,4,25,21,20,0]"
 37, 7,20,  3,  3,   ,combineS, 34,0.08,   0.001,"[22,0,12,15,0,9,0,23 7,7,3,17,5,4,1,1,24,8,14,5 18,11,4,19,27,16,13,10,20,7,25,26,21,6,3 6,6]","[7,16,22,3 6,12,24,27,5,10,0,7,13,4,14,23 7,5 18,8,1,11,0,6,15,26,9,6,19,17,3,1,4,25,21,20,0]"
 37, 7,20,  3,  3,   ,  greedy, 34,0.08,   0.006,"[22,0,12,15,0,9,0,23 7,7,3,17,5,4,1,1,24,8,14,5 18,11,4,19,27,16,13,10,20,7,25,26,21,6,3 6,6]","[7,16,22,3 6,12,24,27,5,10,0,7,13,4,14,23 7,5 18,8,1,11,0,6,15,26,9,6,19,17,3,1,4,25,21,20,0]"
 37, 7,20,  3,  3,  0,     pso, 34,0.08,   0.398,"[22,0,12,15,0,9,0,23 7,7,3,17,5,4,1,1,24,8,14,5 18,11,4,19,27,16,13,10,20,7,25,26,21,6,3 6,6]","[7,16,22,3 6,12,24,27,5,10,0,7,13,4,14,23 7,5 18,8,1,11,0,6,15,26,9,6,19,17,3,1,4,25,21,20,0]"
 54, 5,10, 14, 71,   , combine, 38,0.30,   0.001,"[1 12,3 2,0 2 3,5,6,2,13,3 1,3,14,7,1,1 3,1 4,1,11,0 3 0,2 1,3 3,4,4,4,4,8,0,3,3 4 1,0,3 4,3,1 2,0,4 1,0,3,10,3,9]","[3,0 3 0,4,3 1,5,2 1,1 12,0 2 3,3,0,6,14,1 3,7,4,10,4 1,3,1 4,0,3 2,3 4 1,3,0,1,9,8,3,0,11,1,3 3,3 4,13,1 2,4,2,4]"
 54, 5,10, 14, 71,   ,combineS, 38,0.30,   0.001,"[1 12,3 2,0 2 3,5,6,2,13,3 1,3,14,7,1,1 3,1 4,1,11,0 3 0,2 1,3 3,4,4,4,4,8,0,3,3 4 1,0,3 4,3,1 2,0,4 1,0,3,10,3,9]","[3,0 3 0,4,3 1,5,2 1,1 12,0 2 3,3,0,6,14,1 3,7,4,10,4 1,3,1 4,0,3 2,3 4 1,3,0,1,9,8,3,0,11,1,3 3,3 4,13,1 2,4,2,4]"
 54, 5,10, 14, 71,   ,  greedy, 37,0.32,   0.009,"[1 12,3,2,0 2 3,5,6,2,13,3,1 3,14,7,1,1 3 1 4,1,11,0 3 0,2 1,3 3 4,4,4,4,8,0,3,3 4 1,0 3,4 3 1,2,0,4,1,0,3,10,3,9]","[3,0 3 0,4 3 1,5,2 1,1 12,0 2 3,3,0,6,14,1 3,7,4,10,4,1 3 1 4,0 3,2,3 4 1,3,0,1,9,8,3,0,11,1,3,3 3 4,13,1,2,4,2,4]"
 54, 5,10, 14, 71,  1,     pso, 37,0.32,  53.138,"[1 12,3 2,0 2 3,5,6,2,13,3,1 3,14,7,1,1 3 1 4,1,11,0 3 0,2 1,3 3 4,4,4,4,8,0,3,3 4 1,0,3,4 3 1,2,0,4,1,0,3,10,3,9]","[3,0 3 0,4 3 1,5,2 1,1 12,0 2 3,3,0,6,14,1,3,7,4,10,4,1 3 1 4,0,3 2,3 4 1,3,0,1,9,8,3,0,11,1 3,3 3 4,13,1,2,4,2,4]"
 40, 6,18,  4,  8,   , combine, 34,0.15,   0.000,"[6,22,0 4,24,14 8,23,16,8,11,4,9,1,18,3,13,1 6,6,4,25,15,26,19,0 6,0,0,20,21,3,1,8,12,17,4 8,1 10]","[0,22,1 10,1,25,1 6,3,14 8,13,0,0 4,21,4,0 6,11,24,23,12,19,8,18,9,8,6,16,26,1,6,15,3,17,20,4,4 8]"
 40, 6,18,  4,  8,   ,combineS, 34,0.15,   0.001,"[6,22,0 4,24,14 8,23,16,8,11,4,9,1,18,3,13,1 6,6,4,25,15,26,19,0 6,0,0,20,21,3,1,8,12,17,4 8,1 10]","[0,22,1 10,1,25,1 6,3,14 8,13,0,0 4,21,4,0 6,11,24,23,12,19,8,18,9,8,6,16,26,1,6,15,3,17,20,4,4 8]"
 40, 6,18,  4,  8,   ,  greedy, 34,0.15,   0.004,"[6,22,0 4,24,14 8,23,16,8,11,4,9,1,18,3,13,1 6,6,4,25,15,26,19,0 6,0,0,20,21,3,1,8,12,17,4 8,1 10]","[0,22,1 10,1,25,1 6,3,14 8,13,0,0 4,21,4,0 6,11,24,23,12,19,8,18,9,8,6,16,26,1,6,15,3,17,20,4,4 8]"
 40, 6,18,  4,  8,  0,     pso, 34,0.15,   1.402,"[6,22,0 4,24,14 8,23,16,8,11,4,9,1,18,3,13,1 6,6,4,25,15,26,19,0 6,0,0,20,21,3,1,8,12,17,4 8,1 10]","[0,22,1 10,1,25,1 6,3,14 8,13,0,0 4,21,4,0 6,11,24,23,12,19,8,18,9,8,6,16,26,1,6,15,3,17,20,4,4 8]"
 68, 7,27,  9, 21,   , combine, 56,0.18,   0.001,"[12,5,11,3,0,19,26,9,5,5,23,7,17,21,16,29,4,4,31,5,4,0 5 0,5 2,4 3,13,4 1,2 0,3,6,18,5,33,24,2,1,6,3,10,25 27,1 1 30,3,1,22,4 5,1,0 3,6,28,6,20,8,32,5 1,2,15,14]","[25 27,26,4,16,5,24,1,20,4 5,13,3,11,23,19,2,5,1 1 30,0 3,4 3,3,5,0 5 0,7,2,10,18,1,28,17,6,5,6,6,6,1,21,2 0,0,33,5,9,14,31,4 1,4,22,3,5 2,8,15,5 1,29,3,4,32,12]"
 68, 7,27,  9, 21,   ,combineS, 56,0.18,   0.002,"[12,5,11,3,0,19,26,9,5,5,23,7,17,21,16,29,4,4,31,5,4,0 5 0,5 2,4 3,13,4 1,2 0,3,6,18,5,33,24,2,1,6,3,10,25 27,1 1 30,3,1,22,4 5,1,0 3,6,28,6,20,8,32,5 1,2,15,14]","[25 27,26,4,16,5,24,1,20,4 5,13,3,11,23,19,2,5,1 1 30,0 3,4 3,3,5,0 5 0,7,2,10,18,1,28,17,6,5,6,6,6,1,21,2 0,0,33,5,9,14,31,4 1,4,22,3,5 2,8,15,5 1,29,3,4,32,12]"
 68, 7,27,  9, 21,   ,  greedy, 57,0.16,   0.019,"[12,5,11,3,0,19,26,9,5,5,23,7,17,21,16,29,4,4,31,5,4,0,5 0 5,2,4 3,13,4 1,2 0,3,6,18,5,33,24,2,1,6,3,10,25 27,1 1 30,3,1,22,4 5,1,0 3,6,28,6,20,8,32,5 1,2,15,14]","[25 27,26,4,16,5,24,1,20,4 5,13,3,11,23,19,2,5,1 1 30,0 3,4 3,3,5 0 5,0,7,2,10,18,1,28,17,6,5,6,6,6,1,21,2 0,0,33,5,9,14,31,4 1,4,22,3,5,2,8,15,5 1,29,3,4,32,12]"
 68, 7,27,  9, 21,  1,     pso, 56,0.18,   6.160,"[12,5,11,3,0,19,26,9,5,5,23,7,17,21,16,29,4,4,31,5,4,0 5 0,5 2,4 3,13,4 1,2 0,3,6,18,5,33,24,2,1,6,3,10,25 27,1 1 30,3,1,22,4 5,1,0 3,6,28,6,20,8,32,5 1,2,15,14]","[25 27,26,4,16,5,24,1,20,4 5,13,3,11,23,19,2,5,1 1 30,0 3,4 3,3,5,0 5 0,7,2,10,18,1,28,17,6,5,6,6,6,1,21,2 0,0,33,5,9,14,31,4 1,4,22,3,5 2,8,15,5 1,29,3,4,32,12]"
 78, 8,11, 13, 79,   , combine, 55,0.30,   0.001,"[10,7 7,2,7,6 7,1,9,1,6 2,3 1,1 3,1,3 2,2,5,3 3,0 1,13 1,3 4,0 1,0 7,18,0,1 2,7 2,1,6,0,14,3 8 1 0,11,4,5,2 2,6,16 2,6,12,4 15,3,7,0,5,2,6 6 6,0,3,4,2,3,4,1,3,2 1,17]","[2 1,13 1,5,7 2,3 1,0 1,10,6,9,3 2,6,1,0,6 7,3 8 1 0,5,18,6,11,6 2,2,3 3,2 2,7 7,1,1,1,4,3,5,6 6 6,3,0 1,1,7,1 3,16 2,1 2,0,2,17,3,3,0,4 15,0 7,0,4,4,7,3 4,12,2,14,2]"
 78, 8,11, 13, 79,   ,combineS, 56,0.29,   0.001,"[10,7 7,2,7,6 7,1,9,1,6 2,3 1,1 3,1,3 2,2,5,3 3,0,1 13 1,3 4,0 1,0 7,18,0 1,2,7 2,1,6,0,14,3 8 1 0,11,4,5,2 2,6,16 2,6,12,4 15,3,7,0,5,2,6 6 6,0,3,4,2,3,4,1,3,2,1,17]","[2,1 13 1,5,7 2,3 1,0 1,10,6,9,3 2,6,1,0,6 7,3 8 1 0,5,18,6,11,6 2,2,3 3,2 2,7 7,1,1,1,4,3,5,6 6 6,3,0 1,1,7,1 3,16 2,1,2,0,2,17,3,3,0,4 15,0 7,0,4,4,7,3 4,12,2,14,2]"
 78, 8,11, 13, 79,   ,  greedy, 54,0.31,   0.019,"[10,7 7,2,7,6 7,1,9,1,6,2 3 1,1 3,1,3 2 2,5,3 3 0,1 13 1,3,4,0 1,0 7,18,0 1,2,7,2,1,6,0,14,3 8 1 0,11,4,5,2,2 6,16,2,6,12,4 15,3,7,0,5,2,6 6 6,0,3 4,2 3,4,1,3,2 1,17]","[2,1 13 1,5,7,2 3 1,0 1,10,6,9,3,2 6,1,0,6 7,3 8 1 0,5,18,6,11,6,2,2 3,3 2 2,7 7,1,1,1,4,3,5,6 6 6,3,0 1,1,7,1 3,16,2 1,2,0,2,17,3 3 0,4 15,0 7,0,4,4,7,3 4,12,2,14,2]"
 78, 8,11, 13, 79, 13,     pso, 52,0.34,  67.050,"[10,7 7,2,7,6 7,1,9,1,6 2,3,1 1,3 1,3 2 2,5,3,3 0 1,13 1,3,4,0 1,0 7,18,0,1 2,7 2,1,6,0,14,3 8,1 0,11,4,5,2,2 6,16 2,6,12,4 15,3,7,0 5,2,6 6 6,0,3 4,2 3,4,1 3,2 1,17]","[2 1,13 1,5,7 2,3 1,0 1,10,6,9,3,2 6,1 0,6 7,3 8,1,0 5,18,6,11,6 2,2 3,3 2 2,7 7,1,1 1,4,3,5,6 6 6,3 0 1,1,7,1 3,16 2,1 2,0,2,17,3,3,0,4 15,0 7,0,4,4,7,3 4,12,2,14,2]"
 50, 7,20,  7, 11,   , combine, 42,0.16,   0.000,"[10,20,25,9,5,5,18,0,7,13,3,4,27,4 4,16,4 12,14,2,0,11,7,26,2,6,7,0 4,19,3 3,4,15,24,22,5 2,21,4 5 3,6,8,0 23,2,0,7,17]","[4 4,5,8,19,18,4 5 3,0 4,6,25,4 12,17,11,9,2,5 2,7,7,7,3 3,16,13,0,20,2,2,15,3,0,21,0 23,14,22,27,24,0,26,7,4,5,6,4,10]"
 50, 7,20,  7, 11,   ,combineS, 42,0.16,   0.001,"[10,20,25,9,5,5,18,0,7,13,3,4,27,4 4,16,4 12,14,2,0,11,7,26,2,6,7,0 4,19,3 3,4,15,24,22,5 2,21,4 5 3,6,8,0 23,2,0,7,17]","[4 4,5,8,19,18,4 5 3,0 4,6,25,4 12,17,11,9,2,5 2,7,7,7,3 3,16,13,0,20,2,2,15,3,0,21,0 23,14,22,27,24,0,26,7,4,5,6,4,10]"
 50, 7,20,  7, 11,   ,  greedy, 42,0.16,   0.008,"[10,20,25,9,5,5,18,0,7,13,3,4,27,4 4,16,4 12,14,2,0,11,7,26,2,6,7,0 4,19,3 3,4,15,24,22,5 2,21,4 5 3,6,8,0 23,2,0,7,17]","[4 4,5,8,19,18,4 5 3,0 4,6,25,4 12,17,11,9,2,5 2,7,7,7,3 3,16,13,0,20,2,2,15,3,0,21,0 23,14,22,27,24,0,26,7,4,5,6,4,10]"
 50, 7,20,  7, 11,  0,     pso, 42,0.16,   2.143,"[10,20,25,9,5,5,18,0,7,13,3,4,27,4 4,16,4 12,14,2,0,11,7,26,2,6,7,0 4,19,3 3,4,15,24,22,5 2,21,4 5 3,6,8,0 23,2,0,7,17]","[4 4,5,8,19,18,4 5 3,0 4,6,25,4 12,17,11,9,2,5 2,7,7,7,3 3,16,13,0,20,2,2,15,3,0,21,0 23,14,22,27,24,0,26,7,4,5,6,4,10]"
 45, 7,27,  4,  5,   , combine, 40,0.11,   0.000,"[22,33,30,7,34,4,12,2,9,3 7,32,1,29,1 21,3 28,16,31,6,35 27,20,1 11,15,23,24,6,26,0,0,7,25,10,18,4,2,3,13,3,17,14,19]","[6,1 21,17,24,0,3,3,30,0,29,2,32,33,15,4,16,18,9,2,12,22,3 28,35 27,1,6,19,23,20,13,31,25,4,14,34,3 7,7,26,10,1 11,7]"
 45, 7,27,  4,  5,   ,combineS, 40,0.11,   0.001,"[22,33,30,7,34,4,12,2,9,3 7,32,1,29,1 21,3 28,16,31,6,35 27,20,1 11,15,23,24,6,26,0,0,7,25,10,18,4,2,3,13,3,17,14,19]","[6,1 21,17,24,0,3,3,30,0,29,2,32,33,15,4,16,18,9,2,12,22,3 28,35 27,1,6,19,23,20,13,31,25,4,14,34,3 7,7,26,10,1 11,7]"
 45, 7,27,  4,  5,   ,  greedy, 40,0.11,   0.006,"[22,33,30,7,34,4,12,2,9,3 7,32,1,29,1 21,3 28,16,31,6,35 27,20,1 11,15,23,24,6,26,0,0,7,25,10,18,4,2,3,13,3,17,14,19]","[6,1 21,17,24,0,3,3,30,0,29,2,32,33,15,4,16,18,9,2,12,22,3 28,35 27,1,6,19,23,20,13,31,25,4,14,34,3 7,7,26,10,1 11,7]"
 45, 7,27,  4,  5,  0,     pso, 40,0.11,   0.766,"[22,33,30,7,34,4,12,2,9,3 7,32,1,29,1 21,3 28,16,31,6,35 27,20,1 11,15,23,24,6,26,0,0,7,25,10,18,4,2,3,13,3,17,14,19]","[6,1 21,17,24,0,3,3,30,0,29,2,32,33,15,4,16,18,9,2,12,22,3 28,35 27,1,6,19,23,20,13,31,25,4,14,34,3 7,7,26,10,1 11,7]"
 64,10,16, 10, 28,   , combine, 50,0.22,   0.001,"[19,22,4,24,12,0,7,1,4 5,15,7,1 5,14,4,8 5,6,7,0,13,2 4 4 4,1,9,5 4 5,5,3,3 21,6,23,17,1,9,5,0 6,18,6 4,16 2,2,10,25,3,11,2 0,4,8,2,7 4,20,1,3,5]","[6,2,9,8 5,20,16 2,13,3,24,25,0,2,6,3 21,3,15,4,6 4,1,2 0,18,7,17,4,7 4,3,9,4 5,1 5,0,12,5,22,1,23,1,19,5,14,2 4 4 4,5 4 5,1,5,7,11,4,0 6,8,7,10]"
 64,10,16, 10, 28,   ,combineS, 50,0.22,   0.001,"[19,22,4,24,12,0,7,1,4 5,15,7,1,5 14,4,8 5,6,7,0,13,2 4 4 4,1,9,5 4 5,5,3,3 21,6,23,17,1,9,5 0,6,18,6 4,16 2,2,10,25,3,11,2 0,4,8,2,7 4,20,1,3,5]","[6,2,9,8 5,20,16 2,13,3,24,25,0,2,6,3 21,3,15,4,6 4,1,2 0,18,7,17,4,7 4,3,9,4 5,1,5 0,12,5,22,1,23,1,19,5 14,2 4 4 4,5 4 5,1,5,7,11,4,0,6,8,7,10]"
 64,10,16, 10, 28,   ,  greedy, 50,0.22,   0.016,"[19,22,4,24,12,0,7,1,4 5,15,7,1 5,14,4,8 5,6,7,0,13,2 4 4 4,1,9,5 4 5,5,3,3 21,6,23,17,1,9,5,0 6,18,6 4,16 2,2,10,25,3,11,2 0,4,8,2,7 4,20,1,3,5]","[6,2,9,8 5,20,16 2,13,3,24,25,0,2,6,3 21,3,15,4,6 4,1,2 0,18,7,17,4,7 4,3,9,4 5,1,5,0,12,5,22,1,23,1,19,5,14,2 4 4 4,5 4 5,1 5,7,11,4,0 6,8,7,10]"
 64,10,16, 10, 28, 62,     pso, 50,0.22,  10.368,"[19,22,4,24,12,0,7,1,4 5,15,7,1 5,14,4,8 5,6,7,0,13,2 4 4 4,1,9,5 4 5,5,3,3 21,6,23,17,1,9,5 0,6,18,6 4,16 2,2,10,25,3,11,2 0,4,8,2,7 4,20,1,3,5]","[6,2,9,8 5,20,16 2,13,3,24,25,0,2,6,3 21,3,15,4,6 4,1,2 0,18,7,17,4,7 4,3,9,4 5,1,5 0,12,5,22,1,23,1,19,5,14,2 4 4 4,5 4 5,1 5,7,11,4,0,6,8,7,10]"
 46, 9,14,  6,  7,   , combine, 40,0.13,   0.000,"[8,16,0,20,9,3,1,1 6,11,9,21,17,2,1,8,0,2,7 8,6,8 7,23,18,9,14,6,6,7,3 10,6,6,13,1,1 0,22,4,0 8,19,4,12,15]","[8,1,3,19,7,9,18,0,13,6,11,17,6,4,8,1,4,14,12,7 8,15,6,20,2,8 7,1 0,6,23,3 10,0 8,1 6,9,9,22,6,21,1,2,0,16]"
 46, 9,14,  6,  7,   ,combineS, 40,0.13,   0.001,"[8,16,0,20,9,3,1,1,6 11,9,21,17,2,1,8,0,2,7 8,6,8 7,23,18,9,14,6,6,7,3 10,6,6,13,1,1 0,22,4,0 8,19,4,12,15]","[8,1,3,19,7,9,18,0,13,6 11,17,6,4,8,1,4,14,12,7 8,15,6,20,2,8 7,1 0,6,23,3 10,0 8,1,6,9,9,22,6,21,1,2,0,16]"
 46, 9,14,  6,  7,   ,  greedy, 40,0.13,   0.006,"[8,16,0,20,9,3,1,1 6,11,9,21,17,2,1,8,0,2,7 8,6,8 7,23,18,9,14,6,6,7,3 10,6,6,13,1,1 0,22,4,0 8,19,4,12,15]","[8,1,3,19,7,9,18,0,13,6,11,17,6,4,8,1,4,14,12,7 8,15,6,20,2,8 7,1 0,6,23,3 10,0 8,1 6,9,9,22,6,21,1,2,0,16]"
 46, 9,14,  6,  7,  0,     pso, 40,0.13,   1.123,"[8,16,0,20,9,3,1,1 6,11,9,21,17,2,1,8,0,2,7 8,6,8 7,23,18,9,14,6,6,7,3 10,6,6,13,1,1 0,22,4,0 8,19,4,12,15]","[8,1,3,19,7,9,18,0,13,6,11,17,6,4,8,1,4,14,12,7 8,15,6,20,2,8 7,1 0,6,23,3 10,0 8,1 6,9,9,22,6,21,1,2,0,16]"
 32, 7,12,  5,  5,   , combine, 28,0.13,   0.000,"[7,1,18,7 19,2,1,6,3 14 3,15,4,9,10,3 1,8,3,7,16,12,4,6,2,17,13,5,3,5,5,11]","[6,11,5,8,5,6,1,3 1,10,16,4,3,13,4,2,3,2,7,7,15,7 19,9,1,17,12,5,18,3 14 3]"
 32, 7,12,  5,  5,   ,combineS, 28,0.13,   0.000,"[7,1,18,7 19,2,1,6,3 14 3,15,4,9,10,3 1,8,3,7,16,12,4,6,2,17,13,5,3,5,5,11]","[6,11,5,8,5,6,1,3 1,10,16,4,3,13,4,2,3,2,7,7,15,7 19,9,1,17,12,5,18,3 14 3]"
 32, 7,12,  5,  5,   ,  greedy, 28,0.13,   0.002,"[7,1,18,7 19,2,1,6,3 14 3,15,4,9,10,3 1,8,3,7,16,12,4,6,2,17,13,5,3,5,5,11]","[6,11,5,8,5,6,1,3 1,10,16,4,3,13,4,2,3,2,7,7,15,7 19,9,1,17,12,5,18,3 14 3]"
 32, 7,12,  5,  5,  0,     pso, 28,0.13,   0.671,"[7,1,18,7 19,2,1,6,3 14 3,15,4,9,10,3 1,8,3,7,16,12,4,6,2,17,13,5,3,5,5,11]","[6,11,5,8,5,6,1,3 1,10,16,4,3,13,4,2,3,2,7,7,15,7 19,9,1,17,12,5,18,3 14 3]"
 29, 7, 8,  5,  6,   , combine, 24,0.18,   0.000,"[9,8,14,5,8,1,0,1,7,6,7,7,8,9,10 8,12,6,13,6 16,9,6 8,0,5 17 15,11]","[9,11,6 16,7,5 17 15,8,10 8,6,14,8,8,7,13,0,6,9,1,1,6 8,5,7,0,9,12]"
 29, 7, 8,  5,  6,   ,combineS, 24,0.18,   0.000,"[9,8,14,5,8,1,0,1,7,6,7,7,8,9,10 8,12,6,13,6 16,9,6 8,0,5 17 15,11]","[9,11,6 16,7,5 17 15,8,10 8,6,14,8,8,7,13,0,6,9,1,1,6 8,5,7,0,9,12]"
 29, 7, 8,  5,  6,   ,  greedy, 24,0.18,   0.002,"[9,8,14,5,8,1,0,1,7,6,7,7,8,9,10 8,12,6,13,6 16,9,6 8,0,5 17 15,11]","[9,11,6 16,7,5 17 15,8,10 8,6,14,8,8,7,13,0,6,9,1,1,6 8,5,7,0,9,12]"
 29, 7, 8,  5,  6,  0,     pso, 24,0.18,   0.804,"[9,8,14,5,8,1,0,1,7,6,7,7,8,9,10 8,12,6,13,6 16,9,6 8,0,5 17 15,11]","[9,11,6 16,7,5 17 15,8,10 8,6,14,8,8,7,13,0,6,9,1,1,6 8,5,7,0,9,12]"
 40, 7,17,  5,  2,   , combine, 38,0.05,   0.000,"[13,10,9,19,8,3,2,4,7,7,5,15,3,25,4,5 8,1,16,12,5,14,4,17,1,3,20,22,11,21,2 18,8,7,1,24,5,2,5,23]","[13,5,1,2,16,17,14,8,5,3,22,23,25,21,11,24,19,7,3,7,8,5,4,9,4,3,12,15,5,1,2 18,2,1,5 8,4,20,10,7]"
 40, 7,17,  5,  2,   ,combineS, 38,0.05,   0.001,"[13,10,9,19,8,3,2,4,7,7,5,15,3,25,4,5 8,1,16,12,5,14,4,17,1,3,20,22,11,21,2 18,8,7,1,24,5,2,5,23]","[13,5,1,2,16,17,14,8,5,3,22,23,25,21,11,24,19,7,3,7,8,5,4,9,4,3,12,15,5,1,2 18,2,1,5 8,4,20,10,7]"
 40, 7,17,  5,  2,   ,  greedy, 38,0.05,   0.004,"[13,10,9,19,8,3,2,4,7,7,5,15,3,25,4,5 8,1,16,12,5,14,4,17,1,3,20,22,11,21,2 18,8,7,1,24,5,2,5,23]","[13,5,1,2,16,17,14,8,5,3,22,23,25,21,11,24,19,7,3,7,8,5,4,9,4,3,12,15,5,1,2 18,2,1,5 8,4,20,10,7]"
 40, 7,17,  5,  2,  0,     pso, 38,0.05,   0.142,"[13,10,9,19,8,3,2,4,7,7,5,15,3,25,4,5 8,1,16,12,5,14,4,17,1,3,20,22,11,21,2 18,8,7,1,24,5,2,5,23]","[13,5,1,2,16,17,14,8,5,3,22,23,25,21,11,24,19,7,3,7,8,5,4,9,4,3,12,15,5,1,2 18,2,1,5 8,4,20,10,7]"
 50, 8,18,  6,  5,   , combine, 46,0.08,   0.000,"[2,24,7,22,8,1,10,0,0,1,5,8,5,1,14,0,21,4,5,25 6,4,5 15,2 2,2,19,4,5 5,1,7,23,8,17,7,1,13,12,2,6,2,18,9,20,11,16,0,26]","[1,2,16,5,22,5 5,4,1,9,18,0,20,2,17,5 15,1,21,2,14,1,25 6,6,24,5,19,0,2,11,4,8,8,13,7,5,4,7,10,1,0,12,8,26,2 2,23,7,0]"
 50, 8,18,  6,  5,   ,combineS, 46,0.08,   0.001,"[2,24,7,22,8,1,10,0,0,1,5,8,5,1,14,0,21,4,5,25 6,4,5 15,2 2,2,19,4,5 5,1,7,23,8,17,7,1,13,12,2,6,2,18,9,20,11,16,0,26]","[1,2,16,5,22,5 5,4,1,9,18,0,20,2,17,5 15,1,21,2,14,1,25 6,6,24,5,19,0,2,11,4,8,8,13,7,5,4,7,10,1,0,12,8,26,2 2,23,7,0]"
 50, 8,18,  6,  5,   ,  greedy, 46,0.08,   0.009,"[2,24,7,22,8,1,10,0,0,1,5,8,5,1,14,0,21,4,5,25 6,4,5 15,2 2,2,19,4,5 5,1,7,23,8,17,7,1,13,12,2,6,2,18,9,20,11,16,0,26]","[1,2,16,5,22,5 5,4,1,9,18,0,20,2,17,5 15,1,21,2,14,1,25 6,6,24,5,19,0,2,11,4,8,8,13,7,5,4,7,10,1,0,12,8,26,2 2,23,7,0]"
 50, 8,18,  6,  5,  0,     pso, 46,0.08,   0.631,"[2,24,7,22,8,1,10,0,0,1,5,8,5,1,14,0,21,4,5,25 6,4,5 15,2 2,2,19,4,5 5,1,7,23,8,17,7,1,13,12,2,6,2,18,9,20,11,16,0,26]","[1,2,16,5,22,5 5,4,1,9,18,0,20,2,17,5 15,1,21,2,14,1,25 6,6,24,5,19,0,2,11,4,8,8,13,7,5,4,7,10,1,0,12,8,26,2 2,23,7,0]"
 59, 7,25,  7, 10,   , combine, 54,0.09,   0.001,"[1 2,0,10,14,3,3,3,12,4,6,20,0,4,31 8,27,9,0,21,24,16,6,0,30,7,13,1,2,25,3 5,1,15,3,3 2,17,5,5,28,4,6,29,3,6,18 6,2,4,19,2,23,1,2,2,26,11,22]","[5,15,13,3,19,3,18 6,1,0,11,16,4,9,6,28,3 5,6,2,6,22,4,4,5,30,6,17,2,27,3 2,10,26,3,20,4,12,25,23,29,14,2,1,7,3,24,0,1 2,2,3,21,1,31 8,0,0,2]"
 59, 7,25,  7, 10,   ,combineS, 54,0.09,   0.001,"[1 2,0,10,14,3,3,3,12,4,6,20,0,4,31 8,27,9,0,21,24,16,6,0,30,7,13,1,2,25,3 5,1,15,3,3 2,17,5,5,28,4,6,29,3,6,18 6,2,4,19,2,23,1,2,2,26,11,22]","[5,15,13,3,19,3,18 6,1,0,11,16,4,9,6,28,3 5,6,2,6,22,4,4,5,30,6,17,2,27,3 2,10,26,3,20,4,12,25,23,29,14,2,1,7,3,24,0,1 2,2,3,21,1,31 8,0,0,2]"
 59, 7,25,  7, 10,   ,  greedy, 53,0.10,   0.015,"[1,2,0,10,14,3,3,3,12,4,6,20,0,4,31 8,27,9,0,21,24,16,6,0,30,7,13,1,2,25,3 5,1,15,3,3 2,17,5,5,28,4,6,29,3,6,18 6,2,4,19,2,23,1 2 2,26,11,22]","[5,15,13,3,19,3,18 6,1,0,11,16,4,9,6,28,3 5,6,2,6,22,4,4,5,30,6,17,2,27,3 2,10,26,3,20,4,12,25,23,29,14,2,1,7,3,24,0,1 2 2,3,21,1,31 8,0,0,2]"
 59, 7,25,  7, 10,  0,     pso, 53,0.10,   2.104,"[1,2,0,10,14,3,3,3,12,4,6,20,0,4,31 8,27,9,0,21,24,16,6,0,30,7,13,1,2,25,3 5,1,15,3,3 2,17,5,5,28,4,6,29,3,6,18 6,2,4,19,2,23,1 2 2,26,11,22]","[5,15,13,3,19,3,18 6,1,0,11,16,4,9,6,28,3 5,6,2,6,22,4,4,5,30,6,17,2,27,3 2,10,26,3,20,4,12,25,23,29,14,2,1,7,3,24,0,1 2 2,3,21,1,31 8,0,0,2]"
