size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right
 30, 4,13,  5, 11,   , combine, 27,0.10,   0.000,"[1,2,2,2,2,2 3,3,3,4 4,4 4,4,5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[5,26,1,19,22,5,3,25,23,28,3,21,4,2,5,4 4,30,20,2,4 4,5,2 3,27,2,24,29,2]"
 30, 4,13,  5, 11,   ,combineS, 27,0.10,   0.000,"[1,2,2,2,2,2 3,3,3,4 4,4 4,4,5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[5,26,1,19,22,5,3,25,23,28,3,21,4,2,5,4 4,30,20,2,4 4,5,2 3,27,2,24,29,2]"
 30, 4,13,  5, 11,   ,  greedy, 26,0.14,   0.002,"[1,2,2,2,2,2 3,3,3,4 4,4,4 4 5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[5,26,1,19,22,5,3,25,23,28,3,21,4,2,5,4 4,30,20,2,4 4 5,2 3,27,2,24,29,2]"
 30, 4,13,  5, 11,  0,     pso, 26,0.14,   0.861,"[1,2,2,2,2,2 3,3,3,4 4,4,4 4 5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[5,26,1,19,22,5,3,25,23,28,3,21,4,2,5,4 4,30,20,2,4 4 5,2 3,27,2,24,29,2]"
 30, 4,13,  5, 11,   ,     FPT, 26,0.14,   9.241,"",""
 30, 3,19,  5,  4,   , combine, 29,0.03,   0.000,"[1 1,1,1,1,2,3,4,4,4,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,18,15,17,22,21,4,24,1,5,27,26,5,2,1,30,1 1,28,16,3,1,23,20,29,25,4,14,5,19]"
 30, 3,19,  5,  4,   ,combineS, 29,0.03,   0.000,"[1 1,1,1,1,2,3,4,4,4,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,18,15,17,22,21,4,24,1,5,27,26,5,2,1,30,1 1,28,16,3,1,23,20,29,25,4,14,5,19]"
 30, 3,19,  5,  4,   ,  greedy, 29,0.03,   0.002,"[1 1,1,1,1,2,3,4,4,4,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,18,15,17,22,21,4,24,1,5,27,26,5,2,1,30,1 1,28,16,3,1,23,20,29,25,4,14,5,19]"
 30, 3,19,  5,  4,  0,     pso, 29,0.03,   0.260,"[1 1,1,1,1,2,3,4,4,4,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,18,15,17,22,21,4,24,1,5,27,26,5,2,1,30,1 1,28,16,3,1,23,20,29,25,4,14,5,19]"
 30, 3,19,  5,  4,   ,     FPT, 29,0.03,   0.135,"",""
 30, 5,10,  5,  9,   , combine, 26,0.14,   0.000,"[1,1,1,1 2,2 2,2,2,3,3,3 4,4,4,4,4,5,5,5,21 22,23,24,25,26,27,28,29,30]","[2,1,5,4,3,5,4,2 2,3,24,21 22,1,3 4,30,29,1,4,26,2,4,1 2,27,23,28,25,5]"
 30, 5,10,  5,  9,   ,combineS, 26,0.14,   0.000,"[1,1,1,1 2,2 2,2,2,3,3,3 4,4,4,4,4,5,5,5,21 22,23,24,25,26,27,28,29,30]","[2,1,5,4,3,5,4,2 2,3,24,21 22,1,3 4,30,29,1,4,26,2,4,1 2,27,23,28,25,5]"
 30, 5,10,  5,  9,   ,  greedy, 25,0.17,   0.002,"[1,1,1,1 2,2,2,2 2 3,3,3 4,4,4,4,4,5,5,5,21 22,23,24,25,26,27,28,29,30]","[2,1,5,4,3,5,4,2 2 3,24,21 22,1,3 4,30,29,1,4,26,2,4,1 2,27,23,28,25,5]"
 30, 5,10,  5,  9,  0,     pso, 25,0.17,   1.045,"[1,1,1,1 2,2,2,2 2 3,3,3 4,4,4,4,4,5,5,5,21 22,23,24,25,26,27,28,29,30]","[2,1,5,4,3,5,4,2 2 3,24,21 22,1,3 4,30,29,1,4,26,2,4,1 2,27,23,28,25,5]"
 30, 5,10,  5,  9,   ,     FPT, 25,0.17,  54.423,"",""
 30, 4,16,  4, 12,   , combine, 25,0.17,   0.000,"[1,1 2 2,2,2 3,3,3,3 4,5 5,5,5,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[16,24,28,3 4,22,5 5,26,5,23,29,17,2 3,2,19,27,1,20,25,5,21,18,3,1 2 2,3,30]"
 30, 4,16,  4, 12,   ,combineS, 25,0.17,   0.000,"[1,1 2 2,2,2 3,3,3,3 4,5 5,5,5,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[16,24,28,3 4,22,5 5,26,5,23,29,17,2 3,2,19,27,1,20,25,5,21,18,3,1 2 2,3,30]"
 30, 4,16,  4, 12,   ,  greedy, 26,0.14,   0.002,"[1,1,2,2,2 2 3,3,3,3 4,5 5,5,5,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[16,24,28,3 4,22,5 5,26,5,23,29,17,2,3,2,19,27,1,20,25,5,21,18,3,1,2 2 3,30]"
 30, 4,16,  4, 12,  0,     pso, 25,0.17,   1.279,"[1,1 2 2,2,2 3,3,3,3 4,5 5,5,5,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[16,24,28,3 4,22,5 5,26,5,23,29,17,2 3,2,19,27,1,20,25,5,21,18,3,1 2 2,3,30]"
 30, 4,16,  4, 12,   ,     FPT, 24,0.21,   0.253,"",""
 30, 3,21,  5,  5,   , combine, 28,0.07,   0.000,"[1,1 2,2,3,4,5 5,5,5,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[12,21,1,19,2,5,14,23,5,4,28,26,13,5,30,5 5,17,22,1 2,29,20,24,18,16,25,3,27,15]"
 30, 3,21,  5,  5,   ,combineS, 28,0.07,   0.000,"[1,1 2,2,3,4,5 5,5,5,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[12,21,1,19,2,5,14,23,5,4,28,26,13,5,30,5 5,17,22,1 2,29,20,24,18,16,25,3,27,15]"
 30, 3,21,  5,  5,   ,  greedy, 28,0.07,   0.002,"[1,1 2,2,3,4,5 5,5,5,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[12,21,1,19,2,5,14,23,5,4,28,26,13,5,30,5 5,17,22,1 2,29,20,24,18,16,25,3,27,15]"
 30, 3,21,  5,  5,  0,     pso, 28,0.07,   0.436,"[1,1 2,2,3,4,5 5,5,5,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[12,21,1,19,2,5,14,23,5,4,28,26,13,5,30,5 5,17,22,1 2,29,20,24,18,16,25,3,27,15]"
 30, 3,21,  5,  5,   ,     FPT, 28,0.07,   0.044,"",""
 30, 4,15,  5,  8,   , combine, 27,0.10,   0.000,"[1 1,1,1,1,2,2,2,3,4,4,4,4,4 5,5,17,18,19,20,21,22,23,24,25,26,27,28 29,30]","[5,4,27,4,17,30,4 5,23,2,4,26,21,25,24,2,1,28 29,4,1 1,2,1,3,19,18,1,20,22]"
 30, 4,15,  5,  8,   ,combineS, 27,0.10,   0.000,"[1 1,1,1,1,2,2,2,3,4,4,4,4,4 5,5,17,18,19,20,21,22,23,24,25,26,27,28 29,30]","[5,4,27,4,17,30,4 5,23,2,4,26,21,25,24,2,1,28 29,4,1 1,2,1,3,19,18,1,20,22]"
 30, 4,15,  5,  8,   ,  greedy, 26,0.14,   0.002,"[1,1,1,1 1 2,2,2,3,4,4,4,4,4 5,5,17,18,19,20,21,22,23,24,25,26,27,28 29,30]","[5,4,27,4,17,30,4 5,23,2,4,26,21,25,24,2,1,28 29,4,1 1 2,1,3,19,18,1,20,22]"
 30, 4,15,  5,  8,  0,     pso, 26,0.14,   0.836,"[1,1,1,1 1 2,2,2,3,4,4,4,4,4 5,5,17,18,19,20,21,22,23,24,25,26,27,28 29,30]","[5,4,27,4,17,30,4 5,23,2,4,26,21,25,24,2,1,28 29,4,1 1 2,1,3,19,18,1,20,22]"
 30, 4,15,  5,  8,   ,     FPT, 26,0.14,   3.387,"",""
 30, 5,12,  5,  5,   , combine, 28,0.07,   0.000,"[1,1,2,2,2,2,2 3,3 3,3,3,4,4,5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[28,2,1,26,24,4,2 3,22,30,2,5,21,4,29,20,25,19,1,5,3,2,27,3 3,5,3,2,23,5]"
 30, 5,12,  5,  5,   ,combineS, 28,0.07,   0.000,"[1,1,2,2,2,2,2 3,3 3,3,3,4,4,5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[28,2,1,26,24,4,2 3,22,30,2,5,21,4,29,20,25,19,1,5,3,2,27,3 3,5,3,2,23,5]"
 30, 5,12,  5,  5,   ,  greedy, 29,0.03,   0.002,"[1,1,2,2,2,2,2,3 3,3,3,3,4,4,5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[28,2,1,26,24,4,2,3,22,30,2,5,21,4,29,20,25,19,1,5,3,2,27,3 3,5,3,2,23,5]"
 30, 5,12,  5,  5,  0,     pso, 28,0.07,   0.368,"[1,1,2,2,2,2,2 3,3 3,3,3,4,4,5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[28,2,1,26,24,4,2 3,22,30,2,5,21,4,29,20,25,19,1,5,3,2,27,3 3,5,3,2,23,5]"
 30, 5,12,  5,  5,   ,     FPT, 28,0.07,  10.756,"",""
 30, 5,16,  3,  2,   , combine, 29,0.03,   0.000,"[1,1,1,2 2,2,3,3,3,4,4,5,5,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[17,1,3,26,5,27,15,18,22,24,16,20,4,28,23,1,19,4,21,25,5,29,3,2 2,1,30,3,2,5]"
 30, 5,16,  3,  2,   ,combineS, 29,0.03,   0.000,"[1,1,1,2 2,2,3,3,3,4,4,5,5,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[17,1,3,26,5,27,15,18,22,24,16,20,4,28,23,1,19,4,21,25,5,29,3,2 2,1,30,3,2,5]"
 30, 5,16,  3,  2,   ,  greedy, 29,0.03,   0.002,"[1,1,1,2 2,2,3,3,3,4,4,5,5,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[17,1,3,26,5,27,15,18,22,24,16,20,4,28,23,1,19,4,21,25,5,29,3,2 2,1,30,3,2,5]"
 30, 5,16,  3,  2,  0,     pso, 29,0.03,   0.108,"[1,1,1,2 2,2,3,3,3,4,4,5,5,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[17,1,3,26,5,27,15,18,22,24,16,20,4,28,23,1,19,4,21,25,5,29,3,2 2,1,30,3,2,5]"
 30, 5,16,  3,  2,   ,     FPT, 29,0.03,   0.194,"",""
 30, 5,15,  4,  5,   , combine, 25,0.17,   0.000,"[1,1,1,2 2,3,3,3 4,4,4 5,5,5,5,16 17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[23,4,22,5,2 2,18,16 17,5,3 4,20,3,24,1,25,30,27 28,26,29,5,1,21,19,4 5,1,3]"
 30, 5,15,  4,  5,   ,combineS, 25,0.17,   0.000,"[1,1,1,2 2,3,3,3 4,4,4 5,5,5,5,16 17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[23,4,22,5,2 2,18,16 17,5,3 4,20,3,24,1,25,30,27 28,26,29,5,1,21,19,4 5,1,3]"
 30, 5,15,  4,  5,   ,  greedy, 25,0.17,   0.002,"[1,1,1,2 2,3,3,3 4,4,4 5,5,5,5,16 17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[23,4,22,5,2 2,18,16 17,5,3 4,20,3,24,1,25,30,27 28,26,29,5,1,21,19,4 5,1,3]"
 30, 5,15,  4,  5,  0,     pso, 25,0.17,   0.694,"[1,1,1,2 2,3,3,3 4,4,4 5,5,5,5,16 17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[23,4,22,5,2 2,18,16 17,5,3 4,20,3,24,1,25,30,27 28,26,29,5,1,21,19,4 5,1,3]"
 30, 5,15,  4,  5,   ,     FPT, 25,0.17,   0.471,"",""
 30, 4,18,  5,  1,   , combine, 29,0.03,   0.000,"[1,1,2,3,3,4,4,4,4,4 5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,17,20,25,18,1,16,21,4,2,14,3,30,19,28,1,26,23,22,15,5,27,4,24,4,29,5,4 5,3]"
 30, 4,18,  5,  1,   ,combineS, 29,0.03,   0.000,"[1,1,2,3,3,4,4,4,4,4 5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,17,20,25,18,1,16,21,4,2,14,3,30,19,28,1,26,23,22,15,5,27,4,24,4,29,5,4 5,3]"
 30, 4,18,  5,  1,   ,  greedy, 29,0.03,   0.002,"[1,1,2,3,3,4,4,4,4,4 5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,17,20,25,18,1,16,21,4,2,14,3,30,19,28,1,26,23,22,15,5,27,4,24,4,29,5,4 5,3]"
 30, 4,18,  5,  1,  0,     pso, 29,0.03,   0.052,"[1,1,2,3,3,4,4,4,4,4 5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,17,20,25,18,1,16,21,4,2,14,3,30,19,28,1,26,23,22,15,5,27,4,24,4,29,5,4 5,3]"
 30, 4,18,  5,  1,   ,     FPT, 29,0.03,   0.165,"",""
 30, 4,18,  5,  1,   , combine, 29,0.03,   0.000,"[1,2,2,2,2,2,3,3,3,4 4,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[15,29,2,28,14,3,21,2,18,2,16,25,17,26,2,27,5,2,19,22,30,3,20,3,1,24,5,23,4 4]"
 30, 4,18,  5,  1,   ,combineS, 29,0.03,   0.000,"[1,2,2,2,2,2,3,3,3,4 4,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[15,29,2,28,14,3,21,2,18,2,16,25,17,26,2,27,5,2,19,22,30,3,20,3,1,24,5,23,4 4]"
 30, 4,18,  5,  1,   ,  greedy, 29,0.03,   0.002,"[1,2,2,2,2,2,3,3,3,4 4,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[15,29,2,28,14,3,21,2,18,2,16,25,17,26,2,27,5,2,19,22,30,3,20,3,1,24,5,23,4 4]"
 30, 4,18,  5,  1,  0,     pso, 29,0.03,   0.053,"[1,2,2,2,2,2,3,3,3,4 4,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[15,29,2,28,14,3,21,2,18,2,16,25,17,26,2,27,5,2,19,22,30,3,20,3,1,24,5,23,4 4]"
 30, 4,18,  5,  1,   ,     FPT, 29,0.03,   0.055,"",""
 30, 4,17,  4,  9,   , combine, 25,0.17,   0.000,"[1 1,1 2,2,2,2 3,3,3,4,4,4,5,15,16,17,18,19,20,21,22 23,24,25,26,27 28,29,30]","[1 2,4,25,4,30,4,3,2 3,27 28,19,2,15,5,26,21,20,1 1,2,3,18,29,22 23,17,16,24]"
 30, 4,17,  4,  9,   ,combineS, 25,0.17,   0.000,"[1 1,1 2,2,2,2 3,3,3,4,4,4,5,15,16,17,18,19,20,21,22 23,24,25,26,27 28,29,30]","[1 2,4,25,4,30,4,3,2 3,27 28,19,2,15,5,26,21,20,1 1,2,3,18,29,22 23,17,16,24]"
 30, 4,17,  4,  9,   ,  greedy, 25,0.17,   0.002,"[1,1 1 2,2,2,2 3,3,3,4,4,4,5,15,16,17,18,19,20,21,22 23,24,25,26,27 28,29,30]","[1,2,4,25,4,30,4,3,2 3,27 28,19,2,15,5,26,21,20,1 1 2,3,18,29,22 23,17,16,24]"
 30, 4,17,  4,  9,  0,     pso, 25,0.17,   1.089,"[1,1 1 2,2,2,2 3,3,3,4,4,4,5,15,16,17,18,19,20,21,22 23,24,25,26,27 28,29,30]","[1,2,4,25,4,30,4,3,2 3,27 28,19,2,15,5,26,21,20,1 1 2,3,18,29,22 23,17,16,24]"
 30, 4,17,  4,  9,   ,     FPT, 24,0.21,   0.088,"",""
 30, 3,22,  4,  1,   , combine, 29,0.03,   0.000,"[1,1,1,1,2,3 3,4,5,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[5,30,1,11,15,4,21,29,12,20,13,2,1,27,25,22,1,5,18,24,23,14,19,1,17,16,28,3 3,26]"
 30, 3,22,  4,  1,   ,combineS, 29,0.03,   0.000,"[1,1,1,1,2,3 3,4,5,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[5,30,1,11,15,4,21,29,12,20,13,2,1,27,25,22,1,5,18,24,23,14,19,1,17,16,28,3 3,26]"
 30, 3,22,  4,  1,   ,  greedy, 29,0.03,   0.003,"[1,1,1,1,2,3 3,4,5,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[5,30,1,11,15,4,21,29,12,20,13,2,1,27,25,22,1,5,18,24,23,14,19,1,17,16,28,3 3,26]"
 30, 3,22,  4,  1,  0,     pso, 29,0.03,   0.053,"[1,1,1,1,2,3 3,4,5,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[5,30,1,11,15,4,21,29,12,20,13,2,1,27,25,22,1,5,18,24,23,14,19,1,17,16,28,3 3,26]"
 30, 3,22,  4,  1,   ,     FPT, 29,0.03,   0.004,"",""
 30, 5,11,  5,  9,   , combine, 27,0.10,   0.000,"[1,1,1,2,2,2,2 3,3,3,3,3 4 4,4,4,4,5,5,20,21,22,23,24,25,26,27,28,29,30]","[1,25,2,29,22,30,28,2 3,1,4,3 4 4,5,3,21,1,3,26,24,20,23,3,2,5,4,2,4,27]"
 30, 5,11,  5,  9,   ,combineS, 27,0.10,   0.000,"[1,1,1,2,2,2,2 3,3,3,3,3 4 4,4,4,4,5,5,20,21,22,23,24,25,26,27,28,29,30]","[1,25,2,29,22,30,28,2 3,1,4,3 4 4,5,3,21,1,3,26,24,20,23,3,2,5,4,2,4,27]"
 30, 5,11,  5,  9,   ,  greedy, 27,0.10,   0.002,"[1,1,1,2,2,2,2 3,3,3,3,3,4,4,4,4 4 5,5,20,21,22,23,24,25,26,27,28,29,30]","[1,25,2,29,22,30,28,2 3,1,4,3,4 4 5,3,21,1,3,26,24,20,23,3,2,5,4,2,4,27]"
 30, 5,11,  5,  9,  0,     pso, 27,0.10,   0.752,"[1,1,1,2,2,2,2 3,3,3,3,3 4 4,4,4,4,5,5,20,21,22,23,24,25,26,27,28,29,30]","[1,25,2,29,22,30,28,2 3,1,4,3 4 4,5,3,21,1,3,26,24,20,23,3,2,5,4,2,4,27]"
 30, 5,11,  5,  9,   ,     FPT, 26,0.14,  10.561,"",""
 30, 5,14,  5,  2,   , combine, 28,0.07,   0.000,"[1,1,1 2,2,2,2,2 3,3,3,3,4,4,5,5,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,30,3,26,5,23,2,29,1,19,17,3,24,2 3,18,28,4,22,3,2,21,25,5,4,2,27,1 2,20]"
 30, 5,14,  5,  2,   ,combineS, 28,0.07,   0.000,"[1,1,1 2,2,2,2,2 3,3,3,3,4,4,5,5,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,30,3,26,5,23,2,29,1,19,17,3,24,2 3,18,28,4,22,3,2,21,25,5,4,2,27,1 2,20]"
 30, 5,14,  5,  2,   ,  greedy, 28,0.07,   0.002,"[1,1,1 2,2,2,2,2 3,3,3,3,4,4,5,5,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,30,3,26,5,23,2,29,1,19,17,3,24,2 3,18,28,4,22,3,2,21,25,5,4,2,27,1 2,20]"
 30, 5,14,  5,  2,  0,     pso, 28,0.07,   0.139,"[1,1,1 2,2,2,2,2 3,3,3,3,4,4,5,5,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,30,3,26,5,23,2,29,1,19,17,3,24,2 3,18,28,4,22,3,2,21,25,5,4,2,27,1 2,20]"
 30, 5,14,  5,  2,   ,     FPT, 27,0.10,   0.560,"",""
 30, 4,16,  5,  3,   , combine, 27,0.10,   0.000,"[1,1,1,1,1 2,2,2,3,3 4,4,4,4,5,16,17,18,19,20,21,22 23,24,25,26,27,28,29,30]","[28,27,1,17,30,20,18,1,22 23,1,4,2,19,4,25,1 2,1,16,5,3 4,2,21,24,3,26,4,29]"
 30, 4,16,  5,  3,   ,combineS, 27,0.10,   0.000,"[1,1,1,1,1 2,2,2,3,3 4,4,4,4,5,16,17,18,19,20,21,22 23,24,25,26,27,28,29,30]","[28,27,1,17,30,20,18,1,22 23,1,4,2,19,4,25,1 2,1,16,5,3 4,2,21,24,3,26,4,29]"
 30, 4,16,  5,  3,   ,  greedy, 27,0.10,   0.003,"[1,1,1,1,1 2,2,2,3,3 4,4,4,4,5,16,17,18,19,20,21,22 23,24,25,26,27,28,29,30]","[28,27,1,17,30,20,18,1,22 23,1,4,2,19,4,25,1 2,1,16,5,3 4,2,21,24,3,26,4,29]"
 30, 4,16,  5,  3,  0,     pso, 27,0.10,   0.287,"[1,1,1,1,1 2,2,2,3,3 4,4,4,4,5,16,17,18,19,20,21,22 23,24,25,26,27,28,29,30]","[28,27,1,17,30,20,18,1,22 23,1,4,2,19,4,25,1 2,1,16,5,3 4,2,21,24,3,26,4,29]"
 30, 4,16,  5,  3,   ,     FPT, 27,0.10,   0.515,"",""
 30, 4,13,  5, 15,   , combine, 25,0.17,   0.000,"[1,1,1,1,1,2,3,3,3 4,4,4,4 5,5 5 5,5,19,20 21,22,23,24,25,26,27,28,29,30]","[23,19,1,26,1,27,2,1,3 4,29,25,3,24,22,4 5,4,5,28,5 5 5,4,20 21,1,3,30,1]"
 30, 4,13,  5, 15,   ,combineS, 25,0.17,   0.000,"[1,1,1,1,1,2,3,3,3 4,4,4,4 5,5 5 5,5,19,20 21,22,23,24,25,26,27,28,29,30]","[23,19,1,26,1,27,2,1,3 4,29,25,3,24,22,4 5,4,5,28,5 5 5,4,20 21,1,3,30,1]"
 30, 4,13,  5, 15,   ,  greedy, 26,0.14,   0.002,"[1,1,1,1,1,2,3,3,3 4,4,4,4,5 5 5,5,5,19,20 21,22,23,24,25,26,27,28,29,30]","[23,19,1,26,1,27,2,1,3 4,29,25,3,24,22,4,5,4,5,28,5 5 5,4,20 21,1,3,30,1]"
 30, 4,13,  5, 15,  0,     pso, 25,0.17,   1.408,"[1,1,1,1,1,2,3,3,3 4,4,4,4 5,5,5 5 5,19,20 21,22,23,24,25,26,27,28,29,30]","[23,19,1,26,1,27,2,1,3 4,29,25,3,24,22,4 5,4,5,28,5 5 5,4,20 21,1,3,30,1]"
 30, 4,13,  5, 15,   ,     FPT, 25,0.17,   7.940,"",""
 30, 5, 6,  5,  8,   , combine, 27,0.10,   0.000,"[1,1,1,1,1 2,2,2,2,2,3 3,3,3,3,4,4,4,4,4,5 5,5,5,25,26,27,28,29,30]","[1,3,2,5 5,3,1,29,3,26,4,2,4,1,5,2,5,4,1,28,4,25,2,30,4,1 2,27,3 3]"
 30, 5, 6,  5,  8,   ,combineS, 27,0.10,   0.000,"[1,1,1,1,1 2,2,2,2,2,3 3,3,3,3,4,4,4,4,4,5 5,5,5,25,26,27,28,29,30]","[1,3,2,5 5,3,1,29,3,26,4,2,4,1,5,2,5,4,1,28,4,25,2,30,4,1 2,27,3 3]"
 30, 5, 6,  5,  8,   ,  greedy, 27,0.10,   0.003,"[1,1,1,1,1 2,2,2,2,2,3 3,3,3,3,4,4,4,4,4,5 5,5,5,25,26,27,28,29,30]","[1,3,2,5 5,3,1,29,3,26,4,2,4,1,5,2,5,4,1,28,4,25,2,30,4,1 2,27,3 3]"
 30, 5, 6,  5,  8,  0,     pso, 27,0.10,   0.852,"[1,1,1,1,1 2,2,2,2,2,3 3,3,3,3,4,4,4,4,4,5 5,5,5,25,26,27,28,29,30]","[1,3,2,5 5,3,1,29,3,26,4,2,4,1,5,2,5,4,1,28,4,25,2,30,4,1 2,27,3 3]"
 30, 5, 6,  5,  8,   ,     FPT, 26,0.14, 600.000,"",""
 30, 3,18,  5,  1,   , combine, 29,0.03,   0.000,"[1,1,1,1,1 2,2,2,3,3,3,3,4,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[22,5,3,2,28,27,3,23,4,16,30,20,1,26,25,17,1,15,29,19,24,1 2,18,3,1,3,21,2,1]"
 30, 3,18,  5,  1,   ,combineS, 29,0.03,   0.000,"[1,1,1,1,1 2,2,2,3,3,3,3,4,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[22,5,3,2,28,27,3,23,4,16,30,20,1,26,25,17,1,15,29,19,24,1 2,18,3,1,3,21,2,1]"
 30, 3,18,  5,  1,   ,  greedy, 29,0.03,   0.002,"[1,1,1,1,1 2,2,2,3,3,3,3,4,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[22,5,3,2,28,27,3,23,4,16,30,20,1,26,25,17,1,15,29,19,24,1 2,18,3,1,3,21,2,1]"
 30, 3,18,  5,  1,  0,     pso, 29,0.03,   0.053,"[1,1,1,1,1 2,2,2,3,3,3,3,4,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[22,5,3,2,28,27,3,23,4,16,30,20,1,26,25,17,1,15,29,19,24,1 2,18,3,1,3,21,2,1]"
 30, 3,18,  5,  1,   ,     FPT, 29,0.03,   0.358,"",""
 30, 3,18,  5,  5,   , combine, 28,0.07,   0.000,"[1,2,3 3,3,3,3 4,4,5,5,5,5,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[5,3 4,18,25,23,1,5,3 3,2,21,28,5,17,19,26,5,16,29,3,24,30,20,15,5,3,27,22,4]"
 30, 3,18,  5,  5,   ,combineS, 28,0.07,   0.000,"[1,2,3 3,3,3,3 4,4,5,5,5,5,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[5,3 4,18,25,23,1,5,3 3,2,21,28,5,17,19,26,5,16,29,3,24,30,20,15,5,3,27,22,4]"
 30, 3,18,  5,  5,   ,  greedy, 28,0.07,   0.002,"[1,2,3 3,3,3,3 4,4,5,5,5,5,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[5,3 4,18,25,23,1,5,3 3,2,21,28,5,17,19,26,5,16,29,3,24,30,20,15,5,3,27,22,4]"
 30, 3,18,  5,  5,  0,     pso, 28,0.07,   0.381,"[1,2,3 3,3,3,3 4,4,5,5,5,5,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[5,3 4,18,25,23,1,5,3 3,2,21,28,5,17,19,26,5,16,29,3,24,30,20,15,5,3,27,22,4]"
 30, 3,18,  5,  5,   ,     FPT, 28,0.07,   0.568,"",""
 30, 5,10,  5, 27,   , combine, 22,0.28,   0.000,"[1 1,1 1,1 2,2 2,2 2,3,3,4 4 4,5 5,5,5,5,21,22,23,24,25,26,27,28,29,30]","[2 2,25,1 2,3,23,3,5,27,22,30,5 5,24,1 1,5,28,1 1,21,26,4 4 4,29,2 2,5]"
 30, 5,10,  5, 27,   ,combineS, 22,0.28,   0.000,"[1 1,1 1,1 2,2 2,2 2,3,3,4 4 4,5 5,5,5,5,21,22,23,24,25,26,27,28,29,30]","[2 2,25,1 2,3,23,3,5,27,22,30,5 5,24,1 1,5,28,1 1,21,26,4 4 4,29,2 2,5]"
 30, 5,10,  5, 27,   ,  greedy, 22,0.28,   0.002,"[1 1,1 1,1,2 2,2 2,2 3,3,4 4 4,5 5,5,5,5,21,22,23,24,25,26,27,28,29,30]","[2 2,25,1,2 3,23,3,5,27,22,30,5 5,24,1 1,5,28,1 1,21,26,4 4 4,29,2 2,5]"
