size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right
 27, 5,13,  4,  1,   , combine, 26,0.04,   0.000,"[3,6,11,3,10,4,8,0,0 2,5,4,16,13,7,2,14,17,2,0,5,9,15,5,12,5,18]","[16,17,3,2,11,13,9,7,10,0,15,4,0 2,2,18,5,14,5,0,6,4,5,3,5,8,12]"
 27, 5,13,  4,  1,   ,combineS, 26,0.04,   0.000,"[3,6,11,3,10,4,8,0,0 2,5,4,16,13,7,2,14,17,2,0,5,9,15,5,12,5,18]","[16,17,3,2,11,13,9,7,10,0,15,4,0 2,2,18,5,14,5,0,6,4,5,3,5,8,12]"
 27, 5,13,  4,  1,   ,  greedy, 26,0.04,   0.003,"[3,6,11,3,10,4,8,0,0 2,5,4,16,13,7,2,14,17,2,0,5,9,15,5,12,5,18]","[16,17,3,2,11,13,9,7,10,0,15,4,0 2,2,18,5,14,5,0,6,4,5,3,5,8,12]"
 27, 5,13,  4,  1,  0,    pso1, 26,0.04,   0.052,"[3,6,11,3,10,4,8,0,0 2,5,4,16,13,7,2,14,17,2,0,5,9,15,5,12,5,18]","[16,17,3,2,11,13,9,7,10,0,15,4,0 2,2,18,5,14,5,0,6,4,5,3,5,8,12]"
 27, 5,13,  4,  1,  0,    psoN, 26,0.04,   0.058,"[3,6,11,3,10,4,8,0,0 2,5,4,16,13,7,2,14,17,2,0,5,9,15,5,12,5,18]","[16,17,3,2,11,13,9,7,10,0,15,4,0 2,2,18,5,14,5,0,6,4,5,3,5,8,12]"
 54, 8,10, 11, 34,   , combine, 40,0.26,   0.000,"[1,6,2,15,8 0 1 1,18 1,6 0,16,4,8 9,13,8,10,14,1,0,3,17,8 19,0 0,11,3,3,0,2 2,8 9,6,1 1,12,8 8,2,9,1,6,1 3,1,4,8,8,2 1]","[8,18 1,3,1,2 1,15,0,8,8 0 1 1,1 3,8 19,2,3,1,8 9,8,1,10,3,1 1,4,11,2 2,4,12,6,6,14,8 9,0 0,16,6 0,8 8,0,6,9,2,13,1,17]"
 54, 8,10, 11, 34,   ,combineS, 41,0.25,   0.001,"[1,6,2,15,8 0 1 1,18 1,6,0 16,4,8 9,13,8,10,14,1,0,3,17,8 19,0,0,11,3,3,0,2 2,8 9,6,1 1,12,8 8,2,9,1,6,1 3,1,4,8,8,2 1]","[8,18 1,3,1,2 1,15,0,8,8 0 1 1,1 3,8 19,2,3,1,8 9,8,1,10,3,1 1,4,11,2 2,4,12,6,6,14,8 9,0,0 16,6,0,8 8,0,6,9,2,13,1,17]"
 54, 8,10, 11, 34,   ,  greedy, 40,0.26,   0.007,"[1,6,2,15,8 0 1 1,18,1,6 0,16,4,8 9,13,8,10,14,1,0,3,17,8 19,0 0,11,3,3,0,2 2,8 9,6,1 1,12,8,8,2,9,1,6,1 3 1,4,8 8,2 1]","[8,18,1 3 1,2 1,15,0,8,8 0 1 1,1,3,8 19,2,3,1,8 9,8,1,10,3,1 1,4,11,2 2,4,12,6,6,14,8 9,0 0,16,6 0,8 8,0,6,9,2,13,1,17]"
 54, 8,10, 11, 34,  0,    pso1, 40,0.26,   6.981,"[1,6,2,15,8 0 1 1,18,1,6 0,16,4,8 9,13,8,10,14,1,0,3,17,8 19,0 0,11,3,3,0,2 2,8 9,6,1 1,12,8 8,2,9,1,6,1 3 1,4,8,8,2 1]","[8,18,1 3 1,2 1,15,0,8,8 0 1 1,1,3,8 19,2,3,1,8 9,8,1,10,3,1 1,4,11,2 2,4,12,6,6,14,8 9,0 0,16,6 0,8 8,0,6,9,2,13,1,17]"
 54, 8,10, 11, 34,  0,    psoN, 40,0.26,  13.186,"[1,6,2,15,8 0 1 1,18,1,6 0,16,4,8 9,13,8,10,14,1,0,3,17,8 19,0 0,11,3,3,0,2 2,8 9,6,1 1,12,8,8,2,9,1,6,1 3 1,4,8 8,2 1]","[8,18,1 3 1,2 1,15,0,8,8 0 1 1,1,3,8 19,2,3,1,8 9,8,1,10,3,1 1,4,11,2 2,4,12,6,6,14,8 9,0 0,16,6 0,8 8,0,6,9,2,13,1,17]"
 49, 9,11,  7, 15,   , combine, 40,0.19,   0.000,"[5 6,8,8,10,8,1,6 1,5,7 2,11,0,4,1,6,5,15,4,9,2,17,5,1,16,18,7,20 1,2,13,4 5,7,7,12,19 2 6,5 5,14,9,6 6,2,0,7]","[6,6 1,8,4,0,2,2,5,13,5,9,0,12,1,10,7,16,8,7,19 2 6,4 5,11,14,1,5 6,2,7 2,6 6,1,4,7,18,15,17,9,5 5,20 1,8,7,5]"
 49, 9,11,  7, 15,   ,combineS, 40,0.19,   0.001,"[5 6,8,8,10,8,1,6 1,5,7 2,11,0,4,1,6,5,15,4,9,2,17,5,1,16,18,7,20 1,2,13,4 5,7,7,12,19 2 6,5 5,14,9,6 6,2,0,7]","[6,6 1,8,4,0,2,2,5,13,5,9,0,12,1,10,7,16,8,7,19 2 6,4 5,11,14,1,5 6,2,7 2,6 6,1,4,7,18,15,17,9,5 5,20 1,8,7,5]"
 49, 9,11,  7, 15,   ,  greedy, 40,0.19,   0.006,"[5 6,8,8,10,8,1,6 1,5,7 2,11,0,4,1,6,5,15,4,9,2,17,5,1,16,18,7,20 1,2,13,4 5,7,7,12,19 2 6,5 5,14,9,6 6,2,0,7]","[6 6,1,8,4,0,2,2,5,13,5,9,0,12,1,10,7,16,8,7,19 2 6,4 5,11,14,1,5 6,2,7 2,6,6 1,4,7,18,15,17,9,5 5,20 1,8,7,5]"
 49, 9,11,  7, 15,  0,    pso1, 40,0.19,   2.290,"[5 6,8,8,10,8,1,6 1,5,7 2,11,0,4,1,6,5,15,4,9,2,17,5,1,16,18,7,20 1,2,13,4 5,7,7,12,19 2 6,5 5,14,9,6 6,2,0,7]","[6,6 1,8,4,0,2,2,5,13,5,9,0,12,1,10,7,16,8,7,19 2 6,4 5,11,14,1,5 6,2,7 2,6 6,1,4,7,18,15,17,9,5 5,20 1,8,7,5]"
 49, 9,11,  7, 15,  0,    psoN, 40,0.19,   3.385,"[5 6,8,8,10,8,1,6 1,5,7 2,11,0,4,1,6,5,15,4,9,2,17,5,1,16,18,7,20 1,2,13,4 5,7,7,12,19 2 6,5 5,14,9,6 6,2,0,7]","[6,6 1,8,4,0,2,2,5,13,5,9,0,12,1,10,7,16,8,7,19 2 6,4 5,11,14,1,5 6,2,7 2,6 6,1,4,7,18,15,17,9,5 5,20 1,8,7,5]"
 53, 5,24,  8, 14,   , combine, 45,0.15,   0.000,"[6,5,4,3,2 2,2 2,28,2,18,3,2 4,1,22,4 21,3 3,24,14,17,16,19 4,2,20,3,15 1,7,4,0,10,4,12,1,13,11 1,27,3,23,0,9,1,8,2,0,25,1,26]","[0,7,1,4,24,9,13,3,17,2,1,10,3,26,2 4,25,6,2 2,0,2 2,14,22,23,12,4,4 21,2,11 1,3,19 4,0,4,8,20,1,18,5,27,28,3,16,2,15 1,1,3 3]"
 53, 5,24,  8, 14,   ,combineS, 45,0.15,   0.001,"[6,5,4,3,2 2,2 2,28,2,18,3,2 4,1,22,4 21,3 3,24,14,17,16,19 4,2,20,3,15 1,7,4,0,10,4,12,1,13,11 1,27,3,23,0,9,1,8,2,0,25,1,26]","[0,7,1,4,24,9,13,3,17,2,1,10,3,26,2 4,25,6,2 2,0,2 2,14,22,23,12,4,4 21,2,11 1,3,19 4,0,4,8,20,1,18,5,27,28,3,16,2,15 1,1,3 3]"
 53, 5,24,  8, 14,   ,  greedy, 45,0.15,   0.009,"[6,5,4,3,2 2,2,2,28,2,18,3,2 4,1,22,4 21,3 3,24,14,17,16,19 4,2,20,3,15 1,7,4,0,10,4,12,1,13,11 1,27,3,23,0,9,1,8,2 0,25,1,26]","[0,7,1,4,24,9,13,3,17,2,1,10,3,26,2 4,25,6,2,2 0,2 2,14,22,23,12,4,4 21,2,11 1,3,19 4,0,4,8,20,1,18,5,27,28,3,16,2,15 1,1,3 3]"
 53, 5,24,  8, 14,  0,    pso1, 45,0.15,   2.490,"[6,5,4,3,2 2,2 2,28,2,18,3,2 4,1,22,4 21,3 3,24,14,17,16,19 4,2,20,3,15 1,7,4,0,10,4,12,1,13,11 1,27,3,23,0,9,1,8,2,0,25,1,26]","[0,7,1,4,24,9,13,3,17,2,1,10,3,26,2 4,25,6,2 2,0,2 2,14,22,23,12,4,4 21,2,11 1,3,19 4,0,4,8,20,1,18,5,27,28,3,16,2,15 1,1,3 3]"
 53, 5,24,  8, 14,  0,    psoN, 45,0.15,   3.217,"[6,5,4,3,2 2,2 2,28,2,18,3,2 4,1,22,4 21,3 3,24,14,17,16,19,4,2,20,3,15 1,7,4 0,10,4,12,1,13,11 1,27,3,23,0,9,1,8,2,0,25,1,26]","[0,7,1,4,24,9,13,3,17,2,1,10,3,26,2 4,25,6,2 2,0,2 2,14,22,23,12,4,4 21,2,11 1,3,19,4 0,4,8,20,1,18,5,27,28,3,16,2,15 1,1,3 3]"
 67, 5,26, 12, 41,   , combine, 57,0.15,   0.001,"[4,7,13,1,19,1,8,15,3,27,16,30,20,2,0,23,0,26,1 2,3,17,4 3,22,18,2,0,4 1,4 4,3 4,2 25,2 3 4,4,4,1,0 1,2,3,11,3,21,2 4,14,2,2,4,28,6,4,1,9,29,24,12,5,10,2,1]","[2 4,2,13,18,10,14,22,2,4 4,2,15,6,3,5,4 3,28,4,2,21,0,9,4,3 4,29,11,4,2,24,3,19,16,3,1,1,27,8,2 3 4,23,4,0,0 1,20,3,4,2,17,12,1,1 2,4 1,1,26,30,7,0,1,2 25]"
 67, 5,26, 12, 41,   ,combineS, 57,0.15,   0.001,"[4,7,13,1,19,1,8,15,3,27,16,30,20,2,0,23,0,26,1 2,3,17,4 3,22,18,2,0,4 1,4 4,3 4,2 25,2 3 4,4,4,1,0 1,2,3,11,3,21,2 4,14,2,2,4,28,6,4,1,9,29,24,12,5,10,2,1]","[2 4,2,13,18,10,14,22,2,4 4,2,15,6,3,5,4 3,28,4,2,21,0,9,4,3 4,29,11,4,2,24,3,19,16,3,1,1,27,8,2 3 4,23,4,0,0 1,20,3,4,2,17,12,1,1 2,4 1,1,26,30,7,0,1,2 25]"
 67, 5,26, 12, 41,   ,  greedy, 56,0.17,   0.013,"[4,7,13,1,19,1,8,15,3,27,16,30,20,2,0,23,0,26,1 2,3,17,4 3,22,18,2,0,4,1,4,4 3 4,2,25,2 3 4,4,4 1,0 1 2,3,11,3,21,2 4,14,2,2 4,28,6,4,1,9,29,24,12,5,10,2,1]","[2 4,2,13,18,10,14,22,2 4,4,2,15,6,3,5,4 3,28,4,2,21,0,9,4 3 4,29,11,4,2,24,3,19,16,3,1,1,27,8,2 3 4,23,4,0,0,1,20,3,4,2,17,12,1,1 2,4 1,1,26,30,7,0 1 2,25]"
 67, 5,26, 12, 41,  0,    pso1, 56,0.17,   7.013,"[4,7,13,1,19,1,8,15,3,27,16,30,20,2,0,23,0,26,1 2,3,17,4 3,22,18,2,0,4 1,4,4 3 4,2,25,2 3 4,4 4,1,0 1 2,3,11,3,21,2 4,14,2,2,4,28,6,4,1,9,29,24,12,5,10,2,1]","[2 4,2,13,18,10,14,22,2,4 4,2,15,6,3,5,4 3,28,4,2,21,0,9,4 3 4,29,11,4,2,24,3,19,16,3,1,1,27,8,2 3 4,23,4,0,0,1,20,3,4,2,17,12,1,1 2,4 1,1,26,30,7,0 1 2,25]"
 67, 5,26, 12, 41, 17,    psoN, 56,0.17,  19.909,"[4,7,13,1,19,1,8,15,3,27,16,30,20,2,0,23,0,26,1 2,3,17,4 3,22,18,2,0,4 1,4,4 3 4,2 25,2 3 4,4,4,1,0 1,2,3,11,3,21,2 4,14,2,2 4,28,6,4,1,9,29,24,12,5,10,2,1]","[2 4,2,13,18,10,14,22,2 4,4,2,15,6,3,5,4 3,28,4,2,21,0,9,4 3 4,29,11,4,2,24,3,19,16,3,1,1,27,8,2 3 4,23,4,0,0,1,20,3,4,2,17,12,1,1 2,4 1,1,26,30,7,0 1,2 25]"
 29, 5, 8,  6,  8,   , combine, 24,0.18,   0.000,"[1,5,5,5 4,1,13,4,0,1,3,0,7,11,3,12 0,4,4,9,0,8,0 0 3,6,5,10 5]","[9,3,3,7,1,4,5,12 0,0,5,0 0 3,10 5,13,8,1,4,6,0,5,11,1,0,4,5 4]"
 29, 5, 8,  6,  8,   ,combineS, 24,0.18,   0.000,"[1,5,5,5 4,1,13,4,0,1,3,0,7,11,3,12 0,4,4,9,0,8,0 0 3,6,5,10 5]","[9,3,3,7,1,4,5,12 0,0,5,0 0 3,10 5,13,8,1,4,6,0,5,11,1,0,4,5 4]"
 29, 5, 8,  6,  8,   ,  greedy, 24,0.18,   0.002,"[1,5,5,5 4,1,13,4,0,1,3,0,7,11,3,12 0,4,4,9,0,8,0 0 3,6,5,10 5]","[9,3,3,7,1,4,5,12 0,0,5,0 0 3,10 5,13,8,1,4,6,0,5,11,1,0,4,5 4]"
 29, 5, 8,  6,  8,  0,    pso1, 24,0.18,   0.838,"[1,5,5,5 4,1,13,4,0,1,3,0,7,11,3,12 0,4,4,9,0,8,0 0 3,6,5,10 5]","[9,3,3,7,1,4,5,12 0,0,5,0 0 3,10 5,13,8,1,4,6,0,5,11,1,0,4,5 4]"
 29, 5, 8,  6,  8,  0,    psoN, 24,0.18,   1.186,"[1,5,5,5 4,1,13,4,0,1,3,0,7,11,3,12 0,4,4,9,0,8,0 0 3,6,5,10 5]","[9,3,3,7,1,4,5,12 0,0,5,0 0 3,10 5,13,8,1,4,6,0,5,11,1,0,4,5 4]"
 70, 8,25, 10, 21,   , combine, 57,0.19,   0.001,"[31,3 18,4 5,0,5 10,4,0 17,5,6 0,4,5,5 26,28,16,4,21,13,3,25,7,6,5,11,7,6,3,23,5,29,3,9,1 1,12,8,30 7,7,3 2,27,3,7,7,0,0 15 5,19,5,3,5,2,1 14,24,20,22,2,2 3,32,1,0]","[6,6 0,3,5 10,28,23,3 18,0 15 5,7,24,0,3,29,4 5,5,31,9,8,2,32,5,25,0 17,11,20,3,4,1,22,5,7,5,0,3 2,21,4,13,7,1 14,5,16,6,1 1,7,4,30 7,2,5,19,3,3,2 3,12,5 26,7,27,0]"
 70, 8,25, 10, 21,   ,combineS, 57,0.19,   0.001,"[31,3 18,4 5,0,5 10,4,0 17,5,6 0,4,5,5 26,28,16,4,21,13,3,25,7,6,5,11,7,6,3,23,5,29,3,9,1 1,12,8,30 7,7,3 2,27,3,7,7,0,0 15 5,19,5,3,5,2,1 14,24,20,22,2,2 3,32,1,0]","[6,6 0,3,5 10,28,23,3 18,0 15 5,7,24,0,3,29,4 5,5,31,9,8,2,32,5,25,0 17,11,20,3,4,1,22,5,7,5,0,3 2,21,4,13,7,1 14,5,16,6,1 1,7,4,30 7,2,5,19,3,3,2 3,12,5 26,7,27,0]"
 70, 8,25, 10, 21,   ,  greedy, 56,0.20,   0.018,"[31,3 18,4,5 0,5 10,4,0 17,5,6 0,4 5 5,26,28,16,4,21,13,3,25,7,6,5,11,7,6,3,23,5,29,3,9,1 1,12,8,30 7,7,3 2,27,3,7,7,0,0 15 5,19,5,3,5,2,1 14,24,20,22,2,2 3,32,1,0]","[6,6 0,3,5 10,28,23,3 18,0 15 5,7,24,0,3,29,4 5 5,31,9,8,2,32,5,25,0 17,11,20,3,4,1,22,5,7,5 0,3 2,21,4,13,7,1 14,5,16,6,1 1,7,4,30 7,2,5,19,3,3,2 3,12,5,26,7,27,0]"
 70, 8,25, 10, 21,  0,    pso1, 56,0.20,   4.923,"[31,3 18,4,5 0,5 10,4,0 17,5,6 0,4 5 5,26,28,16,4,21,13,3,25,7,6,5,11,7,6,3,23,5,29,3,9,1 1,12,8,30 7,7,3 2,27,3,7,7,0,0 15 5,19,5,3,5,2,1 14,24,20,22,2,2 3,32,1,0]","[6,6 0,3,5 10,28,23,3 18,0 15 5,7,24,0,3,29,4 5 5,31,9,8,2,32,5,25,0 17,11,20,3,4,1,22,5,7,5 0,3 2,21,4,13,7,1 14,5,16,6,1 1,7,4,30 7,2,5,19,3,3,2 3,12,5,26,7,27,0]"
 70, 8,25, 10, 21,  0,    psoN, 56,0.20,   6.335,"[31,3 18,4,5 0,5 10,4,0 17,5,6 0,4 5 5,26,28,16,4,21,13,3,25,7,6,5,11,7,6,3,23,5,29,3,9,1 1,12,8,30 7,7,3 2,27,3,7,7,0,0 15 5,19,5,3,5,2,1 14,24,20,22,2,2 3,32,1,0]","[6,6 0,3,5 10,28,23,3 18,0 15 5,7,24,0,3,29,4 5 5,31,9,8,2,32,5,25,0 17,11,20,3,4,1,22,5,7,5 0,3 2,21,4,13,7,1 14,5,16,6,1 1,7,4,30 7,2,5,19,3,3,2 3,12,5,26,7,27,0]"
 64, 8,23,  8, 11,   , combine, 56,0.13,   0.001,"[26,29,4,5,4,16,2,8,21,6,7 6,18,22,7,23,1 6,19,30,10,13,11,27,6,14,0,15,0 7,4,7,1,3,1 7,3,1,7,20,24,0,1,17,3,12,0,0 5,28,0 3,9,4,2,25 5,3 2,6,7,7,1,4]","[6,24,30,3,14,4,25 5,2,18,3,7,2,7 6,22,16,1,9,1,27,4,4,29,0 7,7,26,0,28,1 7,11,1,13,4,10,7,5,6,0 3,3 2,1,0,12,7,6,3,7,21,15,8,0 5,20,4,1 6,0,17,19,23]"
 64, 8,23,  8, 11,   ,combineS, 56,0.13,   0.001,"[26,29,4,5,4,16,2,8,21,6,7 6,18,22,7,23,1 6,19,30,10,13,11,27,6,14,0,15,0 7,4,7,1,3,1 7,3,1,7,20,24,0,1,17,3,12,0,0 5,28,0 3,9,4,2,25 5,3 2,6,7,7,1,4]","[6,24,30,3,14,4,25 5,2,18,3,7,2,7 6,22,16,1,9,1,27,4,4,29,0 7,7,26,0,28,1 7,11,1,13,4,10,7,5,6,0 3,3 2,1,0,12,7,6,3,7,21,15,8,0 5,20,4,1 6,0,17,19,23]"
 64, 8,23,  8, 11,   ,  greedy, 56,0.13,   0.015,"[26,29,4,5,4,16,2,8,21,6,7 6,18,22,7,23,1 6,19,30,10,13,11,27,6,14,0,15,0,7,4,7,1,3,1 7,3,1,7,20,24,0,1,17,3,12,0,0 5,28,0 3,9,4,2,25 5,3 2,6,7 7,1,4]","[6,24,30,3,14,4,25 5,2,18,3,7,2,7,6,22,16,1,9,1,27,4,4,29,0,7 7,26,0,28,1 7,11,1,13,4,10,7,5,6,0 3,3 2,1,0,12,7 6,3,7,21,15,8,0 5,20,4,1 6,0,17,19,23]"
 64, 8,23,  8, 11,  0,    pso1, 56,0.13,   2.224,"[26,29,4,5,4,16,2,8,21,6,7 6,18,22,7,23,1 6,19,30,10,13,11,27,6,14,0,15,0 7,4,7,1,3,1 7,3,1,7,20,24,0,1,17,3,12,0,0 5,28,0 3,9,4,2,25 5,3 2,6,7,7,1,4]","[6,24,30,3,14,4,25 5,2,18,3,7,2,7 6,22,16,1,9,1,27,4,4,29,0 7,7,26,0,28,1 7,11,1,13,4,10,7,5,6,0 3,3 2,1,0,12,7,6,3,7,21,15,8,0 5,20,4,1 6,0,17,19,23]"
 64, 8,23,  8, 11,  0,    psoN, 56,0.13,   2.458,"[26,29,4,5,4,16,2,8,21,6,7 6,18,22,7,23,1 6,19,30,10,13,11,27,6,14,0,15,0 7,4,7,1,3,1 7,3,1,7,20,24,0,1,17,3,12,0,0 5,28,0 3,9,4,2,25 5,3 2,6,7,7,1,4]","[6,24,30,3,14,4,25 5,2,18,3,7,2,7 6,22,16,1,9,1,27,4,4,29,0 7,7,26,0,28,1 7,11,1,13,4,10,7,5,6,0 3,3 2,1,0,12,7,6,3,7,21,15,8,0 5,20,4,1 6,0,17,19,23]"
 51, 6,27,  5,  6,   , combine, 47,0.08,   0.001,"[27,1,4,5,2,23,5 5,7,20,17,32,33,10,16,22,7,15,4,2 7,28,13,11,6 4,30,5,31,2,8,4,18,7,1 1,14,25,21,24,12,34,9,26,6,6,1,2,5,19,29]","[12,16,2,6 4,7,13,6,30,4,7,32,24,34,31,15,28,5,25,19,5,1,5 5,18,8,29,17,4,26,2,2 7,27,2,20,9,22,21,4,23,1,14,5,7,11,33,1 1,10,6]"
 51, 6,27,  5,  6,   ,combineS, 47,0.08,   0.001,"[27,1,4,5,2,23,5 5,7,20,17,32,33,10,16,22,7,15,4,2 7,28,13,11,6 4,30,5,31,2,8,4,18,7,1,1 14,25,21,24,12,34,9,26,6,6,1,2,5,19,29]","[12,16,2,6 4,7,13,6,30,4,7,32,24,34,31,15,28,5,25,19,5,1,5 5,18,8,29,17,4,26,2,2 7,27,2,20,9,22,21,4,23,1 14,5,7,11,33,1,1,10,6]"
 51, 6,27,  5,  6,   ,  greedy, 47,0.08,   0.009,"[27,1,4,5,2,23,5,5 7,20,17,32,33,10,16,22,7,15,4,2 7,28,13,11,6 4,30,5,31,2,8,4,18,7,1 1,14,25,21,24,12,34,9,26,6,6,1,2,5,19,29]","[12,16,2,6 4,7,13,6,30,4,7,32,24,34,31,15,28,5,25,19,5,1,5,5,18,8,29,17,4,26,2,2 7,27,2,20,9,22,21,4,23,1,14,5 7,11,33,1 1,10,6]"
 51, 6,27,  5,  6,  0,    pso1, 47,0.08,   0.690,"[27,1,4,5,2,23,5 5,7,20,17,32,33,10,16,22,7,15,4,2 7,28,13,11,6 4,30,5,31,2,8,4,18,7,1 1,14,25,21,24,12,34,9,26,6,6,1,2,5,19,29]","[12,16,2,6 4,7,13,6,30,4,7,32,24,34,31,15,28,5,25,19,5,1,5 5,18,8,29,17,4,26,2,2 7,27,2,20,9,22,21,4,23,1,14,5,7,11,33,1 1,10,6]"
 51, 6,27,  5,  6,  0,    psoN, 47,0.08,   0.813,"[27,1,4,5,2,23,5 5,7,20,17,32,33,10,16,22,7,15,4,2 7,28,13,11,6 4,30,5,31,2,8,4,18,7,1 1,14,25,21,24,12,34,9,26,6,6,1,2,5,19,29]","[12,16,2,6 4,7,13,6,30,4,7,32,24,34,31,15,28,5,25,19,5,1,5 5,18,8,29,17,4,26,2,2 7,27,2,20,9,22,21,4,23,1,14,5,7,11,33,1 1,10,6]"
 60, 9,25,  6,  5,   , combine, 55,0.08,   0.001,"[19,6,1,24,1,12,31,22,6,1,8,0,25,11,9,0,18,0,8,32 7,5,3,7 3,3,0,29,5,33,5,1 3,21,2,13,23,14 20,2,6 0,8,10,6,15,0,28,30,6,16,4,1,26,4,7,4,17,3,27]","[12,0,4,6,6 0,5,6,9,2,19,31,0,3,30,14 20,8,33,26,6,5,0,4,16,7,8,1 3,22,7 3,13,11,27,29,1,0,1,5,2,25,15,3,17,32 7,8,1,21,24,18,10,1,28,3,6,4,0,23]"
 60, 9,25,  6,  5,   ,combineS, 55,0.08,   0.001,"[19,6,1,24,1,12,31,22,6,1,8,0,25,11,9,0,18,0,8,32 7,5,3,7 3,3,0,29,5,33,5,1 3,21,2,13,23,14 20,2,6 0,8,10,6,15,0,28,30,6,16,4,1,26,4,7,4,17,3,27]","[12,0,4,6,6 0,5,6,9,2,19,31,0,3,30,14 20,8,33,26,6,5,0,4,16,7,8,1 3,22,7 3,13,11,27,29,1,0,1,5,2,25,15,3,17,32 7,8,1,21,24,18,10,1,28,3,6,4,0,23]"
 60, 9,25,  6,  5,   ,  greedy, 55,0.08,   0.017,"[19,6,1,24,1,12,31,22,6,1,8,0,25,11,9,0,18,0,8,32 7,5,3,7 3,3,0,29,5,33,5,1 3,21,2,13,23,14 20,2,6 0,8,10,6,15,0,28,30,6,16,4,1,26,4,7,4,17,3,27]","[12,0,4,6,6 0,5,6,9,2,19,31,0,3,30,14 20,8,33,26,6,5,0,4,16,7,8,1 3,22,7 3,13,11,27,29,1,0,1,5,2,25,15,3,17,32 7,8,1,21,24,18,10,1,28,3,6,4,0,23]"
 60, 9,25,  6,  5,  0,    pso1, 55,0.08,   0.715,"[19,6,1,24,1,12,31,22,6,1,8,0,25,11,9,0,18,0,8,32 7,5,3,7 3,3,0,29,5,33,5,1 3,21,2,13,23,14 20,2,6 0,8,10,6,15,0,28,30,6,16,4,1,26,4,7,4,17,3,27]","[12,0,4,6,6 0,5,6,9,2,19,31,0,3,30,14 20,8,33,26,6,5,0,4,16,7,8,1 3,22,7 3,13,11,27,29,1,0,1,5,2,25,15,3,17,32 7,8,1,21,24,18,10,1,28,3,6,4,0,23]"
 60, 9,25,  6,  5,  0,    psoN, 55,0.08,   0.717,"[19,6,1,24,1,12,31,22,6,1,8,0,25,11,9,0,18,0,8,32 7,5,3,7 3,3,0,29,5,33,5,1 3,21,2,13,23,14 20,2,6 0,8,10,6,15,0,28,30,6,16,4,1,26,4,7,4,17,3,27]","[12,0,4,6,6 0,5,6,9,2,19,31,0,3,30,14 20,8,33,26,6,5,0,4,16,7,8,1 3,22,7 3,13,11,27,29,1,0,1,5,2,25,15,3,17,32 7,8,1,21,24,18,10,1,28,3,6,4,0,23]"
 48, 5,14, 13, 35,   , combine, 38,0.21,   0.000,"[0,7,4 3,1 4,9,3,3,2,4 4,1 4,0 4,4,4,4 1,3 0,2 18,14,11,0,6,1,0,2,4,15,12,10,8,1,5,17,4 2,4,3,3,16,2,4 13]","[3,4 2,7,0,11,3,9,0,3,8,4,1 4,4 13,5,4,0,4 3,3,4,2,1,0 4,2,1 4,15,2 18,1,17,4 1,12,4 4,14,3 0,10,4,16,6,2]"
 48, 5,14, 13, 35,   ,combineS, 38,0.21,   0.001,"[0,7,4 3,1 4,9,3,3,2,4 4,1,4 0,4,4,4,4,1,3 0,2 18,14,11,0,6,1 0,2,4 15,12,10,8,1,5,17 4,2,4,3,3,16,2,4 13]","[3,4,2,7,0,11,3,9,0,3,8,4,1 4,4 13,5,4 0,4 3,3,4,2,1 0,4,2,1,4 15,2 18,1,17 4,1,12,4 4,14,3 0,10,4,16,6,2]"
 48, 5,14, 13, 35,   ,  greedy, 36,0.26,   0.006,"[0,7,4,3,1 4,9,3,3,2,4,4 1 4,0,4 4,4,4 1,3 0,2 18,14,11,0,6,1 0,2,4,15,12,10,8,1,5,17,4 2,4 3 3,16,2,4 13]","[3,4,2,7,0,11,3,9,0,3,8,4 1 4,4 13,5,4,0,4 3 3,4 2,1 0,4,2,1 4,15,2 18,1,17,4 1,12,4 4,14,3 0,10,4,16,6,2]"
 48, 5,14, 13, 35,  0,    pso1, 36,0.26,   6.332,"[0,7,4,3,1 4,9,3,3,2,4,4 1 4,0 4,4 4,4 1,3 0,2 18,14,11,0,6,1,0,2,4,15,12,10,8,1,5,17,4 2,4 3 3,16,2,4 13]","[3,4 2,7,0,11,3,9,0,3,8,4 1 4,4 13,5,4,0,4 3 3,4,2,1,0 4,2,1 4,15,2 18,1,17,4 1,12,4 4,14,3 0,10,4,16,6,2]"
 48, 5,14, 13, 35, 61,    psoN, 36,0.26,  14.465,"[0,7,4,3,1,4,9,3,3,2,4,4 1 4,0 4,4 4,4 1,3 0,2 18,14,11,0,6,1,0,2,4 15,12,10,8,1,5,17,4 2,4 3 3,16,2,4 13]","[3,4 2,7,0,11,3,9,0,3,8,4 1 4,4 13,5,4,0,4 3 3,4,2,1,0 4,2,1,4 15,2 18,1,17,4 1,12,4 4,14,3 0,10,4,16,6,2]"
 49, 9,16,  5, 12,   , combine, 41,0.17,   0.001,"[7,0,23,22,11,12,8,0 6,0 0,10,20,3,6,6 4,1,19,5,3,8,2,17,1,9,3,5 7,18,7,3,13,2 8,2,5,4,24,4 1 0,14,21,16,15,4 4,3]","[0 0,7,5,5 7,24,16,8,11,2 8,9,1,13,14,15,17,6 4,7,1,4 1 0,0 6,10,18,3,22,3,4,3,20,5,23,6,21,4 4,12,0,2,3,3,2,19,8]"
