size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 60, 5, 5, 16,141, combine, 38,0.37,   0.001,"[1 3,4 0,8,2 2,2 4 3,4 2,3 2,0,7,4,0 4,3 1,1 2,3,4,0 3,2 4,4,5,6,1 0,2 4,0 4,2 3,3,3,0 2,0 2,4 1 2,2,2 0,9,0,2,0,1 0,2,1]","[4,4,7,2 2,0,3 2,2 3,2 0,2 4 3,1,4 0,0,6,0,8,3 1,0 2,3,1 2,2,0 4,4,1 0,5,3,2,1 0,1 3,0 4,4 1 2,0 2,2 4,3,2,0 3,4 2,9,2 4]"
 60, 5, 5, 13,132, combine, 39,0.36,   0.000,"[2 1,4 3,7,0 4,3 0,1 4,2 0,0,2 2,3 3,0 3,0 1,5 2 2,4,3,0,4,8,0 1,0 3,2 6,1,1 3,4,3,2,9,4,3,1 4,1,4 4,0,2 3,4 2,0,3,2 2,2]","[0,0 3,4 3,0 1,3,2 1,1 4,1 4,2 3,2 2,4,2 6,7,3,5 2 2,3 3,4 2,4,2,4 4,0 3,4,0 4,0,2 0,2 2,1,9,0 1,1 3,2,4,0,0,1,8,3,3 0,3]"
 60, 5, 5, 15,123, combine, 40,0.34,   0.000,"[9,1 4,0 0,0 2,2 2,4 0,4 1,0 3,2 0 1,0,3,3,4 2,0,2 2,3 1,7,4,1 2,0,6,0 1 1,0 4,1 0,3,8,1,2 4,1,4 4,2,4,3,5,1,2 3,2,2,2,2]","[4 2,0 0,4,7,2 3,0 2,8,2 4,2,3,0 4,2 0 1,6,2,0,1 4,3,4 0,2 2,1,4 1,2,3,2,1 2,3 1,2,9,0,4 4,2 2,0,4,0 1 1,5,3,1,0 3,1 0,1]"
 60, 5, 5, 15,144, combine, 39,0.36,   0.000,"[3 2,2 3,0,1,3 0,7,0 0,2 4,0 2,3 0,3 3,1 1,4 4,4,4 1,3 4,2 0,3,8 0,3,3 0 0 2,2 4,0,1,3,3,3,3 1,2 1,4,4,0,2,2,5,3 0,9,1,6]","[3,3 2,3,2 0,4,0 0,3,2 1,8 0,2 3,3 0,2,3 0,6,4,9,4,3 1,5,3 3,3 0 0 2,0,3 4,3,7,4 1,0 2,1 1,1,0,3 0,2 4,3,0,2 4,1,2,1,4 4]"
 60, 5, 5, 17,155, combine, 35,0.42,   0.000,"[1 3 3,4 0,1,4 0,1 3 4,9,0 3,1 0,3 0,0 2 0 3 0,1 3,4 3,5,0,1,4 3 4,2 2,3 3,2 0 3,2 3,6,3,2 4 1,0,8,2,2,7,1,4,4,1,0 3,3,3]","[3,6,0 3,2 3,4 3 4,8,2 4 1,5,3,1,1,7,4 3,2,1,1 3 3,1 0,4,3 0,2,4 0,0 2 0 3 0,0 3,0,3 3,4 0,2 2,2 0 3,4,1 3 4,0,3,1 3,1,9]"
 60, 5, 5, 14,137, combine, 37,0.39,   0.000,"[1 4,4 0 0,2 3,2 4,0 0 1,9,3 1 4,3,3 4,0,7,0 1,2 0 1,2 2,1,2 4,1,4,1,4,2,4 0 4 6,4,0,4 3,0,3,5,3,1,4 4,1 0,0,3,8,3 0 2,2]","[3 4,7,2,1,3,1 4,2,5,4 0 0,3,4 3,8,0,9,1,2 3,4 0 4 6,2 4,3,4,0 1,1,1 0,2 0 1,4,2 4,4 4,0 0 1,0,1,3,3 1 4,2 2,4,3 0 2,0,0]"
 60, 5, 5, 15,159, combine, 37,0.39,   0.000,"[1,4,2 3,8,1 1,0 2,1 3,1 2 2 4,3 1,5 3,0 3,2,1,7 2 2,9,2 2,0 4 3,3 3 3 3,3 4,3,3,0 3 2,2,2,2 0,0,1,2,1,4,6,1,4,4 0,0,3,2]","[6,3,1 2 2 4,1 3,2,4,1,2 0,1 1,3,0 3,3 4,1,0,3 3 3 3,2,4,0 3 2,2 3,2 2,8,2,4 0,5 3,4,0 2,0 4 3,3 1,2,9,1,3,1,1,0,2,7 2 2]"
 60, 5, 5, 14,139, combine, 38,0.37,   0.001,"[3,9,1 1,4,6 3,0 4 3,0,0,0 3 4,3 2,2,3 3 4 1 1,1 2,1 0,2,2,3 1,0,7,4 2,4,1 1,4,2,3 4,0 1,2,2,4,2 1 4,0 3,4,1 3,3,8,5,1,1]","[3 3 4 1 1,2 1 4,1 2,2,1 3,7,2,1 0,5,2,8,4,0 1,3,0,2,6 3,1,2,0 3 4,1 1,0,9,4,3 4,0 4 3,1,4,3 2,0 3,4 2,0,4,4,3,3 1,1 1,2]"
 60, 5, 5, 15,127, combine, 39,0.36,   0.000,"[7,3,1 3,0,2 0,3,1 4 1,4 0,0,3,1,3 4 2,1,8,2,4 1 0,2 2 0,0,5,1 2,4 3,4 4 4,6,4,9,0,2 0,4,2,4 1,3,1 0,3,4 4,1 0,4 1,4,3,2]","[1 4 1,2 0,0,1,4 3,2,3,3,3,3,4 0,4,4 1,5,3,9,8,3,2 0,6,1 0,4 4 4,2,1 2,1 0,4 1 0,4 1,2,1,1 3,3 4 2,0,4,0,7,0,4,2 2 0,4 4]"
 60, 5, 5, 13,106, combine, 40,0.34,   0.001,"[2 4 3,1 1,5,1 0,4,0,0 3,1,0 3,2,3 0,3 4,4,0,2 1,4 3 3 4,3,1 2,7,1 2 0,2 1 2,3,1,8,2,1,3 0,1,3,2,3,2 2,0 1,2,9,2,4,4,4,6]","[1 2,2,2 1,3,3,3,7,3 0,2 2,1 1,4,1 2 0,4,2,2,2 1 2,0 3,0,4,1,4,2,8,1,4 3 3 4,6,3,2 4 3,3 0,9,1 0,0 3,0 1,1,5,2,0,1,4,3 4]"
