size,repeats,singles,heuristic,blocks,score,time,left,right
100, 2,60,combineS, 87,0.13,   0.003,"[0,41,46,58,54,10,17,25,36,18,23,7,3 0,0,20,1 1,44,39,50 1,24,42,43,22,19,45,12,1,59 0,1 1,15,1 0,0,30,0,9,6,0 51,0,49 0,53,1,1,61,26,1,1 35,38,0,4,1,8,34,57,0 1,47,1,1,13,48,28,0,60,37,0 0,0,0,29,5,33,0,16,2,52 1,31,0 21,32,1,14,0,55,11,0,40,0,27,56,1]","[44,0,61,9,19,47,10,41,49 0,0,50 1,14,1 0,33,32,13,45,0,52 1,43,46,2,1,48,34,59 0,28,1,0,1 1,0 1,0,57,29,53,36,0,17,38,25,40,39,0 0,5,0,24,1,54,55,7,0 21,15,58,37,1,42,1,0,12,0,1,22,0,3 0,16,60,20,27,1,6,4,23,30,26,0,1 35,0,18,11,1,31,8,0 51,1 1,1,0,56]"
100, 2,60,combineS, 85,0.15,   0.002,"[9,56,60 0,38,0 16,1,34,0,21,43,0,46,6,10,44,1 1,0,57,28 1,20,0 1,0,49,1,12,0 0,0 1,4,0 32,58,0 1,42 1,7,61,15,55,48,1 0,0 0,45,47,1 0,13,27,50,1,40,5,36,19,3,0,25,1,26,23,1,0 0,51,54,33,0,22,18,59,0,41,14,17,30,29,1,35,11,2,1,52,8,1,53,24,31,1 1,37,39]","[1,50,44,14,1 1,36,24,39,1 0,38,19,0 1,1,22,0,29,18,25,55,45,13,1,2,0,20,12,26,56,0 1,33,30,5,1,9,47,31,41,52,10,1,51,59,61,34,11,53,1,0 32,42 1,57,1,3,21,0,35,49,27,0 0,43,60 0,0 0,40,1 0,4,0 16,48,17,6,0,37,54,1 1,0 1,8,0,15,0 0,1,58,46,0,0,23,28 1,7]"
100, 2,60,combineS, 82,0.18,   0.003,"[60,35,0,34,3,1 0,1,39,12,1 1,1 0,0,11,54,38,16,33,0,37,43,1 52,51,1,6,44,45,7,32,0 0,58,47,0,55,0 31,1,53,40 0,4,25,57,30,42,36 1,14,24 1,1 0,0,1 1 23,59,1,0,1 28,17,20,27,0,48,56,1 29,49,1,15,61,26,22,1 21,5,10,18,0,19,1,0,50,1,46 0 1,8,0,0 9,41,13,2]","[33,6,60,10,53,1,2,0,18,22,45,1 0,38,12,55,1 0,42,56,4,1,20,1 21,34,57,50,30,49,58,48,1,3,44,0,1,0 0,1 52,54,1,47,15,1 1 23,25,1,16,0,32,1 29,0,43,0,1 1,19,0,59,36 1,1,1 28,0,7,14,5,11,0 9,0,8,27,51,13,17,37,0,41,1 0,39,26,40 0,0 31,35,46 0 1,61,0,24 1]"
100, 2,60,combineS, 86,0.14,   0.003,"[4,0 0,0 1,44,53,0,0 24,27,45,16,10,0,50 0,31,3 1,21,8,49,0 0 1,19,7,32,43,25,15,36,1,20,0,60,48,0,42,1,18,1 0,1 0,55,6,1,28,14,1,30,54,37,9,23,1,38,1,26 0,29,0 0,13,1 56,46,12,52,0,33,1,59,47,41,35,58,1 0,1,0,0,2,61,22,51,40,1,0,5,11 0,39,34,1,57,17,1]","[3 1,1,53,1,7,0 0,22,1 0,25,0,32,58,57,4,39,0 1,37,1,15,0,1,0 24,40,0,54,1,0 0,59,1,31,0,49,23,52,48,18,34,21,1 0,19,51,13,5,14,43,0,1,11 0,12,0,28,35,50 0,17,20,1,1,61,27,44,45,55,29,36,46,1,10,1 56,42,2,0,38,26 0,47,30,41,0 0 1,8,60,6,0,1,33,16,9,1 0]"
100, 2,60,combineS, 85,0.15,   0.003,"[42,40,22 1,50,53,38,59 1,1 0,1 1,0,6,11,1,10,27,1,47,0,3,0 0,36,0,60,46,37,51,1,20,58,5,43,1,33,32,1 0,16,54,0 1,15,61 1,17,34,30,14,12,44,4,31,39,56,0,8,1,25,18,23,2,28,1 0,0 1,0,41,13,0,19,0 0 0,1,21,26,49,0,1,35,55,24,1,57 0,0 48,1 7,9,29,1,45,0,52]","[24,29,0 0 0,25,0,15,1 0,42,1 0,23,9,0 1,12,39,51,46,52,49,28,4,0,58,1 1,61 1,37,1,1,2,26,31,8,40,1,30,0 0,59 1,55,0 1,11,0,54,19,13,36,47,5,0 48,17,21,38,1,1,6,0,14,22 1,60,0,33,16,0,57 0,45,20,0,56,27,43,50,1 7,0,18,32,41,10,44,3,1,53,35,1,1,1 0,34,1]"
100, 2,60,combineS, 79,0.21,   0.003,"[1 0,1 4,21 0,0,1 47,0 53 0,0,32,8,36 0,12,42,18,48,1 1,31 0,26,27,23,5,0 0,0,1 13,9 0 1,16 1,2 1,0 52,24,1,10 1,11,14,0,3,59,37,0 30,0,0,0,49,44,50,38,0 1,1,29,19,0,54,17,20,57,1,41,15,1 7,55,0,34 28,1,46,51,1,43,60,61,1,22,33,6,56,39,35,45,58,40,25,1]","[19,43,0,2 1,1 4,60,38,11,1 47,49,12,23,42,31 0,0,0 52,0 30,36 0,8,1 0,55,5,1 1,21 0,34 28,37,58,29,1,32,20,0,22,46,0 0,51,0 1,57,61,17,14,3,15,0,1,48,59,1,1,0,45,56,0,26,10 1,6,35,1 7,0,1,1,54,27,1,9 0 1,41,24,40,0,39,25,18,0,16 1,44,33,50,1 13,0 53 0]"
100, 2,60,combineS, 82,0.18,   0.004,"[0 0,49,7 1,0,21 33 1 1,14,11,1 38,8,1,10,16 0,25,12,52,1 0,0 0,54,0,0,51,1,28,39,1 5 0,18,15,1 1 1,17,1,23,55,59,57,50,53,0,48,61,0,43,40,0,44,0,31,29,45,20,56,1,35,22,60,26,4,27,1 1,24,1,1 0,0,0,1 0 19,34,13,30 0,0,9,32,1,47,42,46,6,37,36,2,1,3,58,41]","[1,48,11,13,6,1,14,36,30 0,34,9,57,0,42,0,55,17,49,0,1 0,1,54,32,0,41,1 38,0,47,1,18,23,1 0 19,1 1,26,0,16 0,27,0,12,21 33 1 1,53,37,31,60,7 1,58,3,35,24,0,59,40,43,56,4,1 0,1,46,10,22,1,0 0,39,15,61,28,51,52,44,1 5 0,20,0,1,0,2,45,1 1 1,50,0 0,29,25,8]"
100, 2,60,combineS, 83,0.17,   0.002,"[34,1 5,61,0,3,22,41,46,1 23,47,13 0,0 1,14,11,60,21,8,0 1,1 1,58,51,0,18,0 0,30,1,57,35,29,0,43,39,9,1 1,40,42,55,45,0,1 1 0,1,10,53,1 32,54,0,44,0,12,49,26,1 1,59,1,38,1,28 1,0,17,4,33,31,37,25,1 56,7,1,48,16,24,50,1 1 1,19,6,20,36,0,2,1,1 52,15,27,0]","[59,24,17,54,4,1 1,26,6,45,50,0,10,49,0 1,60,0,35,13 0,1,1 23,1 1,34,46,55,57,1 1 0,42,16,11,39,19,0 1,0,14,1,43,38,1 5,1 1,25,12,44,51,1 56,22,0,27,48,1 1 1,0,21,1,1 32,8,61,58,41,29,40,3,30,0 0,1 52,9,0,28 1,20,0,47,31,0,37,2,18,33,36,1,1,7,53,15,1,0]"
100, 2,60,combineS, 83,0.17,   0.003,"[26,4,6,0,0 3,41,60,21,42,43,53,0 0,30,49,40,5,0 0,36,50,48 1,13,52,0,34,20,56,25,32,1 0,1 1,18,1,10,1,28,0,14,45,35,39,1 0,2,1 17,1,59,23,12,46,58,61,11,16,0 0 1,47,55,27,44,1 1,8,9,7,22,0 1,0 0,1,19,31,0 57,29,0,0,0,0,37,24,1,38,33,51 1,54 0,15,0,0 1]","[52,1 1,1 0,26,1,5,8,0,11,22,48 1,10,51 1,21,0,58,60,33,0 0 1,1,25,19,30,45,29,1 1,39,41,36,0 0,38,0,61,0 1,15,31,0 3,55,24,44,49,35,40,34,4,0,1 0,0,32,0,28,14,0 1,6,42,0,43,46,18,0,9,50,2,0 0,59,20,54 0,1 17,53,1,37,7,0 0,23,1,12,27,47,56,0 57,16,1,13]"
100, 2,60,combineS, 85,0.15,   0.003,"[20,0 12,29,46,35,13,14,0,59,43,30,52,0,34,10,0 40,8,56,0 1,0 0,21,11,2,25,31,0,18,36,44 0,1 0,5,57,1 0,61,1 1,54,0,45,50,17,53,47,0 0,1,28,0,37,1,33,39,1 4,0,49,0,9,32,7,19,0 0 0,55,1,41,38,22,1,51,0,6,60,26,42,27,1 1,58,3 1,1,24,1 0,0,16,48,15,23,1,0]","[54,59,0,15,57,0,46,0 0 0,42,1,20,29,19,49,1 0,0 0,0,26,1,55,0 1,11,0 40,1,37,56,17,0,1 0,47,1 1,1,18,14,51,28,27,38,61,60,7,50,6,53,0 0,44 0,25,0,24,0,0,8,31,16,1 0,41,9,0,32,1,34,48,36,0,3 1,13,23,45,1 4,52,43,5,33,1 1,0 12,0,35,1,21,10,2,58,22,39,30]"
100, 2,60,combineS, 84,0.16,   0.002,"[1,29,37 0,51,1 1,13,22 0,0,17,26,0,8,24,1,0 54,9,19,1,34,1 16,61,0,27,4,49,1,40 1,1 1,60,42,0 1,33,0,21,20,25,11,35,48,50,56,1 0,14,0 0,46,2,43,15,1,38,52,47 1,12,30,36,59,5,0 1,31,28,1,23 1,0,39,55,1 10,58,53,1,3,18,32,44,0,41,1,57,1,0,6,7,0,45 0,0 1]","[1 10,0,13,1,45 0,1,59,47 1,3,31,29,1 0,58,1 16,0 54,1 1,1 1,1,32,21,33,44,55,34,61,5,18,0,38,27,40 1,0 0,50,1,1,19,60,30,17,46,0,36,4,15,57,25,0,22 0,39,20,23 1,7,37 0,56,6,51,0 1,8,12,26,1,1,24,52,0 1,48,28,14,43,0,42,9,0,0 1,41,0,1,35,2,49,53,0,11,1]"
100, 2,60,combineS, 82,0.18,   0.002,"[49,34,1 61,2,32,10,8,29,1,38,14,0,30,55,27,0,15,1 0,1,12,13,9,1 0 0,54,40,0 0 1,1 1,1,37,6,35,24,0,36,18,31,25,44,53,5 1,50,43,0,21,22,52 1,17,20,1 0,1 3,59,57,51,1 1,48,7,0 0,1,1,1 56,33,0,0,0,45,46,23 0,60,1,41,28,42,58,19 0,16,1,47,1 11,39,4,26,0 1]","[47,0,29,38,40,1 56,0,18,45,60,10,24,48,46,1 11,19 0,0,43,1 3,1,33,8,1,5 1,42,12,1,1 0 0,2,41,30,54,0 0 1,13,51,50,59,22,1 1,15,44,6,28,1,1 61,0,1 1,21,57,25,27,1,53,52 1,14,1,31,1 0,0 0,4,0,39,49,37,1 0,58,17,32,26,55,35,34,36,0,9,0 1,0,1,16,23 0,7,20]"
100, 2,60,combineS, 83,0.17,   0.003,"[1 1 30,22,44,47,1,27,5,42,0,37,12 1,20,48,0,54,1 1,28,0 61,1,24,21,59,50,46,0 1,0,9,0 0,1,19,0 0 0,7,13,60,58,1,16,23,41,1,52,55,0,17,51,34,56,53,1,18 0,0,3,1 38,0,29,15,0,33,39,11,32,8,1,35,49 1,2,36,0 0,45,4,1 1,6 1,1,43,40,14,25,1,26 0,57,1 31,0,10]","[29,27,36,58,18 0,60,43,6 1,0 0,46,44,0,0 61,0 0 0,5,26 0,16,9,59,7,1 1,49 1,37,1,1 31,1 1,1 1 30,28,1 38,40,54,51,11,53,50,24,55,41,14,42,19,15,3,52,0 1,12 1,39,20,0,56,21,0 0,2,0,0,0,34,35,0,4,13,1,8,47,45,1,25,0,1,10,33,1,32,48,1,23,1,1,22,57,17,0,1]"
100, 2,60,combineS, 83,0.17,   0.003,"[1 8,18,5,1 1,0,52 0,21,61,0 4,25,1 22,24,30,0,6,26,0 2,14,1 1,31,35,27,0,0 45,58,0 20,1 1,9,1 0,59,48,56,1 1,34,11,0 41,43,55,50,1 40,54,15,53,1,1,1,32,19,1 10,1,0,33,0,42,37 47,16,1,0,12,1,28,60,23,36,39,0,57,0,49,1,1,1,17,0,51,7,38,46,0 3,29,1,44,13]","[0 3,48,1,27,28,0 45,31,34,5,0,16,0,1 10,30,14,0 41,42,32,15,0,1 1,23,43,29,39,51,1 1,7,0,1,0 20,37 47,1,26,17,1,35,0 4,1 40,0 2,0,1,53,49,0,60,21,1 0,24,0,1 22,52 0,1,19,12,6,59,1 1,55,1,54,44,9,18,1,1 8,0,0,58,13,46,1,50,38,11,56,25,36,61,1 1,57,33,1]"
100, 2,60,combineS, 81,0.19,   0.003,"[1,0 0 31,1,34,26,42 1,0,6,54,0 1,4,0 17,12,23,1,2,13,24,11,1,33,20,18,48,9,37,55,0 0 1,41,51,40,49,0 29,0,27,1 0,7,56 0,0,50,0,28,1,3 0,38,14 0,1,36,1 35,45,16,0,15,8,0,25 0,47,61,44,1,0,46,53,22,1 1,0,57,58,39,1,30,32,19,52,1,1 60,59,0 5,10 0,1 21,43]","[1,10 0,53,13,30,1,11,0,55,22,43,57,39,58,0 1,61,49,36,0 5,1 0,1,18,0,34,51,54,28,48,1,45,0,1,26,1 1,19,33,0,42 1,40,47,1,8,2,0,32,12,41,1,52,0,1 21,23,0 29,7,4,14 0,56 0,50,37,38,1,6,15,0 17,25 0,20,0 0 1,46,0 0 31,0,16,1,9,24,0,59,27,44,1 35,1 60,3 0]"
100, 2,60,combineS, 82,0.18,   0.002,"[59,0,44,31,32,45 0,52,3 0,41,18 0,5,29,0 0,61,0,36,49,1 1,1,9,24,37,11,0,6,50,26 0,40 0,0,13,55,53,47,1 0,1,12,2,48,0,43,0 0,1 0 0,30,1,17,60,58,1,1,39,46,19,57,54,16,0,27,15,42,33 1,7,0 0,20 1,34,10,14,0,4,1,56,8 0,35,22,23 1,25 0,0,1 21,0,51,28,38,1]","[46,29,1,49,0 0,0,8 0,0 0,19,0,26 0,31,1,57,1,38,9,55,32,12,1 0 0,53,43,1 0,0 0,16,15,36,56,44,0,18 0,0,52,39,20 1,14,37,28,7,45 0,61,48,47,34,0,60,1,23 1,3 0,1 21,59,24,0,1,10,4,42,0,50,27,22,6,1 1,54,0,41,1,25 0,51,2,1,11,40 0,5,30,13,58,0,17,35,33 1]"
100, 2,60,combineS, 81,0.19,   0.003,"[0 8,34,56,60,14 1,31,32,46,11,9,48,53 0,0,26,40,36,0 0,0 44,13,4,0,52,0 0,1,0 43,0 1,1 1,47,0,16,28,41,35,2,54,38,22,0 1 0,1,6,0,1,61,45 0,55,29,0,18,27,1,37,21,58,20,0,1,50,25,30,0,0 19,57,10,0 7 0,0 23,1,0,3,0 24,17,42,5,0,12,39,1,59,49,33,1 1 15,51]","[33,0 0,60,51,0 1 0,28,0 19,10,57,16,0 0,0,0 24,47,48,0 43,4,1 1,0,0,40,13,1,42,1,21,39,0,0,0,0 7 0,29,36,1,0 8,1,32,53 0,58,50,26,3,1,30,9,34,17,52,5,45 0,6,1,0 44,11,46,20,14 1,1,1 1 15,0 23,41,22,56,18,35,0,54,59,38,61,12,25,55,37,31,2,0 1,27,0,0,49]"
100, 2,60,combineS, 86,0.14,   0.003,"[43,0 22,0 1,60,0,48,0,30,49,0,27,24,61,29,2,0,9,1 1,1,7 1,42,8,0,18,12,14,1 1,46,0 1,34,37,20,33,55,35,1,36,40,32,1 0,1,3,0 0,1 1,38,1 1,4,1,53,13 23,57,0,28,0 0,45,58,59,0,1,15,17,1,1,54,6,16 0,5 0,56,10,31,44,41,11,25,1,26,1,52,51,0,50,1,47,19,21,39]","[15,1 0,0 1,51,1 1,13 23,0,49,4,36,27,1,30,0,21,28,1 1,57,24,42,41,0 22,55,58,1 1,40,9,26,37,1,56,44,17,31,6,10,8,32,34,0 1,1,0 0,19,47,39,20,1,5 0,29,0,16 0,1,12,38,0,46,50,25,0,59,18,1,2,53,0,1 1,61,7 1,43,45,1,0,52,48,60,54,1,33,11,14,0 0,1,35,0,3,1]"
100, 2,60,combineS, 83,0.17,   0.002,"[30,0 0,60,0,6,0,31,5 1,1 21,7,42,12,55,27,32 0,0 0,35,2,1 0,1 1,19,41,36,38 0,0 1,28,0,52,0 10,39,20,0 57,37,0,26,1,11,43,47,61,17 0,50,13,4,0,40,15,34,1,25,1,48,0,59,1,9,8,1 1,0,0 24,29,18,0,3,51,14,0 1,56,1,53,33,1,16 0,0 23,45,0,22,58,54,1,46,44,49]","[11,60,7,48,34,31,3,2,0 0,0,1 1,59,0 1,51,0 0,0 23,0,19,1 21,47,0,20,6,53,1,39,36,1 0,4,12,38 0,50,54,61,28,35,0 10,18,52,22,1 1,58,1,1,0 1,49,30,55,0,5 1,16 0,14,33,0,37,1,0 24,25,56,29,13,27,41,0,17 0,0 57,46,1,26,0,9,42,0,1,40,45,8,32 0,44,43,0,1,15]"
100, 2,60,combineS, 82,0.18,   0.003,"[37,53,55,38,40,0,34,11,2,1,25,0 0 1,58,29,13,43,5,24,0 0,1,21,14,1 0,0 1,6,1 0,18 0,61,1 39,9,33,32,60,1,57,50,10,59,16,0,47,41,0 1,1,28,31,1 20 0,49,1,0 8,36,1,54,26,1,51,1 1,3,42 0,19,0,44,52,1,15,1,48,35,0,45,0 0 12 1,4,17,23,27,56,46,7,1,1 30,22,1]","[15,6,0,7,0 1,16,19,61,24,45,1,52,25,21,9,17,38,26,1 39,13,1,14,3,0 0 1,0,43,47,54,4,1 0,56,55,28,1 20 0,35,1 30,41,44,31,0 0,51,27,1 1,11,0,0 8,50,23,46,1,33,49,22,60,0 1,34,48,1,0 0 12 1,59,40,42 0,1,1,10,1 0,1,36,53,1,18 0,29,58,37,2,57,1,0,5,32,1,1]"
100, 2,60,combineS, 85,0.15,   0.003,"[1 0,51,1,32,17,1,57,1,53,30,10,59,39,16,0,29,0,42,1 1,0 46,36,28,13,18,48,6,1,43,1 1,35 1,52,20,7,14,31,0,25,45,50,0 0,0,0 1,55,26 0,34,0,56,4,0,21,27,1,15,54,22,8,1,40,49,0 33,23,1,47,37,61,0,1 0,11,3,9,1 1 1,41,44,0,60,1,5,12 1,0 19,0,0,2,0,24,38 58]","[0,14,0,47,1 0,16,11,28,1 1,0,17,18,1 1,7,40,0,44,60,55,41,56,0 33,0,48,0 46,0,26 0,13,43,45,0 1,0,38 58,1,24,23,0 0,54,1 0,52,42,53,15,0 19,35 1,0,3,0,5,21,51,61,6,30,0,22,1,37,49,1,27,9,10,57,32,29,31,1,50,12 1,2,8,4,20,1 1 1,25,36,39,1,34,59,1,1,1,0]"
100, 2,60,combineS, 80,0.20,   0.003,"[0 0,5,6,61,1 1,23,60,1,2,27 1,0 1,0,50,48,1,17,0,40 1,30,15,57,1,14,18,47,34,0 0,21,58,44,0,1 0,1 1,0,11 1,35,7,45,9 1,13,12,42,59,36,43,0,28,26,53,56,1,10 0,41,54,0 1 39,49,37,1,33,29,55,31,8,51,1 25 1,24 0,1 46,32,20 1,4,3 0,52,0,16,1,22,1,1,19 1,38]","[1 46,4,1,24 0,59,32,1 0,31,14,52,28,1 1,49,19 1,18,0,42,6,1,0 0,7,16,12,1,0,27 1,45,1 1,5,40 1,1,8,1,1 25 1,56,20 1,0 0,53,33,0,61,44,58,36,35,0 1,1,55,26,47,0,57,17,1,43,11 1,0 1 39,9 1,37,3 0,38,1,54,51,21,34,50,0,13,60,48,41,29,10 0,22,30,0,23,2,15]"
100, 2,60,combineS, 83,0.17,   0.003,"[10 1,1,43,53,1 0,9,54 1,23,35,0,11,48,32,13,1,51,25,0,27 1,0,58,45,1 0,1 41,0 0,1,0 16,0 0,8,6,14,1,0 1,22,24,15,55,39,34,19,0 56,37,1 46,2,60,42,0 1,49,52,1 1,1,21,29,59 17,4,0,26,0,50,12,28,1,33,1,31,1,44,38,30,0 0,57,3,36,40,0,7,1,0 18,0,20,47,61,5]","[1,52,48,42,30,19,36,0 1,11,60,61,14,0,28,0 0,39,27 1,5,1 46,55,29,22,1 1,59 17,53,45,0 0,0 1,0 56,21,49,54 1,32,33,50,4,8,51,0 16,47,1 0,37,44,1,20,1,1,1 0,0,15,1,57,0,1,13,35,38,12,31,26,9,24,0 0,23,1,3,0,2,6,25,7,0,34,1,40,1 41,58,0,0 18,43,0,1,10 1]"
100, 2,60,combineS, 85,0.15,   0.002,"[0,61,46,43,11,59,42 1,5,1,7,53,0 0,1 0,12,45,36 0,15 1,1,1,1,1,50,14,35,23,18,49,39,1,1,1,1,28,31,0 29 1,21,24,56,0 0,0 0,0,19,10,1,27,0 55,1,2,9,17,1,0 1,57,60,33,58,0,44,40,6,0,38,8,1,52,32,22,37,34,20,1,41 0 30,3,0 54,47,13,0,16 1,1,0,4,51,26,48,25]","[0 0,17,2,24,1,20,0 0,0 29 1,39,22,33,1,21,0,53,1,40,1,1 0,60,0,27,1,46,1,56,1,3,42 1,0,51,43,19,1,4,15 1,18,10,61,0,57,26,58,35,36 0,37,7,47,0 0,8,0 1,48,59,50,1,0 55,0 54,1,11,49,0,52,1,13,1,23,44,6,1,31,25,14,41 0 30,16 1,32,5,28,1,12,9,0,1,38,34,45]"
100, 2,60,combineS, 79,0.21,   0.003,"[0,25,3,1,44,2 1,37,0 1,13 1,56 45,54,1,55,33,59,57,27,1 15,41,8,23,1 0,0,53,58,6,10 0,11,35 0,52,9 0,1 1,38,30,1 12,43,0 31,0,49,0 0,1,51,4,18,48,14,16,1,61,50,36,0 1,60,0,19 0,1,1 29,21,17,7,20,34,32,0 1,5,0,39,40,26,0 1,1 22,24,42,47,1,28,46,0 0 0,1]","[5,57,39,23,0 0,56 45,51,16,43,34,1,4,61,0,14,27,0,7,24,21,1,33,44,1 0,1 15,11,17,1,58,0 1,25,0,26,1 1,0,37,13 1,55,0 1,6,0 0 0,38,60,35 0,0 1,1,49,18,47,0 31,8,28,19 0,52,40,9 0,20,3,42,0 1,2 1,41,36,59,54,32,1 29,1,48,50,46,1 22,1 12,1,53,30,0,10 0,1]"
100, 2,60,combineS, 88,0.12,   0.003,"[22,51,8,20,0,34,1 0,0,23 0,60,0,16,0 0,7,0,32,11 0,46,33,27 0,43,0,61,1,26,30,0,9 1,52,48,0 1,0 0 0,40,0,1,0,45,0 21,18,1 41,29,25,38,37,10,53,14,1,24,1,0,1,54,1,57,0,1,3,36,1 58,12,31,0,4,49,0,13,6,1,0,2,47,1,35,55,0,5,39,19,42,59,28,15,56,50,17,0,44]","[49,1 58,7,34,26,2,27 0,1,33,4,0 0,53,0,51,23 0,0,60,1,9 1,17,10,14,13,50,1 0,1,0 0 0,0,0,22,0,30,57,32,1,1,11 0,24,54,0,37,48,40,18,55,52,0,0,0,35,47,56,0,20,12,8,5,36,0,25,0,0,43,1,1,46,1 41,1,0 1,16,42,0,0 21,59,31,3,61,19,28,45,1,39,0,15,29,6,38,44]"
100, 2,60,combineS, 81,0.19,   0.002,"[31,35,9,25,14,46 1 1,18,1 27,1,49,5,0 40 1,2,0 36,1 0,58,32,8,56,0,10,1,51,50,0,26,15,21 0,33,54,13,0,61,12,1 1,47,16,20,4,29,17,52,39 0,22,53,48,6,1,37,55 1 1,1 11,1,1,44,41,1,38,57 0,0,28,3,42,0 1,0,59,45 0,30,1 0,0,23,24,0 1,0,34,19,60,1 0,43,0,7,0]","[38,0,41,3,17,0,0,8,44,45 0,4,49,1,56,24,1,59,7,19,55 1 1,0,31,48,21 0,25,61,1,16,0 36,60,35,51,1 0,0 40 1,57 0,1,18,0 1,54,33,22,1 1,50,1,14,0,6,23,52,47,0,39 0,29,34,28,0 1,43,37,1,46 1 1,12,20,30,5,26,58,0,2,1 0,13,15,32,1 11,0,9,0,1 0,1 27,53,10,42]"
100, 2,60,combineS, 82,0.18,   0.002,"[36,0,24,0,5,0,59,0,61,1,4 0 0 0 0,28,27,48,14,25,1,19,45,21,1,33,23,58,46,53,1,26,1 34,0 37,17,30,0,31,16,1 1,0 0,41,13,39,52,11 0 0,0,1 54,56,18,1,7 1,0,29,22 0,60,0,35 0,43,0,8,0,0 47,51,32,49,3,57 1,0 44,10,0,55,0,9,15,50,40,12,2,38,1,20,6,0,42 1,1]","[19,14,53,42 1,57 1,25,0,3,1 54,0,43,16,15,45,52,0,32,29,51,1,0 44,35 0,23,56,49,12,1,1 34,41,1,10,1,0,50,36,39,21,55,4 0 0 0 0,0 0,26,2,0,0,27,0,0 37,11 0 0,20,38,31,0,1 1,60,1,30,40,0 47,59,58,61,0,17,13,28,22 0,0,33,7 1,48,9,24,5,1,1,0,18,8,46,0,0,6]"
100, 2,60,combineS, 85,0.15,   0.003,"[0,8,13,57,1,40,3,54,20,41,1,27,0,47,15,55,5 0,28,44,16,48,0 1,18,30,1,0 12,61,26,42,59,1 0,60,1 1,1 0,56,1,9,10,52,50,14,1,31 0,25,1,1 11,0 0,0,45,1,24,17,37,38,46,21,29,34 1,32,58,1,35,23,49,1 0,39,53,1,0 19,7,0,6,0 0,1,51,36,0,22,1 1,1,2,43,1,4,1 33]","[1,15,45,13,1 1,36,50,1,25,0,44,22,2,1,46,35,5 0,0 0,27,40,1 0,1 11,1 33,8,59,52,0 0,29,51,34 1,26,20,56,0,43,17,24,1,54,60,55,47,6,49,0 12,0 1,28,7,30,0,1,41,42,38,1 1,58,57,53,21,1,61,0,18,23,1,1,1,39,31 0,37,9,1,1 0,14,0,1,1,48,16,3,0 19,1 0,32,4,10]"
100, 2,60,combineS, 84,0.16,   0.003,"[8,1,4,30 0,1,1 31,10,49,60,50,1,35,3,51,44,29,1,34,24 0,0 22,37,0 0,36 0,38,46,0,32,1,28,23,48,53 0,0 0,59,1,5,0 0,39,21,47,52,20,42,45,13,58,0,0,33,0 61,15,27,0,0,16,0 1,19,0 0 18,6,1,11,0,56,40,14,0 57,2,43,0 26,0,0,0,25,9,54,55,1,41,17,7,1,12 0,0,0]","[49,30 0,16,55,14,32,7,2,41,1,0,34,15,29,0 57,1,0 0 18,0 0,0,12 0,13,40,58,36 0,0,0 22,20,44,11,1,51,0 1,0,1,0,9,59,0,46,28,50,5,56,8,48,1,42,17,45,39,43,0 61,10,1 31,4,0 0,19,24 0,33,47,38,3,0,54,0 0,0,1,52,0,1,60,0,23,25,35,0,0 26,37,53 0,1,6,27,21,1]"
100, 2,60,combineS, 81,0.19,   0.003,"[58 1,45,4,1 0,22,53,16,46,0 0,38,0,43,0,1 0 20,37,1 1 33,24,48,6,0 42,14,1,25,9,3,61,0 2,19,55,59,41,0,13,49,51,0,21,29,0 1,35,0,28,1 1 1,18,1,8,1 5,54 52,39,32,60,11,1,23,0 56,31,1 1,47,10,27,12,17,0,44,50,40,34,1,1 57,1 1,7,26,1,1,1,1,30,36,1,1,15 1]","[35,61,26,25,43,8,39,0 56,0 0,10,1,1 5,7,0 1,1,44,1 1 1,17,53,51,1 0,0,0 2,0,0,18,40,13,24,16,1 1,4,34,46,6,58 1,21,1,27,22,0,31,38,1,11,41,1,49,37,54 52,23,1,1 0 20,14,45,1 1,60,1,32,1 57,9,50,47,36,55,1,3,30,48,1,12,15 1,28,59,1 1 33,19,0,0,1,0 42,29]"
100, 2,60,combineS, 83,0.17,   0.002,"[47,52 0,14,5,9,1 1,18,0,22,1,54,33,45,32,24,53,38,0,12,61,13,60,1,43,59,28,44,35 0,0 0,0,6,55,0,20,34,17,1 1,0,48,40,3,10,41,0 1,0,19,57,0 1,8,29,1 51 0,26,0,7,42,36,0,21,1 0,56 1,37,1,46,1,4,25,50,23,1 0,39 0,1 11,30,1,49,58,2,16,1 0,15,31 0,0 1,1,27]","[14,0,47,0 0,36,1 1,24,17,27,20,1,33,55,25,26,18,42,1,39 0,59,16,35 0,4,44,0,49,2,40,22,12,31 0,46,15,48,30,7,6,9,0,1 1,5,1,29,13,0,3,23,8,0 1,57,61,34,1,0 1,45,58,1 0,0,60,21,38,19,0,37,41,52 0,50,1 0,10,1,1 0,53,0 1,1 51 0,43,56 1,0,1,32,1 11,54,0,28]"
